,DAG,KD
0,1,0
1,0,0
2,1,0
3,1,0
4,1,0
5,1,1
6,1,1
7,1,1
8,0,0
9,1,0
10,1,0
11,1,0
12,0,0
13,1,0
14,1,0
15,0,0
16,1,0
17,1,0
18,1,0
19,1,0
20,1,0
21,0,0
22,0,0
23,1,0
24,1,0
25,0,0
26,1,0
27,1,0
28,1,1
29,1,0
30,1,0
31,1,0
32,1,1
33,0,0
34,1,0
35,0,0
36,1,0
37,1,1
38,1,0
39,1,1
40,1,0
41,1,0
42,1,1
43,1,0
44,1,0
45,1,0
46,1,1
47,1,1
48,1,0
49,1,0
50,0,0
51,1,1
52,1,1
53,0,0
54,1,0
55,1,0
56,1,0
57,1,0
58,1,0
59,1,0
60,1,0
61,1,0
62,1,0
63,1,0
64,0,0
65,1,1
66,1,0
67,1,0
68,1,0
69,0,0
70,1,0
71,1,0
72,1,0
73,1,1
74,0,0
75,1,1
76,0,0
77,1,0
78,1,0
79,0,0
80,1,0
81,1,0
82,1,1
83,1,1
84,1,1
85,0,0
86,0,0
87,1,1
88,1,1
89,0,0
90,0,0
91,1,0
92,0,0
93,0,0
94,0,0
95,1,0
96,1,1
97,0,0
98,1,1
99,1,1
100,1,0
101,1,0
102,1,0
103,1,1
104,1,0
105,1,1
106,1,1
107,1,0
108,1,0
109,1,0
110,1,0
111,1,1
112,1,0
113,1,0
114,1,0
115,1,0
116,1,0
117,1,1
118,1,0
119,0,0
120,0,0
121,0,0
122,1,1
123,1,0
124,1,0
125,1,0
126,1,0
127,1,0
128,1,0
129,1,0
130,1,1
131,0,0
132,1,0
133,1,1
134,1,1
135,1,0
136,1,0
137,1,0
138,1,1
139,1,0
140,1,0
141,1,0
142,0,0
143,1,1
144,1,0
145,1,0
146,1,0
147,1,0
148,0,0
149,1,0
150,1,0
151,0,0
152,1,0
153,1,1
154,1,1
155,1,0
156,1,0
157,0,0
158,0,0
159,1,0
160,1,1
161,1,1
162,1,0
163,1,0
164,1,0
165,1,1
166,1,0
167,1,1
168,0,0
169,1,1
170,1,1
171,1,0
172,1,0
173,1,1
174,1,0
175,0,0
176,0,0
177,1,0
178,1,0
179,1,0
180,0,0
181,1,0
182,1,0
183,1,0
184,1,0
185,1,1
186,1,0
187,1,0
188,0,0
189,1,0
190,1,0
191,1,1
192,1,0
193,0,0
194,1,1
195,1,0
196,1,0
197,1,0
198,1,0
199,0,0
200,1,1
201,1,1
202,1,1
203,1,0
204,1,0
205,1,1
206,0,0
207,1,0
208,1,0
209,1,0
210,0,0
211,1,0
212,0,0
213,1,0
214,1,1
215,1,0
216,1,0
217,0,0
218,0,0
219,1,1
220,1,1
221,0,0
222,1,0
223,1,0
224,1,0
225,1,1
226,1,1
227,1,1
228,1,0
229,1,0
230,1,0
231,0,0
232,1,1
233,1,0
234,1,1
235,1,0
236,1,0
237,1,0
238,0,0
239,1,1
240,0,0
241,1,0
242,1,0
243,1,1
244,1,0
245,1,0
246,1,0
247,1,0
248,1,0
249,1,0
250,1,0
251,1,0
252,1,0
253,1,1
254,0,0
255,1,0
256,1,1
257,1,1
258,1,0
259,1,0
260,1,0
261,1,0
262,0,0
263,1,1
264,0,0
265,1,1
266,1,1
267,1,0
268,1,1
269,1,0
270,1,0
271,1,0
272,1,1
273,1,1
274,1,0
275,1,1
276,1,1
277,1,0
278,1,0
279,1,0
280,1,0
281,1,1
282,1,1
283,1,0
284,1,0
285,1,0
286,0,0
287,1,0
288,1,0
289,1,1
290,1,0
291,1,0
292,1,0
293,0,0
294,1,0
295,1,0
296,1,1
297,1,0
298,1,0
299,1,1
300,1,0
301,1,0
302,0,0
303,1,1
304,0,0
305,1,0
306,1,0
307,1,1
308,1,0
309,1,0
310,1,0
311,1,1
312,0,0
313,1,0
314,1,0
315,1,0
316,1,0
317,1,0
318,1,0
319,1,0
320,1,0
321,1,1
322,1,0
323,1,1
324,1,0
325,1,1
326,0,0
327,1,0
328,0,0
329,1,0
330,1,1
331,1,1
332,1,0
333,1,0
334,1,0
335,1,1
336,1,0
337,1,0
338,0,0
339,1,1
340,0,0
341,1,1
342,1,0
343,1,0
344,0,0
345,1,0
346,0,0
347,0,0
348,1,0
349,0,0
350,1,1
351,0,0
352,1,1
353,1,1
354,1,1
355,1,0
356,1,1
357,0,0
358,1,0
359,0,0
360,1,1
361,1,0
362,0,0
363,1,0
364,1,1
365,0,0
366,1,0
367,1,0
368,1,0
369,1,0
370,1,0
371,0,0
372,1,0
373,1,1
374,1,1
375,1,1
376,1,0
377,1,0
378,1,0
379,1,0
380,1,1
381,1,0
382,0,0
383,0,0
384,0,0
385,1,0
386,1,0
387,1,0
388,1,0
389,1,0
390,0,0
391,1,0
392,1,0
393,1,1
394,1,0
395,0,0
396,1,0
397,1,0
398,1,0
399,0,0
