,DAG,KD
0,1,0
1,1,1
2,1,0
3,1,0
4,1,1
5,1,0
6,1,1
7,1,1
8,1,1
9,1,1
10,1,0
11,1,0
12,1,0
13,1,1
14,1,0
15,1,0
16,1,0
17,1,1
18,1,0
19,1,0
20,1,1
21,1,0
22,1,0
23,1,1
24,1,1
25,1,0
26,1,0
27,1,0
28,1,1
29,1,0
30,1,1
31,1,0
32,1,1
33,1,0
34,1,1
35,1,0
36,1,1
37,1,0
38,1,0
39,1,0
40,1,1
41,1,1
42,1,0
43,1,1
44,1,0
45,1,0
46,1,0
47,1,0
48,1,0
49,1,0
50,1,1
51,1,1
52,1,1
53,1,0
54,1,0
55,1,0
56,1,0
57,1,1
58,0,0
59,1,0
60,1,0
61,1,0
62,1,0
63,1,1
64,1,0
65,1,0
66,1,0
67,1,0
68,1,0
69,1,0
70,1,0
71,1,1
72,1,0
73,1,0
74,1,1
75,1,0
76,1,1
77,1,1
78,1,0
79,1,0
80,1,1
81,1,0
82,1,0
83,1,1
84,1,0
85,1,0
86,1,1
87,1,0
88,1,1
89,1,0
90,1,0
91,1,0
92,0,0
93,1,1
94,1,1
95,1,1
96,1,1
97,1,1
98,1,1
99,1,0
100,1,1
101,1,1
102,1,1
103,1,1
104,1,0
105,1,1
106,1,0
107,0,0
108,1,0
109,1,1
110,1,0
111,1,0
112,1,1
113,1,0
114,1,0
115,0,0
116,1,1
117,1,0
118,1,1
119,1,0
120,1,0
121,1,1
122,1,0
123,1,0
124,1,1
125,1,0
126,1,0
127,1,1
128,1,0
129,1,0
130,1,1
131,1,0
132,0,0
133,1,1
134,1,0
135,1,0
136,1,1
137,1,0
138,1,0
139,1,1
140,1,1
141,1,0
142,1,0
143,1,0
144,1,1
145,1,0
146,1,1
147,1,0
148,1,0
149,1,0
150,1,0
151,0,0
152,1,0
153,1,0
154,1,0
155,0,0
156,1,1
157,1,0
158,1,0
159,1,0
160,1,0
161,1,1
162,0,0
163,1,1
164,1,1
165,1,1
166,1,0
167,1,0
168,1,1
169,1,0
170,1,0
171,1,0
172,1,0
173,1,1
174,1,0
175,1,1
176,1,1
177,1,0
178,1,1
179,1,0
180,1,1
181,1,0
182,1,1
183,1,0
184,1,0
185,1,1
186,1,1
187,1,0
188,1,0
189,1,1
190,1,1
191,1,0
192,0,0
193,1,1
194,1,0
195,1,0
196,0,0
197,1,0
198,1,0
199,1,0
200,1,0
201,1,0
202,1,1
203,1,0
204,1,1
205,1,0
206,1,1
207,1,0
208,1,0
209,1,1
210,1,0
211,1,1
212,0,0
213,1,1
214,1,1
215,1,0
216,1,1
217,1,1
218,1,0
219,1,1
220,1,1
221,1,0
222,1,0
223,1,0
224,1,0
225,1,0
226,1,0
227,1,0
228,1,0
229,1,0
230,0,0
231,1,0
232,0,0
233,1,0
234,1,1
235,1,0
236,1,0
237,1,1
238,1,0
239,1,0
240,1,1
241,1,1
242,1,0
243,1,0
244,1,0
245,1,0
246,1,0
247,1,1
248,1,1
249,1,1
250,1,0
251,1,1
252,1,1
253,1,1
254,0,0
255,1,0
256,1,0
257,1,1
258,1,0
259,1,1
260,1,0
261,0,0
262,1,0
263,1,1
264,1,0
265,1,0
266,1,1
267,1,0
268,1,1
269,1,0
270,1,0
271,1,0
272,1,0
273,1,0
274,1,0
275,1,1
276,1,0
277,1,1
278,1,0
279,1,0
280,1,1
281,1,1
282,1,0
283,1,1
284,1,0
285,1,0
286,1,0
287,1,0
288,1,0
289,0,0
290,1,1
291,0,0
292,1,0
293,1,0
294,1,1
295,1,0
296,1,0
297,1,0
298,1,1
299,1,1
300,1,0
301,1,0
302,1,1
303,1,0
304,1,1
305,1,0
306,1,0
307,1,0
308,1,0
309,1,1
310,1,1
311,1,1
312,1,1
313,1,0
314,1,1
315,1,1
316,1,1
317,1,0
318,1,0
319,1,1
320,1,0
321,1,1
322,1,0
323,1,1
324,0,0
325,1,1
326,1,0
327,1,1
328,1,0
329,1,0
330,1,1
331,1,0
332,1,0
333,0,0
334,1,0
335,1,1
336,0,0
337,1,1
338,1,0
339,1,0
340,1,0
341,1,1
342,1,0
343,1,0
344,1,1
345,0,0
346,1,0
347,1,0
348,1,0
349,1,0
350,1,0
351,1,0
352,1,0
353,1,1
354,1,0
355,1,0
356,1,1
357,0,0
358,1,0
359,1,0
360,1,0
361,1,0
362,1,1
363,0,0
364,1,1
365,1,0
366,1,0
367,1,1
368,1,1
369,1,0
370,1,0
371,1,0
372,1,0
373,1,1
374,1,0
375,1,0
376,1,0
377,1,1
378,1,0
379,1,1
380,1,1
381,1,0
382,1,0
383,1,1
384,1,0
385,1,1
386,1,0
387,1,0
388,1,0
389,0,0
390,1,1
391,1,0
392,1,1
393,1,1
394,1,1
395,1,0
396,1,0
397,1,0
398,1,0
399,1,0
400,1,0
401,1,1
402,1,0
403,1,0
404,1,0
405,1,1
406,0,0
407,1,0
408,1,1
409,1,0
410,1,0
411,1,0
412,1,0
413,1,0
414,1,1
415,1,1
416,1,1
417,1,0
418,1,1
419,1,1
420,1,0
421,1,0
422,0,0
423,1,1
424,1,1
425,1,1
426,1,0
427,1,0
428,1,0
429,1,0
430,1,1
431,1,0
432,1,0
433,1,0
434,1,0
435,1,1
436,1,0
437,1,0
438,1,0
439,1,1
440,1,1
441,1,1
442,1,0
443,1,0
444,1,0
445,1,0
446,1,0
447,1,0
448,1,1
449,1,0
450,1,1
451,1,0
452,1,0
453,1,0
454,1,0
455,1,1
456,1,0
457,1,1
458,1,0
459,1,0
460,1,1
461,1,1
462,0,0
463,1,1
464,1,0
465,1,0
466,1,0
467,1,1
468,1,0
469,1,1
470,1,0
471,1,1
472,1,1
473,1,1
474,1,1
475,1,0
476,1,0
477,1,0
478,1,0
479,1,0
480,1,0
481,1,0
482,1,1
483,1,1
484,0,0
485,1,1
486,1,0
487,1,1
488,1,1
489,1,1
490,1,0
491,1,1
492,1,1
493,1,0
494,1,1
495,1,1
496,1,0
497,1,0
498,1,0
499,1,1
500,1,0
501,1,0
502,1,1
503,1,1
504,1,1
505,1,0
506,1,0
507,1,0
508,1,1
509,1,0
510,1,0
511,1,1
512,1,0
513,1,0
514,1,0
