SRC Query,Depth,BBoxes,Data Size
"[[(210096, 349943), [228617, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(29342, 169189), [143863, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(276172, 416019), [262883, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(220419, 360266), [167140, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(257991, 397838), [195837, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(313977, 453824), [122643, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(272718, 412565), [81136, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(155881, 295728), [81384, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(57835, 197682), [332320, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(139454, 279301), [287333, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(323687, 463534), [85167, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(170723, 310570), [59897, 199744]]]",1,"[[69337, 474275], (9783, 219328)]",309
"[[(46779, 186626), [181235, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(255655, 395502), [301620, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(60913, 200760), [193605, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(235748, 375595), [173895, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(328397, 468244), [115322, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(297798, 437645), [258207, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(240215, 380062), [281456, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(144689, 284536), [40769, 180616]]]",1,"[[69337, 474275], (9783, 219328)]",309
"[[(295793, 435640), [15478, 155325]]]",1,"[[69337, 474275], (9783, 219328)]",309
"[[(57018, 196865), [217215, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(8716, 148563), [328927, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(266893, 406740), [182775, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(135996, 275843), [178617, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(41138, 180985), [108291, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(305656, 445503), [124353, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(133220, 273067), [82825, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(292800, 432647), [242982, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(55940, 195787), [50293, 190140]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(175917, 315764), [274424, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(264644, 404491), [65294, 205141]]]",1,"[[69337, 474275], (9783, 219328)]",309
"[[(166161, 306008), [297139, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(160732, 300579), [73553, 213400]]]",1,"[[69337, 474275], (9783, 219328)]",309
"[[(295133, 434980), [182574, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(291381, 431228), [114653, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(324359, 464206), [295023, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(316197, 456044), [158932, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(241419, 381266), [56158, 196005]]]",1,"[[69337, 474275], (9783, 219328)]",309
"[[(320743, 460590), [209916, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(174340, 314187), [309923, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(135050, 274897), [160333, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(104517, 244364), [107412, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(106017, 245864), [25404, 165251]]]",1,"[[69337, 474275], (9783, 219328)]",309
"[[(329386, 469233), [144461, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(257956, 397803), [44337, 184184]]]",1,"[[69337, 474275], (9783, 219328)]",309
"[[(55210, 195057), [76392, 216239]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(86524, 226371), [28376, 168223]]]",1,"[[69337, 474275], (9783, 219328)]",309
"[[(50190, 190037), [291547, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(213268, 353115), [283144, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(152628, 292475), [281685, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(131587, 271434), [120944, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(317342, 457189), [228015, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(312044, 451891), [152406, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(244341, 384188), [266410, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(195480, 335327), [51304, 191151]]]",1,"[[69337, 474275], (9783, 219328)]",309
"[[(178156, 318003), [329391, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(68593, 208440), [263153, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
"[[(315913, 455760), [183895, 219328]]]",0,"[(8117, 474275), (9783, 219328)]",617
