BRC Query,Data Size
"[[(33.853285, 35.738952), (-120.777831, -118.780716)]]",1742
"[[(39.728556, 41.614223), (-118.976007, -116.978892)]]",0
"[[(34.195597, 36.081264), (-122.274342, -120.277227)]]",751
"[[(39.461769, 41.347436), (-118.560528, -116.563413)]]",0
"[[(39.529242, 41.414909), (-118.49698, -116.499865)]]",0
"[[(37.866828, 39.752495), (-117.954341, -115.957226)]]",0
"[[(38.033712, 39.919379), (-121.546249, -119.549134)]]",1765
"[[(35.564031, 37.449698), (-119.878377, -117.881262)]]",1762
"[[(39.264452, 41.150119), (-121.205756, -119.208641)]]",1031
"[[(37.875193, 39.76086), (-121.063066, -119.065951)]]",1359
"[[(39.209594, 41.095261), (-116.388869, -114.391754)]]",0
"[[(33.521772, 35.407439), (-122.601553, -120.604438)]]",68
"[[(38.039524, 39.925191), (-121.097677, -119.100562)]]",1366
"[[(34.723626, 36.609293), (-121.751164, -119.754049)]]",1397
"[[(36.100308, 37.985975), (-116.399289, -114.402174)]]",17
"[[(35.576141, 37.461808), (-121.576997, -119.579882)]]",1452
"[[(36.127966, 38.013633), (-120.400726, -118.403611)]]",1694
"[[(33.136865, 35.022532), (-116.812931, -114.815816)]]",1134
"[[(36.131753, 38.01742), (-120.09218, -118.095065)]]",1647
"[[(35.463887, 37.349554), (-122.075788, -120.078673)]]",1428
"[[(38.146422, 40.032089), (-119.250684, -117.253569)]]",51
"[[(35.522218, 37.407885), (-122.32861, -120.331495)]]",1439
"[[(38.497418, 40.383085), (-120.831355, -118.83424)]]",879
"[[(39.860469, 41.746136), (-120.906145, -118.90903)]]",700
"[[(35.347696, 37.233363), (-124.100228, -122.103113)]]",37
"[[(36.036789, 37.922456), (-119.206556, -117.209441)]]",1348
"[[(32.869823, 34.75549), (-122.340721, -120.343606)]]",77
"[[(36.269276, 38.154943), (-124.005478, -122.008363)]]",819
"[[(34.214988, 36.100655), (-121.344209, -119.347094)]]",1562
"[[(39.747317, 41.632984), (-123.679704, -121.682589)]]",1486
"[[(37.816223, 39.70189), (-123.341679, -121.344564)]]",2128
"[[(38.044712, 39.930379), (-121.419827, -119.422712)]]",1622
"[[(37.618427, 39.504094), (-122.984223, -120.987108)]]",2287
"[[(37.689972, 39.575639), (-118.401785, -116.40467)]]",0
"[[(35.378402, 37.264069), (-122.486677, -120.489562)]]",1141
"[[(37.005479, 38.891146), (-119.532003, -117.534888)]]",630
"[[(39.593222, 41.478889), (-121.691211, -119.694096)]]",1402
"[[(36.07188, 37.957547), (-123.659974, -121.662859)]]",1019
"[[(35.107364, 36.993031), (-122.846909, -120.849794)]]",675
"[[(36.363919, 38.249586), (-118.340876, -116.343761)]]",432
"[[(38.374291, 40.259958), (-122.484675, -120.48756)]]",2010
"[[(32.588769, 34.474436), (-118.10641, -116.109295)]]",2797
"[[(38.82252, 40.708187), (-121.048176, -119.051061)]]",1008
"[[(38.269636, 40.155303), (-120.27134, -118.274225)]]",464
"[[(36.112966, 37.998633), (-122.676116, -120.679001)]]",1872
"[[(33.661125, 35.546792), (-119.556844, -117.559729)]]",2197
"[[(33.382387, 35.268054), (-116.563972, -114.566857)]]",1066
"[[(34.238882, 36.124549), (-117.34543, -115.348315)]]",999
"[[(36.748423, 38.63409), (-120.32899, -118.331875)]]",1355
"[[(38.600057, 40.485724), (-124.133632, -122.136517)]]",2014
"[[(37.162726, 39.048393), (-117.47143, -115.474315)]]",0
"[[(36.168322, 38.053989), (-123.509176, -121.512061)]]",1295
"[[(38.398349, 40.284016), (-120.089367, -118.092252)]]",246
"[[(32.766304, 34.651971), (-119.938766, -117.941651)]]",1272
"[[(36.344921, 38.230588), (-117.667087, -115.669972)]]",237
"[[(37.71186, 39.597527), (-116.839321, -114.842206)]]",0
"[[(34.788199, 36.673866), (-119.997247, -118.000132)]]",1677
"[[(36.575665, 38.461332), (-119.251707, -117.254592)]]",1005
"[[(37.089293, 38.97496), (-123.887357, -121.890242)]]",1822
"[[(39.41713, 41.302797), (-120.92149, -118.924375)]]",766
"[[(39.617197, 41.502864), (-119.159298, -117.162183)]]",0
"[[(35.462017, 37.347684), (-120.457223, -118.460108)]]",1749
"[[(35.301178, 37.186845), (-117.142406, -115.145291)]]",511
"[[(38.607862, 40.493529), (-120.035335, -118.03822)]]",148
"[[(35.285333, 37.171), (-123.14717, -121.150055)]]",571
"[[(37.191162, 39.076829), (-123.997297, -122.000182)]]",1717
"[[(36.255982, 38.141649), (-123.445766, -121.448651)]]",1427
"[[(38.972976, 40.858643), (-117.680055, -115.68294)]]",0
"[[(37.502625, 39.388292), (-120.552667, -118.555552)]]",1215
"[[(34.386007, 36.271674), (-121.75923, -119.762115)]]",1364
"[[(39.228768, 41.114435), (-120.800682, -118.803567)]]",716
"[[(39.776785, 41.662452), (-120.929673, -118.932558)]]",760
"[[(34.308868, 36.194535), (-121.349994, -119.352879)]]",1632
"[[(34.772546, 36.658213), (-119.682123, -117.685008)]]",1646
"[[(36.240209, 38.125876), (-121.764527, -119.767412)]]",1584
"[[(36.818219, 38.703886), (-119.265488, -117.268373)]]",687
"[[(33.257228, 35.142895), (-117.456703, -115.459588)]]",1763
"[[(36.708405, 38.594072), (-120.645752, -118.648637)]]",1610
"[[(36.651963, 38.53763), (-120.700608, -118.703493)]]",1613
"[[(34.446683, 36.33235), (-122.004701, -120.007586)]]",1228
"[[(32.932262, 34.817929), (-117.587405, -115.59029)]]",2177
"[[(38.165299, 40.050966), (-122.984821, -120.987706)]]",2088
"[[(33.61944, 35.505107), (-118.713277, -116.716162)]]",2563
"[[(35.748584, 37.634251), (-122.761384, -120.764269)]]",1380
"[[(39.263011, 41.148678), (-119.415478, -117.418363)]]",0
"[[(37.349924, 39.235591), (-118.503237, -116.506122)]]",64
"[[(39.177589, 41.063256), (-123.342012, -121.344897)]]",1629
"[[(32.544669, 34.430336), (-122.464573, -120.467458)]]",0
"[[(32.718545, 34.604212), (-121.659514, -119.662399)]]",173
"[[(37.336909, 39.222576), (-124.384009, -122.386894)]]",1189
"[[(36.5853, 38.470967), (-118.680656, -116.683541)]]",507
"[[(35.188317, 37.073984), (-122.286411, -120.289296)]]",1271
"[[(35.217748, 37.103415), (-117.595733, -115.598618)]]",773
"[[(32.602714, 34.488381), (-122.090461, -120.093346)]]",7
"[[(37.590616, 39.476283), (-117.888656, -115.891541)]]",0
"[[(35.47561, 37.361277), (-122.305505, -120.30839)]]",1396
"[[(36.167404, 38.053071), (-123.167765, -121.17065)]]",1574
"[[(34.966465, 36.852132), (-120.153249, -118.156134)]]",1885
"[[(37.12218, 39.007847), (-118.674207, -116.677092)]]",234
"[[(34.363164, 36.248831), (-121.545904, -119.548789)]]",1538
"[[(35.150999, 37.036666), (-123.394328, -121.397213)]]",356
"[[(34.621418, 36.507085), (-121.675801, -119.678686)]]",1468
"[[(36.705771, 38.591438), (-121.012074, -119.014959)]]",1618
"[[(38.940128, 40.825795), (-117.40744, -115.410325)]]",0
"[[(34.59868, 36.484347), (-116.495153, -114.498038)]]",639
"[[(38.930387, 40.816054), (-118.000153, -116.003038)]]",0
"[[(36.298862, 38.184529), (-123.250181, -121.253066)]]",1598
"[[(39.935178, 41.820845), (-121.326281, -119.329166)]]",963
"[[(35.975575, 37.861242), (-118.969335, -116.97222)]]",1178
"[[(38.961231, 40.846898), (-118.140365, -116.14325)]]",0
"[[(39.380539, 41.266206), (-120.356779, -118.359664)]]",247
"[[(38.664242, 40.549909), (-119.525523, -117.528408)]]",0
"[[(32.724715, 34.610382), (-122.737633, -120.740518)]]",0
