,L2 Norm
0,0.0819448595093066
1,0.04875407675261628
2,0.014199530508670592
3,0.0196712988894989
4,0.01222129289396172
5,0.012067587441848803
6,0.0071386273190298935
7,0.0033294143629172958
8,0.00597087581722241
9,0.006615134163416454
10,0.006088982056086105
11,0.0047974530279675815
12,0.005402300627603586
13,0.007934733769950979
14,0.006458758050550899
15,0.005957453314966083
16,0.008390025384440603
17,0.011216037899937728
18,0.015293668235209041
19,0.014386104406683538
20,0.014587709547467324
21,0.018025730003213756
22,0.01809081480586947
23,0.01579825939779443
24,0.013795651488784437
25,0.01445995081301431
26,0.014159285901099727
27,0.014042602817054654
28,0.013541733616713056
29,0.013317657451669173
30,0.015228149081674181
31,0.01595792318881128
32,0.012962453372291592
33,0.012570829087400618
34,0.01442803393624047
35,0.016842868586503384
36,0.015514460843097603
37,0.015701205910248154
38,0.013987271380929195
39,0.011306414108814541
40,0.012923325802276682
41,0.013621491622197847
42,0.01223806225095273
43,0.011266185785293974
44,0.011468346130238793
45,0.011478741755407461
46,0.010548442651506165
47,0.010577833216474741
48,0.010093337004927764
49,0.009260669522232211
50,0.008840396949445202
51,0.00880987208498774
52,0.009048790654974336
53,0.008719201332650073
54,0.007546527853564741
55,0.00669074902002609
56,0.006468072497615561
57,0.00409973172754174
58,0.003932779034428456
59,0.004014418457953262
60,0.004586478614254189
61,0.0030603639102674395
62,0.0038421958742108136
63,0.004290824148692188
64,0.005200500658647389
65,0.004832496365264414
66,0.0037212831547882683
67,0.003359354032484655
68,0.0028678284892312113
69,0.0032758859216139415
70,0.002133110564974114
71,0.0016606744130541536
72,0.0020784862485428717
73,0.0027231979653542823
74,0.0022449944320643476
75,0.0025625472092131204
76,0.0016111142064851466
77,0.002292852571047117
78,0.0028425927038397496
79,0.002799107000455686
80,0.0028190503113329716
81,0.0033887310188190117
82,0.0034817284305335774
83,0.0029214431248909597
84,0.002807947199298516
85,0.002201214080656497
86,0.0023559640883452863
87,0.0025723578276337007
88,0.002852741501429896
89,0.0029526301311471243
90,0.002766782451629594
91,0.0024453729309179785
92,0.0026738768290250885
93,0.0034404090842907044
94,0.0033018755687439236
95,0.002657033381214597
96,0.0019686845842983563
97,0.0010923534920543767
98,0.0011763648679819093
99,0.0
