SRC Query,Depth,BBoxes,Data Size
"[3.9428357395555693, 11.582430678090901, 4.902835739555569, 12.542430678090902]",4,"[2, 10, 5, 13]",16
"[2.2472414032438564, 0, 3.2072414032438563, 0.6603041131567904]",4,"[2, 0, 5, 3]",16
"[10.47078859075161, 14.212703279526703, 11.430788590751611, 15]",4,"[10, 12, 13, 15]",16
"[8.037034141523716, 11.418709880808938, 8.997034141523716, 12.378709880808938]",5,"[8, 10, 9, 13]",8
"[3.2413595929764125, 0.2756971995225944, 4.201359592976413, 1.2356971995225945]",4,"[2, 0, 5, 3]",16
"[6.283841507321134, 10.398085312485314, 7.243841507321134, 11.358085312485315]",4,"[6, 10, 9, 13]",16
"[13.444717492808632, 8.739923423781399, 14.404717492808633, 9.6999234237814]",4,"[12, 8, 15, 11]",16
"[10.290556747643635, 3.9494851940983065, 11.250556747643635, 4.909485194098306]",4,"[10, 2, 13, 5]",16
"[10.620841512794383, 10.467311479707982, 11.580841512794382, 11.427311479707981]",4,"[10, 10, 13, 13]",16
"[6.474124666752186, 10.463984951057881, 7.434124666752186, 11.423984951057882]",4,"[6, 10, 9, 13]",16
"[3.520338734112803, 2.672059285134797, 4.480338734112803, 3.632059285134797]",4,"[2, 2, 5, 5]",16
"[13.845023445052805, 12.113905810145114, 14.805023445052804, 13.073905810145114]",4,"[12, 12, 15, 15]",16
"[10.3277344735789, 8.133873231286655, 11.287734473578901, 9.093873231286654]",4,"[10, 8, 13, 11]",16
"[0, 8.97865384872202, 0.8768283820011651, 9.93865384872202]",5,"[0, 8, 1, 11]",8
"[8.877476768897987, 10.083810915446271, 9.837476768897986, 11.043810915446272]",4,"[8, 10, 11, 13]",16
"[14.523615507268019, 5.054241294597901, 15, 6.014241294597901]",5,"[14, 4, 15, 7]",8
"[10.509593186813207, 14.278809943689506, 11.469593186813206, 15]",4,"[10, 12, 13, 15]",16
"[6.343227004603142, 3.9017952017963538, 7.303227004603142, 4.861795201796354]",4,"[6, 2, 9, 5]",16
"[3.9833097055805124, 3.5152687899417545, 4.943309705580512, 4.4752687899417545]",4,"[2, 2, 5, 5]",16
