SRC_middle Query: Small,Depth,# Hops,BBoxes,Data Size
"[215515, 89509, 262130, 136124]",1,1,"[69337, 9783, 474275, 219328]",309
"[100792, 275752, 147407, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[48202, 79200, 94817, 125815]",1,1,"[42574, 9783, 114520, 219328]",308
"[409218, 116384, 455833, 162999]",1,1,"[69337, 9783, 474275, 219328]",309
"[417818, 414336, 464433, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[268550, 306697, 315165, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[410379, 372863, 456994, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[120030, 131490, 166645, 178105]",1,1,"[69337, 9783, 474275, 219328]",309
"[392189, 77390, 438804, 124005]",1,1,"[69337, 9783, 474275, 219328]",309
"[130637, 406558, 177252, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[209761, 193433, 256376, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[327145, 317985, 373760, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[77606, 337888, 124221, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[269456, 64747, 316071, 111362]",1,1,"[69337, 9783, 474275, 219328]",309
"[331087, 21756, 377702, 68371]",1,1,"[69337, 9783, 474275, 219328]",309
"[284120, 320658, 330735, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[196134, 264598, 242749, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[246984, 169964, 293599, 216579]",1,1,"[69337, 9783, 474275, 219328]",309
"[14741, 123498, 61356, 170113]",1,1,"[8117, 9783, 69337, 219328]",308
"[299370, 350353, 345985, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[93595, 354592, 140210, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[267481, 394712, 314096, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[260255, 294393, 306870, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[172713, 377333, 219328, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[49416, 143990, 96031, 190605]",1,1,"[42574, 9783, 114520, 219328]",308
"[80177, 324947, 126792, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[218804, 376911, 265419, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[108290, 174012, 154905, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[419876, 161066, 466491, 207681]",1,1,"[69337, 9783, 474275, 219328]",309
"[209491, 39144, 256106, 85759]",1,1,"[69337, 9783, 474275, 219328]",309
"[117516, 28190, 164131, 74805]",1,1,"[69337, 9783, 474275, 219328]",309
"[173350, 388991, 219965, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[399797, 138983, 446412, 185598]",1,1,"[69337, 9783, 474275, 219328]",309
"[188034, 239430, 234649, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[358568, 388644, 405183, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[354026, 353010, 400641, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[126562, 144487, 173177, 191102]",1,1,"[69337, 9783, 474275, 219328]",309
"[188562, 360220, 235177, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[93225, 167973, 139840, 214588]",1,1,"[69337, 9783, 474275, 219328]",309
"[17017, 194951, 63632, 219328]",1,1,"[8117, 9783, 69337, 219328]",308
"[308844, 290977, 355459, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[38621, 392060, 85236, 219328]",0,0,"[8117, 9783, 474275, 219328]",617
"[338647, 87397, 385262, 134012]",1,1,"[69337, 9783, 474275, 219328]",309
"[193410, 19644, 240025, 66259]",1,1,"[69337, 9783, 474275, 219328]",309
"[265598, 337280, 312213, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[40267, 20995, 86882, 67610]",0,0,"[8117, 9783, 474275, 219328]",617
"[134715, 31690, 181330, 78305]",1,1,"[69337, 9783, 474275, 219328]",309
"[14639, 126488, 61254, 173103]",1,1,"[8117, 9783, 69337, 219328]",308
"[350936, 179385, 397551, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[43005, 40835, 89620, 87450]",1,1,"[42574, 9783, 114520, 219328]",308
"[188958, 356231, 235573, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[229708, 79341, 276323, 125956]",1,1,"[69337, 9783, 474275, 219328]",309
"[121638, 243504, 168253, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[236294, 82594, 282909, 129209]",1,1,"[69337, 9783, 474275, 219328]",309
"[195830, 171669, 242445, 218284]",1,1,"[69337, 9783, 474275, 219328]",309
"[100882, 348419, 147497, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[180509, 389832, 227124, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[419831, 399922, 466446, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[222357, 208745, 268972, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[13167, 222699, 59782, 219328]",1,1,"[8117, 9783, 69337, 219328]",308
"[146393, 287932, 193008, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[286690, 393802, 333305, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[368117, 377705, 414732, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[250678, 406096, 297293, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[30105, 304197, 76720, 219328]",0,0,"[8117, 9783, 474275, 219328]",617
"[72392, 222516, 119007, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[212746, 97935, 259361, 144550]",1,1,"[69337, 9783, 474275, 219328]",309
"[9747, 270551, 56362, 219328]",1,1,"[8117, 9783, 69337, 219328]",308
"[80587, 334142, 127202, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[355183, 277566, 401798, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[392123, 374909, 438738, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[85799, 49875, 132414, 96490]",1,1,"[69337, 9783, 474275, 219328]",309
"[181158, 132572, 227773, 179187]",1,1,"[69337, 9783, 474275, 219328]",309
"[100535, 137508, 147150, 184123]",1,1,"[69337, 9783, 474275, 219328]",309
"[19638, 96639, 66253, 143254]",1,1,"[8117, 9783, 69337, 219328]",308
"[397564, 421088, 444179, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[366551, 302456, 413166, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[96362, 384447, 142977, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[49267, 232080, 95882, 219328]",1,1,"[42574, 9783, 114520, 219328]",308
"[321577, 62463, 368192, 109078]",1,1,"[69337, 9783, 474275, 219328]",309
"[333443, 337648, 380058, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[247984, 380417, 294599, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[86797, 330521, 133412, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[323722, 29114, 370337, 75729]",1,1,"[69337, 9783, 474275, 219328]",309
"[140485, 186506, 187100, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[395049, 392272, 441664, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[205520, 22412, 252135, 69027]",1,1,"[69337, 9783, 474275, 219328]",309
"[336197, 27157, 382812, 73772]",1,1,"[69337, 9783, 474275, 219328]",309
"[268344, 55103, 314959, 101718]",1,1,"[69337, 9783, 474275, 219328]",309
"[196003, 161594, 242618, 208209]",1,1,"[69337, 9783, 474275, 219328]",309
"[360252, 87184, 406867, 133799]",1,1,"[69337, 9783, 474275, 219328]",309
"[248302, 131925, 294917, 178540]",1,1,"[69337, 9783, 474275, 219328]",309
"[274160, 194663, 320775, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[93200, 393730, 139815, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[402894, 220302, 449509, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[185140, 149590, 231755, 196205]",1,1,"[69337, 9783, 474275, 219328]",309
"[266230, 213948, 312845, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[15868, 171046, 62483, 217661]",1,1,"[8117, 9783, 69337, 219328]",308
"[286168, 159231, 332783, 205846]",1,1,"[69337, 9783, 474275, 219328]",309
"[296710, 253964, 343325, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[26429, 413345, 73044, 219328]",0,0,"[8117, 9783, 474275, 219328]",617
"[286929, 307222, 333544, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[297574, 145714, 344189, 192329]",1,1,"[69337, 9783, 474275, 219328]",309
"[368220, 28197, 414835, 74812]",1,1,"[69337, 9783, 474275, 219328]",309
"[247149, 215244, 293764, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[386331, 71039, 432946, 117654]",1,1,"[69337, 9783, 474275, 219328]",309
"[219813, 189829, 266428, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[268166, 34935, 314781, 81550]",1,1,"[69337, 9783, 474275, 219328]",309
"[18961, 151273, 65576, 197888]",1,1,"[8117, 9783, 69337, 219328]",308
"[396068, 26086, 442683, 72701]",1,1,"[69337, 9783, 474275, 219328]",309
"[141244, 365013, 187859, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[364839, 313254, 411454, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[376538, 414921, 423153, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[160043, 367836, 206658, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[407667, 116695, 454282, 163310]",1,1,"[69337, 9783, 474275, 219328]",309
"[407937, 285607, 454552, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[278786, 186521, 325401, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[210529, 139521, 257144, 186136]",1,1,"[69337, 9783, 474275, 219328]",309
"[117677, 68931, 164292, 115546]",1,1,"[69337, 9783, 474275, 219328]",309
"[304884, 180839, 351499, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[135333, 315426, 181948, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[361415, 385648, 408030, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[287447, 365327, 334062, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[193377, 93340, 239992, 139955]",1,1,"[69337, 9783, 474275, 219328]",309
"[88362, 181477, 134977, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[399967, 12883, 446582, 59498]",1,1,"[69337, 9783, 474275, 219328]",309
"[314790, 34989, 361405, 81604]",1,1,"[69337, 9783, 474275, 219328]",309
"[304271, 89993, 350886, 136608]",1,1,"[69337, 9783, 474275, 219328]",309
"[188776, 198534, 235391, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[160784, 336170, 207399, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[161955, 177463, 208570, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[267565, 418521, 314180, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[219750, 323058, 266365, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[234088, 97264, 280703, 143879]",1,1,"[69337, 9783, 474275, 219328]",309
"[8647, 421434, 55262, 219328]",1,1,"[8117, 9783, 69337, 219328]",308
"[81915, 306228, 128530, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[30976, 239794, 77591, 219328]",0,0,"[8117, 9783, 474275, 219328]",617
"[74097, 187080, 120712, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[13002, 386456, 59617, 219328]",1,1,"[8117, 9783, 69337, 219328]",308
"[259991, 356353, 306606, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[355634, 416336, 402249, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[143173, 399907, 189788, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[329092, 106502, 375707, 153117]",1,1,"[69337, 9783, 474275, 219328]",309
"[44946, 295886, 91561, 219328]",1,1,"[42574, 9783, 114520, 219328]",308
"[230351, 154239, 276966, 200854]",1,1,"[69337, 9783, 474275, 219328]",309
"[99255, 285743, 145870, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[97171, 41297, 143786, 87912]",1,1,"[69337, 9783, 474275, 219328]",309
"[353550, 343341, 400165, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[90640, 312039, 137255, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[65816, 272317, 112431, 219328]",1,1,"[42574, 9783, 114520, 219328]",308
"[339534, 425796, 386149, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[293027, 325335, 339642, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[209809, 403825, 256424, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[235992, 147451, 282607, 194066]",1,1,"[69337, 9783, 474275, 219328]",309
"[171379, 157519, 217994, 204134]",1,1,"[69337, 9783, 474275, 219328]",309
"[15265, 232881, 61880, 219328]",1,1,"[8117, 9783, 69337, 219328]",308
"[416291, 384512, 462906, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[155148, 143483, 201763, 190098]",1,1,"[69337, 9783, 474275, 219328]",309
"[290116, 284555, 336731, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[298866, 174803, 345481, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[187561, 107725, 234176, 154340]",1,1,"[69337, 9783, 474275, 219328]",309
"[378040, 418419, 424655, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[234450, 423098, 281065, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[82412, 11224, 129027, 57839]",1,1,"[69337, 9783, 474275, 219328]",309
"[401360, 276207, 447975, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[89556, 419499, 136171, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[354738, 375847, 401353, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[417862, 303440, 464477, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[209519, 197354, 256134, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[251455, 27184, 298070, 73799]",1,1,"[69337, 9783, 474275, 219328]",309
"[302556, 223933, 349171, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[341912, 330099, 388527, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[426748, 406699, 473363, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[127813, 16344, 174428, 62959]",1,1,"[69337, 9783, 474275, 219328]",309
"[198025, 285515, 244640, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[91225, 364768, 137840, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[110095, 338894, 156710, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[193963, 337272, 240578, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[375165, 268682, 421780, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[18152, 391329, 64767, 219328]",1,1,"[8117, 9783, 69337, 219328]",308
"[393604, 138766, 440219, 185381]",1,1,"[69337, 9783, 474275, 219328]",309
"[307778, 135036, 354393, 181651]",1,1,"[69337, 9783, 474275, 219328]",309
"[152019, 105184, 198634, 151799]",1,1,"[69337, 9783, 474275, 219328]",309
"[405566, 228308, 452181, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[48971, 308607, 95586, 219328]",1,1,"[42574, 9783, 114520, 219328]",308
"[243092, 132233, 289707, 178848]",1,1,"[69337, 9783, 474275, 219328]",309
"[398206, 382362, 444821, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[243865, 274926, 290480, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[377735, 60766, 424350, 107381]",1,1,"[69337, 9783, 474275, 219328]",309
"[106829, 94355, 153444, 140970]",1,1,"[69337, 9783, 474275, 219328]",309
"[239063, 42316, 285678, 88931]",1,1,"[69337, 9783, 474275, 219328]",309
"[231855, 340908, 278470, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[215075, 150646, 261690, 197261]",1,1,"[69337, 9783, 474275, 219328]",309
"[140597, 237344, 187212, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[405385, 413642, 452000, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[194849, 327769, 241464, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[179958, 55632, 226573, 102247]",1,1,"[69337, 9783, 474275, 219328]",309
"[169083, 23916, 215698, 70531]",1,1,"[69337, 9783, 474275, 219328]",309
"[266338, 13868, 312953, 60483]",1,1,"[69337, 9783, 474275, 219328]",309
"[407900, 139481, 454515, 186096]",1,1,"[69337, 9783, 474275, 219328]",309
"[114436, 407809, 161051, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[216730, 210819, 263345, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[236503, 414674, 283118, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[341235, 336133, 387850, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[361002, 212202, 407617, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[373597, 28258, 420212, 74873]",1,1,"[69337, 9783, 474275, 219328]",309
"[313613, 252075, 360228, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[194020, 306326, 240635, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[74603, 304033, 121218, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[380617, 154052, 427232, 200667]",1,1,"[69337, 9783, 474275, 219328]",309
"[180144, 20857, 226759, 67472]",1,1,"[69337, 9783, 474275, 219328]",309
"[216832, 256485, 263447, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[281634, 79074, 328249, 125689]",1,1,"[69337, 9783, 474275, 219328]",309
"[29920, 50837, 76535, 97452]",0,0,"[8117, 9783, 474275, 219328]",617
"[304821, 190272, 351436, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[197396, 10472, 244011, 57087]",1,1,"[69337, 9783, 474275, 219328]",309
"[44488, 108137, 91103, 154752]",1,1,"[42574, 9783, 114520, 219328]",308
"[384182, 66213, 430797, 112828]",1,1,"[69337, 9783, 474275, 219328]",309
"[360122, 291558, 406737, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[255110, 30724, 301725, 77339]",1,1,"[69337, 9783, 474275, 219328]",309
"[173022, 21428, 219637, 68043]",1,1,"[69337, 9783, 474275, 219328]",309
"[173163, 213977, 219778, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[73794, 409056, 120409, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[341339, 152339, 387954, 198954]",1,1,"[69337, 9783, 474275, 219328]",309
"[221196, 359856, 267811, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[82635, 320416, 129250, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[85443, 220035, 132058, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[168600, 276286, 215215, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[39494, 93529, 86109, 140144]",0,0,"[8117, 9783, 474275, 219328]",617
"[73853, 78348, 120468, 124963]",1,1,"[69337, 9783, 474275, 219328]",309
"[260243, 377904, 306858, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[344653, 383650, 391268, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[408708, 387478, 455323, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[32608, 390747, 79223, 219328]",0,0,"[8117, 9783, 474275, 219328]",617
"[280541, 30908, 327156, 77523]",1,1,"[69337, 9783, 474275, 219328]",309
"[299068, 370498, 345683, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[398264, 373711, 444879, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[339058, 211155, 385673, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[102604, 188838, 149219, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[427624, 315288, 474239, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[51527, 50442, 98142, 97057]",1,1,"[42574, 9783, 114520, 219328]",308
"[301611, 99566, 348226, 146181]",1,1,"[69337, 9783, 474275, 219328]",309
"[147359, 113815, 193974, 160430]",1,1,"[69337, 9783, 474275, 219328]",309
"[427652, 144937, 474267, 191552]",1,1,"[69337, 9783, 474275, 219328]",309
"[180051, 375331, 226666, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[379665, 141224, 426280, 187839]",1,1,"[69337, 9783, 474275, 219328]",309
"[418282, 144036, 464897, 190651]",1,1,"[69337, 9783, 474275, 219328]",309
"[279402, 247443, 326017, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[89485, 404831, 136100, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[243430, 297904, 290045, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[88238, 28355, 134853, 74970]",1,1,"[69337, 9783, 474275, 219328]",309
"[339752, 315089, 386367, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[100898, 344473, 147513, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[276669, 25835, 323284, 72450]",1,1,"[69337, 9783, 474275, 219328]",309
"[405365, 173834, 451980, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[45678, 109245, 92293, 155860]",1,1,"[42574, 9783, 114520, 219328]",308
"[348065, 422838, 394680, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[247479, 328400, 294094, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[133275, 248592, 179890, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[281933, 91683, 328548, 138298]",1,1,"[69337, 9783, 474275, 219328]",309
"[380115, 183054, 426730, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[351634, 78831, 398249, 125446]",1,1,"[69337, 9783, 474275, 219328]",309
"[257932, 412616, 304547, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[299579, 38087, 346194, 84702]",1,1,"[69337, 9783, 474275, 219328]",309
"[293037, 51327, 339652, 97942]",1,1,"[69337, 9783, 474275, 219328]",309
"[279525, 188148, 326140, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[9407, 414369, 56022, 219328]",1,1,"[8117, 9783, 69337, 219328]",308
"[50053, 62633, 96668, 109248]",1,1,"[42574, 9783, 114520, 219328]",308
"[232372, 326643, 278987, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[192834, 307104, 239449, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[244875, 184176, 291490, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[206332, 276761, 252947, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[197938, 341862, 244553, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[70426, 79477, 117041, 126092]",1,1,"[69337, 9783, 474275, 219328]",309
"[174259, 20031, 220874, 66646]",1,1,"[69337, 9783, 474275, 219328]",309
"[103851, 392815, 150466, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[73705, 18183, 120320, 64798]",1,1,"[69337, 9783, 474275, 219328]",309
"[185268, 326610, 231883, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[109484, 31258, 156099, 77873]",1,1,"[69337, 9783, 474275, 219328]",309
"[225086, 346488, 271701, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[40643, 374511, 87258, 219328]",0,0,"[8117, 9783, 474275, 219328]",617
"[171304, 425852, 217919, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[212335, 35501, 258950, 82116]",1,1,"[69337, 9783, 474275, 219328]",309
"[322925, 410534, 369540, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[424636, 381069, 471251, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[96281, 195751, 142896, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[48708, 222145, 95323, 219328]",1,1,"[42574, 9783, 114520, 219328]",308
"[36431, 239174, 83046, 219328]",0,0,"[8117, 9783, 474275, 219328]",617
"[194228, 324861, 240843, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[333246, 404723, 379861, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[142244, 360605, 188859, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[170511, 303152, 217126, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[245953, 224242, 292568, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[102838, 24206, 149453, 70821]",1,1,"[69337, 9783, 474275, 219328]",309
"[246001, 146607, 292616, 193222]",1,1,"[69337, 9783, 474275, 219328]",309
"[107990, 211361, 154605, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[41720, 195607, 88335, 219328]",0,0,"[8117, 9783, 474275, 219328]",617
"[58608, 72796, 105223, 119411]",1,1,"[42574, 9783, 114520, 219328]",308
"[21846, 192029, 68461, 219328]",1,1,"[8117, 9783, 69337, 219328]",308
"[19303, 100961, 65918, 147576]",1,1,"[8117, 9783, 69337, 219328]",308
"[219805, 331085, 266420, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[370175, 350704, 416790, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[15271, 177358, 61886, 219328]",1,1,"[8117, 9783, 69337, 219328]",308
"[247441, 422700, 294056, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[298600, 399241, 345215, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[372417, 268180, 419032, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[257957, 50296, 304572, 96911]",1,1,"[69337, 9783, 474275, 219328]",309
"[35235, 288932, 81850, 219328]",0,0,"[8117, 9783, 474275, 219328]",617
"[218845, 422686, 265460, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[419008, 145607, 465623, 192222]",1,1,"[69337, 9783, 474275, 219328]",309
"[22690, 347854, 69305, 219328]",1,1,"[8117, 9783, 69337, 219328]",308
"[278578, 58300, 325193, 104915]",1,1,"[69337, 9783, 474275, 219328]",309
"[50108, 183026, 96723, 219328]",1,1,"[42574, 9783, 114520, 219328]",308
"[196100, 59751, 242715, 106366]",1,1,"[69337, 9783, 474275, 219328]",309
"[255257, 25453, 301872, 72068]",1,1,"[69337, 9783, 474275, 219328]",309
"[88999, 278962, 135614, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[336075, 158630, 382690, 205245]",1,1,"[69337, 9783, 474275, 219328]",309
"[27412, 9783, 74027, 55112]",0,0,"[8117, 9783, 474275, 219328]",617
"[205609, 185164, 252224, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[90357, 295573, 136972, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[373009, 85126, 419624, 131741]",1,1,"[69337, 9783, 474275, 219328]",309
"[92295, 99665, 138910, 146280]",1,1,"[69337, 9783, 474275, 219328]",309
"[416708, 91465, 463323, 138080]",1,1,"[69337, 9783, 474275, 219328]",309
"[343724, 364547, 390339, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[135299, 335648, 181914, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[180225, 20620, 226840, 67235]",1,1,"[69337, 9783, 474275, 219328]",309
"[261304, 336236, 307919, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[363816, 216838, 410431, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[31274, 126829, 77889, 173444]",0,0,"[8117, 9783, 474275, 219328]",617
"[134098, 341392, 180713, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[155744, 180381, 202359, 219328]",1,1,"[69337, 9783, 474275, 219328]",309
"[97254, 132995, 143869, 179610]",1,1,"[69337, 9783, 474275, 219328]",309
