SRC Query,Depth,BBoxes,Data Size
"[25.0, 9.0, 31.0, 15.0]",6,"[24, 8, 31, 15]",64
"[41.0, 6.0, 47.0, 12.0]",5,"[40, 0, 47, 15]",128
"[44.0, 25.0, 50.0, 31.0]",6,"[44, 24, 51, 31]",64
"[33.0, 44.0, 39.0, 50.0]",6,"[32, 44, 39, 51]",64
"[15.0, 46.0, 21.0, 52.0]",4,"[8, 40, 23, 55]",256
"[17.0, 30.0, 23.0, 36.0]",5,"[16, 24, 23, 39]",128
"[24.0, 18.0, 30.0, 24.0]",5,"[24, 16, 31, 31]",128
"[11.0, 54.0, 17.0, 60.0]",4,"[8, 48, 23, 63]",256
"[49.0, 12.0, 55.0, 18.0]",6,"[48, 12, 55, 19]",64
"[41.0, 7.0, 47.0, 13.0]",5,"[40, 0, 47, 15]",128
"[50.0, 37.0, 56.0, 43.0]",4,"[48, 32, 63, 47]",256
"[48.0, 47.0, 54.0, 53.0]",5,"[48, 40, 55, 55]",128
"[36.0, 46.0, 42.0, 52.0]",5,"[36, 40, 43, 55]",128
"[50.0, 43.0, 56.0, 49.0]",4,"[48, 40, 63, 55]",256
"[35.0, 44.0, 41.0, 50.0]",4,"[32, 40, 47, 55]",256
"[10.0, 13.0, 16.0, 19.0]",4,"[8, 8, 23, 23]",256
"[4.0, 8.0, 10.0, 14.0]",6,"[4, 8, 11, 15]",64
"[4.0, 53.0, 10.0, 59.0]",6,"[4, 52, 11, 59]",64
"[0, 31.0, 6.0, 37.0]",5,"[0, 24, 7, 39]",128
"[54.0, 17.0, 60.0, 23.0]",4,"[48, 16, 63, 31]",256
"[36.0, 19.0, 42.0, 25.0]",5,"[36, 16, 43, 31]",128
"[7.0, 48.0, 13.0, 54.0]",4,"[0, 48, 15, 63]",256
"[48.0, 37.0, 54.0, 43.0]",6,"[48, 36, 55, 43]",64
"[39.0, 54.0, 45.0, 60.0]",4,"[32, 48, 47, 63]",256
"[15.0, 19.0, 21.0, 25.0]",4,"[8, 16, 23, 31]",256
"[22.0, 5.0, 28.0, 11.0]",4,"[16, 0, 31, 15]",256
"[39.0, 2.0, 45.0, 8.0]",4,"[32, 0, 47, 15]",256
"[50.0, 35.0, 56.0, 41.0]",4,"[48, 32, 63, 47]",256
"[8.0, 12.0, 14.0, 18.0]",6,"[8, 12, 15, 19]",64
"[10.0, 12.0, 16.0, 18.0]",4,"[8, 8, 23, 23]",256
"[24.0, 44.0, 30.0, 50.0]",6,"[24, 44, 31, 51]",64
"[55.0, 8.0, 61.0, 14.0]",4,"[48, 0, 63, 15]",256
"[51.0, 5.0, 57.0, 11.0]",4,"[48, 0, 63, 15]",256
"[45.0, 27.0, 51.0, 33.0]",5,"[44, 24, 51, 39]",128
"[30.0, 34.0, 36.0, 40.0]",4,"[24, 32, 39, 47]",256
"[1.0, 41.0, 7.0, 47.0]",6,"[0, 40, 7, 47]",64
"[35.0, 6.0, 41.0, 12.0]",4,"[32, 0, 47, 15]",256
"[9.0, 32.0, 15.0, 38.0]",6,"[8, 32, 15, 39]",64
"[26.0, 16.0, 32.0, 22.0]",4,"[24, 16, 39, 31]",256
"[55.0, 45.0, 61.0, 51.0]",4,"[48, 40, 63, 55]",256
"[21.0, 29.0, 27.0, 35.0]",6,"[20, 28, 27, 35]",64
"[46.0, 24.0, 52.0, 30.0]",4,"[40, 16, 55, 31]",256
"[27.0, 25.0, 33.0, 31.0]",4,"[24, 16, 39, 31]",256
"[52.0, 9.0, 58.0, 15.0]",6,"[52, 8, 59, 15]",64
"[47.0, 19.0, 53.0, 25.0]",4,"[40, 16, 55, 31]",256
"[18.0, 44.0, 24.0, 50.0]",4,"[16, 40, 31, 55]",256
"[23.0, 27.0, 29.0, 33.0]",4,"[16, 24, 31, 39]",256
"[20.0, 5.0, 26.0, 11.0]",6,"[20, 4, 27, 11]",64
"[55.0, 27.0, 61.0, 33.0]",4,"[48, 24, 63, 39]",256
"[31.0, 38.0, 37.0, 44.0]",4,"[24, 32, 39, 47]",256
"[45.0, 50.0, 51.0, 56.0]",5,"[44, 48, 51, 63]",128
"[52.0, 37.0, 58.0, 43.0]",6,"[52, 36, 59, 43]",64
"[31.0, 26.0, 37.0, 32.0]",4,"[24, 24, 39, 39]",256
"[35.0, 52.0, 41.0, 58.0]",4,"[32, 48, 47, 63]",256
"[4.0, 6.0, 10.0, 12.0]",5,"[4, 0, 11, 15]",128
"[50.0, 9.0, 56.0, 15.0]",4,"[48, 0, 63, 15]",256
