,BRC Size,SRC Size,Diff,F/P %,SRC Depth,Error %
1128,1289,21048,19759,16.328937160589604,0,6.12409730140631
1129,1787,5262,3475,2.944599888080582,2,33.96047130368681
1130,722,21048,20326,29.15235457063712,0,3.430254656024325
1131,1943,10524,8581,5.41636644364385,1,18.46256176358799
1132,289,21048,20759,72.83044982698962,0,1.3730520714557204
1133,2708,21048,18340,7.772525849335302,0,12.865830482706194
1134,390,21048,20658,53.96923076923077,0,1.8529076396807298
1135,1306,21048,19742,16.116385911179172,0,6.204865070315469
1136,3422,10524,7102,3.075394506136762,1,32.516153553781834
1137,725,2631,1906,3.6289655172413795,3,27.556062333713417
1138,1479,21048,19569,14.231237322515213,0,7.026795895096921
1139,156,5262,5106,33.73076923076923,2,2.9646522234891677
1140,925,21048,20123,22.754594594594593,0,4.394716837704295
1141,1663,10524,8861,6.328322309079976,1,15.801976434815659
1142,0,5262,5262,inf,2,0.0
1143,125,21048,20923,168.384,0,0.5938806537438237
1144,349,21048,20699,60.30945558739255,0,1.6581147852527556
1145,1189,5262,4073,4.425567703952901,2,22.595971113645003
1146,94,5262,5168,55.97872340425532,2,1.7863930064614217
1147,618,21048,20430,34.05825242718446,0,2.936145952109464
1148,336,1316,980,3.9166666666666665,4,25.53191489361702
1149,313,21048,20735,67.24600638977635,0,1.4870771569745345
1150,0,5262,5262,inf,2,0.0
1151,25,328,303,13.12,6,7.621951219512195
1152,1299,10524,9225,8.10161662817552,1,12.343215507411632
1153,114,5262,5148,46.1578947368421,2,2.1664766248574687
1154,1170,5262,4092,4.4974358974358974,2,22.234891676168758
1155,994,2631,1637,2.6468812877263583,3,37.78031166856709
1156,3201,10524,7323,3.287722586691659,1,30.416191562143673
1157,34,5262,5228,154.76470588235293,2,0.6461421512732801
1158,250,5262,5012,21.048,2,4.75104522995059
1159,780,21048,20268,26.984615384615385,0,3.7058152793614596
1160,0,1316,1316,inf,4,0.0
1161,406,5262,4856,12.960591133004925,2,7.715697453439757
1162,1555,21048,19493,13.535691318327974,0,7.387875332573166
1163,3469,10524,7055,3.0337272989334103,1,32.96275180539719
1164,1531,5262,3731,3.4369693011103855,2,29.095400988217406
1165,848,2631,1783,3.1025943396226414,3,32.231090839984795
1166,3384,10524,7140,3.1099290780141846,1,32.155074116305585
1167,1403,5262,3859,3.750534568781183,2,26.66286583048271
1168,3122,21048,17926,6.741832158872517,0,14.832763207905739
1169,1490,2631,1141,1.765771812080537,3,56.632459141011026
1170,1945,21048,19103,10.82159383033419,0,9.240782972253896
1171,0,21048,21048,inf,0,0.0
1172,1095,10524,9429,9.610958904109589,1,10.40478905359179
1173,56,21048,20992,375.85714285714283,0,0.26605853287723297
1174,1970,10524,8554,5.342131979695432,1,18.719118206005323
1175,1836,10524,8688,5.73202614379085,1,17.44583808437856
1176,1346,5262,3916,3.9093610698365526,2,25.57962751805397
1177,3538,10524,6986,2.97456189937818,1,33.61839604713037
1178,884,10524,9640,11.904977375565611,1,8.399847966552642
1179,2191,5262,3071,2.4016430853491557,2,41.63816039528696
1180,218,21048,20830,96.55045871559633,0,1.0357278601292284
1181,3446,10524,7078,3.0539756239117817,1,32.74420372481946
1182,585,21048,20463,35.97948717948718,0,2.7793614595210947
1183,2855,10524,7669,3.686164623467601,1,27.12846826301786
1184,0,5262,5262,inf,2,0.0
1185,0,2,2,inf,13,0.0
1186,279,21048,20769,75.44086021505376,0,1.3255416191562144
1187,1204,5262,4058,4.370431893687708,2,22.88103382744204
1188,2007,10524,8517,5.243647234678625,1,19.070695553021665
1189,2184,21048,18864,9.637362637362637,0,10.376282782212087
1190,1393,5262,3869,3.7774587221823404,2,26.47282402128468
1191,0,2631,2631,inf,3,0.0
1192,1899,21048,19149,11.083728278041074,0,9.022234891676169
1193,0,1315,1315,inf,4,0.0
1194,1556,21048,19492,13.526992287917738,0,7.392626377803118
1195,372,21048,20676,56.58064516129032,0,1.767388825541619
1196,1128,2631,1503,2.3324468085106385,3,42.87343215507411
1197,2833,21048,18215,7.429579950582421,0,13.45971113645002
1198,795,5262,4467,6.618867924528302,2,15.108323831242872
1199,2164,21048,18884,9.726432532347504,0,10.281261877613074
1200,2797,10524,7727,3.762602788702181,1,26.577347016343595
1201,1343,10524,9181,7.836187639612807,1,12.761307487647283
1202,2081,5262,3181,2.528592023065834,2,39.5477004941087
1203,0,2,2,inf,13,0.0
1204,180,21048,20868,116.93333333333334,0,0.8551881413911061
1205,72,5262,5190,73.08333333333333,2,1.3683010262257698
1206,585,5262,4677,8.994871794871795,2,11.117445838084379
1207,0,2,2,inf,13,0.0
1208,805,21048,20243,26.146583850931677,0,3.8245914101102243
1209,815,21048,20233,25.825766871165644,0,3.8721018624097305
1210,734,21048,20314,28.67574931880109,0,3.4872671987837327
1211,1347,10524,9177,7.812917594654788,1,12.799315849486886
1212,545,5262,4717,9.655045871559633,2,10.357278601292284
1213,0,21048,21048,inf,0,0.0
1214,1344,21048,19704,15.660714285714286,0,6.385404789053592
1215,0,5262,5262,inf,2,0.0
1216,1975,10524,8549,5.328607594936709,1,18.766628658304825
1217,595,21048,20453,35.37478991596639,0,2.8268719118206005
1218,1768,5262,3494,2.976244343891403,2,33.59939186621057
1219,1317,21048,19731,15.981776765375853,0,6.257126567844925
1220,548,657,109,1.198905109489051,5,83.40943683409436
1221,0,5262,5262,inf,2,0.0
1222,2581,10524,7943,4.077489345215033,1,24.52489547700494
1223,383,21048,20665,54.9556135770235,0,1.8196503230710754
1224,1586,10524,8938,6.635561160151324,1,15.070315469403269
1225,0,5262,5262,inf,2,0.0
1226,0,5262,5262,inf,2,0.0
1227,1006,21048,20042,20.922465208747514,0,4.7795515013302925
1228,137,5262,5125,38.40875912408759,2,2.603572786012923
1229,18,1315,1297,73.05555555555556,4,1.3688212927756656
1230,0,5262,5262,inf,2,0.0
1231,1644,21048,19404,12.802919708029197,0,7.810718358038768
1232,928,21048,20120,22.68103448275862,0,4.4089699733941465
1233,0,1315,1315,inf,4,0.0
1234,1527,21048,19521,13.783889980353635,0,7.25484606613455
1235,41,5262,5221,128.34146341463415,2,0.7791714177118966
1236,2633,10524,7891,3.9969616407140145,1,25.0190041809198
1237,1720,21048,19328,12.237209302325581,0,8.171797795515014
1238,0,1316,1316,inf,4,0.0
1239,1842,21048,19206,11.42671009771987,0,8.751425313568985
1240,1480,21048,19568,14.221621621621622,0,7.031546940326871
1241,1123,10524,9401,9.371326803205699,1,10.670847586469023
1242,1183,5262,4079,4.448013524936602,2,22.48194602812619
1243,1093,10524,9431,9.628545288197621,1,10.385784872671987
1244,951,2631,1680,2.7665615141955837,3,36.14595210946408
1245,1233,21048,19815,17.070559610705597,0,5.8580387685290765
1246,43,21048,21005,489.48837209302326,0,0.20429494488787533
1247,391,5262,4871,13.457800511508951,2,7.430634739642722
1248,829,2631,1802,3.1737032569360677,3,31.508931965032303
1249,1008,21048,20040,20.88095238095238,0,4.789053591790194
1250,0,1316,1316,inf,4,0.0
1251,2438,10524,8086,4.316652994257588,1,23.166096541239074
1252,864,1315,451,1.5219907407407407,4,65.70342205323195
1253,0,82,82,inf,8,0.0
1254,0,5262,5262,inf,2,0.0
1255,1133,2631,1498,2.322153574580759,3,43.06347396427214
1256,384,21048,20664,54.8125,0,1.8244013683010263
1257,1474,5262,3788,3.569877883310719,2,28.01216267578867
1258,815,21048,20233,25.825766871165644,0,3.8721018624097305
1259,723,5262,4539,7.278008298755187,2,13.740022805017105
1260,487,21048,20561,43.219712525667354,0,2.313759026985937
1261,0,1315,1315,inf,4,0.0
1262,667,1316,649,1.9730134932533734,4,50.6838905775076
1263,542,5262,4720,9.708487084870848,2,10.300266058532877
1264,976,1315,339,1.3473360655737705,4,74.22053231939162
1265,0,5262,5262,inf,2,0.0
1266,1923,10524,8601,5.472698907956318,1,18.272519954389963
1267,1188,5262,4074,4.429292929292929,2,22.5769669327252
1268,48,1316,1268,27.416666666666668,4,3.64741641337386
1269,1281,21048,19767,16.430913348946135,0,6.086088939566705
1270,1291,10524,9233,8.151820294345468,1,12.26719878373242
1271,1463,10524,9061,7.1934381408065615,1,13.901558342835424
1272,880,21048,20168,23.918181818181818,0,4.180919802356518
1273,26,5262,5236,202.3846153846154,2,0.4941087039148613
1274,1490,5262,3772,3.531543624161074,2,28.316229570505513
1275,128,5262,5134,41.109375,2,2.4325351577347014
1276,62,5262,5200,84.87096774193549,2,1.178259217027746
1277,1518,5262,3744,3.466403162055336,2,28.848346636259976
1278,94,5262,5168,55.97872340425532,2,1.7863930064614217
1279,662,2631,1969,3.974320241691843,3,25.16153553781832
1280,152,5262,5110,34.61842105263158,2,2.888635499809958
1281,2215,5262,3047,2.3756207674943566,2,42.09426073736222
1282,2572,21048,18476,8.183514774494556,0,12.219688331432915
1283,1775,10524,8749,5.929014084507042,1,16.86621056632459
1284,2366,5262,2896,2.224006762468301,2,44.96389205625238
1285,1239,21048,19809,16.987893462469735,0,5.886545039908779
1286,1416,10524,9108,7.432203389830509,1,13.45496009122007
1287,76,5262,5186,69.23684210526316,2,1.444317749904979
1288,2950,21048,18098,7.1349152542372885,0,14.015583428354239
1289,821,21048,20227,25.637028014616323,0,3.9006081337894334
1290,7,1316,1309,188.0,4,0.5319148936170213
1291,1152,5262,4110,4.567708333333333,2,21.892816419612316
1292,824,5262,4438,6.385922330097087,2,15.659445077917141
1293,1430,10524,9094,7.35944055944056,1,13.587989357658683
1294,0,1316,1316,inf,4,0.0
1295,2736,5262,2526,1.9232456140350878,2,51.995438996579246
1296,2243,5262,3019,2.3459652251448952,2,42.62637780311668
1297,2546,10524,7978,4.133542812254517,1,24.1923223109084
1298,936,10524,9588,11.243589743589743,1,8.893956670467503
1299,1018,21048,20030,20.675834970530452,0,4.836564044089699
1300,1334,21048,19714,15.778110944527736,0,6.337894336754086
1301,1053,21048,19995,19.988603988603987,0,5.0028506271379705
1302,683,21048,20365,30.816983894582723,0,3.2449638920562527
1303,246,21048,20802,85.5609756097561,0,1.168757126567845
1304,1068,10524,9456,9.853932584269662,1,10.148232611174459
1305,0,5262,5262,inf,2,0.0
1306,2025,21048,19023,10.394074074074075,0,9.620866590649943
1307,2038,10524,8486,5.1638861629048085,1,19.3652603572786
1308,0,82,82,inf,8,0.0
1309,2080,10524,8444,5.059615384615385,1,19.76434815659445
1310,1250,21048,19798,16.8384,0,5.938806537438237
1311,0,5262,5262,inf,2,0.0
1312,0,1316,1316,inf,4,0.0
1313,601,21048,20447,35.021630615640596,0,2.855378183200304
1314,1419,5262,3843,3.708245243128964,2,26.966932725199545
1315,1955,5262,3307,2.69156010230179,2,37.15317369821361
1316,3692,10524,6832,2.850487540628386,1,35.08171797795515
1317,100,21048,20948,210.48,0,0.4751045229950589
1318,740,2631,1891,3.5554054054054056,3,28.126187761307484
1319,208,1316,1108,6.326923076923077,4,15.80547112462006
1320,3133,10524,7391,3.3590807532716247,1,29.770049410870392
1321,1008,10524,9516,10.44047619047619,1,9.578107183580387
1322,4,5262,5258,1315.5,2,0.07601672367920942
1323,1447,5262,3815,3.6364892881824464,2,27.49904979095401
1324,2724,10524,7800,3.8634361233480177,1,25.883694412770808
1325,1768,10524,8756,5.952488687782806,1,16.799695933105284
1326,2315,5262,2947,2.2730021598272137,2,43.994678829342455
1327,644,21048,20404,32.683229813664596,0,3.0596731280881797
1328,1538,5262,3724,3.4213263979193758,2,29.228430254656026
1329,1750,5262,3512,3.0068571428571427,2,33.257316609654126
1330,1049,5262,4213,5.016205910390848,2,19.935385784872672
1331,1222,21048,19826,17.224222585924714,0,5.80577727099962
1332,1372,5262,3890,3.8352769679300294,2,26.073736221968836
1333,616,21048,20432,34.16883116883117,0,2.9266438616495627
1334,1014,2631,1617,2.594674556213018,3,38.54047890535918
1335,288,21048,20760,73.08333333333333,0,1.3683010262257698
1336,0,5262,5262,inf,2,0.0
1337,0,1316,1316,inf,4,0.0
1338,0,2,2,inf,13,0.0
1339,666,21048,20382,31.603603603603602,0,3.164196123147092
1340,1237,10524,9287,8.50767987065481,1,11.754085898897758
1341,2008,21048,19040,10.48207171314741,0,9.540098821740784
1342,0,1316,1316,inf,4,0.0
1343,1034,21048,20014,20.35589941972921,0,4.912580767768909
1344,111,21048,20937,189.6216216216216,0,0.5273660205245154
1345,592,5262,4670,8.888513513513514,2,11.250475104522994
1346,477,5262,4785,11.031446540880504,2,9.064994298745724
1347,0,5262,5262,inf,2,0.0
1348,0,2,2,inf,13,0.0
1349,1390,21048,19658,15.142446043165467,0,6.603952869631319
1350,30,21048,21018,701.6,0,0.14253135689851767
1351,960,10524,9564,10.9625,1,9.122006841505131
1352,0,5262,5262,inf,2,0.0
1353,1608,5262,3654,3.2723880597014925,2,30.558722919042193
1354,0,5262,5262,inf,2,0.0
1355,956,5262,4306,5.50418410041841,2,18.167996959331052
1356,174,21048,20874,120.96551724137932,0,0.8266818700114025
1357,1012,2631,1619,2.599802371541502,3,38.46446218167997
1358,1353,5262,3909,3.8891352549889135,2,25.712656784492587
1359,918,2631,1713,2.866013071895425,3,34.89167616875712
1360,380,1316,936,3.463157894736842,4,28.87537993920973
1361,0,21048,21048,inf,0,0.0
1362,2166,10524,8358,4.858725761772853,1,20.581527936145953
1363,0,329,329,inf,6,0.0
1364,2305,10524,8219,4.565726681127983,1,21.902318510072217
1365,1414,10524,9110,7.442715700141442,1,13.435955910300265
1366,1366,21048,19682,15.408491947291362,0,6.489927784112505
1367,1042,21048,20006,20.19961612284069,0,4.950589129608514
1368,0,5262,5262,inf,2,0.0
1369,3425,10524,7099,3.0727007299270075,1,32.54465982516154
1370,0,1316,1316,inf,4,0.0
1371,0,41,41,inf,9,0.0
1372,606,21048,20442,34.73267326732673,0,2.879133409350057
1373,3378,21048,17670,6.230905861456483,0,16.04903078677309
1374,352,1315,963,3.7357954545454546,4,26.7680608365019
1375,546,1315,769,2.4084249084249083,4,41.52091254752852
1376,947,5262,4315,5.55649419218585,2,17.99695933105283
1377,170,2631,2461,15.476470588235294,3,6.461421512732802
1378,2679,5262,2583,1.9641657334826428,2,50.91220068415051
1379,1632,5262,3630,3.224264705882353,2,31.014823261117446
1380,0,5262,5262,inf,2,0.0
1381,181,5262,5081,29.07182320441989,2,3.4397567464842265
1382,1142,21048,19906,18.430823117338004,0,5.425693652603573
1383,0,5262,5262,inf,2,0.0
1384,1033,21048,20015,20.375605033881897,0,4.907829722538959
1385,1574,5262,3688,3.343074968233799,2,29.912580767768908
1386,2392,10524,8132,4.3996655518394645,1,22.72900038008362
1387,1755,10524,8769,5.996581196581197,1,16.676168757126568
1388,2623,10524,7901,4.012199771254289,1,24.92398327632079
1389,574,21048,20474,36.66898954703833,0,2.7270999619916383
1390,3025,10524,7499,3.4790082644628098,1,28.743823641201065
1391,1459,21048,19589,14.426319396847155,0,6.931774990497909
1392,0,21048,21048,inf,0,0.0
1393,13,5262,5249,404.7692307692308,2,0.24705435195743064
1394,2011,10524,8513,5.233217304823471,1,19.10870391486127
1395,1261,10524,9263,8.345757335448058,1,11.982136069935386
1396,1525,21048,19523,13.801967213114754,0,7.245343975674648
1397,0,1315,1315,inf,4,0.0
1398,0,5262,5262,inf,2,0.0
1399,74,21048,20974,284.43243243243245,0,0.3515773470163436
1400,1186,10524,9338,8.873524451939291,1,11.269479285442797
1401,561,5262,4701,9.379679144385026,2,10.661345496009123
1402,1845,21048,19203,11.408130081300813,0,8.765678449258838
1403,1909,21048,19139,11.025667888947092,0,9.069745343975674
1404,125,21048,20923,168.384,0,0.5938806537438237
1405,451,5262,4811,11.667405764966741,2,8.570885594830862
1406,2135,10524,8389,4.92927400468384,1,20.286963131889017
1407,159,5262,5103,33.094339622641506,2,3.0216647662485747
1408,0,1316,1316,inf,4,0.0
1409,2521,5262,2741,2.0872669575565252,2,47.90954009882174
1410,404,21048,20644,52.0990099009901,0,1.919422272900038
1411,1064,10524,9460,9.890977443609023,1,10.110224249334854
1412,848,1315,467,1.5507075471698113,4,64.48669201520913
1413,2077,10524,8447,5.066923447279731,1,19.735841885214747
1414,651,5262,4611,8.08294930875576,2,12.371721778791333
1415,2559,10524,7965,4.112543962485346,1,24.315849486887114
1416,2123,10524,8401,4.957136128120584,1,20.172938046370202
1417,1060,10524,9464,9.928301886792452,1,10.072215887495249
1418,1751,21048,19297,12.020559680182753,0,8.319080197643482
1419,2066,5262,3196,2.546950629235237,2,39.26263778031167
1420,426,5262,4836,12.352112676056338,2,8.095781071835804
1421,0,1315,1315,inf,4,0.0
1422,1840,10524,8684,5.719565217391304,1,17.48384644621817
1423,1948,21048,19100,10.804928131416839,0,9.255036107943749
1424,835,5262,4427,6.301796407185629,2,15.868491068034968
1425,640,21048,20408,32.8875,0,3.0406689471683768
1426,151,5262,5111,34.847682119205295,2,2.8696313188901557
1427,0,5262,5262,inf,2,0.0
1428,0,5262,5262,inf,2,0.0
1429,1429,5262,3833,3.682295311406578,2,27.156974534397566
1430,120,5262,5142,43.85,2,2.280501710376283
1431,1678,5262,3584,3.135876042908224,2,31.889015583428353
1432,957,5262,4305,5.498432601880878,2,18.187001140250857
1433,520,2631,2111,5.059615384615385,3,19.76434815659445
1434,2367,21048,18681,8.892268694550063,0,11.245724059293044
1435,1108,5262,4154,4.749097472924188,2,21.05663245914101
1436,461,5262,4801,11.414316702819956,2,8.760927404028887
1437,867,10524,9657,12.13840830449827,1,8.238312428734321
1438,838,5262,4424,6.279236276849642,2,15.925503610794376
1439,201,5262,5061,26.17910447761194,2,3.819840364880274
1440,1442,5262,3820,3.649098474341193,2,27.404028886354997
1441,1181,5262,4081,4.455546147332769,2,22.443937666286583
1442,407,10524,10117,25.857493857493857,1,3.8673508171797795
1443,27,328,301,12.148148148148149,6,8.231707317073171
1444,446,21048,20602,47.19282511210762,0,2.1189661725579625
1445,3218,10524,7306,3.2703542573026723,1,30.577727099961994
1446,1030,2631,1601,2.5543689320388347,3,39.14861269479285
1447,289,5262,4973,18.207612456747405,2,5.492208285822882
1448,1152,5262,4110,4.567708333333333,2,21.892816419612316
1449,2244,10524,8280,4.689839572192513,1,21.322690992018245
1450,973,5262,4289,5.408016443987667,2,18.491068034967693
1451,0,41,41,inf,9,0.0
1452,0,5262,5262,inf,2,0.0
1453,1160,21048,19888,18.144827586206898,0,5.511212466742683
1454,1174,5262,4088,4.482112436115843,2,22.310908399847968
1455,256,21048,20792,82.21875,0,1.2162675788673507
1456,502,21048,20546,41.92828685258964,0,2.385024705435196
1457,1351,5262,3911,3.8948926720947448,2,25.674648422652986
1458,2017,21048,19031,10.435299950421419,0,9.582858228810338
1459,588,5262,4674,8.948979591836734,2,11.174458380843785
1460,0,1316,1316,inf,4,0.0
1461,0,5262,5262,inf,2,0.0
1462,1033,21048,20015,20.375605033881897,0,4.907829722538959
1463,1150,21048,19898,18.302608695652175,0,5.463702014443177
1464,818,5262,4444,6.432762836185819,2,15.545419992398326
1465,50,5262,5212,105.24,2,0.9502090459901178
1466,0,5262,5262,inf,2,0.0
1467,1332,10524,9192,7.900900900900901,1,12.656784492588368
1468,997,10524,9527,10.555667001003009,1,9.473584188521475
1469,1040,10524,9484,10.11923076923077,1,9.882174078297226
1470,49,21048,20999,429.55102040816325,0,0.23280121626757885
1471,644,21048,20404,32.683229813664596,0,3.0596731280881797
1472,0,5262,5262,inf,2,0.0
1473,2118,5262,3144,2.4844192634560907,2,40.250855188141394
1474,297,1316,1019,4.430976430976431,4,22.56838905775076
1475,2244,10524,8280,4.689839572192513,1,21.322690992018245
1476,2343,10524,8181,4.49167733674776,1,22.263397947548462
1477,1953,21048,19095,10.77726574500768,0,9.2787913340935
1478,1036,10524,9488,10.158301158301159,1,9.84416571645762
1479,2393,21048,18655,8.79565399080652,0,11.36925123527176
1480,0,1315,1315,inf,4,0.0
1481,1327,10524,9197,7.930670685757347,1,12.609274040288865
1482,885,21048,20163,23.783050847457627,0,4.204675028506271
1483,8,5262,5254,657.75,2,0.15203344735841884
1484,1983,21048,19065,10.614220877458397,0,9.421322690992017
1485,0,5262,5262,inf,2,0.0
1486,2274,21048,18774,9.255936675461742,0,10.80387685290764
1487,3051,10524,7473,3.449360865290069,1,28.99087799315849
1488,222,21048,20826,94.8108108108108,0,1.0547320410490308
1489,1532,10524,8992,6.869451697127937,1,14.557202584568603
1490,5,5262,5257,1052.4,2,0.09502090459901177
1491,0,5262,5262,inf,2,0.0
1492,1171,21048,19877,17.974380871050386,0,5.56347396427214
1493,1557,5262,3705,3.3795761078998074,2,29.58950969213227
1494,3032,10524,7492,3.470976253298153,1,28.81033827442037
1495,1919,5262,3343,2.7420531526836895,2,36.469023185100724
1496,811,5262,4451,6.488286066584464,2,15.41239072595971
1497,1726,21048,19322,12.194669756662805,0,8.200304066894718
1498,2044,21048,19004,10.297455968688846,0,9.711136450019005
1499,87,5262,5175,60.48275862068966,2,1.653363740022805
1500,0,5262,5262,inf,2,0.0
1501,128,5262,5134,41.109375,2,2.4325351577347014
1502,1931,10524,8593,5.450025893319523,1,18.348536678069173
1503,563,21048,20485,37.3854351687389,0,2.674838464462182
1504,110,5262,5152,47.836363636363636,2,2.090459901178259
1505,2313,10524,8211,4.549935149156939,1,21.978335233751427
1506,1706,10524,8818,6.168815943728019,1,16.21056632459141
1507,139,10524,10385,75.71223021582733,1,1.3207905739262638
1508,858,5262,4404,6.1328671328671325,2,16.305587229190422
1509,452,658,206,1.4557522123893805,5,68.69300911854104
1510,0,5262,5262,inf,2,0.0
1511,7,5262,5255,751.7142857142857,2,0.13302926643861648
1512,1868,5262,3394,2.8169164882226982,2,35.4998099581908
1513,578,1316,738,2.2768166089965396,4,43.920972644376896
1514,92,5262,5170,57.19565217391305,2,1.7483846446218168
1515,1316,2631,1315,1.999240121580547,3,50.0190041809198
1516,1861,21048,19187,11.310048361096184,0,8.841695172938046
1517,2439,21048,18609,8.629766297662977,0,11.587799315849487
1518,1418,5262,3844,3.710860366713681,2,26.94792854427974
1519,1872,21048,19176,11.243589743589743,0,8.893956670467503
1520,0,1316,1316,inf,4,0.0
1521,3315,10524,7209,3.1746606334841627,1,31.499429874572403
1522,2485,10524,8039,4.235010060362173,1,23.612694792854427
1523,0,1316,1316,inf,4,0.0
1524,1400,21048,19648,15.034285714285714,0,6.651463321930824
1525,1027,2631,1604,2.5618305744888024,3,39.03458760927404
1526,394,21048,20654,53.421319796954315,0,1.871911820600532
1527,65,5262,5197,80.95384615384616,2,1.2352717597871532
1528,178,5262,5084,29.56179775280899,2,3.38274420372482
1529,989,21048,20059,21.28210313447927,0,4.698783732421133
1530,1087,21048,19961,19.363385464581416,0,5.16438616495629
1531,1685,21048,19363,12.491394658753709,0,8.005511212466743
1532,1605,5262,3657,3.278504672897196,2,30.50171037628278
1533,985,21048,20063,21.368527918781727,0,4.679779551501331
1534,303,1316,1013,4.343234323432343,4,23.024316109422493
1535,1254,10524,9270,8.392344497607656,1,11.915621436716076
1536,1739,2631,892,1.5129384703852788,3,66.0965412390726
1537,794,5262,4468,6.6272040302267,2,15.089319650323072
1538,883,21048,20165,23.83691959229898,0,4.19517293804637
1539,1678,21048,19370,12.543504171632897,0,7.972253895857088
1540,2183,10524,8341,4.820888685295465,1,20.74306347396427
1541,938,2631,1693,2.804904051172708,3,35.65184340554922
1542,367,21048,20681,57.35149863760218,0,1.7436335993918664
1543,996,21048,20052,21.132530120481928,0,4.732041049030787
1544,2354,10524,8170,4.470688190314359,1,22.367920942607373
1545,3114,21048,17934,6.759152215799615,0,14.794754846066136
1546,2423,21048,18625,8.686751960379695,0,11.511782592170277
1547,208,21048,20840,101.1923076923077,0,0.9882174078297226
1548,2822,10524,7702,3.7292700212615166,1,26.814899277841125
1549,56,5262,5206,93.96428571428571,2,1.0642341315089319
1550,474,21048,20574,44.40506329113924,0,2.2519954389965795
1551,920,21048,20128,22.878260869565217,0,4.370961611554542
1552,837,21048,20211,25.14695340501792,0,3.9766248574686434
1553,0,1316,1316,inf,4,0.0
1554,2022,5262,3240,2.602373887240356,2,38.42645381984037
1555,332,21048,20716,63.397590361445786,0,1.5773470163435956
1556,428,5262,4834,12.294392523364486,2,8.133789433675409
1557,964,5262,4298,5.45850622406639,2,18.320030406689472
1558,1978,10524,8546,5.320525783619818,1,18.795134929684533
1559,29,1315,1286,45.3448275862069,4,2.2053231939163496
1560,1406,21048,19642,14.970128022759601,0,6.679969593310528
1561,547,658,111,1.2029250457038392,5,83.1306990881459
1562,0,5262,5262,inf,2,0.0
1563,0,5262,5262,inf,2,0.0
1564,0,21048,21048,inf,0,0.0
1565,1181,5262,4081,4.455546147332769,2,22.443937666286583
1566,1282,5262,3980,4.104524180967239,2,24.363359939186623
1567,359,5262,4903,14.657381615598887,2,6.8225009502090455
1568,578,5262,4684,9.103806228373703,2,10.984416571645763
1569,0,5262,5262,inf,2,0.0
1570,0,2,2,inf,13,0.0
1571,1425,5262,3837,3.6926315789473683,2,27.08095781071836
1572,1132,10524,9392,9.296819787985866,1,10.756366400608133
1573,1272,5262,3990,4.136792452830188,2,24.173318129988598
1574,369,5262,4893,14.260162601626016,2,7.01254275940707
1575,73,21048,20975,288.32876712328766,0,0.346826301786393
1576,0,2,2,inf,13,0.0
1577,2040,5262,3222,2.5794117647058825,2,38.76852907639681
1578,283,21048,20765,74.37455830388693,0,1.3445458000760167
1579,42,1316,1274,31.333333333333332,4,3.1914893617021276
1580,0,1315,1315,inf,4,0.0
1581,0,329,329,inf,6,0.0
1582,285,5262,4977,18.46315789473684,2,5.416191562143672
1583,800,21048,20248,26.31,0,3.800836183960471
1584,608,5262,4654,8.654605263157896,2,11.554541999239833
1585,1051,5262,4211,5.0066603235014275,2,19.973394146712277
1586,1456,5262,3806,3.614010989010989,2,27.67008741923223
1587,692,1315,623,1.9002890173410405,4,52.623574144486696
1588,1656,10524,8868,6.355072463768116,1,15.735461801596351
1589,379,1315,936,3.469656992084433,4,28.8212927756654
1590,2469,21048,18579,8.524908869987849,0,11.730330672748005
1591,166,2631,2465,15.849397590361447,3,6.309388065374383
1592,0,5262,5262,inf,2,0.0
1593,339,21048,20709,62.08849557522124,0,1.6106043329532496
1594,1625,5262,3637,3.238153846153846,2,30.88179399467883
1595,1815,5262,3447,2.899173553719008,2,34.49258836944128
1596,2403,5262,2859,2.1897627965043696,2,45.66704675028506
1597,29,5262,5233,181.44827586206895,2,0.5511212466742683
1598,191,5262,5071,27.54973821989529,2,3.62979855568225
1599,2834,10524,7690,3.7134791813690895,1,26.92892436335994
1600,0,5262,5262,inf,2,0.0
1601,0,5262,5262,inf,2,0.0
1602,0,1316,1316,inf,4,0.0
1603,973,21048,20075,21.632065775950668,0,4.622767008741923
1604,531,2631,2100,4.954802259887006,3,20.182440136830103
1605,2285,21048,18763,9.211378555798687,0,10.856138350437096
1606,2744,10524,7780,3.8352769679300294,1,26.073736221968836
1607,0,5262,5262,inf,2,0.0
1608,1539,10524,8985,6.838206627680312,1,14.623717217787913
1609,45,5262,5217,116.93333333333334,2,0.8551881413911061
1610,0,5262,5262,inf,2,0.0
1611,1591,5262,3671,3.3073538654934005,2,30.23565184340555
1612,2061,21048,18987,10.212518195050945,0,9.791904218928165
1613,3184,10524,7340,3.3052763819095476,1,30.25465602432535
1614,0,5262,5262,inf,2,0.0
1615,1800,10524,8724,5.846666666666667,1,17.103762827822123
1616,1806,5262,3456,2.913621262458472,2,34.32155074116305
1617,301,5262,4961,17.48172757475083,2,5.72025845686051
1618,0,5262,5262,inf,2,0.0
1619,1591,2631,1040,1.6536769327467002,3,60.4713036868111
1620,0,5262,5262,inf,2,0.0
1621,0,1315,1315,inf,4,0.0
1622,2121,5262,3141,2.480905233380481,2,40.307867730900796
1623,421,21048,20627,49.99524940617577,0,2.0001900418091982
1624,1697,10524,8827,6.201532115497938,1,16.1250475104523
1625,1028,21048,20020,20.474708171206224,0,4.884074496389205
