,BRC Size,SRC Size,SRC Depth,Diff,F/P %,Error %
0,20,64,2,44,3.2,31.25
1,16,64,2,48,4.0,25.0
2,16,64,2,48,4.0,25.0
3,16,64,2,48,4.0,25.0
4,20,64,2,44,3.2,31.25
5,16,64,2,48,4.0,25.0
6,20,64,2,44,3.2,31.25
7,20,128,1,108,6.4,15.625
8,16,256,0,240,16.0,6.25
9,16,64,2,48,4.0,25.0
10,16,64,2,48,4.0,25.0
11,16,256,0,240,16.0,6.25
12,16,64,2,48,4.0,25.0
13,16,64,2,48,4.0,25.0
14,16,64,2,48,4.0,25.0
15,16,64,2,48,4.0,25.0
16,20,256,0,236,12.8,7.8125
17,16,64,2,48,4.0,25.0
18,16,64,2,48,4.0,25.0
19,16,64,2,48,4.0,25.0
20,20,64,2,44,3.2,31.25
21,16,64,2,48,4.0,25.0
22,20,64,2,44,3.2,31.25
23,16,256,0,240,16.0,6.25
24,16,64,2,48,4.0,25.0
25,16,64,2,48,4.0,25.0
26,16,64,2,48,4.0,25.0
27,16,128,1,112,8.0,12.5
28,20,128,1,108,6.4,15.625
29,16,64,2,48,4.0,25.0
30,20,64,2,44,3.2,31.25
31,16,64,2,48,4.0,25.0
32,25,64,2,39,2.56,39.0625
33,20,64,2,44,3.2,31.25
34,20,128,1,108,6.4,15.625
35,20,256,0,236,12.8,7.8125
36,16,64,2,48,4.0,25.0
37,16,256,0,240,16.0,6.25
38,20,64,2,44,3.2,31.25
39,20,256,0,236,12.8,7.8125
40,16,64,2,48,4.0,25.0
41,16,128,1,112,8.0,12.5
42,16,64,2,48,4.0,25.0
43,16,64,2,48,4.0,25.0
44,20,128,1,108,6.4,15.625
45,16,64,2,48,4.0,25.0
46,16,64,2,48,4.0,25.0
47,16,256,0,240,16.0,6.25
48,20,64,2,44,3.2,31.25
49,16,64,2,48,4.0,25.0
50,16,64,2,48,4.0,25.0
51,16,128,1,112,8.0,12.5
52,16,64,2,48,4.0,25.0
53,16,64,2,48,4.0,25.0
54,20,64,2,44,3.2,31.25
55,16,64,2,48,4.0,25.0
56,16,64,2,48,4.0,25.0
57,20,64,2,44,3.2,31.25
58,16,64,2,48,4.0,25.0
59,16,64,2,48,4.0,25.0
60,16,64,2,48,4.0,25.0
61,20,128,1,108,6.4,15.625
62,20,64,2,44,3.2,31.25
63,16,64,2,48,4.0,25.0
64,16,64,2,48,4.0,25.0
65,16,64,2,48,4.0,25.0
66,20,64,2,44,3.2,31.25
67,16,64,2,48,4.0,25.0
68,16,64,2,48,4.0,25.0
69,16,64,2,48,4.0,25.0
70,20,128,1,108,6.4,15.625
71,16,64,2,48,4.0,25.0
72,16,256,0,240,16.0,6.25
73,16,64,2,48,4.0,25.0
74,16,64,2,48,4.0,25.0
75,16,64,2,48,4.0,25.0
76,16,64,2,48,4.0,25.0
77,16,64,2,48,4.0,25.0
78,16,64,2,48,4.0,25.0
79,16,64,2,48,4.0,25.0
80,20,64,2,44,3.2,31.25
81,16,64,2,48,4.0,25.0
82,16,64,2,48,4.0,25.0
83,20,64,2,44,3.2,31.25
84,20,64,2,44,3.2,31.25
85,20,64,2,44,3.2,31.25
86,20,256,0,236,12.8,7.8125
