SRC Query,Depth,BBoxes,Data Size
"[37.67, 57.8, 54.75, 63.82]",4,"[37, 50, 62, 75]",625
"[23.53, 14.38, 38.96, 22.98]",2,"[0, 0, 50, 50]",2500
"[30.87, 73.46, 33.65, 90.98]",3,"[25, 50, 50, 99]",1250
"[48.16, 71.3, 52.07, 87.61]",3,"[37, 50, 62, 99]",1250
"[4.91, 6.82, 6.86, 27.86]",3,"[0, 0, 25, 50]",1250
"[60.96, 39.02, 62.98, 47.34]",7,"[59, 37, 64, 50]",78
"[52.45, 13.81, 60.86, 19.73]",6,"[50, 12, 62, 25]",156
"[47.16, 26.94, 54.33, 43.63]",5,"[43, 25, 55, 50]",312
"[36.24, 74.69, 48.84, 93.23]",3,"[25, 50, 50, 99]",1250
"[56.27, 65.21, 59.15, 78.03]",5,"[50, 62, 62, 87]",300
"[7.44, 74.13, 20.54, 87.54]",3,"[0, 50, 25, 99]",1250
"[76.78, 69.48, 84.9, 74.41]",6,"[75, 62, 87, 75]",156
"[74.61, 64.82, 77.82, 77.72]",5,"[68, 62, 81, 87]",312
"[29.4, 25.75, 41.42, 44.65]",4,"[25, 25, 50, 50]",625
"[62.25, 22.68, 64.68, 41.65]",3,"[50, 0, 75, 50]",1250
"[40.22, 75.91, 46.81, 81.04]",6,"[37, 75, 50, 87]",156
"[70.88, 43.08, 88.92, 46.4]",2,"[50, 0, 99, 50]",2500
"[76.95, 8.36, 94.5, 24.86]",4,"[75, 0, 99, 25]",625
"[37.93, 28.21, 53.43, 42.72]",4,"[37, 25, 62, 50]",625
"[67.24, 23.51, 84.97, 38.97]",3,"[62, 0, 87, 50]",1250
"[68.58, 11.23, 77.32, 22.68]",4,"[62, 0, 87, 25]",625
"[54.36, 60.49, 72.73, 64.24]",4,"[50, 50, 75, 75]",625
"[70.56, 5.25, 80.84, 14.99]",5,"[69, 0, 81, 25]",312
"[74.08, 39.69, 90.04, 43.79]",2,"[50, 0, 99, 50]",2500
"[53.95, 48.59, 58.55, 56.79]",5,"[50, 37, 62, 62]",300
"[50.01, 10.45, 59.91, 25.89]",3,"[50, 0, 75, 50]",1250
"[61.34, 64.36, 81.49, 65.93]",2,"[50, 50, 99, 99]",2500
"[66.07, 19.01, 72.06, 27.7]",6,"[62, 18, 75, 30]",162
"[40.44, 52.37, 55.43, 67.78]",4,"[37, 50, 62, 75]",625
"[34.74, 25.25, 39.23, 37.61]",5,"[31, 25, 43, 50]",312
"[43.5, 12.2, 58.94, 33.65]",4,"[37, 12, 62, 37]",625
"[1.9, 30.34, 17.22, 44.55]",4,"[0, 25, 25, 50]",625
"[58.57, 75.94, 68.77, 86.73]",4,"[50, 75, 75, 99]",625
"[37.21, 46.57, 40.66, 65.66]",3,"[25, 25, 50, 74]",1250
"[12.12, 60.87, 28.24, 69.08]",4,"[12, 50, 37, 75]",625
"[48.68, 24.65, 70.06, 32.55]",2,"[25, 0, 74, 50]",2500
"[76.99, 36.61, 81.71, 56.46]",3,"[75, 25, 99, 74]",1250
"[62.7, 70.23, 69.78, 75.77]",6,"[62, 68, 75, 80]",162
"[28.02, 63.71, 40.73, 69.94]",4,"[25, 50, 50, 75]",625
"[50.06, 39.36, 64.93, 54.96]",4,"[50, 37, 75, 62]",625
"[52.98, 20.25, 60.9, 30.54]",6,"[50, 19, 62, 31]",150
