SRC Query,Depth,BBoxes,Data Size
"[[(61.43, 62.89), (44.71, 46.32)]]",4,"[[50, 75], [25, 50]]",625
"[[(92.5, 93.73), (23.14, 24.61)]]",6,"[[87, 99], [12, 25]]",169
"[[(87.13, 88.5), (66.61, 68.31)]]",7,"[[87, 93], [62, 75]]",78
"[[(57.12, 59.04), (9.87, 11.32)]]",8,"[[56, 62], [6, 12]]",36
"[[(49.25, 50.75), (41.69, 43.64)]]",0,"[(0, 99), (0, 99)]",10000
"[[(8.41, 9.49), (47.98, 49.88)]]",8,"[[6, 12], [43, 50]]",42
"[[(39.17, 40.55), (43.71, 45.26)]]",8,"[[37, 43], [43, 50]]",42
"[[(27.71, 29.32), (75.18, 76.9)]]",8,"[[25, 31], [75, 81]]",36
"[[(49.17, 51.03), (95.34, 96.51)]]",0,"[(0, 99), (0, 99)]",10000
"[[(51.84, 52.97), (72.42, 73.5)]]",11,"[[51, 53], [71, 75]]",8
"[[(50.19, 51.66), (49.35, 50.6)]]",1,"[[50, 99], (0, 99)]",5000
"[[(25.15, 26.65), (77.44, 79.03)]]",9,"[[25, 28], [75, 81]]",18
"[[(36.24, 37.41), (88.27, 89.45)]]",4,"[[25, 50], [75, 99]]",625
"[[(23.47, 24.5), (69.9, 71.74)]]",9,"[[21, 25], [68, 75]]",28
"[[(21.59, 23.32), (10.27, 11.67)]]",10,"[[21, 25], [9, 12]]",12
"[[(48.79, 49.82), (43.91, 45.02)]]",11,"[[48, 50], [43, 46]]",6
"[[(56.08, 57.19), (40.95, 42.54)]]",10,"[[56, 59], [40, 43]]",9
"[[(18.98, 20.86), (9.54, 10.59)]]",10,"[[18, 21], [9, 12]]",9
"[[(22.85, 24.39), (82.18, 83.21)]]",10,"[[21, 25], [81, 84]]",12
"[[(46.79, 48.66), (78.94, 80.91)]]",10,"[[46, 50], [78, 81]]",12
"[[(25.26, 26.95), (35.47, 36.72)]]",10,"[[25, 28], [34, 37]]",9
"[[(15.37, 17.19), (38.25, 39.27)]]",10,"[[15, 18], [37, 40]]",9
"[[(24.22, 25.92), (89.65, 90.85)]]",2,"[[0, 50], [50, 99]]",2500
"[[(82.06, 83.5), (2.11, 3.9)]]",9,"[[81, 84], [0, 6]]",18
"[[(54.05, 55.69), (25.52, 26.57)]]",11,"[[54, 56], [25, 28]]",6
"[[(17.66, 19.14), (93.03, 94.97)]]",6,"[[12, 25], [87, 99]]",169
"[[(11.63, 13.27), (5.83, 7.07)]]",4,"[[0, 25], [0, 25]]",625
"[[(77.08, 78.89), (92.48, 93.5)]]",7,"[[75, 81], [87, 99]]",78
"[[(58.61, 60.14), (66.41, 67.55)]]",8,"[[56, 62], [62, 68]]",36
"[[(40.44, 42.32), (95.3, 97.05)]]",9,"[[40, 43], [93, 99]]",21
"[[(32.13, 34.04), (25.76, 27.59)]]",8,"[[31, 37], [25, 31]]",36
"[[(88.07, 89.08), (47.74, 48.94)]]",11,"[[88, 90], [46, 50]]",8
"[[(87.67, 88.96), (22.33, 23.48)]]",10,"[[87, 90], [21, 25]]",12
"[[(15.37, 16.45), (88.28, 89.89)]]",10,"[[15, 18], [87, 90]]",9
"[[(95.14, 96.81), (35.39, 36.43)]]",8,"[[93, 99], [31, 37]]",42
"[[(40.34, 42.26), (29.38, 30.73)]]",10,"[[40, 43], [28, 31]]",9
"[[(47.3, 48.31), (58.23, 59.99)]]",9,"[[46, 50], [56, 62]]",24
"[[(11.19, 12.9), (55.28, 56.37)]]",4,"[[0, 25], [50, 75]]",625
"[[(81.98, 83.04), (45.23, 47.0)]]",9,"[[81, 84], [43, 50]]",21
"[[(63.21, 64.96), (70.25, 71.93)]]",9,"[[62, 65], [68, 75]]",21
"[[(59.56, 61.03), (42.47, 44.02)]]",7,"[[56, 62], [37, 50]]",78
"[[(25.76, 27.42), (59.16, 61.08)]]",10,"[[25, 28], [59, 62]]",9
"[[(80.79, 82.12), (84.63, 86.34)]]",6,"[[75, 87], [75, 87]]",144
"[[(53.55, 54.72), (66.91, 68.04)]]",7,"[[50, 56], [62, 75]]",78
