SRC Query,Depth,BBoxes,Data Size
"[[(71.02, 95.01), (49.36, 72.04)]]",1,"[[50, 99], (0, 99)]",5000
"[[(73.2, 88.42), (26.52, 45.15)]]",2,"[[50, 99], [0, 50]]",2500
"[[(46.38, 64.74), (0.42, 23.05)]]",0,"[(0, 99), (0, 99)]",10000
"[[(59.35, 75.05), (32.37, 34.93)]]",2,"[[50, 99], [0, 50]]",2500
"[[(19.93, 29.99), (31.76, 34.97)]]",2,"[[0, 50], [0, 50]]",2500
"[[(22.76, 46.06), (51.14, 56.56)]]",2,"[[0, 50], [50, 99]]",2500
"[[(34.01, 42.13), (12.11, 34.89)]]",3,"[[25, 50], [0, 50]]",1250
"[[(58.56, 71.52), (72.95, 90.27)]]",3,"[[50, 75], [50, 99]]",1250
"[[(52.38, 54.67), (61.26, 65.9)]]",5,"[[50, 62], [50, 75]]",300
"[[(65.49, 79.73), (36.75, 40.75)]]",2,"[[50, 99], [0, 50]]",2500
"[[(4.64, 22.63), (13.37, 29.08)]]",3,"[[0, 25], [0, 50]]",1250
"[[(41.34, 48.14), (72.35, 74.03)]]",6,"[[37, 50], [62, 75]]",169
"[[(70.84, 88.56), (27.61, 39.79)]]",2,"[[50, 99], [0, 50]]",2500
"[[(24.81, 41.59), (12.52, 23.31)]]",2,"[[0, 50], [0, 50]]",2500
"[[(4.64, 22.08), (64.64, 72.51)]]",4,"[[0, 25], [50, 75]]",625
"[[(29.96, 40.07), (39.46, 53.34)]]",1,"[[0, 50], (0, 99)]",5000
"[[(55.27, 70.31), (24.03, 49.08)]]",3,"[[50, 75], [0, 50]]",1250
"[[(8.29, 11.62), (50.86, 72.42)]]",5,"[[0, 12], [50, 75]]",300
"[[(71.7, 82.11), (42.31, 61.5)]]",1,"[[50, 99], (0, 99)]",5000
"[[(38.66, 46.53), (58.26, 76.33)]]",3,"[[25, 50], [50, 99]]",1250
"[[(65.13, 67.91), (35.86, 56.46)]]",1,"[[50, 99], (0, 99)]",5000
"[[(7.81, 28.36), (71.18, 92.47)]]",2,"[[0, 50], [50, 99]]",2500
"[[(3.41, 6.08), (67.45, 87.47)]]",3,"[[0, 25], [50, 99]]",1250
"[[(67.8, 75.81), (46.37, 48.18)]]",2,"[[50, 99], [0, 50]]",2500
"[[(33.59, 48.05), (20.87, 43.4)]]",3,"[[25, 50], [0, 50]]",1250
"[[(51.84, 62.36), (29.59, 47.9)]]",4,"[[50, 75], [25, 50]]",625
"[[(21.39, 33.26), (15.37, 38.95)]]",2,"[[0, 50], [0, 50]]",2500
"[[(45.74, 49.36), (23.04, 24.35)]]",8,"[[43, 50], [18, 25]]",49
"[[(26.48, 43.23), (52.35, 62.28)]]",4,"[[25, 50], [50, 75]]",625
"[[(58.64, 68.07), (22.35, 36.58)]]",3,"[[50, 75], [0, 50]]",1250
"[[(41.38, 67.02), (33.12, 58.72)]]",0,"[(0, 99), (0, 99)]",10000
"[[(45.6, 49.55), (58.88, 64.31)]]",5,"[[37, 50], [50, 75]]",325
"[[(32.36, 36.0), (17.81, 31.43)]]",3,"[[25, 50], [0, 50]]",1250
"[[(22.02, 24.74), (47.34, 70.23)]]",1,"[[0, 50], (0, 99)]",5000
"[[(10.77, 16.05), (28.03, 31.52)]]",4,"[[0, 25], [25, 50]]",625
"[[(25.01, 44.91), (13.75, 29.75)]]",3,"[[25, 50], [0, 50]]",1250
"[[(21.65, 41.99), (25.8, 50.49)]]",1,"[[0, 50], (0, 99)]",5000
"[[(73.25, 83.12), (43.86, 68.73)]]",1,"[[50, 99], (0, 99)]",5000
"[[(18.06, 25.63), (31.17, 32.21)]]",2,"[[0, 50], [0, 50]]",2500
"[[(17.61, 41.33), (20.49, 29.87)]]",2,"[[0, 50], [0, 50]]",2500
"[[(49.94, 58.54), (33.38, 53.67)]]",0,"[(0, 99), (0, 99)]",10000
"[[(5.44, 22.35), (60.38, 83.63)]]",3,"[[0, 25], [50, 99]]",1250
"[[(71.93, 81.88), (9.58, 27.14)]]",2,"[[50, 99], [0, 50]]",2500
"[[(62.84, 86.67), (48.75, 59.57)]]",1,"[[50, 99], (0, 99)]",5000
"[[(23.63, 33.12), (39.77, 60.93)]]",1,"[[0, 50], (0, 99)]",5000
"[[(25.34, 50.73), (35.37, 52.33)]]",0,"[(0, 99), (0, 99)]",10000
"[[(24.68, 50.24), (13.17, 36.0)]]",0,"[(0, 99), (0, 99)]",10000
"[[(67.51, 76.1), (13.51, 19.49)]]",2,"[[50, 99], [0, 50]]",2500
"[[(34.28, 47.38), (52.79, 57.22)]]",4,"[[25, 50], [50, 75]]",625
"[[(64.92, 75.65), (33.7, 51.79)]]",1,"[[50, 99], (0, 99)]",5000
"[[(38.31, 40.8), (19.32, 21.57)]]",8,"[[37, 43], [18, 25]]",42
"[[(35.44, 44.46), (50.63, 67.32)]]",4,"[[25, 50], [50, 75]]",625
"[[(63.39, 65.84), (56.6, 76.87)]]",3,"[[50, 75], [50, 99]]",1250
"[[(49.05, 59.86), (30.16, 54.39)]]",0,"[(0, 99), (0, 99)]",10000
"[[(34.86, 42.23), (49.82, 51.95)]]",1,"[[0, 50], (0, 99)]",5000
"[[(1.75, 4.56), (49.03, 50.58)]]",1,"[[0, 50], (0, 99)]",5000
"[[(71.04, 72.17), (6.22, 14.73)]]",5,"[[62, 75], [0, 25]]",325
"[[(13.68, 24.49), (0.97, 4.27)]]",6,"[[12, 25], [0, 12]]",156
"[[(67.58, 76.61), (9.59, 30.84)]]",2,"[[50, 99], [0, 50]]",2500
"[[(62.59, 74.95), (27.99, 40.29)]]",5,"[[62, 75], [25, 50]]",325
"[[(26.49, 41.06), (69.51, 83.11)]]",3,"[[25, 50], [50, 99]]",1250
"[[(50.49, 52.22), (8.95, 30.48)]]",3,"[[50, 75], [0, 50]]",1250
"[[(41.51, 45.14), (68.41, 93.35)]]",3,"[[25, 50], [50, 99]]",1250
"[[(61.42, 82.85), (58.39, 81.99)]]",2,"[[50, 99], [50, 99]]",2500
"[[(15.48, 36.68), (33.69, 55.42)]]",1,"[[0, 50], (0, 99)]",5000
"[[(4.0, 14.29), (72.45, 77.84)]]",3,"[[0, 25], [50, 99]]",1250
"[[(40.22, 65.23), (56.45, 60.86)]]",0,"[(0, 99), (0, 99)]",10000
"[[(21.17, 37.49), (69.84, 75.65)]]",2,"[[0, 50], [50, 99]]",2500
"[[(45.13, 54.75), (52.19, 61.98)]]",0,"[(0, 99), (0, 99)]",10000
"[[(42.1, 61.75), (71.56, 80.76)]]",0,"[(0, 99), (0, 99)]",10000
"[[(35.49, 36.67), (5.29, 13.81)]]",5,"[[25, 37], [0, 25]]",300
"[[(71.19, 73.54), (40.69, 65.34)]]",1,"[[50, 99], (0, 99)]",5000
"[[(43.15, 46.9), (24.11, 34.74)]]",3,"[[25, 50], [0, 50]]",1250
"[[(69.25, 77.11), (60.26, 76.81)]]",2,"[[50, 99], [50, 99]]",2500
"[[(23.82, 45.92), (20.91, 35.07)]]",2,"[[0, 50], [0, 50]]",2500
"[[(26.34, 50.27), (30.43, 47.48)]]",0,"[(0, 99), (0, 99)]",10000
"[[(29.16, 41.12), (41.46, 60.62)]]",1,"[[0, 50], (0, 99)]",5000
"[[(0.82, 13.51), (63.34, 74.28)]]",4,"[[0, 25], [50, 75]]",625
"[[(40.13, 56.86), (15.6, 34.33)]]",0,"[(0, 99), (0, 99)]",10000
"[[(35.66, 50.1), (35.16, 55.17)]]",0,"[(0, 99), (0, 99)]",10000
"[[(0.37, 2.5), (53.13, 70.48)]]",5,"[[0, 12], [50, 75]]",300
"[[(27.26, 36.13), (56.96, 76.23)]]",3,"[[25, 50], [50, 99]]",1250
"[[(22.18, 28.58), (8.83, 22.4)]]",2,"[[0, 50], [0, 50]]",2500
"[[(33.14, 49.65), (53.68, 66.72)]]",4,"[[25, 50], [50, 75]]",625
"[[(62.65, 85.78), (30.7, 35.16)]]",2,"[[50, 99], [0, 50]]",2500
"[[(34.11, 43.92), (59.42, 76.54)]]",3,"[[25, 50], [50, 99]]",1250
"[[(33.21, 34.33), (44.82, 55.13)]]",1,"[[0, 50], (0, 99)]",5000
"[[(50.9, 76.27), (43.81, 58.73)]]",1,"[[50, 99], (0, 99)]",5000
"[[(35.2, 52.41), (22.13, 43.58)]]",0,"[(0, 99), (0, 99)]",10000
"[[(62.89, 65.13), (33.7, 39.42)]]",5,"[[62, 75], [25, 50]]",325
