SRC Query,Depth,BBoxes,Data Size
"[[(6.04, 9.04), (6.04, 9.04)]]",0,"[(1, 15), (1, 15)]",225
"[[(10.82, 13.82), (10.82, 13.82)]]",2,"[[8, 15], [8, 15]]",64
"[[(7.35, 10.35), (7.35, 10.35)]]",0,"[(1, 15), (1, 15)]",225
"[[(3.0, 6.0), (3.0, 6.0)]]",2,"[[1, 8], [1, 8]]",49
"[[(11.15, 14.15), (11.15, 14.15)]]",2,"[[8, 15], [8, 15]]",64
"[[(11.07, 14.07), (11.07, 14.07)]]",2,"[[8, 15], [8, 15]]",64
"[[(8.3, 11.3), (8.3, 11.3)]]",4,"[[8, 12], [8, 12]]",16
"[[(8.26, 11.26), (8.26, 11.26)]]",4,"[[8, 12], [8, 12]]",16
"[[(2.35, 5.35), (2.35, 5.35)]]",2,"[[1, 8], [1, 8]]",49
"[[(2.5, 5.5), (2.5, 5.5)]]",2,"[[1, 8], [1, 8]]",49
"[[(1.53, 4.53), (1.53, 4.53)]]",2,"[[1, 8], [1, 8]]",49
"[[(10.7, 13.7), (10.7, 13.7)]]",2,"[[8, 15], [8, 15]]",64
"[[(5.4, 8.4), (5.4, 8.4)]]",0,"[(1, 15), (1, 15)]",225
"[[(3.25, 6.25), (3.25, 6.25)]]",2,"[[1, 8], [1, 8]]",49
"[[(10.49, 13.49), (10.49, 13.49)]]",2,"[[8, 15], [8, 15]]",64
"[[(10.56, 13.56), (10.56, 13.56)]]",2,"[[8, 15], [8, 15]]",64
"[[(3.99, 6.99), (3.99, 6.99)]]",2,"[[1, 8], [1, 8]]",49
"[[(3.23, 6.23), (3.23, 6.23)]]",2,"[[1, 8], [1, 8]]",49
"[[(5.29, 8.29), (5.29, 8.29)]]",0,"[(1, 15), (1, 15)]",225
"[[(5.91, 8.91), (5.91, 8.91)]]",0,"[(1, 15), (1, 15)]",225
"[[(5.06, 8.059999999999999), (5.06, 8.059999999999999)]]",0,"[(1, 15), (1, 15)]",225
"[[(2.32, 5.32), (2.32, 5.32)]]",2,"[[1, 8], [1, 8]]",49
"[[(11.78, 14.78), (11.78, 14.78)]]",2,"[[8, 15], [8, 15]]",64
"[[(11.79, 14.79), (11.79, 14.79)]]",2,"[[8, 15], [8, 15]]",64
"[[(4.89, 7.89), (4.89, 7.89)]]",4,"[[4, 8], [4, 8]]",16
"[[(8.77, 11.77), (8.77, 11.77)]]",4,"[[8, 12], [8, 12]]",16
"[[(9.62, 12.62), (9.62, 12.62)]]",2,"[[8, 15], [8, 15]]",64
"[[(3.64, 6.640000000000001), (3.64, 6.640000000000001)]]",2,"[[1, 8], [1, 8]]",49
"[[(7.0, 10.0), (7.0, 10.0)]]",0,"[(1, 15), (1, 15)]",225
"[[(4.66, 7.66), (4.66, 7.66)]]",4,"[[4, 8], [4, 8]]",16
"[[(10.83, 13.83), (10.83, 13.83)]]",2,"[[8, 15], [8, 15]]",64
"[[(6.37, 9.370000000000001), (6.37, 9.370000000000001)]]",0,"[(1, 15), (1, 15)]",225
"[[(1.79, 4.79), (1.79, 4.79)]]",2,"[[1, 8], [1, 8]]",49
"[[(4.93, 7.93), (4.93, 7.93)]]",4,"[[4, 8], [4, 8]]",16
"[[(2.15, 5.15), (2.15, 5.15)]]",2,"[[1, 8], [1, 8]]",49
"[[(1.21, 4.21), (1.21, 4.21)]]",2,"[[1, 8], [1, 8]]",49
"[[(1.83, 4.83), (1.83, 4.83)]]",2,"[[1, 8], [1, 8]]",49
"[[(7.08, 10.08), (7.08, 10.08)]]",0,"[(1, 15), (1, 15)]",225
"[[(6.3, 9.3), (6.3, 9.3)]]",0,"[(1, 15), (1, 15)]",225
"[[(5.49, 8.49), (5.49, 8.49)]]",0,"[(1, 15), (1, 15)]",225
"[[(11.68, 14.68), (11.68, 14.68)]]",2,"[[8, 15], [8, 15]]",64
"[[(11.56, 14.56), (11.56, 14.56)]]",2,"[[8, 15], [8, 15]]",64
"[[(9.07, 12.07), (9.07, 12.07)]]",2,"[[8, 15], [8, 15]]",64
"[[(9.41, 12.41), (9.41, 12.41)]]",2,"[[8, 15], [8, 15]]",64
"[[(7.05, 10.05), (7.05, 10.05)]]",0,"[(1, 15), (1, 15)]",225
"[[(1.81, 4.8100000000000005), (1.81, 4.8100000000000005)]]",2,"[[1, 8], [1, 8]]",49
"[[(2.58, 5.58), (2.58, 5.58)]]",2,"[[1, 8], [1, 8]]",49
"[[(8.23, 11.23), (8.23, 11.23)]]",4,"[[8, 12], [8, 12]]",16
"[[(11.58, 14.58), (11.58, 14.58)]]",2,"[[8, 15], [8, 15]]",64
"[[(2.98, 5.98), (2.98, 5.98)]]",2,"[[1, 8], [1, 8]]",49
"[[(8.25, 11.25), (8.25, 11.25)]]",4,"[[8, 12], [8, 12]]",16
"[[(3.42, 6.42), (3.42, 6.42)]]",2,"[[1, 8], [1, 8]]",49
"[[(1.62, 4.62), (1.62, 4.62)]]",2,"[[1, 8], [1, 8]]",49
"[[(8.64, 11.64), (8.64, 11.64)]]",4,"[[8, 12], [8, 12]]",16
"[[(2.47, 5.470000000000001), (2.47, 5.470000000000001)]]",2,"[[1, 8], [1, 8]]",49
"[[(8.06, 11.06), (8.06, 11.06)]]",4,"[[8, 12], [8, 12]]",16
"[[(10.89, 13.89), (10.89, 13.89)]]",2,"[[8, 15], [8, 15]]",64
"[[(10.5, 13.5), (10.5, 13.5)]]",2,"[[8, 15], [8, 15]]",64
"[[(8.77, 11.77), (8.77, 11.77)]]",4,"[[8, 12], [8, 12]]",16
"[[(5.35, 8.35), (5.35, 8.35)]]",0,"[(1, 15), (1, 15)]",225
"[[(5.61, 8.61), (5.61, 8.61)]]",0,"[(1, 15), (1, 15)]",225
"[[(8.96, 11.96), (8.96, 11.96)]]",4,"[[8, 12], [8, 12]]",16
"[[(8.55, 11.55), (8.55, 11.55)]]",4,"[[8, 12], [8, 12]]",16
"[[(3.17, 6.17), (3.17, 6.17)]]",2,"[[1, 8], [1, 8]]",49
"[[(6.37, 9.370000000000001), (6.37, 9.370000000000001)]]",0,"[(1, 15), (1, 15)]",225
"[[(10.22, 13.22), (10.22, 13.22)]]",2,"[[8, 15], [8, 15]]",64
"[[(1.46, 4.46), (1.46, 4.46)]]",2,"[[1, 8], [1, 8]]",49
"[[(10.81, 13.81), (10.81, 13.81)]]",2,"[[8, 15], [8, 15]]",64
"[[(4.84, 7.84), (4.84, 7.84)]]",4,"[[4, 8], [4, 8]]",16
"[[(2.5, 5.5), (2.5, 5.5)]]",2,"[[1, 8], [1, 8]]",49
