BRC Query,Data Size
"[[(2.32, 6.03), (8.48, 10.3)]]",8
"[[(5.86, 8.3), (7.39, 10.91)]]",9
"[[(1.92, 3.01), (9.19, 11.57)]]",4
"[[(8.47, 9.48), (5.36, 8.67)]]",3
"[[(3.24, 7.26), (9.83, 10.93)]]",4
"[[(1.25, 3.98), (10.2, 12.42)]]",4
"[[(3.12, 5.47), (1.28, 2.99)]]",2
"[[(5.29, 7.88), (3.28, 5.02)]]",4
"[[(3.14, 5.61), (3.84, 4.91)]]",2
"[[(9.21, 11.99), (7.29, 8.88)]]",2
"[[(10.73, 14.48), (2.18, 4.24)]]",8
"[[(8.07, 11.35), (10.18, 12.53)]]",6
"[[(9.13, 12.27), (3.97, 6.85)]]",9
"[[(9.65, 13.36), (5.95, 8.83)]]",12
"[[(1.34, 3.12), (8.81, 11.14)]]",6
"[[(2.7, 5.46), (7.89, 11.05)]]",12
"[[(4.67, 7.07), (5.98, 9.47)]]",12
"[[(6.11, 8.37), (5.8, 6.89)]]",2
"[[(1.43, 4.68), (10.64, 13.54)]]",9
"[[(4.86, 6.41), (5.92, 10.06)]]",10
"[[(8.55, 11.28), (9.43, 11.17)]]",6
"[[(6.03, 10.08), (6.66, 9.13)]]",12
"[[(3.64, 6.39), (10.38, 11.4)]]",3
"[[(8.68, 12.31), (9.68, 13.05)]]",16
"[[(8.93, 11.59), (6.5, 8.86)]]",6
"[[(1.55, 5.33), (6.59, 8.23)]]",8
"[[(5.95, 8.5), (4.5, 6.61)]]",6
"[[(6.28, 9.28), (7.0, 9.47)]]",9
"[[(1.27, 3.0), (2.74, 5.61)]]",6
"[[(9.44, 13.0), (8.81, 12.42)]]",16
"[[(3.5, 7.19), (7.6, 8.87)]]",4
"[[(1.16, 2.21), (8.4, 10.2)]]",2
"[[(2.07, 5.07), (4.38, 5.6)]]",3
"[[(2.56, 5.25), (2.65, 4.52)]]",6
"[[(7.97, 10.43), (4.16, 6.68)]]",6
"[[(1.23, 3.47), (5.13, 6.73)]]",2
"[[(2.07, 5.95), (6.0, 7.67)]]",6
"[[(6.94, 10.55), (1.2, 2.26)]]",4
"[[(2.44, 5.74), (2.57, 5.82)]]",9
"[[(7.65, 10.39), (3.16, 7.28)]]",12
"[[(8.82, 11.47), (3.19, 6.27)]]",9
"[[(4.87, 7.71), (4.15, 7.17)]]",9
"[[(1.58, 3.54), (10.49, 14.29)]]",8
"[[(4.0, 7.75), (4.04, 8.05)]]",16
"[[(8.29, 10.62), (3.47, 4.5)]]",2
"[[(9.61, 10.73), (9.03, 13.11)]]",4
"[[(6.59, 8.14), (9.5, 13.62)]]",8
"[[(7.9, 10.53), (4.7, 6.81)]]",6
"[[(3.02, 6.18), (5.24, 6.86)]]",3
"[[(2.02, 5.15), (3.9, 6.5)]]",9
"[[(4.19, 7.98), (9.82, 10.88)]]",3
"[[(2.97, 5.02), (10.67, 14.17)]]",12
"[[(4.32, 6.0), (7.61, 11.29)]]",8
"[[(10.14, 12.24), (9.65, 12.85)]]",6
"[[(5.75, 9.9), (3.3, 6.62)]]",12
"[[(1.83, 3.37), (9.93, 11.61)]]",4
"[[(8.44, 11.36), (9.24, 11.42)]]",6
"[[(4.33, 6.26), (9.5, 12.43)]]",6
"[[(10.35, 14.19), (2.33, 5.09)]]",12
"[[(2.02, 3.15), (1.72, 5.49)]]",4
"[[(8.72, 12.37), (4.34, 7.31)]]",12
"[[(8.66, 10.87), (6.59, 8.31)]]",4
"[[(1.8, 3.65), (9.73, 12.54)]]",6
"[[(10.07, 12.53), (3.72, 7.24)]]",8
"[[(9.11, 10.15), (7.57, 8.86)]]",1
"[[(2.13, 5.96), (1.39, 3.16)]]",6
"[[(10.68, 13.03), (2.13, 3.67)]]",3
"[[(3.37, 6.75), (2.01, 5.92)]]",9
"[[(4.71, 8.81), (9.91, 11.85)]]",8
"[[(3.48, 6.01), (1.98, 5.07)]]",12
"[[(1.39, 2.42), (10.63, 12.58)]]",2
"[[(6.85, 9.29), (4.07, 5.27)]]",3
"[[(9.95, 14.05), (10.5, 11.86)]]",5
