SRC Query,Depth,BBoxes,Data Size
"[[(9.69, 10.35), (7.32, 7.87)]]",4,"[[8, 12], [4, 8]]",16
"[[(14.08, 14.91), (4.27, 4.93)]]",8,"[[14, 15], [4, 5]]",1
"[[(13.32, 14.05), (10.42, 10.91)]]",4,"[[12, 15], [8, 12]]",16
"[[(9.08, 9.41), (2.4, 3.07)]]",7,"[[9, 10], [2, 4]]",2
"[[(7.96, 8.59), (6.9, 7.2)]]",0,"[(1, 15), (1, 15)]",225
"[[(2.19, 3.13), (7.79, 8.13)]]",1,"[[1, 8], (1, 15)]",105
"[[(6.54, 7.26), (7.18, 7.77)]]",6,"[[6, 8], [6, 8]]",4
"[[(4.92, 5.47), (11.63, 12.1)]]",3,"[[4, 8], [8, 15]]",32
"[[(7.95, 8.32), (14.48, 15.0)]]",0,"[(1, 15), (1, 15)]",225
"[[(8.33, 9.23), (11.24, 12.18)]]",3,"[[8, 12], [8, 15]]",32
"[[(8.1, 8.76), (7.98, 8.8)]]",1,"[[8, 15], (1, 15)]",120
"[[(4.56, 5.19), (11.95, 12.52)]]",3,"[[4, 8], [8, 15]]",32
"[[(6.12, 6.99), (13.48, 14.35)]]",5,"[[6, 8], [12, 15]]",8
"[[(4.32, 5.3), (10.89, 11.28)]]",6,"[[4, 6], [10, 12]]",4
"[[(4.05, 4.51), (2.45, 3.16)]]",7,"[[4, 5], [2, 4]]",2
"[[(7.9, 8.88), (7.21, 8.13)]]",0,"[(1, 15), (1, 15)]",225
"[[(8.93, 9.85), (6.79, 7.35)]]",6,"[[8, 10], [6, 8]]",4
"[[(3.68, 4.03), (2.35, 3.31)]]",2,"[[1, 8], [1, 8]]",49
"[[(4.23, 4.83), (12.62, 13.6)]]",7,"[[4, 5], [12, 14]]",2
"[[(7.62, 7.98), (12.16, 12.45)]]",8,"[[7, 8], [12, 13]]",1
"[[(4.57, 5.06), (6.02, 6.84)]]",6,"[[4, 6], [6, 8]]",4
"[[(3.17, 3.57), (6.41, 7.4)]]",7,"[[3, 4], [6, 8]]",2
"[[(4.42, 4.91), (13.68, 14.54)]]",5,"[[4, 6], [12, 15]]",8
"[[(12.6, 13.28), (1.3, 1.72)]]",6,"[[12, 14], [1, 2]]",2
"[[(8.64, 9.17), (4.61, 5.57)]]",6,"[[8, 10], [4, 6]]",4
"[[(3.5, 4.15), (14.16, 14.47)]]",2,"[[1, 8], [8, 15]]",56
"[[(2.64, 3.17), (1.82, 2.65)]]",5,"[[2, 4], [1, 4]]",6
"[[(11.9, 12.31), (14.08, 15.0)]]",2,"[[8, 15], [8, 15]]",64
"[[(9.29, 9.9), (10.39, 11.29)]]",7,"[[9, 10], [10, 12]]",2
"[[(6.72, 7.07), (14.48, 14.93)]]",6,"[[6, 8], [14, 15]]",4
"[[(5.54, 5.87), (4.64, 5.03)]]",7,"[[5, 6], [4, 6]]",2
"[[(13.45, 14.44), (7.75, 8.61)]]",1,"[[8, 15], (1, 15)]",120
"[[(13.4, 14.19), (4.16, 5.05)]]",4,"[[12, 15], [4, 8]]",16
"[[(3.17, 4.11), (13.48, 14.04)]]",2,"[[1, 8], [8, 15]]",56
"[[(14.45, 14.96), (6.0, 6.97)]]",8,"[[14, 15], [6, 7]]",1
"[[(6.71, 7.04), (5.16, 5.91)]]",6,"[[6, 8], [4, 6]]",4
"[[(7.69, 8.69), (9.23, 9.67)]]",0,"[(1, 15), (1, 15)]",225
"[[(2.58, 3.06), (8.82, 9.75)]]",6,"[[2, 4], [8, 10]]",4
"[[(12.59, 13.55), (7.4, 7.83)]]",6,"[[12, 14], [6, 8]]",4
