,DAG,KD
0,6,1
1,6,2
2,8,6
3,6,4
4,8,8
5,8,7
6,8,5
7,8,8
8,6,6
9,7,6
10,8,6
11,8,1
12,6,4
13,8,2
14,7,6
15,8,2
16,8,6
17,6,6
18,8,8
19,6,6
20,6,5
21,8,7
22,8,8
23,6,5
24,6,4
25,6,6
26,6,5
27,8,8
28,7,6
29,6,7
30,6,1
31,7,6
32,8,6
33,8,4
34,8,8
35,7,2
36,6,1
37,7,4
38,8,8
39,8,6
40,8,4
41,8,0
42,6,6
43,6,3
44,6,5
45,6,6
46,7,6
47,6,1
48,8,6
49,8,5
50,6,5
51,8,6
52,8,8
53,6,7
54,8,2
55,8,3
56,6,1
57,8,6
58,6,6
59,6,7
60,8,6
61,6,7
62,8,6
63,6,4
64,8,3
65,8,8
66,7,4
67,8,8
68,8,8
69,8,8
70,8,5
71,6,7
72,8,6
73,7,4
74,6,6
75,6,5
76,8,5
77,7,2
78,6,5
79,6,1
80,6,7
81,6,3
82,6,4
83,7,3
84,6,6
85,7,2
86,6,5
87,6,4
88,7,2
89,7,6
90,6,3
91,7,4
92,6,0
93,7,5
94,6,6
95,7,2
96,8,5
97,8,7
98,8,6
99,6,7
100,6,4
101,6,7
102,7,3
103,7,2
104,8,7
105,7,6
106,6,4
107,8,8
108,6,3
109,6,5
110,8,8
111,6,7
112,7,3
113,8,8
114,8,5
115,7,6
116,6,6
117,8,8
118,6,5
119,6,3
120,8,8
121,7,4
122,6,5
123,8,7
124,8,8
125,8,4
126,8,8
127,7,6
128,8,8
129,6,7
130,6,4
131,8,5
132,6,4
133,8,8
134,8,8
135,8,4
136,6,7
137,6,7
138,7,4
139,7,3
140,6,4
141,8,3
142,8,4
143,7,6
144,7,6
145,7,5
146,6,3
147,6,5
148,8,7
149,7,6
150,8,7
151,6,7
152,7,4
153,6,7
154,6,5
155,6,6
156,6,5
157,8,4
158,6,7
159,7,6
160,8,8
161,7,4
162,8,5
163,8,6
164,7,4
165,6,6
166,6,3
167,6,6
168,7,4
169,7,4
170,7,6
171,8,1
172,8,8
173,8,5
174,8,5
175,8,8
176,8,6
177,8,6
178,6,4
179,8,7
180,6,4
181,6,2
182,7,4
183,6,7
184,6,3
185,6,0
186,6,7
187,7,4
188,7,0
189,7,4
190,6,7
191,6,7
192,8,7
193,6,3
194,6,7
195,8,2
196,6,4
197,6,5
198,7,4
199,6,5
200,6,7
201,6,0
202,7,5
203,6,3
204,8,8
205,8,8
206,7,6
207,6,6
208,6,2
209,6,1
210,8,6
211,6,4
212,6,4
213,6,1
214,8,8
215,6,7
216,6,3
217,8,6
218,7,6
219,6,6
220,7,4
221,8,3
222,8,8
223,6,7
224,8,3
225,8,8
226,8,7
227,6,5
228,6,6
229,8,6
230,8,8
231,7,6
232,7,6
233,8,6
234,6,1
235,6,1
236,7,6
237,8,8
238,6,7
239,7,6
240,7,6
241,8,4
242,6,5
243,6,5
244,8,1
245,6,7
246,6,5
247,7,6
248,8,8
249,8,7
250,8,5
251,6,5
252,8,4
253,7,4
254,6,6
255,8,2
256,6,1
257,8,6
258,6,4
259,8,5
260,7,6
261,7,6
262,6,7
263,6,7
264,8,7
265,6,3
266,8,4
267,6,6
268,6,6
269,7,1
270,6,1
271,7,6
272,6,6
273,8,3
274,8,8
275,6,3
276,8,8
277,7,4
278,6,2
279,7,4
280,6,2
281,6,5
282,8,4
283,6,5
284,6,5
285,8,3
286,8,4
287,6,7
288,6,6
289,6,4
290,7,5
291,8,8
292,7,6
293,8,8
294,8,6
295,8,7
296,7,6
297,6,6
298,8,7
299,7,5
300,6,3
301,6,7
302,6,3
303,7,6
304,6,4
305,8,8
306,6,2
307,6,4
308,6,5
309,8,8
310,6,1
311,8,8
312,8,8
313,6,7
314,8,7
315,6,3
316,8,2
317,6,3
318,7,6
319,7,6
320,8,7
321,8,8
322,8,5
323,6,4
324,7,2
325,6,6
326,8,8
327,6,6
328,6,7
329,6,2
330,7,2
331,6,7
332,6,3
333,8,6
334,6,5
335,6,7
336,8,5
337,6,5
338,7,4
339,7,4
340,8,5
341,6,2
342,6,1
343,8,7
344,8,8
345,7,6
346,8,5
347,6,4
348,6,2
349,6,5
350,7,4
351,6,7
352,8,8
353,6,5
354,6,5
355,7,6
356,6,2
357,6,5
358,8,4
359,7,6
360,7,4
361,6,2
362,6,6
363,7,4
364,8,5
365,8,8
366,7,6
367,6,7
368,8,8
369,8,5
370,7,3
371,6,6
372,8,4
373,6,5
374,7,5
375,6,6
376,7,6
377,8,8
378,7,4
379,6,6
380,6,5
381,8,8
382,8,8
383,6,4
384,6,4
385,8,3
386,7,2
387,8,7
388,6,7
389,8,8
390,8,6
391,8,4
392,6,3
393,6,2
394,8,5
395,8,8
396,7,6
397,8,3
398,7,4
399,6,7
400,6,7
401,8,8
402,7,4
403,7,4
404,8,5
405,6,4
406,6,7
407,6,7
408,8,5
409,8,6
410,6,6
411,6,3
412,8,8
413,6,6
414,8,5
415,6,3
416,6,7
417,6,0
418,8,6
419,6,6
420,7,3
421,6,7
422,8,8
423,7,6
424,6,5
425,7,6
426,6,0
427,8,4
428,6,6
429,6,6
430,8,4
431,8,4
432,8,8
433,7,6
434,7,6
435,6,7
436,6,6
437,7,6
438,8,6
439,7,6
440,8,7
441,6,5
442,7,6
443,8,6
444,8,7
445,6,5
446,6,7
447,6,0
448,7,6
449,6,7
450,6,7
451,7,4
452,8,4
453,6,5
454,6,0
455,6,6
456,8,7
457,8,8
458,8,4
459,7,5
460,6,5
461,8,8
462,8,8
463,8,7
464,6,3
465,8,8
466,6,7
467,8,8
468,8,4
469,8,8
470,7,2
471,7,4
472,6,5
473,7,4
474,8,8
475,6,6
476,8,2
477,8,8
478,7,2
479,8,3
480,6,6
481,8,4
482,8,5
483,6,2
484,8,8
485,8,8
486,8,7
487,7,6
488,7,6
489,7,0
490,6,7
491,8,8
492,6,6
493,7,4
494,8,4
495,8,7
496,6,7
497,7,0
498,8,8
499,8,5
500,6,2
501,6,7
502,7,4
503,6,4
504,6,5
505,7,6
506,6,5
507,6,5
508,6,6
509,6,7
510,6,2
511,7,6
512,7,6
513,6,7
514,8,2
515,7,6
516,6,0
517,7,6
518,6,1
519,6,4
520,8,8
521,7,6
522,6,3
523,6,6
524,6,5
525,6,6
526,7,6
527,6,6
528,8,4
529,6,5
530,7,0
531,6,7
532,8,8
533,6,5
534,8,8
535,6,1
536,6,7
537,7,0
538,6,0
539,6,3
540,7,4
541,7,4
542,8,6
543,8,5
544,6,4
545,6,5
546,7,2
547,6,5
548,6,7
549,8,2
550,6,6
551,8,8
552,8,3
553,6,3
554,8,5
555,8,6
556,8,8
557,6,6
558,6,6
559,8,8
560,6,6
561,6,4
562,8,7
563,7,4
564,6,3
565,8,6
566,6,3
567,6,3
568,8,6
569,7,2
570,6,7
571,6,5
572,6,4
573,8,6
574,8,4
575,7,6
576,8,6
577,7,6
578,6,5
579,6,3
580,6,5
581,6,6
582,7,2
583,6,4
584,8,0
585,6,6
586,8,8
587,7,2
588,6,5
589,8,2
590,8,8
591,8,6
592,7,5
593,6,5
594,8,6
595,6,6
596,7,6
597,7,4
598,6,3
599,6,7
600,7,4
601,7,6
602,7,4
603,6,3
604,8,1
605,8,6
606,6,7
607,8,8
608,8,3
609,8,8
610,8,5
611,8,8
612,6,1
613,7,0
614,6,3
615,7,6
616,6,4
617,6,7
618,6,4
619,7,6
620,7,4
621,7,6
622,7,4
623,8,6
624,8,5
625,6,7
626,6,6
627,6,7
628,8,5
629,6,1
630,6,6
631,7,2
632,6,3
633,6,1
634,6,2
635,6,2
636,8,3
637,6,3
638,8,3
639,8,8
640,8,6
641,6,1
642,8,2
643,7,6
644,6,3
645,8,8
646,7,6
647,8,8
648,7,6
649,7,6
650,6,5
651,7,6
652,6,2
653,8,8
654,7,6
655,8,4
656,6,6
657,8,5
658,7,6
659,6,5
660,6,6
661,7,6
662,7,4
663,6,5
664,7,0
665,7,6
666,8,4
667,6,0
668,8,3
669,8,1
670,8,7
671,6,1
672,6,1
673,7,4
674,6,4
675,6,3
676,8,6
677,8,4
678,6,5
679,8,2
680,8,8
681,7,6
682,8,5
683,8,8
684,8,8
685,8,8
686,7,5
687,7,6
688,6,7
689,7,2
690,6,0
691,6,6
692,8,8
693,7,0
694,8,7
695,7,6
696,6,1
697,8,4
698,7,6
699,8,0
700,7,1
701,6,3
702,8,0
703,8,8
704,8,6
705,8,8
706,6,6
707,7,6
708,8,8
709,8,6
710,6,0
711,7,4
712,6,2
713,6,7
714,7,5
715,7,6
716,7,4
717,6,3
718,8,7
719,8,5
720,8,8
721,6,0
722,7,3
723,7,0
724,8,2
725,6,6
726,8,8
727,8,8
728,7,2
729,8,6
730,8,5
731,6,6
732,8,6
733,7,2
734,7,6
735,6,5
736,6,5
737,8,8
738,8,8
739,8,4
740,7,2
741,6,4
742,7,6
743,8,3
744,7,5
745,8,6
746,7,0
747,7,4
748,8,7
749,8,6
750,8,8
751,6,6
752,7,4
753,8,8
754,6,3
755,7,6
756,6,0
757,6,6
758,8,8
759,8,4
760,8,8
761,7,5
762,6,0
763,6,0
764,8,8
765,6,2
766,7,6
767,6,6
768,7,2
769,7,6
770,6,7
771,7,4
772,7,6
773,8,4
774,8,8
775,6,4
776,8,8
777,6,7
778,8,7
779,6,4
780,7,4
781,8,7
782,6,5
783,7,6
784,8,0
785,6,5
786,6,7
787,7,0
788,7,6
789,8,8
790,8,0
791,7,0
792,8,8
793,8,6
794,8,6
795,8,8
796,8,6
797,6,7
798,6,2
799,8,1
800,8,6
801,7,0
802,8,2
803,7,6
804,8,7
805,6,0
806,8,5
807,6,3
808,6,3
809,6,7
810,6,6
811,8,5
812,7,6
813,8,8
814,7,2
815,8,8
816,8,5
817,7,4
818,8,8
819,7,1
820,8,6
821,6,5
822,6,2
823,6,6
824,8,4
825,7,6
826,7,6
827,6,3
828,6,6
829,7,3
830,6,3
831,8,8
832,8,7
833,6,5
834,6,2
835,8,6
836,6,4
837,8,7
838,8,3
839,6,7
840,6,4
841,6,1
842,6,3
843,6,4
844,8,8
845,8,8
846,6,0
847,8,8
848,8,8
849,8,8
850,8,1
851,7,6
852,7,2
853,6,5
854,8,0
855,6,1
856,8,4
857,6,0
858,8,8
859,7,6
860,7,2
861,8,8
862,7,0
863,7,0
864,7,6
865,7,4
866,7,6
867,7,5
868,6,4
869,6,5
870,8,8
871,8,7
872,8,5
873,8,3
874,6,7
875,8,8
876,7,6
877,6,0
