,L2 Norm
0,0.0059619459910334556
1,0.019609813869590938
2,0.016523058635333425
3,0.006240576896409456
4,0.0026729758697003054
5,0.009792872691685297
6,0.020121516151744078
7,0.022863613012820184
8,0.02763651386780595
9,0.02731711551390447
10,0.023244322296170843
11,0.0269443937685663
12,0.02651201259494119
13,0.023659789016948773
14,0.02523433111193292
15,0.023528064093758287
16,0.02415738814682007
17,0.018942971203712754
18,0.014071884386744593
19,0.014253589021716556
20,0.016425524686429046
21,0.016253701625442887
22,0.018758942376707402
23,0.01760595921840098
24,0.01948971010559161
25,0.01792952528437593
26,0.018371003543448984
27,0.015428502116246388
28,0.01701985889103164
29,0.01651808167500763
30,0.015355751965251109
31,0.014559450968357285
32,0.01484767738064211
33,0.0152064509166659
34,0.014946773046038864
35,0.01691504874583794
36,0.01712888519320554
37,0.01790738506564253
38,0.01575659783327041
39,0.017433869335291022
40,0.01837364860331816
41,0.018179706160985434
42,0.01752365217989706
43,0.020808735609977605
44,0.023099614875737747
45,0.02377786293958173
46,0.02296990830917709
47,0.02149285268796738
48,0.021298312205207837
49,0.022243578848737424
50,0.025025219304339718
51,0.025211774181847047
52,0.024286387176045587
53,0.022687232234170573
54,0.022226430696078967
55,0.024254347474804826
56,0.021979510417156668
57,0.02059346538703116
58,0.019933141976056626
59,0.01900807781502962
60,0.017430038298813143
61,0.015346831498545394
62,0.014444853571739488
63,0.013683799271401162
64,0.01487372314643131
65,0.013361268504577792
66,0.013505044784004064
67,0.014256407191882606
68,0.0136930707850222
69,0.01369571301911805
70,0.013474194787577306
71,0.01445856309989273
72,0.013609633088980156
73,0.013743795497687264
74,0.01334812179879833
75,0.012383593471105913
76,0.012576908749719427
77,0.012436569921018957
78,0.011227195168890468
79,0.011108546259524673
80,0.010956589689003092
81,0.010957394337173465
82,0.010354394681230296
83,0.010773472165199565
84,0.011543132172249471
85,0.0118821173814577
86,0.013050648772109702
87,0.012540330244639799
88,0.012407097312801565
89,0.013122917847777056
90,0.011159307323252191
91,0.011401041241872014
92,0.010454938711521568
93,0.01132363659240159
94,0.010627502188665164
95,0.009612510366993402
96,0.00997556917470024
97,0.010506872164550924
98,0.01037609163926167
99,0.009047916887328257
100,0.009188138575431113
101,0.009298063710985701
102,0.008880656256029197
103,0.007801606646850991
104,0.006506214855507874
105,0.0061137125111733115
106,0.006369190181010719
107,0.007088840434835756
108,0.007474695233425212
109,0.007401407505187836
110,0.007400032469213207
111,0.006095752033764376
112,0.005986658302049602
113,0.005989640569520569
114,0.0060717572969419655
115,0.005926750337246188
116,0.005667214313947366
117,0.005362178528837159
118,0.005153229453583933
