,BRC Size,SRC Size,SRC Depth,Diff,F/P %,Error %
0,0,1,14,1,inf,0.0
1,0,328,6,328,inf,0.0
2,0,1316,4,1316,inf,0.0
3,0,329,6,329,inf,0.0
4,0,1315,4,1315,inf,0.0
5,0,1316,4,1316,inf,0.0
6,0,329,6,329,inf,0.0
7,32,5262,2,5230,164.4375,0.6081337894336754
8,19,82,8,63,4.315789473684211,23.170731707317074
9,221,2631,3,2410,11.904977375565611,8.399847966552642
10,0,329,6,329,inf,0.0
11,2,20,10,18,10.0,10.0
12,0,5262,2,5262,inf,0.0
13,0,1,15,1,inf,0.0
14,163,329,6,166,2.01840490797546,49.544072948328264
15,0,329,6,329,inf,0.0
16,0,657,5,657,inf,0.0
17,0,1,14,1,inf,0.0
18,0,329,6,329,inf,0.0
19,37,1316,4,1279,35.567567567567565,2.811550151975684
20,0,1,14,1,inf,0.0
21,0,1316,4,1316,inf,0.0
22,0,21048,0,21048,inf,0.0
23,0,5262,2,5262,inf,0.0
24,0,1316,4,1316,inf,0.0
25,0,1,15,1,inf,0.0
26,220,10524,1,10304,47.836363636363636,2.090459901178259
27,215,10524,1,10309,48.948837209302326,2.0429494488787534
28,0,329,6,329,inf,0.0
29,0,1315,4,1315,inf,0.0
30,583,5262,2,4679,9.025728987993139,11.079437476244774
31,0,329,6,329,inf,0.0
32,0,5262,2,5262,inf,0.0
33,0,329,6,329,inf,0.0
34,240,10524,1,10284,43.85,2.280501710376283
35,216,2631,3,2415,12.180555555555555,8.209806157354619
36,343,1315,4,972,3.8338192419825075,26.083650190114067
37,473,10524,1,10051,22.249471458773783,4.494488787533257
38,194,5262,2,5068,27.123711340206185,3.686811098441657
39,0,328,6,328,inf,0.0
40,132,658,5,526,4.984848484848484,20.060790273556233
41,51,5262,2,5211,103.17647058823529,0.9692132269099202
42,0,83,8,83,inf,0.0
43,293,1316,4,1023,4.491467576791809,22.264437689969604
44,0,1316,4,1316,inf,0.0
45,120,21048,0,20928,175.4,0.5701254275940707
46,801,5262,2,4461,6.569288389513108,15.222348916761689
47,0,1,14,1,inf,0.0
48,36,658,5,622,18.27777777777778,5.47112462006079
49,329,5262,2,4933,15.993920972644377,6.252375522614975
50,0,1,14,1,inf,0.0
51,0,1316,4,1316,inf,0.0
52,101,329,6,228,3.257425742574257,30.69908814589666
53,0,5262,2,5262,inf,0.0
54,162,1316,4,1154,8.123456790123457,12.310030395136778
55,0,1316,4,1316,inf,0.0
56,247,657,5,410,2.659919028340081,37.595129375951295
57,0,2631,3,2631,inf,0.0
58,0,83,8,83,inf,0.0
59,37,329,6,292,8.891891891891891,11.246200607902736
60,0,1316,4,1316,inf,0.0
61,0,21048,0,21048,inf,0.0
62,0,329,6,329,inf,0.0
63,198,10524,1,10326,53.15151515151515,1.881413911060433
64,781,10524,1,9743,13.475032010243277,7.42113264918282
65,238,5262,2,5024,22.10924369747899,4.5229950589129615
66,0,1315,4,1315,inf,0.0
67,0,82,8,82,inf,0.0
68,0,82,8,82,inf,0.0
69,243,1315,4,1072,5.411522633744856,18.479087452471482
70,264,2631,3,2367,9.965909090909092,10.034207525655644
71,413,10524,1,10111,25.4818401937046,3.924363359939187
72,0,329,6,329,inf,0.0
73,0,1316,4,1316,inf,0.0
74,0,1316,4,1316,inf,0.0
75,0,2631,3,2631,inf,0.0
76,166,5262,2,5096,31.698795180722893,3.1546940326871913
77,0,1316,4,1316,inf,0.0
78,111,1315,4,1204,11.846846846846846,8.44106463878327
79,0,1316,4,1316,inf,0.0
80,213,10524,1,10311,49.40845070422535,2.023945267958951
81,0,329,6,329,inf,0.0
82,18,83,8,65,4.611111111111111,21.686746987951807
83,424,657,5,233,1.5495283018867925,64.53576864535768
84,229,658,5,429,2.873362445414847,34.80243161094225
85,2,21048,0,21046,10524.0,0.009502090459901177
86,0,1316,4,1316,inf,0.0
87,184,1315,4,1131,7.146739130434782,13.992395437262358
