BRC Query,Data Size
"[38.8, -117.86, 41.0, -116.65]",0
"[37.62, -118.61, 38.91, -117.35]",47
"[34.46, -120.48, 37.23, -118.23]",2987
"[33.51, -122.2, 34.63, -120.09]",72
"[37.22, -117.32, 38.33, -116.28]",0
"[33.74, -122.96, 36.5, -120.57]",685
"[37.83, -124.12, 40.41, -121.38]",3514
"[34.64, -123.82, 35.97, -122.55]",0
"[36.48, -121.08, 39.0, -119.3]",1892
"[36.72, -123.62, 39.17, -121.82]",2162
"[35.78, -120.92, 38.12, -119.38]",1483
"[33.13, -118.72, 34.63, -116.12]",2749
"[34.4, -118.81, 36.3, -116.54]",1492
"[35.61, -119.69, 38.11, -117.22]",2238
"[39.02, -120.63, 41.78, -118.65]",771
"[37.72, -119.56, 39.79, -117.78]",257
"[33.99, -119.81, 36.25, -118.73]",1253
"[35.63, -119.95, 37.33, -117.86]",1682
"[35.02, -119.94, 36.09, -118.77]",612
"[34.99, -120.07, 36.25, -118.03]",1241
"[36.62, -119.82, 37.88, -117.18]",1189
"[36.49, -117.27, 37.97, -115.36]",56
"[35.48, -118.72, 37.02, -116.2]",1220
"[39.1, -119.98, 40.64, -118.11]",0
"[34.51, -121.02, 36.49, -119.35]",1607
"[32.64, -121.29, 35.07, -119.23]",760
"[34.51, -123.91, 37.04, -121.37]",375
"[35.84, -123.28, 37.45, -121.2]",820
"[39.03, -119.3, 41.87, -118.21]",0
"[33.53, -121.39, 35.66, -120.09]",690
"[38.37, -121.26, 39.62, -119.68]",929
"[35.9, -120.37, 38.58, -118.23]",2196
"[37.43, -119.22, 38.76, -117.01]",281
"[34.69, -124.18, 37.16, -121.84]",115
"[37.98, -119.86, 39.24, -118.21]",204
"[37.88, -118.21, 39.68, -116.26]",0
"[38.44, -118.88, 40.33, -117.88]",0
"[35.03, -118.0, 36.74, -116.72]",623
"[34.99, -119.4, 37.72, -117.16]",2374
"[33.87, -122.72, 34.92, -121.58]",0
"[33.62, -119.51, 35.06, -116.78]",2731
"[36.18, -120.63, 39.0, -118.99]",1813
"[35.18, -122.54, 36.29, -120.79]",346
"[33.1, -123.61, 34.68, -121.61]",0
"[35.04, -119.13, 37.19, -116.45]",2146
"[37.98, -123.45, 39.56, -122.3]",1121
"[33.87, -121.68, 35.4, -120.5]",158
"[35.47, -119.64, 37.98, -116.88]",2397
"[34.28, -122.32, 36.53, -121.2]",230
"[36.6, -121.28, 38.03, -119.61]",1106
"[37.25, -117.58, 39.07, -115.12]",0
"[36.07, -120.07, 38.86, -118.88]",1348
"[35.15, -122.38, 36.55, -121.01]",340
