,BRC Size,SRC Size,Diff,F/P %,SRC Depth,Error %
231,1747,10524,8777,6.024041213508872,1,16.60015203344736
232,39,5262,5223,134.92307692307693,2,0.7411630558722919
233,0,328,328,inf,6,0.0
234,511,2631,2120,5.148727984344423,3,19.42227290003801
235,1739,5262,3523,3.0258769407705577,2,33.0482706195363
236,864,5262,4398,6.090277777777778,2,16.419612314709237
237,0,1315,1315,inf,4,0.0
238,2770,10524,7754,3.79927797833935,1,26.32079057392626
239,224,5262,5038,23.491071428571427,2,4.2569365260357275
240,1485,5262,3777,3.5434343434343436,2,28.2212086659065
241,261,21048,20787,80.64367816091954,0,1.2400228050171038
242,498,2631,2133,5.283132530120482,3,18.92816419612315
243,3351,10524,7173,3.1405550581915844,1,31.84150513112885
244,2,5262,5260,2631.0,2,0.03800836183960471
245,904,21048,20144,23.283185840707965,0,4.2949448878753325
246,121,328,207,2.7107438016528924,6,36.890243902439025
247,1006,5262,4256,5.230616302186879,2,19.11820600532117
248,657,5262,4605,8.009132420091325,2,12.48574686431015
249,2336,10524,8188,4.50513698630137,1,22.196883314329153
250,0,5262,5262,inf,2,0.0
251,3311,10524,7213,3.1784959226819693,1,31.4614215127328
252,884,21048,20164,23.809954751131222,0,4.199923983276321
253,2267,10524,8257,4.642258491398324,1,21.54123907259597
254,4,1316,1312,329.0,4,0.303951367781155
255,222,1315,1093,5.923423423423423,4,16.88212927756654
256,0,5262,5262,inf,2,0.0
257,0,5262,5262,inf,2,0.0
258,2023,5262,3239,2.601087493821058,2,38.44545800076017
259,0,1316,1316,inf,4,0.0
260,1509,5262,3753,3.4870775347912524,2,28.677309007981755
261,1136,5262,4126,4.632042253521127,2,21.588749524895476
262,0,5262,5262,inf,2,0.0
263,776,2631,1855,3.390463917525773,3,29.494488787533257
264,2148,21048,18900,9.798882681564246,0,10.205245153933866
265,557,5262,4705,9.447037701974866,2,10.585328772329913
266,164,21048,20884,128.34146341463415,0,0.7791714177118966
267,561,21048,20487,37.518716577540104,0,2.6653363740022806
268,946,10524,9578,11.124735729386892,1,8.988977575066514
269,1690,10524,8834,6.227218934911242,1,16.05853287723299
270,2496,5262,2766,2.108173076923077,2,47.43443557582668
271,2300,5262,2962,2.287826086956522,2,43.709616115545415
272,2729,21048,18319,7.712715280322462,0,12.965602432535158
273,1136,5262,4126,4.632042253521127,2,21.588749524895476
274,430,2631,2201,6.118604651162791,3,16.343595591030027
275,1435,10524,9089,7.333797909407665,1,13.63549980995819
276,1360,21048,19688,15.476470588235294,0,6.461421512732802
277,0,5262,5262,inf,2,0.0
278,1508,21048,19540,13.957559681697612,0,7.164576206765489
279,0,1315,1315,inf,4,0.0
280,0,5262,5262,inf,2,0.0
281,1,5262,5261,5262.0,2,0.019004180919802355
282,1119,10524,9405,9.404825737265416,1,10.632839224629418
283,2053,10524,8471,5.126156843643448,1,19.50779171417712
284,1051,2631,1580,2.5033301617507138,3,39.946788293424554
285,891,5262,4371,5.905723905723906,2,16.9327251995439
286,1248,21048,19800,16.865384615384617,0,5.929304446978335
287,1143,10524,9381,9.20734908136483,1,10.860889395667046
288,1734,10524,8790,6.069204152249135,1,16.476624857468643
289,124,1315,1191,10.60483870967742,4,9.429657794676807
290,1401,5262,3861,3.7558886509635974,2,26.624857468643103
291,1773,5262,3489,2.967851099830795,2,33.69441277080958
292,0,1315,1315,inf,4,0.0
293,2612,21048,18436,8.058192955589586,0,12.409730140630938
294,428,5262,4834,12.294392523364486,2,8.133789433675409
295,2791,10524,7733,3.770691508419921,1,26.52033447358419
296,0,5262,5262,inf,2,0.0
297,588,1315,727,2.2363945578231292,4,44.71482889733841
298,2309,21048,18739,9.115634473798181,0,10.970163435955909
299,43,5262,5219,122.37209302325581,2,0.8171797795515013
300,1097,5262,4165,4.796718322698268,2,20.847586469023184
301,840,2631,1791,3.132142857142857,3,31.92702394526796
302,131,21048,20917,160.67175572519085,0,0.6223869251235272
303,845,2631,1786,3.113609467455621,3,32.11706575446598
304,25,5262,5237,210.48,2,0.4751045229950589
305,0,5262,5262,inf,2,0.0
306,1076,5262,4186,4.890334572490707,2,20.448498669707334
307,2357,10524,8167,4.464997878659313,1,22.396427213987078
308,1044,5262,4218,5.040229885057471,2,19.84036488027366
309,1646,21048,19402,12.787363304981774,0,7.82022044849867
310,415,5262,4847,12.679518072289156,2,7.886735081717979
311,815,2631,1816,3.2282208588957055,3,30.976814899277844
312,1245,21048,19803,16.906024096385543,0,5.915051311288484
313,0,5262,5262,inf,2,0.0
314,1347,10524,9177,7.812917594654788,1,12.799315849486886
315,1605,5262,3657,3.278504672897196,2,30.50171037628278
316,0,1316,1316,inf,4,0.0
317,1725,21048,19323,12.201739130434783,0,8.195553021664766
318,0,5262,5262,inf,2,0.0
319,1888,5262,3374,2.7870762711864407,2,35.879893576586845
320,921,2631,1710,2.8566775244299674,3,35.00570125427594
321,0,657,657,inf,5,0.0
322,607,5262,4655,8.668863261943986,2,11.535537818320032
323,2293,10524,8231,4.589620584387266,1,21.7882934245534
324,1216,21048,19832,17.30921052631579,0,5.777270999619916
325,1584,21048,19464,13.287878787878787,0,7.525655644241732
326,0,5262,5262,inf,2,0.0
327,1284,5262,3978,4.098130841121495,2,24.401368301026224
328,2284,10524,8240,4.607705779334501,1,21.70277461041429
329,1554,2631,1077,1.693050193050193,3,59.064994298745724
330,1205,10524,9319,8.733609958506223,1,11.45001900418092
331,0,1315,1315,inf,4,0.0
332,0,82,82,inf,8,0.0
333,129,1315,1186,10.193798449612403,4,9.809885931558936
334,946,5262,4316,5.562367864693446,2,17.977955150133027
335,2907,5262,2355,1.8101135190918474,2,55.24515393386545
336,2574,21048,18474,8.177156177156178,0,12.229190421892817
337,1307,21048,19741,16.10405508798776,0,6.20961611554542
338,3715,10524,6809,2.8328398384925975,1,35.30026605853288
339,9,5262,5253,584.6666666666666,2,0.17103762827822122
340,2488,5262,2774,2.114951768488746,2,47.28240212846826
341,628,5262,4634,8.378980891719745,2,11.93462561763588
342,1718,5262,3544,3.062863795110594,2,32.649182820220446
343,1938,21048,19110,10.860681114551083,0,9.207525655644242
344,2787,10524,7737,3.776103336921421,1,26.482326111744587
345,753,5262,4509,6.98804780876494,2,14.310148232611175
346,0,1315,1315,inf,4,0.0
347,1305,5262,3957,4.032183908045977,2,24.800456100342075
348,1599,10524,8925,6.581613508442777,1,15.193842645381983
349,806,1315,509,1.63151364764268,4,61.29277566539923
350,0,5262,5262,inf,2,0.0
351,1299,5262,3963,4.05080831408776,2,24.686431014823263
352,1764,21048,19284,11.931972789115646,0,8.38084378563284
353,691,21048,20357,30.460202604920404,0,3.2829722538958572
354,2605,10524,7919,4.039923224568138,1,24.75294564804257
355,0,5262,5262,inf,2,0.0
356,1857,5262,3405,2.8336025848142166,2,35.29076396807297
357,2067,2631,564,1.2728592162554426,3,78.56328392246294
358,1874,21048,19174,11.231590181430096,0,8.903458760927405
359,1721,10524,8803,6.115049389889599,1,16.353097681489928
360,0,328,328,inf,6,0.0
361,1080,21048,19968,19.488888888888887,0,5.131128848346636
362,608,21048,20440,34.61842105263158,0,2.888635499809958
363,68,1315,1247,19.33823529411765,4,5.171102661596958
364,394,1316,922,3.3401015228426396,4,29.93920972644377
365,3313,10524,7211,3.1765771204346516,1,31.480425693652602
366,1096,10524,9428,9.602189781021897,1,10.414291144051692
367,1004,5262,4258,5.241035856573705,2,19.08019764348157
368,1803,10524,8721,5.8369384359401,1,17.132269099201825
369,1329,5262,3933,3.959367945823928,2,25.256556442417335
370,810,21048,20238,25.985185185185184,0,3.848346636259977
371,571,21048,20477,36.86164623467601,0,2.7128468263017864
372,2629,10524,7895,4.00304298212248,1,24.9809958190802
373,0,41,41,inf,9,0.0
374,1005,5262,4257,5.235820895522388,2,19.09920182440137
375,2641,21048,18407,7.969708443771299,0,12.547510452299507
376,1220,10524,9304,8.62622950819672,1,11.592550361079438
377,248,5262,5014,21.217741935483872,2,4.713036868110984
378,0,328,328,inf,6,0.0
379,253,5262,5009,20.798418972332016,2,4.808057772709996
380,553,2631,2078,4.757685352622062,3,21.018624097301405
381,384,21048,20664,54.8125,0,1.8244013683010263
382,3739,10524,6785,2.814656325220647,1,35.52831622957051
383,520,21048,20528,40.47692307692308,0,2.4705435195743064
384,1969,5262,3293,2.672422549517522,2,37.41923223109084
385,2870,21048,18178,7.333797909407665,0,13.63549980995819
386,2683,21048,18365,7.844949683190459,0,12.747054351957432
387,1042,5262,4220,5.049904030710173,2,19.802356518434056
388,0,5262,5262,inf,2,0.0
389,2590,10524,7934,4.063320463320463,1,24.61041429114405
390,378,1316,938,3.4814814814814814,4,28.723404255319153
391,1130,5262,4132,4.656637168141593,2,21.474724439376665
392,1328,21048,19720,15.849397590361447,0,6.309388065374383
393,815,10524,9709,12.912883435582822,1,7.744203724819461
394,1370,5262,3892,3.8408759124087593,2,26.035727860129228
395,1032,2631,1599,2.5494186046511627,3,39.22462941847206
396,1257,2631,1374,2.0930787589498805,3,47.776510832383124
397,839,5262,4423,6.271752085816448,2,15.944507791714177
398,0,5262,5262,inf,2,0.0
399,185,657,472,3.5513513513513515,5,28.15829528158295
400,1766,5262,3496,2.9796149490373725,2,33.56138350437096
401,561,21048,20487,37.518716577540104,0,2.6653363740022806
402,1299,2631,1332,2.02540415704388,3,49.37286202964653
403,1412,21048,19636,14.906515580736544,0,6.708475864690231
404,578,1315,737,2.2750865051903113,4,43.954372623574145
405,0,2,2,inf,13,0.0
406,2471,5262,2791,2.129502225819506,2,46.95933105283162
407,1539,5262,3723,3.419103313840156,2,29.247434435575826
408,85,1316,1231,15.48235294117647,4,6.458966565349544
409,1880,10524,8644,5.597872340425532,1,17.863930064614213
410,1514,21048,19534,13.902245706737121,0,7.193082478145192
411,1055,5262,4207,4.987677725118483,2,20.049410870391487
412,807,10524,9717,13.04089219330855,1,7.66818700114025
413,1391,10524,9133,7.565780014378145,1,13.21740782972254
414,1747,10524,8777,6.024041213508872,1,16.60015203344736
415,0,5262,5262,inf,2,0.0
416,0,5262,5262,inf,2,0.0
417,787,2631,1844,3.343074968233799,3,29.912580767768908
418,1256,21048,19792,16.75796178343949,0,5.96731280881794
419,0,5262,5262,inf,2,0.0
420,556,21048,20492,37.856115107913666,0,2.6415811478525275
421,0,5262,5262,inf,2,0.0
422,688,5262,4574,7.648255813953488,2,13.074876472824021
423,916,21048,20132,22.978165938864628,0,4.35195743063474
424,378,5262,4884,13.920634920634921,2,7.183580387685291
425,1042,5262,4220,5.049904030710173,2,19.802356518434056
426,1451,10524,9073,7.252929014472778,1,13.787533257316609
427,1082,5262,4180,4.863216266173752,2,20.56252375522615
428,1736,10524,8788,6.06221198156682,1,16.495629038388447
429,2512,10524,8012,4.189490445859873,1,23.86925123527176
430,0,5262,5262,inf,2,0.0
431,793,21048,20255,26.542244640605297,0,3.7675788673508173
432,2435,21048,18613,8.64394250513347,0,11.568795134929683
433,0,5262,5262,inf,2,0.0
434,0,1316,1316,inf,4,0.0
435,147,21048,20901,143.18367346938774,0,0.6984036488027365
436,2084,5262,3178,2.5249520153550864,2,39.60471303686811
437,773,2631,1858,3.403622250970246,3,29.380463702014442
438,1288,5262,3974,4.0854037267080745,2,24.477385024705438
439,1795,5262,3467,2.931476323119777,2,34.11250475104523
440,283,1315,1032,4.646643109540636,4,21.520912547528518
441,1833,21048,19215,11.482815057283142,0,8.70866590649943
442,0,1316,1316,inf,4,0.0
443,0,1316,1316,inf,4,0.0
444,1768,21048,19280,11.904977375565611,0,8.399847966552642
445,1521,5262,3741,3.4595660749506902,2,28.905359179019385
446,787,21048,20261,26.744599745870392,0,3.7390725959711135
447,1426,21048,19622,14.760168302945301,0,6.77499049790954
448,1375,5262,3887,3.826909090909091,2,26.13074876472824
449,106,5262,5156,49.64150943396226,2,2.0144431774990497
450,712,2631,1919,3.6952247191011236,3,27.06195362979856
451,2848,21048,18200,7.390449438202247,0,13.53097681489928
452,1666,5262,3596,3.1584633853541417,2,31.660965412390723
453,0,657,657,inf,5,0.0
454,2942,10524,7582,3.577158395649218,1,27.955150133029267
455,1943,5262,3319,2.708183221821925,2,36.92512352717598
456,0,5262,5262,inf,2,0.0
457,2343,10524,8181,4.49167733674776,1,22.263397947548462
458,980,10524,9544,10.738775510204082,1,9.312048650703154
459,661,21048,20387,31.842662632375188,0,3.1404408969973394
460,0,5262,5262,inf,2,0.0
461,143,5262,5119,36.7972027972028,2,2.717597871531737
462,53,21048,20995,397.1320754716981,0,0.2518053971873812
463,1699,5262,3563,3.0971159505591523,2,32.288103382744204
464,47,5262,5215,111.95744680851064,2,0.8931965032307109
465,2040,21048,19008,10.31764705882353,0,9.692132269099202
466,2761,10524,7763,3.811662441144513,1,26.235271759787153
467,14,5262,5248,375.85714285714283,2,0.26605853287723297
468,224,5262,5038,23.491071428571427,2,4.2569365260357275
469,409,21048,20639,51.46210268948655,0,1.9431774990497908
470,799,21048,20249,26.342928660826033,0,3.7960851387305206
471,1369,5262,3893,3.843681519357195,2,26.016723679209424
472,955,10524,9569,11.019895287958116,1,9.074496389205624
473,0,5262,5262,inf,2,0.0
474,1193,21048,19855,17.642917015926237,0,5.667996959331053
475,297,21048,20751,70.86868686868686,0,1.411060433295325
476,1051,5262,4211,5.0066603235014275,2,19.973394146712277
477,1922,5262,3340,2.737773152965661,2,36.526035727860126
478,555,5262,4707,9.481081081081081,2,10.547320410490308
479,73,5262,5189,72.08219178082192,2,1.387305207145572
480,941,21048,20107,22.367693942614242,0,4.470733561383504
481,0,5262,5262,inf,2,0.0
482,52,2631,2579,50.59615384615385,3,1.9764348156594451
483,1572,21048,19476,13.389312977099237,0,7.468643101482327
484,0,1315,1315,inf,4,0.0
485,596,10524,9928,17.65771812080537,1,5.663245914101102
486,0,5262,5262,inf,2,0.0
487,1582,21048,19466,13.304677623261695,0,7.516153553781832
488,1091,2631,1540,2.4115490375802016,3,41.46712276700874
489,1434,10524,9090,7.338912133891213,1,13.62599771949829
490,2023,10524,8501,5.202174987642116,1,19.222729000380085
491,1031,2631,1600,2.551891367604268,3,39.18662105663246
492,928,21048,20120,22.68103448275862,0,4.4089699733941465
493,70,1315,1245,18.785714285714285,4,5.323193916349809
494,0,5262,5262,inf,2,0.0
495,130,5262,5132,40.47692307692308,2,2.4705435195743064
496,628,21048,20420,33.51592356687898,0,2.98365640440897
497,847,21048,20201,24.850059031877215,0,4.024135309768149
498,1133,5262,4129,4.644307149161518,2,21.53173698213607
499,874,5262,4388,6.020594965675057,2,16.609654123907262
500,986,21048,20062,21.34685598377282,0,4.684530596731281
501,1654,10524,8870,6.362756952841596,1,15.71645762067655
502,1080,21048,19968,19.488888888888887,0,5.131128848346636
503,782,21048,20266,26.915601023017903,0,3.715317369821361
504,662,5262,4600,7.948640483383686,2,12.58076776890916
505,1902,10524,8622,5.533123028391167,1,18.07297605473204
506,1022,21048,20026,20.59491193737769,0,4.8555682250095025
507,799,1316,517,1.6470588235294117,4,60.71428571428571
508,1590,2631,1041,1.6547169811320754,3,60.43329532497149
509,0,1315,1315,inf,4,0.0
510,77,21048,20971,273.35064935064935,0,0.36583048270619534
511,33,5262,5229,159.45454545454547,2,0.6271379703534777
