BRC Query,Data Size
"[39.492782, -117.277438, 41.797486, -114.836519]",0
"[37.372629, -117.682247, 39.677333, -115.241328]",0
"[39.706476, -119.990997, 42.01118, -117.550078]",2
"[35.136793, -118.936274, 37.441497, -116.495355]",1870
"[37.081232, -119.018087, 39.385936, -116.577168]",409
"[32.582866, -117.695901, 34.88757, -115.254982]",3122
"[38.350839, -119.842154, 40.655543, -117.401235]",94
"[35.709936, -123.906023, 38.01464, -121.465104]",1300
"[34.49176, -121.587406, 36.796464, -119.146487]",2300
"[35.650103, -123.706411, 37.954807, -121.265492]",1398
"[34.769519, -117.490361, 37.074223, -115.049442]",1046
"[37.546885, -123.02269, 39.851589, -120.581771]",3256
"[35.870346, -122.185508, 38.17505, -119.744589]",2627
"[33.726941, -117.650843, 36.031645, -115.209924]",2036
"[38.273133, -120.687796, 40.577837, -118.246877]",948
"[39.681898, -119.340454, 41.986602, -116.899535]",0
"[37.668445, -123.990233, 39.973149, -121.549314]",2981
"[38.538013, -123.262929, 40.842717, -120.82201]",2882
"[38.951974, -120.294369, 41.256678, -117.85345]",310
"[36.138599, -123.461196, 38.443303, -121.020277]",2168
"[32.995067, -119.133707, 35.299771, -116.692788]",3138
"[33.849678, -119.839079, 36.154382, -117.39816]",3093
"[36.588445, -122.595169, 38.893149, -120.15425]",3125
"[39.623215, -124.177831, 41.927919, -121.736912]",2486
"[39.476092, -119.216433, 41.780796, -116.775514]",0
"[35.244223, -120.931928, 37.548927, -118.491009]",2718
"[34.969647, -119.507329, 37.274351, -117.06641]",2344
"[33.767013, -121.360313, 36.071717, -118.919394]",2036
"[32.995086, -119.301855, 35.29979, -116.860936]",3038
"[38.868389, -122.265261, 41.173093, -119.824342]",2380
"[35.473647, -121.570394, 37.778351, -119.129475]",2331
"[36.403627, -120.403756, 38.708331, -117.962837]",1967
"[37.951199, -120.045981, 40.255903, -117.605062]",357
"[34.893156, -116.948147, 37.19786, -114.507228]",685
"[33.352506, -123.669599, 35.65721, -121.22868]",0
"[37.519602, -118.028259, 39.824306, -115.58734]",2
"[39.5598, -121.478542, 41.864504, -119.037623]",1392
"[36.682441, -118.761232, 38.987145, -116.320313]",506
"[36.326108, -122.26383, 38.630812, -119.822911]",2826
"[38.24392, -119.108379, 40.548624, -116.66746]",4
"[38.916528, -123.838804, 41.221232, -121.397885]",2704
"[36.051942, -118.326051, 38.356646, -115.885132]",667
"[33.306227, -118.340553, 35.610931, -115.899634]",2987
"[39.508758, -118.113061, 41.813462, -115.672142]",0
"[32.875378, -123.874212, 35.180082, -121.433293]",0
"[39.143512, -118.505258, 41.448216, -116.064339]",0
"[39.177617, -122.221627, 41.482321, -119.780708]",2278
"[37.08081, -124.140284, 39.385514, -121.699365]",2547
"[35.829182, -120.226416, 38.133886, -117.785497]",2199
"[34.58391, -117.728179, 36.888614, -115.28726]",1237
"[37.615947, -121.444171, 39.920651, -119.003252]",2268
"[35.437508, -119.03515, 37.742212, -116.594231]",1871
"[34.635156, -121.026234, 36.93986, -118.585315]",2678
"[34.046263, -117.402041, 36.350967, -114.961122]",1592
"[37.018221, -123.580133, 39.322925, -121.139214]",2980
"[34.796999, -124.293922, 37.101703, -121.853003]",93
"[35.133262, -119.515301, 37.437966, -117.074382]",2317
"[37.665855, -121.625255, 39.970559, -119.184336]",2415
"[38.281662, -121.780546, 40.586366, -119.339627]",2378
"[34.729401, -120.294937, 37.034105, -117.854018]",2541
"[36.591696, -116.76699, 38.8964, -114.326071]",0
"[35.783361, -116.778282, 38.088065, -114.337363]",178
"[37.004663, -123.478039, 39.309367, -121.03712]",3054
"[38.305119, -123.020258, 40.609823, -120.579339]",2969
"[35.709193, -123.573147, 38.013897, -121.132228]",1652
"[34.285025, -120.485981, 36.589729, -118.045062]",2784
"[34.696821, -123.858149, 37.001525, -121.41723]",319
"[37.175037, -117.617798, 39.479741, -115.176879]",3
"[33.595156, -123.066174, 35.89986, -120.625255]",267
"[35.285516, -123.618119, 37.59022, -121.1772]",1048
"[34.989696, -118.54284, 37.2944, -116.101921]",1593
"[33.887488, -119.74813, 36.192192, -117.307211]",3097
"[34.660561, -118.406888, 36.965265, -115.965969]",1502
"[35.066393, -117.06045, 37.371097, -114.619531]",618
"[39.711121, -121.644173, 42.015825, -119.203254]",1586
"[36.834262, -117.00408, 39.138966, -114.563161]",0
"[34.308722, -122.357031, 36.613426, -119.916112]",1520
"[35.592105, -124.376784, 37.896809, -121.935865]",649
"[34.264667, -117.359541, 36.569371, -114.918622]",1271
"[34.547097, -121.795509, 36.851801, -119.35459]",2125
"[37.429466, -122.036606, 39.73417, -119.595687]",2907
"[35.808878, -118.420902, 38.113582, -115.979983]",927
"[33.073914, -119.46559, 35.378618, -117.024671]",2986
"[38.451671, -117.50551, 40.756375, -115.064591]",0
"[39.582459, -121.619979, 41.887163, -119.17906]",1568
"[33.479147, -119.264599, 35.783851, -116.82368]",3340
"[38.692477, -117.327096, 40.997181, -114.886177]",0
"[37.313528, -121.352267, 39.618232, -118.911348]",2291
"[34.854489, -121.763706, 37.159193, -119.322787]",2153
"[36.434204, -118.15112, 38.738908, -115.710201]",322
"[35.022084, -116.842517, 37.326788, -114.401598]",553
"[36.003491, -119.452768, 38.308195, -117.011849]",1640
"[34.957484, -116.789412, 37.262188, -114.348493]",550
"[33.830632, -117.636282, 36.135336, -115.195363]",1954
"[39.149337, -122.041714, 41.454041, -119.600795]",2185
"[33.863275, -122.848475, 36.167979, -120.407556]",664
"[35.897111, -120.647071, 38.201815, -118.206152]",2349
"[37.708616, -123.326876, 40.01332, -120.885957]",3204
"[38.895796, -121.38019, 41.2005, -118.939271]",1523
"[35.840429, -119.100717, 38.145133, -116.659798]",1621
"[36.291508, -123.929412, 38.596212, -121.488493]",1867
"[34.432586, -124.001259, 36.73729, -121.56034]",135
"[36.01089, -121.908606, 38.315594, -119.467687]",2502
"[37.497513, -119.534547, 39.802217, -117.093628]",331
"[38.746419, -123.941533, 41.051123, -121.500614]",2766
"[38.081253, -118.428521, 40.385957, -115.987602]",0
"[37.342909, -121.355219, 39.647613, -118.9143]",2290
"[35.493696, -117.2018, 37.7984, -114.760881]",418
"[35.953453, -122.417173, 38.258157, -119.976254]",2783
"[37.418097, -124.039578, 39.722801, -121.598659]",2798
"[32.712771, -123.830685, 35.017475, -121.389766]",0
"[37.340738, -124.218445, 39.645442, -121.777526]",2569
"[39.495035, -124.349228, 41.799739, -121.908309]",2290
"[33.150204, -122.066919, 35.454908, -119.626]",748
"[33.879955, -121.353332, 36.184659, -118.912413]",2141
"[32.636721, -123.6775, 34.941425, -121.236581]",0
"[39.15616, -121.904696, 41.460864, -119.463777]",2057
"[33.480513, -118.124085, 35.785217, -115.683166]",2758
"[38.668141, -120.87355, 40.972845, -118.432631]",1033
"[35.281635, -120.89395, 37.586339, -118.453031]",2727
"[35.134266, -120.189971, 37.43897, -117.749052]",2512
"[39.345063, -120.490841, 41.649767, -118.049922]",416
"[37.483993, -124.162171, 39.788697, -121.721252]",2689
"[33.417633, -118.037957, 35.722337, -115.597038]",2684
"[36.604968, -123.576969, 38.909672, -121.13605]",2674
"[39.237668, -116.983449, 41.542372, -114.54253]",0
"[38.553116, -118.068597, 40.85782, -115.627678]",0
"[38.256824, -117.396042, 40.561528, -114.955123]",0
"[34.057083, -118.140741, 36.361787, -115.699822]",1928
"[35.838679, -117.975893, 38.143383, -115.534974]",628
"[32.932955, -121.514037, 35.237659, -119.073118]",913
"[39.633397, -123.031981, 41.938101, -120.591062]",2404
"[36.478768, -116.960465, 38.783472, -114.519546]",18
"[38.067524, -123.334225, 40.372228, -120.893306]",2980
"[34.613293, -119.648514, 36.917997, -117.207595]",2357
"[39.377624, -122.901008, 41.682328, -120.460089]",2390
"[36.958948, -121.722982, 39.263652, -119.282063]",2552
"[37.65039, -121.670401, 39.955094, -119.229482]",2452
"[36.662795, -118.618848, 38.967499, -116.177929]",431
"[39.546583, -121.852455, 41.851287, -119.411536]",1805
"[36.014941, -124.334709, 38.319645, -121.89379]",1151
"[33.059218, -122.06244, 35.363922, -119.621521]",669
"[39.510137, -123.971897, 41.814841, -121.530978]",2484
"[36.524232, -117.072925, 38.828936, -114.632006]",24
"[36.764661, -123.537993, 39.069365, -121.097074]",2811
"[34.901676, -121.411445, 37.20638, -118.970526]",2347
"[39.319648, -122.266095, 41.624352, -119.825176]",2151
"[38.439806, -119.578735, 40.74451, -117.137816]",23
"[34.872723, -117.861375, 37.177427, -115.420456]",1116
"[34.588228, -120.318282, 36.892932, -117.877363]",2580
"[35.119342, -117.295916, 37.424046, -114.854997]",722
"[35.519919, -119.423437, 37.824623, -116.982518]",2055
"[35.395644, -120.99768, 37.700348, -118.556761]",2648
"[36.599795, -118.770666, 38.904499, -116.329747]",559
"[32.621281, -120.772493, 34.925985, -118.331574]",1175
"[38.741926, -121.313706, 41.04663, -118.872787]",1505
"[36.469518, -119.521987, 38.774222, -117.081068]",1255
"[34.067948, -118.904668, 36.372652, -116.463749]",2515
"[36.032277, -120.229694, 38.336981, -117.788775]",2087
"[35.982932, -118.508142, 38.287636, -116.067223]",876
"[32.577979, -124.039707, 34.882683, -121.598788]",0
"[37.742471, -119.331916, 40.047175, -116.890997]",194
"[35.209679, -121.95464, 37.514383, -119.513721]",2299
"[38.116702, -118.735632, 40.421406, -116.294713]",0
"[34.712916, -122.718797, 37.01762, -120.277878]",1404
"[33.405847, -120.501755, 35.710551, -118.060836]",2478
"[35.785385, -119.58958, 38.090089, -117.148661]",1890
"[37.795642, -120.66534, 40.100346, -118.224421]",1197
"[38.673589, -117.543727, 40.978293, -115.102808]",0
"[35.546057, -123.317527, 37.850761, -120.876608]",1633
"[35.880462, -121.664443, 38.185166, -119.223524]",2300
"[38.358194, -119.402428, 40.662898, -116.961509]",4
"[35.791985, -124.351411, 38.096689, -121.910492]",907
"[36.9287, -121.509624, 39.233404, -119.068705]",2465
"[37.523622, -116.848492, 39.828326, -114.407573]",0
"[36.82981, -120.082765, 39.134514, -117.641846]",1320
"[35.987171, -119.375684, 38.291875, -116.934765]",1631
