BRC Query,Data Size
"[36.522945, -116.787666, 37.570538, -115.678157]",0
"[33.453684, -121.722825, 34.501277, -120.613316]",0
"[35.465897, -122.351532, 36.51349, -121.242024]",207
"[36.903972, -123.035593, 37.951565, -121.926085]",696
"[33.911031, -119.727402, 34.958624, -118.617893]",598
"[35.676666, -121.135553, 36.724259, -120.026044]",440
"[38.9148, -118.847006, 39.962393, -117.737497]",0
"[34.333088, -120.546385, 35.380681, -119.436876]",683
"[32.870714, -122.573767, 33.918307, -121.464258]",0
"[32.683425, -119.435571, 33.731018, -118.326062]",0
"[40.540876, -122.348924, 41.588469, -121.239415]",376
"[38.373389, -116.026612, 39.420982, -114.917103]",0
"[33.713994, -122.786994, 34.761587, -121.677486]",0
"[40.869095, -115.536391, 41.916688, -114.426882]",0
"[34.579285, -119.333559, 35.626878, -118.22405]",452
"[35.774421, -119.274433, 36.822014, -118.164924]",708
"[38.979129, -119.775775, 40.026722, -118.666266]",0
"[38.901562, -121.94405, 39.949155, -120.834542]",680
"[37.986376, -117.654365, 39.033969, -116.544856]",0
"[36.393334, -119.234946, 37.440927, -118.125437]",606
"[34.528614, -123.090917, 35.576207, -121.981409]",0
"[36.985069, -118.265906, 38.032662, -117.156397]",145
"[35.619452, -122.314201, 36.667045, -121.204692]",271
"[37.976511, -119.734307, 39.024104, -118.624798]",157
"[36.347288, -121.520054, 37.394881, -120.410545]",385
"[34.24175, -121.893344, 35.289343, -120.783835]",0
"[40.722297, -121.286131, 41.76989, -120.176622]",365
"[35.773869, -122.6567, 36.821462, -121.547191]",162
"[38.136221, -124.387386, 39.183814, -123.277878]",235
"[32.87311, -122.708763, 33.920703, -121.599255]",0
"[37.964497, -122.290519, 39.01209, -121.18101]",679
"[38.448575, -119.174873, 39.496168, -118.065365]",0
"[38.254566, -116.201958, 39.302159, -115.09245]",0
"[37.387157, -121.350107, 38.43475, -120.240598]",694
"[35.503212, -122.694379, 36.550805, -121.58487]",79
"[38.674052, -117.156346, 39.721645, -116.046837]",0
"[36.34028, -121.976901, 37.387873, -120.867392]",516
"[37.558201, -122.627909, 38.605794, -121.5184]",847
"[40.542697, -121.097889, 41.59029, -119.98838]",432
"[38.189619, -119.223401, 39.237212, -118.113892]",29
"[34.658619, -124.145253, 35.706212, -123.035744]",0
"[32.663689, -119.491123, 33.711282, -118.381614]",0
"[35.02624, -117.303698, 36.073833, -116.194189]",300
"[33.091987, -115.481639, 34.13958, -114.37213]",274
"[32.629, -117.335734, 33.676593, -116.226225]",1101
"[37.299766, -118.404305, 38.347359, -117.294796]",53
"[33.453241, -118.155565, 34.500834, -117.046056]",1299
"[33.588867, -116.074273, 34.63646, -114.964765]",281
"[39.385616, -123.743398, 40.433209, -122.633889]",626
"[40.09898, -117.725555, 41.146573, -116.616046]",0
"[33.659701, -116.960249, 34.707294, -115.850741]",434
"[33.657462, -117.141464, 34.705055, -116.031955]",534
"[38.74828, -122.79122, 39.795873, -121.681711]",561
"[38.489246, -120.725521, 39.536839, -119.616012]",465
"[35.961301, -117.09945, 37.008894, -115.989942]",173
"[39.53361, -122.330146, 40.581203, -121.220637]",561
"[33.14699, -118.113906, 34.194583, -117.004397]",1205
"[40.265247, -121.484379, 41.31284, -120.374871]",481
"[39.416119, -120.393945, 40.463712, -119.284436]",138
"[36.380778, -121.665778, 37.428371, -120.556269]",423
"[40.440838, -122.372375, 41.488431, -121.262867]",455
"[38.444423, -118.171368, 39.492016, -117.061859]",0
"[36.64172, -120.149472, 37.689313, -119.039963]",484
"[40.527339, -117.804296, 41.574932, -116.694787]",0
"[33.858118, -117.233531, 34.905711, -116.124022]",488
"[37.813376, -123.393932, 38.860969, -122.284424]",719
"[37.14353, -121.196176, 38.191123, -120.086667]",591
"[36.397377, -121.763824, 37.44497, -120.654315]",445
"[34.599215, -122.120071, 35.646808, -121.010562]",19
"[33.793548, -117.317979, 34.841141, -116.20847]",608
"[39.059184, -121.207553, 40.106777, -120.098045]",619
"[33.52777, -116.702119, 34.575363, -115.59261]",417
"[38.873616, -116.48577, 39.921209, -115.376261]",0
"[35.80172, -121.822991, 36.849313, -120.713482]",526
"[35.439813, -122.195605, 36.487406, -121.086096]",271
"[38.650397, -117.069367, 39.69799, -115.959858]",0
"[32.771567, -123.381858, 33.81916, -122.272349]",0
"[38.501534, -117.816998, 39.549127, -116.707489]",0
"[36.067393, -116.857902, 37.114986, -115.748393]",97
"[37.729331, -122.972113, 38.776924, -121.862604]",906
"[32.924966, -117.834172, 33.972559, -116.724663]",859
"[35.070587, -116.415385, 36.11818, -115.305876]",298
"[34.245541, -123.834642, 35.293134, -122.725133]",0
"[38.36349, -117.260544, 39.411083, -116.151035]",0
"[34.09546, -116.979015, 35.143053, -115.869506]",321
"[37.756509, -116.027171, 38.804102, -114.917662]",0
"[40.091836, -117.137553, 41.139429, -116.028044]",0
"[34.01391, -123.922918, 35.061503, -122.813409]",0
"[36.037147, -121.841611, 37.08474, -120.732102]",524
"[37.476085, -124.304537, 38.523678, -123.195028]",5
"[39.571729, -117.102561, 40.619322, -115.993052]",0
"[33.028735, -120.106937, 34.076328, -118.997428]",2
"[33.448063, -118.345023, 34.495656, -117.235514]",1331
"[39.62518, -122.4877, 40.672773, -121.378191]",579
"[36.283979, -115.968274, 37.331572, -114.858765]",0
"[35.534218, -123.387382, 36.581811, -122.277873]",0
"[34.820959, -124.014484, 35.868552, -122.904975]",0
"[40.207026, -123.644237, 41.254619, -122.534728]",392
"[32.833611, -120.138563, 33.881204, -119.029055]",0
"[36.803547, -116.160878, 37.85114, -115.051369]",0
"[37.863388, -120.386335, 38.910981, -119.276826]",351
"[33.923095, -121.756223, 34.970688, -120.646715]",0
"[39.328248, -117.670394, 40.375841, -116.560885]",0
"[35.044714, -118.817614, 36.092307, -117.708106]",496
"[36.28089, -118.668335, 37.328483, -117.558826]",402
"[36.424107, -116.787888, 37.4717, -115.678379]",0
"[37.291607, -120.490608, 38.3392, -119.381099]",546
"[39.408936, -117.596795, 40.456529, -116.487286]",0
"[35.789991, -115.537859, 36.837584, -114.42835]",0
"[39.449874, -120.048765, 40.497467, -118.939256]",35
"[32.968082, -116.101608, 34.015675, -114.992099]",365
"[34.963089, -117.211811, 36.010682, -116.102302]",315
"[40.940955, -119.626903, 41.988548, -118.517394]",0
"[40.169067, -115.414788, 41.21666, -114.305279]",0
"[40.585428, -115.995636, 41.633021, -114.886128]",0
"[38.574908, -123.406686, 39.622501, -122.297177]",704
"[36.897264, -123.997237, 37.944857, -122.887728]",0
"[38.365554, -115.828247, 39.413147, -114.718739]",0
"[39.971847, -123.547253, 41.01944, -122.437744]",440
"[39.978244, -119.750586, 41.025837, -118.641077]",0
"[32.841256, -117.212425, 33.888849, -116.102916]",871
"[35.567934, -115.834257, 36.615527, -114.724748]",22
"[37.083076, -120.138997, 38.130669, -119.029488]",457
"[33.000118, -120.562897, 34.047711, -119.453389]",0
"[38.206538, -118.598816, 39.254131, -117.489307]",0
"[38.540014, -120.55916, 39.587607, -119.449652]",420
"[35.973961, -119.35843, 37.021554, -118.248921]",663
"[33.793015, -122.616413, 34.840608, -121.506904]",0
"[37.691386, -118.181617, 38.738979, -117.072108]",0
"[37.260402, -120.63757, 38.307995, -119.528061]",625
"[34.529236, -122.374809, 35.576829, -121.2653]",0
"[40.680506, -120.286607, 41.728099, -119.177098]",117
"[36.460574, -123.145089, 37.508167, -122.03558]",233
"[36.192941, -119.218234, 37.240534, -118.108725]",601
"[38.922255, -123.878685, 39.969848, -122.769177]",790
"[40.82736, -117.931862, 41.874953, -116.822353]",0
"[37.573568, -116.918264, 38.621161, -115.808755]",0
"[33.783656, -118.944593, 34.831249, -117.835084]",1051
"[37.379674, -118.161883, 38.427267, -117.052374]",18
"[38.671878, -123.059354, 39.719471, -121.949845]",566
"[39.816885, -122.068417, 40.864478, -120.958908]",527
"[32.86027, -115.47789, 33.907863, -114.368381]",273
"[34.703762, -115.798773, 35.751355, -114.689264]",317
"[33.62587, -118.497961, 34.673463, -117.388452]",1280
"[39.567852, -118.506623, 40.615445, -117.397115]",0
"[37.212042, -115.562559, 38.259635, -114.45305]",0
"[35.233174, -120.481848, 36.280767, -119.372339]",558
"[39.732556, -118.000769, 40.780149, -116.891261]",0
"[35.83676, -121.872126, 36.884353, -120.762617]",524
"[37.242134, -120.217983, 38.289727, -119.108474]",452
"[33.039163, -119.996547, 34.086756, -118.887039]",5
"[39.059424, -118.017712, 40.107017, -116.908203]",0
"[33.552588, -122.168946, 34.600181, -121.059438]",0
