,BRC Size,SRC Size,Diff,F/P %,Error %,SRC Depth
528,1356,2631,1275,1.9402654867256637,51.539338654503986,3
529,627,2631,2004,4.196172248803828,23.831242873432153,3
530,732,2631,1899,3.5942622950819674,27.822120866590648,3
531,1158,5262,4104,4.544041450777202,22.006841505131128,2
532,598,2631,2033,4.3996655518394645,22.72900038008362,3
533,567,2631,2064,4.64021164021164,21.55074116305587,3
534,488,1316,828,2.69672131147541,37.08206686930091,4
535,202,5262,5060,26.04950495049505,3.838844545800076,2
536,698,5262,4564,7.538681948424069,13.264918282022045,2
537,0,41,41,inf,0.0,9
538,0,1316,1316,inf,0.0,4
539,0,1316,1316,inf,0.0,4
540,759,2631,1872,3.466403162055336,28.848346636259976,3
541,1217,5262,4045,4.323746918652424,23.128088179399466,2
