,L2 Norm
0,0.041873858193388395
1,0.07193344145805901
2,0.03755999645012413
3,0.035318833502821195
4,0.030156591319312018
5,0.026555560204555635
6,0.0263708172038714
7,0.0270401553249977
8,0.02627983783327458
9,0.0262453805459171
10,0.012273003363897906
11,0.014405940132844913
12,0.016008130330753535
13,0.016424583366877566
14,0.01603322938289245
15,0.013769803920172633
16,0.015758820235820772
17,0.013377251743072317
18,0.011422946726276789
19,0.009768316129200571
20,0.009479446676734468
21,0.009001294672719273
22,0.008801656056582468
23,0.009503098909770934
24,0.012383052935362971
25,0.01366353502389166
26,0.013159733028758764
27,0.01133495586624831
28,0.010206210368360774
29,0.009817105253360419
30,0.008038449485770012
31,0.008166605016774109
32,0.008782672438949379
33,0.007628797199611698
34,0.0071753262032084545
35,0.006903228802613661
36,0.004467068038324649
37,0.0023599967134584556
38,0.0037245582276017155
39,0.0035348267284267304
40,0.0031094471391238184
41,0.0028289161245800545
42,0.0021417556725115525
43,0.00402145074764097
44,0.0053851877324360455
45,0.004114196915205794
46,0.0039002257598526255
47,0.002743654294711522
48,0.003800272902802736
49,0.005143928459844681
50,0.004696126325024947
51,0.00498487653636883
52,0.0044253541491007
53,0.004871346191497951
54,0.005283234045872955
55,0.005678602875025236
56,0.006024561914395736
57,0.005888805155490687
58,0.00458915386945951
59,0.004607722985500638
60,0.004235471079433037
61,0.0038691689368941374
62,0.003172379379851224
63,0.0030091137607275846
64,0.002773906309343874
65,0.0024375355239811872
66,0.00260721876021596
67,0.002622355316284249
68,0.0029593131181888587
69,0.0020936249201140224
70,0.0017370383192649326
71,0.0018438921529213294
72,0.0011819925545235575
73,0.000803562193414535
74,0.0013089435944047246
75,0.001422143830557234
76,0.002760501957527608
77,0.0027935565006670577
78,0.0030606804441634526
79,0.0015576424493444648
80,0.0015614536429374977
81,0.0018864273035146032
82,0.00378904418780821
83,0.003644092538731521
84,0.0030051743151370907
85,0.0032624997798332885
86,0.0031246610068478235
87,0.0015362560478735033
88,0.00124824431683496
89,0.0012824552070246993
90,0.0010002426948583082
91,0.0008577237207262111
92,0.0013757382739308162
93,0.0012306961229462338
94,0.0013641837229335827
95,0.0011930935513288106
96,0.000958972374852187
97,0.0007404592381636656
98,0.0005849365785610119
99,0.0
