SRC Query,Depth,BBoxes,Data Size
"[[(12, 18), [24, 30]]]",0,"[(0, 32), (0, 32)]",1024
"[[(13, 19), [1, 7]]]",0,"[(0, 32), (0, 32)]",1024
"[[(8, 14), [16, 22]]]",0,"[(0, 32), (0, 32)]",1024
"[[(15, 21), [12, 18]]]",0,"[(0, 32), (0, 32)]",1024
"[[(25, 31), [26, 32]]]",0,"[(0, 32), (0, 32)]",1024
"[[(9, 15), [15, 21]]]",0,"[(0, 32), (0, 32)]",1024
"[[(11, 17), [18, 24]]]",0,"[(0, 32), (0, 32)]",1024
"[[(6, 12), [16, 22]]]",0,"[(0, 32), (0, 32)]",1024
"[[(4, 10), [9, 15]]]",0,"[(0, 32), (0, 32)]",1024
"[[(4, 10), [24, 30]]]",0,"[(0, 32), (0, 32)]",1024
"[[(3, 9), [19, 25]]]",0,"[(0, 32), (0, 32)]",1024
"[[(25, 31), [8, 14]]]",1,"[[16, 32], (0, 32)]",512
"[[(17, 23), [22, 28]]]",2,"[[16, 32], [16, 32]]",256
"[[(25, 31), [19, 25]]]",3,"[[24, 32], [16, 32]]",128
"[[(4, 10), [9, 15]]]",0,"[(0, 32), (0, 32)]",1024
"[[(3, 9), [23, 29]]]",0,"[(0, 32), (0, 32)]",1024
"[[(2, 8), [21, 27]]]",0,"[(0, 32), (0, 32)]",1024
"[[(10, 16), [15, 21]]]",0,"[(0, 32), (0, 32)]",1024
"[[(17, 23), [3, 9]]]",1,"[[16, 32], (0, 32)]",512
"[[(11, 17), [13, 19]]]",0,"[(0, 32), (0, 32)]",1024
"[[(10, 16), [19, 25]]]",0,"[(0, 32), (0, 32)]",1024
"[[(20, 26), [6, 12]]]",1,"[[16, 32], (0, 32)]",512
"[[(17, 23), [15, 21]]]",1,"[[16, 32], (0, 32)]",512
"[[(14, 20), [16, 22]]]",0,"[(0, 32), (0, 32)]",1024
"[[(8, 14), [1, 7]]]",0,"[(0, 32), (0, 32)]",1024
"[[(25, 31), [17, 23]]]",3,"[[24, 32], [16, 32]]",128
"[[(0, 6), [2, 8]]]",0,"[(0, 32), (0, 32)]",1024
"[[(23, 29), [26, 32]]]",0,"[(0, 32), (0, 32)]",1024
"[[(12, 18), [22, 28]]]",0,"[(0, 32), (0, 32)]",1024
"[[(26, 32), [25, 31]]]",1,"[[16, 32], (0, 32)]",512
