,BRC Size,SRC Size,Diff,F/P %,Error %,SRC Depth
526,439,1315,876,2.9954441913439633,33.38403041825095,4
527,1174,5262,4088,4.482112436115843,22.310908399847968,2
528,1356,2631,1275,1.9402654867256637,51.539338654503986,3
529,627,21048,20421,33.569377990430624,2.978905359179019,0
530,732,2631,1899,3.5942622950819674,27.822120866590648,3
531,1158,5262,4104,4.544041450777202,22.006841505131128,2
532,598,21048,20450,35.197324414715716,2.8411250475104524,0
533,567,5262,4695,9.28042328042328,10.775370581527936,2
534,488,5262,4774,10.782786885245901,9.27404028886355,2
535,202,5262,5060,26.04950495049505,3.838844545800076,2
536,698,5262,4564,7.538681948424069,13.264918282022045,2
537,0,41,41,inf,0.0,9
538,0,5262,5262,inf,0.0,2
539,0,5262,5262,inf,0.0,2
