SRC Query,Depth,BBoxes,Data Size
"[[(0.19194522618151602, 20.748040256228208), (19.49994463904313, 21.331765829934874)]]",4,"[[0, 25], [0, 25]]",625
"[[(29.14476130612687, 36.271322854268206), (73.83011059585313, 75.53614530199783)]]",3,"[[25, 50], [50, 99]]",1250
"[[(38.97565416027877, 56.49597154683025), (45.911815361915174, 49.376294276522074)]]",0,"[(0, 99), (0, 99)]",10000
"[[(38.02775020430307, 80.9374876667029), (86.84126860435373, 88.18355206292031)]]",0,"[(0, 99), (0, 99)]",10000
"[[(11.01562794617248, 31.09468186969367), (45.97553686687116, 47.008479565722034)]]",2,"[[0, 50], [0, 50]]",2500
"[[(89.73277400540432, 92.89076237073219), (13.343743299228356, 34.287432135833)]]",3,"[[75, 99], [0, 50]]",1250
"[[(62.513845256605336, 73.30263913039977), (28.209359429062346, 31.05234958949553)]]",6,"[[62, 75], [25, 37]]",156
"[[(21.466441858109416, 23.52559835965583), (44.707397792359515, 53.73740850821699)]]",1,"[[0, 50], (0, 99)]",5000
"[[(40.75849480097697, 55.93280287170007), (52.3422996157012, 53.80772180008208)]]",0,"[(0, 99), (0, 99)]",10000
"[[(39.82980456212877, 48.00721530955746), (28.16999630474502, 29.917469833312904)]]",6,"[[37, 50], [25, 37]]",156
"[[(33.883669123234604, 69.04559510790742), (54.39081413669075, 56.27974249842477)]]",0,"[(0, 99), (0, 99)]",10000
"[[(24.491295539362625, 26.76788930453441), (5.801154169172989, 8.970136636314278)]]",2,"[[0, 50], [0, 50]]",2500
"[[(56.08417817388353, 60.47753484070208), (87.76219057855836, 91.53730150742571)]]",8,"[[56, 62], [87, 93]]",36
"[[(50.46985874119974, 56.078611405520924), (46.64359657086781, 49.66270596072448)]]",6,"[[50, 62], [37, 50]]",156
"[[(33.65078804405467, 40.62646399116884), (92.42162221510661, 94.16279806357294)]]",4,"[[25, 50], [75, 99]]",625
"[[(37.40237151662322, 56.98244839087781), (23.628348892158197, 25.48116263192774)]]",0,"[(0, 99), (0, 99)]",10000
