SRC Query,Depth,BBoxes,Data Size
"[[(2.0306471107181996, 56.78025285647704), (37.97011504269008, 41.49806264628413)]]",0,"[(0, 99), (0, 99)]",10000
"[[(2.6406274759890564, 62.270416549764356), (43.70292463753745, 50.15684643721508)]]",0,"[(0, 99), (0, 99)]",10000
"[[(0.0, 77.47948119731463), (67.40144656252401, 70.59839027112234)]]",0,"[(0, 99), (0, 99)]",10000
"[[(15.153238676748321, 26.477564629422808), (62.168152534897274, 64.55811057071094)]]",2,"[[0, 50], [50, 99]]",2500
"[[(17.880899124803463, 26.264166993846057), (18.614459324841185, 56.110557727007205)]]",1,"[[0, 50], (0, 99)]",5000
"[[(1.1126064820381747, 9.469537530417869), (73.2539705452772, 79.00032610756644)]]",3,"[[0, 25], [50, 99]]",1250
"[[(0.0, -12.825590800383008), (86.9385145016576, 90.67979812649995)]]",5,"[[0, 12], [75, 99]]",300
"[[(22.635233058916125, 27.74111287110199), (81.76716951108045, 90.36317608100784)]]",2,"[[0, 50], [50, 99]]",2500
"[[(24.615211742451034, 56.084785558343064), (34.96603960704645, 40.57159711232563)]]",0,"[(0, 99), (0, 99)]",10000
"[[(12.811565932671051, 65.22947633561826), (17.752006101812444, 24.89067378217068)]]",0,"[(0, 99), (0, 99)]",10000
"[[(15.265317994081768, 25.766214366881535), (37.399281692189774, 55.585482817901166)]]",1,"[[0, 50], (0, 99)]",5000
"[[(0.0, 71.15963922985677), (1.0506778390291804, 7.111985786804784)]]",0,"[(0, 99), (0, 99)]",10000
"[[(34.850748515158344, 53.37695424335466), (4.87567351843385, 7.443778009415469)]]",0,"[(0, 99), (0, 99)]",10000
"[[(2.9951884431469966, 74.29750186524119), (63.87984909088524, 68.8954503867026)]]",0,"[(0, 99), (0, 99)]",10000
"[[(2.5936473788429106, 22.052717048653438), (46.41373917607345, 50.62861131240399)]]",1,"[[0, 50], (0, 99)]",5000
"[[(15.531833464540933, 25.66351453024228), (16.98218173828874, 42.85568887796887)]]",2,"[[0, 50], [0, 50]]",2500
"[[(2.8744217284655744, 17.45220980436204), (30.327747268782666, 34.48073636334868)]]",4,"[[0, 25], [25, 50]]",625
"[[(12.27484120841031, 59.17830912327498), (38.8558170840816, 46.29099444511513)]]",0,"[(0, 99), (0, 99)]",10000
"[[(0.0, 99.0), (15.666741657351714, 18.38828181015092)]]",0,"[(0, 99), (0, 99)]",10000
"[[(12.271494267284925, 49.99356203559502), (74.0719028180307, 85.42928057510213)]]",2,"[[0, 50], [50, 99]]",2500
"[[(18.661510584311287, 50.49228118384884), (15.905563214762374, 30.605365644312712)]]",0,"[(0, 99), (0, 99)]",10000
"[[(71.92199435743481, 80.03993693719902), (19.345975048656822, 38.03462609536385)]]",2,"[[50, 99], [0, 50]]",2500
"[[(29.280787899225412, 44.58051874624155), (47.82146650371432, 51.473464551720895)]]",1,"[[0, 50], (0, 99)]",5000
"[[(0.0, 9.882575756360882), (33.302654065224104, 38.00820267746511)]]",5,"[[0, 12], [25, 50]]",300
"[[(5.41451450901073, 60.129107859583286), (15.271423156696375, 17.464439880035115)]]",0,"[(0, 99), (0, 99)]",10000
"[[(74.51392418467952, 79.06976942571478), (12.149377568117398, 63.253736261352586)]]",1,"[[50, 99], (0, 99)]",5000
"[[(3.930094979119883, 25.036214689923295), (48.91288730529359, 56.94031043908543)]]",1,"[[0, 50], (0, 99)]",5000
"[[(0.6345649948417288, 70.4308340130073), (48.18236015741524, 54.38611114568885)]]",0,"[(0, 99), (0, 99)]",10000
"[[(2.6713059127493883, 55.895004613216926), (79.8008271861337, 82.49904922055207)]]",0,"[(0, 99), (0, 99)]",10000
"[[(6.694941048924208, 17.640845258967968), (50.19558081110829, 72.89236995447118)]]",4,"[[0, 25], [50, 75]]",625
"[[(20.84253487377355, 50.65978805980585), (46.36838516516756, 55.758113703507426)]]",0,"[(0, 99), (0, 99)]",10000
"[[(40.40772641915465, 66.87514913119706), (62.25210634769049, 73.18078348346783)]]",0,"[(0, 99), (0, 99)]",10000
"[[(0.0, 8.6442993004204), (63.942900031350725, 67.0588244611738)]]",6,"[[0, 12], [62, 75]]",156
"[[(72.36578737608176, 79.07061538767441), (3.1857530326928116, 39.26649961804955)]]",2,"[[50, 99], [0, 50]]",2500
"[[(68.29650758864612, 77.50317752837162), (39.970214479596066, 56.9104728655324)]]",1,"[[50, 99], (0, 99)]",5000
"[[(0.0, 8.616101896166253), (92.48199303244905, 97.05791261658608)]]",6,"[[0, 12], [87, 99]]",156
"[[(32.23902312759827, 45.11794962075037), (81.8411382276206, 93.77478587258894)]]",4,"[[25, 50], [75, 99]]",625
"[[(0.0, 0.5576563957432893), (4.940276690078112, 9.578433288499287)]]",7,"[[0, 6], [0, 12]]",72
"[[(19.528426105640126, 30.244008976132953), (77.71407138271871, 83.68406228939357)]]",2,"[[0, 50], [50, 99]]",2500
"[[(11.794610213552287, 35.432237500069164), (37.88455011805786, 39.8442912693505)]]",2,"[[0, 50], [0, 50]]",2500
"[[(58.4865029463061, 75.91827401378137), (43.71225884490259, 56.67025298431001)]]",1,"[[50, 99], (0, 99)]",5000
"[[(45.80550792798536, 49.424953530478625), (18.275325254893517, 32.79291162436295)]]",3,"[[25, 50], [0, 50]]",1250
"[[(18.2958016570557, 58.572617852651874), (52.67646856753139, 60.02344874690725)]]",0,"[(0, 99), (0, 99)]",10000
"[[(16.188532001950456, 58.55752015837645), (90.24027198494261, 97.25402744417465)]]",0,"[(0, 99), (0, 99)]",10000
"[[(24.903489901031985, 82.51232861271963), (67.44018681742746, 77.36269852362054)]]",0,"[(0, 99), (0, 99)]",10000
"[[(7.581149043403172, 34.21821546263145), (3.6037294598026226, 5.891817179859451)]]",2,"[[0, 50], [0, 50]]",2500
"[[(0.0, 84.34565772299527), (48.217942177218106, 54.01647731164511)]]",0,"[(0, 99), (0, 99)]",10000
"[[(6.034568418484674, 44.25777619616048), (33.73752663450882, 40.6442772932184)]]",2,"[[0, 50], [0, 50]]",2500
"[[(0.0, 8.607994046988697), (60.33532550482004, 62.55402525662216)]]",5,"[[0, 12], [50, 75]]",300
"[[(0.0, 88.15021560498165), (64.71324314768187, 68.35627364976737)]]",0,"[(0, 99), (0, 99)]",10000
"[[(19.407255180020886, 74.80153716653209), (29.34198532306332, 38.61211369646023)]]",0,"[(0, 99), (0, 99)]",10000
"[[(0.0, 35.0185336700393), (29.392202074402093, 34.15852388293114)]]",2,"[[0, 50], [0, 50]]",2500
"[[(0.0, 96.27958317516735), (8.749084374971057, 11.799896597662322)]]",0,"[(0, 99), (0, 99)]",10000
"[[(0.0, 83.12137391933976), (7.857888835488675, 9.411706559800455)]]",0,"[(0, 99), (0, 99)]",10000
"[[(22.31789614031539, 32.57326899098699), (38.47105160908932, 57.59356156803913)]]",1,"[[0, 50], (0, 99)]",5000
"[[(58.20970448731621, 86.27528861844601), (28.567975895202597, 40.25207730779554)]]",2,"[[50, 99], [0, 50]]",2500
"[[(21.373325738486333, 44.84048166229835), (24.131128413291478, 29.099072233760825)]]",2,"[[0, 50], [0, 50]]",2500
"[[(0.0, 78.82228409902372), (37.539621424238895, 41.05595486140393)]]",0,"[(0, 99), (0, 99)]",10000
"[[(0.03301780510906198, 9.455951540251622), (72.51323151745413, 76.84005673220028)]]",3,"[[0, 25], [50, 99]]",1250
"[[(17.679735561420323, 34.2948385206473), (7.168970345961171, 36.08869715904443)]]",2,"[[0, 50], [0, 50]]",2500
"[[(0.0, 42.41268985076871), (41.836097324528346, 42.87928739458988)]]",2,"[[0, 50], [0, 50]]",2500
"[[(0.0, 67.48549633556061), (83.00246724213923, 87.68178964798149)]]",0,"[(0, 99), (0, 99)]",10000
"[[(16.03820504116965, 60.59482881704275), (7.557818334416019, 10.636697156200261)]]",0,"[(0, 99), (0, 99)]",10000
"[[(16.94654279965542, 36.71156870817551), (40.07768206772154, 43.93096508122855)]]",2,"[[0, 50], [0, 50]]",2500
"[[(4.486945553016009, 50.8712299660513), (61.21233403398012, 62.32402941455428)]]",0,"[(0, 99), (0, 99)]",10000
"[[(1.4478213359419625, 17.81383775120174), (44.51374294305356, 53.37818146422418)]]",1,"[[0, 50], (0, 99)]",5000
"[[(10.053716217922213, 23.91138199663502), (55.537165278130885, 64.48752434487191)]]",4,"[[0, 25], [50, 75]]",625
