SRC Query,Depth,BBoxes,Data Size
"[[(31.85, 58.89), (42.47, 68.03)]]",0,"[(-48.2246696949, 63.40343715), (-176.30859375, 177.45290404)]",40356
"[[(34.31, 51.41), (-58.78, -37.82)]]",0,"[(-48.2246696949, 63.40343715), (-176.30859375, 177.45290404)]",40356
"[[(4.07, 24.74), (-174.43, -148.92)]]",5,"[[-48.2246696949, 33.6800326268], [-176.30859375, -117.8483600167]]",1261
"[[(18.69, 36.34), (-32.82, -30.05)]]",2,"[[-48.2246696949, 37.7596465333], [-97.80779924, 177.45290404]]",10089
"[[(-25.76, -14.5), (-35.53, -32.03)]]",10,"[[-48.2246696949, 25.7479190667], [-77.91519485, 55.2741909027]]",39
"[[(-22.56, 3.7), (50.36, 56.36)]]",7,"[[-48.2246696949, 26.0722728814], [-81.56045365, 177.45290404]]",315
"[[(-9.88, -0.81), (-122.62, -96.95)]]",1,"[[-48.2246696949, 37.7596465333], (-176.30859375, 177.45290404)]",20178
"[[(17.8, 32.35), (147.04, 166.52)]]",2,"[[-48.2246696949, 37.7596465333], [-97.80779924, 177.45290404]]",10089
"[[(10.83, 13.29), (95.24, 100.36)]]",12,"[[-27.49000215, 25.033476381], [80.2480137348, 121.569266]]",10
"[[(25.62, 41.61), (-13.41, -9.01)]]",0,"[(-48.2246696949, 63.40343715), (-176.30859375, 177.45290404)]",40356
"[[(-43.0, -22.76), (-117.06, -99.4)]]",11,"[[-48.2246696949, 23.0088264], [-117.8483600167, -98.6999058667]]",19
"[[(-1.61, 5.96), (144.39, 146.16)]]",15,"[[-27.2809503, 25.079669], [121.569266, 153.0325043]]",1
"[[(31.66, 51.6), (-53.91, -40.25)]]",0,"[(-48.2246696949, 63.40343715), (-176.30859375, 177.45290404)]",40356
"[[(-20.25, -1.38), (-120.8, -108.71)]]",3,"[[-48.2246696949, 34.0736532784], [-176.30859375, -97.80779924]]",5044
"[[(-43.0, -23.37), (110.2, 118.98)]]",8,"[[-48.2246696949, 26.0722728814], [55.2741909027, 177.45290404]]",158
"[[(-14.45, -3.13), (-1.41, 14.18)]]",14,"[[-23.58720582, 0.0], [-43.96218752, 55.2741909027]]",3
"[[(14.09, 30.99), (-69.81, -41.57)]]",2,"[[-48.2246696949, 37.7596465333], [-97.80779924, 177.45290404]]",10089
"[[(-38.88, -35.24), (49.13, 73.42)]]",7,"[[-48.2246696949, 26.0722728814], [-81.56045365, 177.45290404]]",315
"[[(32.62, 44.28), (11.22, 32.83)]]",0,"[(-48.2246696949, 63.40343715), (-176.30859375, 177.45290404)]",40356
"[[(-4.63, 4.15), (81.93, 102.26)]]",15,"[[-27.49000215, 13.0612623855], [80.2610814571, 121.569266]]",1
"[[(25.21, 28.23), (-17.33, 5.87)]]",6,"[[-48.2246696949, 28.3730936], [-81.56045365, 177.45290404]]",631
"[[(-39.41, -16.26), (139.2, 163.18)]]",8,"[[-48.2246696949, 26.0722728814], [55.2741909027, 177.45290404]]",158
"[[(-44.38, -41.49), (122.66, 145.2)]]",13,"[[-48.2246696949, -37.8201751907], [55.2741909027, 151.0641614244]]",4
"[[(28.22, 37.16), (29.26, 31.17)]]",2,"[[-48.2246696949, 37.7596465333], [-97.80779924, 177.45290404]]",10089
"[[(-10.35, 5.89), (-83.81, -58.42)]]",5,"[[-48.2246696949, 28.3730936], [-97.7233511209, 177.45290404]]",1261
"[[(10.23, 22.01), (-45.16, -24.56)]]",14,"[[0.0, 25.7479190667], [-66.004679203, 55.2741909027]]",3
"[[(-24.11, -10.8), (-108.16, -81.58)]]",1,"[[-48.2246696949, 37.7596465333], (-176.30859375, 177.45290404)]",20178
"[[(3.34, 7.3), (-74.16, -72.81)]]",15,"[[-3.74805819, 18.4573433542], [-77.91519485, -66.03502321]]",1
"[[(-18.37, 0.47), (55.75, 66.87)]]",15,"[[-20.3579528167, 12.62001991], [55.2741909027, 76.5931798333]]",1
"[[(17.9, 28.45), (-77.22, -61.23)]]",4,"[[-48.2246696949, 30.3291384762], [-97.7233511209, 177.45290404]]",2522
"[[(-1.57, 27.34), (-29.5, -0.63)]]",6,"[[-48.2246696949, 28.3730936], [-81.56045365, 177.45290404]]",631
