,DAG,KD
0,3,1
1,2,0
2,2,2
3,2,1
4,2,0
5,2,2
6,4,4
7,2,1
8,2,2
9,2,1
10,2,2
11,2,2
12,2,2
13,2,0
14,2,2
15,4,4
16,2,0
17,2,2
18,2,1
19,2,0
20,2,2
21,2,2
22,2,1
23,2,0
24,3,3
25,2,1
26,2,2
27,2,2
28,2,2
29,2,2
30,2,0
31,2,2
32,2,1
33,2,1
34,2,0
35,4,4
36,2,2
37,2,2
38,2,2
39,2,2
40,3,3
41,3,1
42,2,2
43,3,1
44,2,2
45,2,0
46,2,1
47,2,0
48,2,2
49,2,2
50,2,2
51,2,0
52,2,0
53,3,3
54,2,2
55,2,1
56,2,1
57,3,1
58,2,2
59,2,2
60,3,3
61,3,3
62,2,0
63,2,2
64,2,0
65,2,0
66,2,0
67,2,2
68,4,4
69,2,0
70,3,1
71,2,2
72,2,1
73,2,0
74,2,2
75,3,1
76,3,1
77,2,2
78,2,2
79,2,2
80,2,2
81,3,3
82,2,2
83,3,3
84,2,2
85,2,1
86,2,0
87,2,0
88,3,3
89,2,2
90,3,3
91,2,2
92,3,3
93,2,0
94,2,0
95,4,4
96,2,2
97,2,2
98,3,3
99,3,1
100,3,3
101,2,1
102,4,4
103,4,4
104,2,0
105,2,0
106,2,1
107,3,3
108,4,4
109,2,2
110,3,3
111,2,1
112,4,4
113,3,1
114,2,2
115,2,2
116,2,2
117,2,2
118,2,0
119,2,2
120,2,0
121,2,2
122,2,1
123,2,0
124,2,2
125,2,0
126,2,2
127,2,2
128,3,1
129,2,0
130,2,2
131,2,0
132,2,2
133,2,2
134,2,2
135,3,3
136,4,4
137,3,3
138,3,1
139,2,2
140,2,1
141,3,3
142,2,0
143,2,0
144,4,4
145,2,0
146,2,2
147,2,1
148,2,2
149,2,2
150,2,2
151,3,3
152,4,4
153,2,2
154,2,0
155,4,4
156,2,0
157,3,3
158,2,0
159,2,0
160,3,3
161,2,2
162,3,3
163,2,0
164,2,0
165,2,1
166,2,0
167,2,2
168,3,3
169,2,0
170,2,0
171,2,2
172,4,4
173,2,2
174,2,2
175,2,2
176,2,0
177,2,2
178,2,1
179,2,2
180,2,0
181,2,2
182,3,1
183,2,1
184,2,0
185,3,3
186,2,0
187,3,3
188,2,2
189,2,1
190,2,2
191,2,0
192,2,0
193,2,0
194,3,3
195,4,4
196,2,0
197,4,4
198,2,1
199,2,2
200,2,0
201,2,1
202,4,4
203,2,1
204,2,2
205,2,1
206,2,1
207,2,0
208,2,2
209,2,1
210,2,0
211,3,3
212,2,2
213,2,2
214,2,0
215,2,0
216,2,2
217,2,0
218,3,3
219,2,2
220,4,4
221,4,4
222,2,0
223,2,0
224,2,2
225,2,1
226,2,2
227,3,3
228,3,1
229,2,2
230,2,0
231,3,3
232,2,0
233,2,0
234,2,2
235,3,1
236,2,1
237,2,1
238,3,3
239,3,3
240,4,4
241,2,1
242,3,3
243,3,1
244,2,1
245,4,4
246,2,2
247,3,3
248,2,2
249,2,0
250,2,1
251,2,2
252,3,1
253,2,2
254,2,2
255,2,2
256,2,0
257,3,3
258,2,1
259,2,1
260,2,2
261,4,4
262,3,1
263,3,3
264,3,3
265,2,2
266,3,3
267,2,1
268,2,0
269,2,0
270,2,0
271,3,3
272,3,3
273,3,3
274,2,0
275,3,3
276,2,2
277,2,2
278,2,0
279,2,0
280,2,0
281,2,1
282,2,2
283,2,0
284,2,2
285,2,2
286,2,0
287,2,0
288,2,0
289,2,0
290,2,2
291,2,2
292,2,0
293,2,2
294,2,1
295,2,2
296,3,1
297,3,3
298,2,0
299,2,0
300,3,1
301,2,0
302,2,0
303,2,2
304,2,0
305,2,1
306,4,4
307,2,2
308,3,3
309,2,2
310,2,1
311,2,0
312,2,0
313,2,2
314,2,2
315,2,0
316,2,2
317,3,0
318,2,2
319,2,2
320,2,2
321,2,1
322,2,0
323,2,0
324,2,2
325,3,3
326,3,1
327,2,2
328,2,2
329,2,0
330,2,2
331,3,1
332,2,2
333,2,1
334,4,4
335,4,4
336,2,0
337,2,2
338,2,2
339,3,1
340,2,2
341,4,4
342,3,3
343,2,1
344,2,2
345,2,2
346,2,0
347,3,3
348,2,2
349,2,2
350,3,3
351,4,4
352,2,1
353,2,2
354,2,0
355,2,1
356,4,4
357,3,3
358,2,2
359,2,2
360,3,1
361,2,2
362,2,0
363,2,0
364,4,4
365,2,2
366,2,0
367,2,1
368,3,3
369,2,0
370,2,1
371,3,3
372,2,0
373,2,2
374,2,1
375,3,3
376,3,1
377,2,0
378,4,4
379,2,2
380,2,2
381,4,4
382,3,3
383,2,2
384,4,4
385,2,2
386,3,3
387,4,4
388,2,1
389,2,2
390,3,3
391,2,2
392,2,2
393,2,0
394,2,0
395,4,4
396,2,0
397,3,1
398,3,3
399,2,1
400,2,2
401,2,2
402,2,1
403,2,2
404,3,3
405,2,0
406,3,1
407,2,2
408,2,2
409,2,0
410,2,0
411,3,3
412,2,0
413,2,0
414,2,2
415,2,0
416,2,0
417,3,3
418,2,2
419,3,1
420,2,2
421,2,0
422,2,2
423,2,0
424,2,0
425,2,2
426,2,0
427,2,0
428,2,2
429,2,2
430,4,4
431,3,1
432,2,0
433,3,1
434,3,3
435,4,4
436,2,0
437,2,2
438,2,2
439,2,2
440,2,1
441,4,4
442,2,1
443,3,3
444,4,4
445,2,1
446,2,2
447,4,4
448,2,1
449,2,0
450,2,0
451,2,2
452,2,2
453,2,0
454,2,2
455,3,3
456,2,2
457,2,2
458,2,2
459,3,3
460,2,2
461,2,1
462,3,1
463,2,1
464,2,2
465,2,1
466,2,2
467,2,2
468,2,2
469,2,2
470,2,2
471,3,1
472,3,3
473,2,2
474,3,3
475,2,0
476,4,4
477,2,0
478,3,3
479,3,1
480,3,3
481,2,2
482,2,0
483,2,0
484,4,4
485,2,2
486,2,2
487,2,2
488,4,4
489,3,3
490,2,2
491,2,2
492,2,2
493,2,0
494,2,0
495,3,3
496,2,1
497,3,3
498,2,2
499,2,0
500,2,2
501,2,0
502,3,1
503,2,0
504,2,1
505,2,0
506,2,2
507,2,2
508,3,3
509,3,3
510,3,1
511,2,0
512,2,0
513,2,2
514,3,3
515,2,2
516,2,2
517,2,2
518,2,0
519,2,2
520,2,2
521,4,4
522,4,4
523,3,3
524,4,4
525,4,4
526,2,2
527,2,0
528,2,2
529,3,3
