,L2 Norm
0,0.0141513250263005
1,0.014874810923168
2,0.0094064989354287
3,0.0094212525706511
4,0.0085941840799461
5,0.0085786556833418
6,0.0071638833386506
7,0.0061449165982949
8,0.0064089636303239
9,0.0064853681468363
10,0.0060912211588984
11,0.0050534916421993
12,0.0053537245786373
13,0.0032094884836264
14,0.0039149286924115
15,0.0048454875915639
16,0.0051621258462571
17,0.0045799617228439
18,0.0029113684895585
19,0.0031240998703626
20,0.0033484893537803
21,0.0031681002989381
22,0.0032225399462386
23,0.0027656624683588
24,0.0021587033144922
25,0.0020146504828498
26,0.0016369951394001
27,0.0015729862409715
28,0.001769291493794
29,0.0014275075403575
30,0.0014519211142332
31,0.0015867616393144
32,0.0016180626445731
33,0.0018462905858329
34,0.0019311622808821
35,0.002747748797978
36,0.0020913994811195
37,0.0018367289966682
38,0.0023608493106201
39,0.0024361855430159
40,0.0026270296818716
41,0.0026023972900632
42,0.0025480498699073
43,0.0032269013870868
44,0.0035608640926634
45,0.003398971266586
46,0.0030112464613918
47,0.002747397758688
48,0.0029801690802321
49,0.0027676705006195
50,0.0024554672656141
51,0.0022727352339827
52,0.0020749862210936
53,0.002183470765002
54,0.0018233109471281
55,0.0015995216121563
56,0.0014393173204788
57,0.0013898990117207
58,0.0013160512175592
59,0.0011518101695447
60,0.0011375986155279
61,0.0010472003208396
62,0.0010232790553877
63,0.0011397642300054
64,0.0010086607208095
65,0.0009530483690536
66,0.0009607048908379
67,0.0010207874021632
68,0.0009927123655872
69,0.0009849893814821
70,0.0008280755911663
71,0.0007280533829294
72,0.0006011092517339
73,0.0007104253399358
74,0.0007257180352358
75,0.0005962951174007
76,0.0007871394180731
77,0.0009965291508304
78,0.0009978875299914
79,0.0009103570728016
80,0.0011432832016587
81,0.0008417496861928
82,0.0008831530759128
83,0.0009596862677074
84,0.0009104164604662
85,0.0011375730620958
86,0.0009791012134371
87,0.0008957429161878
88,0.0009284094996092
89,0.0010150716084938
90,0.0009275831921895
91,0.0006805979801512
92,0.0006407321081454
93,0.0004862714639199
94,0.0002817633434594
95,0.000374444032311
96,0.0005507837486747
97,0.0003116908516549
98,0.000213860116367
99,0.0
