,L2 Norm
0,0.027212128681688486
1,0.007369225291019993
2,0.0006585482899270911
3,0.005206939119530005
4,0.009634978749157502
5,0.004778937202291701
6,0.008436547351641104
7,0.004662341445648803
8,0.0012312600925910022
9,0.005375690831780997
10,0.0030151324636684025
11,0.005666456082047602
12,0.0027884032840451017
13,0.002950107406358697
14,0.0069653883599538995
15,0.0078392833721476
16,0.005133696496397
17,0.004582269084121699
18,0.0034714147268106003
19,0.0019450113060230992
20,0.002053818775294102
21,0.0011148506661094008
22,0.001193742789923801
23,0.004208731365667399
24,0.005024736812641099
25,0.005366768372921101
26,0.0069183958241479
27,0.005332982978010201
28,0.005850786690560798
29,0.005535358366099601
30,0.004178900946392299
31,0.0035886134997544002
32,0.0041843836486181
33,0.0043783276705443
34,0.005779272367770899
35,0.005707370926160801
36,0.005229800150875699
37,0.003899860288889499
38,0.0027349068875194005
39,0.0016114080538175996
40,0.001504026222571701
41,0.001057567380708899
42,0.0005621083755748008
43,8.744597079198349e-06
44,-0.0004700630234149017
45,-8.239782619780082e-05
46,0.0005277729624205002
47,-6.963549266490038e-05
48,0.0005632422742024006
49,0.00012121531700049967
50,0.0005869486218916999
51,0.0011054266988266004
52,0.0020053539096007
53,0.0017909541873262005
54,0.0027120977293804
55,0.0017404314610079
56,0.0023929106474293
57,0.0016824361470031005
58,0.002062552073699199
59,0.0015330455388856004
60,0.00014357357285090053
61,-9.109805022850057e-05
62,0.0009298815733705997
63,0.0005239773231773999
64,0.0012465960336055003
65,0.0020116709850974994
66,0.0010029958012979998
67,7.73897869941996e-05
68,0.0012513026819744996
69,0.0013070618438563008
70,0.0019594580316698003
71,0.0013009599278333995
72,0.0012217651588520007
73,0.0016717360754409999
74,0.0016101462114086994
75,0.0021379086140822
76,0.0014131830286737996
77,0.0015439933769005
78,0.0011619470466643998
79,0.0020207144596566997
80,0.0017201458537655003
81,0.0017197257618961
82,0.001980353924022
83,0.0023172698837694004
84,0.0023988069481031002
85,0.0009767950097028994
86,-1.6734239092799398e-05
87,-0.0008647949070834
88,-0.0014558876233789
89,-0.0012187208900318997
90,-0.00014512228757469986
91,-0.0007169544918806002
92,-0.0011033168012694002
93,-0.0005861703014442003
94,-0.00025539617133830007
95,-0.0006408178715841002
96,-9.428630012419986e-05
97,3.3789076799000534e-06
98,-0.00011402369876630002
99,0.0
