,BRC Size,SRC Size,SRC Depth,Diff,F/P %,Error %
0,14,5262,2,5248,375.85714285714283,0.26605853287723297
1,90,1316,4,1226,14.622222222222222,6.838905775075988
2,934,1315,4,381,1.4079229122055674,71.02661596958175
3,0,1316,4,1316,inf,0.0
4,559,1316,4,757,2.3542039355992843,42.47720364741641
5,438,1316,4,878,3.0045662100456623,33.28267477203647
6,888,5262,2,4374,5.925675675675675,16.875712656784494
7,0,5262,2,5262,inf,0.0
8,676,1316,4,640,1.9467455621301775,51.3677811550152
9,818,2631,3,1813,3.2163814180929093,31.090839984796652
10,53,1316,4,1263,24.830188679245282,4.027355623100304
11,0,5262,2,5262,inf,0.0
12,820,2631,3,1811,3.2085365853658536,31.166856708475866
13,978,1315,4,337,1.3445807770961145,74.3726235741445
14,195,658,5,463,3.3743589743589744,29.635258358662615
15,0,1316,4,1316,inf,0.0
16,1068,10524,1,9456,9.853932584269662,10.148232611174459
17,803,10524,1,9721,13.105853051058531,7.630178639300646
18,985,2631,3,1646,2.671065989847716,37.438236412010646
19,85,328,6,243,3.8588235294117648,25.914634146341463
20,0,1315,4,1315,inf,0.0
21,847,10524,1,9677,12.425029515938608,8.048270619536298
22,722,2631,3,1909,3.64404432132964,27.4420372481946
23,59,1315,4,1256,22.28813559322034,4.486692015209125
24,43,5262,2,5219,122.37209302325581,0.8171797795515013
25,0,1316,4,1316,inf,0.0
26,916,5262,2,4346,5.744541484716157,17.40782972253896
27,250,1315,4,1065,5.26,19.011406844106464
28,0,329,6,329,inf,0.0
29,282,658,5,376,2.3333333333333335,42.857142857142854
30,0,1316,4,1316,inf,0.0
31,676,1316,4,640,1.9467455621301775,51.3677811550152
32,559,2631,3,2072,4.706618962432916,21.246674268339035
33,744,2631,3,1887,3.536290322580645,28.278221208665904
34,366,658,5,292,1.7978142076502732,55.62310030395137
35,0,1,14,1,inf,0.0
36,168,1316,4,1148,7.833333333333333,12.76595744680851
37,0,329,6,329,inf,0.0
38,632,2631,3,1999,4.162974683544304,24.021284682630178
39,993,2631,3,1638,2.6495468277945617,37.74230330672748
40,711,1315,4,604,1.8495077355836849,54.06844106463878
41,500,5262,2,4762,10.524,9.50209045990118
42,564,2631,3,2067,4.664893617021277,21.436716077537056
43,0,1316,4,1316,inf,0.0
44,1123,2631,3,1508,2.3428317008014248,42.68339034587609
45,228,2631,3,2403,11.539473684210526,8.665906499429875
46,716,1315,4,599,1.8365921787709498,54.448669201520914
47,770,1315,4,545,1.7077922077922079,58.55513307984791
48,753,2631,3,1878,3.49402390438247,28.62029646522235
49,113,328,6,215,2.9026548672566372,34.45121951219512
50,0,1315,4,1315,inf,0.0
51,1363,5262,2,3899,3.8606016140865735,25.90269859369061
52,651,2631,3,1980,4.04147465437788,24.743443557582665
53,0,329,6,329,inf,0.0
54,199,1316,4,1117,6.613065326633166,15.121580547112462
55,0,1316,4,1316,inf,0.0
56,610,5262,2,4652,8.62622950819672,11.592550361079438
57,2,1316,4,1314,658.0,0.1519756838905775
58,1096,2631,3,1535,2.4005474452554743,41.65716457620677
59,0,1,14,1,inf,0.0
60,262,1316,4,1054,5.022900763358779,19.908814589665656
61,1427,5262,2,3835,3.687456201822004,27.11896617255796
62,0,5262,2,5262,inf,0.0
63,1596,10524,1,8928,6.593984962406015,15.16533637400228
64,245,1315,4,1070,5.36734693877551,18.631178707224336
65,0,329,6,329,inf,0.0
66,945,5262,2,4317,5.568253968253968,17.958950969213227
67,0,1316,4,1316,inf,0.0
68,11,1316,4,1305,119.63636363636364,0.8358662613981762
69,0,1316,4,1316,inf,0.0
70,1762,5262,2,3500,2.986379114642452,33.48536678069175
71,487,2631,3,2144,5.402464065708419,18.510072215887497
72,894,5262,2,4368,5.885906040268456,16.98973774230331
73,0,1316,4,1316,inf,0.0
74,616,5262,2,4646,8.542207792207792,11.70657544659825
75,0,1316,4,1316,inf,0.0
76,46,329,6,283,7.1521739130434785,13.98176291793313
77,0,5262,2,5262,inf,0.0
78,1016,2631,3,1615,2.5895669291338583,38.61649562903839
79,883,5262,2,4379,5.959229898074745,16.78069175218548
80,31,5262,2,5231,169.74193548387098,0.589129608513873
81,901,2631,3,1730,2.9200887902330743,34.24553401748385
82,599,1316,4,717,2.1969949916527547,45.516717325227965
83,937,2631,3,1694,2.807897545357524,35.61383504370962
84,506,1316,4,810,2.600790513833992,38.44984802431611
85,1462,5262,2,3800,3.5991792065663475,27.784112504751047
86,331,1316,4,985,3.97583081570997,25.151975683890576
87,0,5262,2,5262,inf,0.0
88,973,10524,1,9551,10.816032887975334,9.245534017483847
89,0,329,6,329,inf,0.0
90,9,1316,4,1307,146.22222222222223,0.6838905775075987
91,0,328,6,328,inf,0.0
92,0,329,6,329,inf,0.0
93,0,1315,4,1315,inf,0.0
94,134,329,6,195,2.455223880597015,40.72948328267477
95,0,1316,4,1316,inf,0.0
96,1249,5262,2,4013,4.21297037630104,23.736221968833142
97,0,1316,4,1316,inf,0.0
98,1366,5262,2,3896,3.8521229868228404,25.95971113645002
99,945,5262,2,4317,5.568253968253968,17.958950969213227
100,818,5262,2,4444,6.432762836185819,15.545419992398326
101,627,5262,2,4635,8.392344497607656,11.915621436716076
102,0,329,6,329,inf,0.0
103,666,2631,3,1965,3.9504504504504503,25.313568985176737
104,332,1316,4,984,3.963855421686747,25.227963525835868
105,1207,5262,2,4055,4.3595691797845895,22.938046370201445
106,0,1316,4,1316,inf,0.0
107,0,1316,4,1316,inf,0.0
108,0,1316,4,1316,inf,0.0
109,0,328,6,328,inf,0.0
110,47,82,8,35,1.7446808510638299,57.3170731707317
111,5,1316,4,1311,263.2,0.3799392097264438
112,0,1316,4,1316,inf,0.0
113,16,329,6,313,20.5625,4.86322188449848
114,1174,2631,3,1457,2.2410562180579214,44.621816799695935
115,999,5262,2,4263,5.267267267267267,18.985176738882554
116,0,164,7,164,inf,0.0
117,745,5262,2,4517,7.063087248322148,14.158114785252756
118,540,2631,3,2091,4.872222222222222,20.524515393386544
119,701,2631,3,1930,3.75320970042796,26.643861649562904
120,0,5262,2,5262,inf,0.0
121,675,5262,2,4587,7.795555555555556,12.82782212086659
122,680,2631,3,1951,3.8691176470588236,25.845686050931207
123,425,2631,3,2206,6.1905882352941175,16.153553781832002
124,0,1316,4,1316,inf,0.0
125,695,10524,1,9829,15.142446043165467,6.603952869631319
126,0,1316,4,1316,inf,0.0
127,701,1315,4,614,1.8758915834522112,53.30798479087453
128,610,2631,3,2021,4.31311475409836,23.185100722158875
129,602,2631,3,2029,4.370431893687708,22.88103382744204
130,148,1316,4,1168,8.891891891891891,11.246200607902736
131,308,658,5,350,2.1363636363636362,46.808510638297875
132,0,1316,4,1316,inf,0.0
133,435,1315,4,880,3.0229885057471266,33.07984790874524
134,742,2631,3,1889,3.545822102425876,28.202204484986698
