,L2 Norm
0,0.09750000717948692
1,0.06012779224285554
2,0.057599057283952114
3,0.05465346649573107
4,0.03781020232688525
5,0.030767881160572483
6,0.02345413178864618
7,0.022346731304600242
8,0.014629482915344981
9,0.014336366345765584
10,0.016843621889222855
11,0.015385825366948042
12,0.01736808039387334
13,0.015922015691283226
14,0.01704341710651554
15,0.018283740044093805
16,0.01776050345696827
17,0.017856272335747866
18,0.016696687630764824
19,0.017280376153313345
20,0.01821508354306192
21,0.019317127115593538
22,0.018156346336400793
23,0.01747692955489225
24,0.014910781334323168
25,0.014582328326035031
26,0.014283782212479732
27,0.014591980324682393
28,0.01624711910436549
29,0.01441551093633367
30,0.01676752955096414
31,0.01798492841242353
32,0.017379129335368438
33,0.01473995518625253
34,0.014215196381452662
35,0.013809914760019795
36,0.014269895741399686
37,0.01468955339509571
38,0.016559473422373613
39,0.016131844283900104
40,0.013733990266405312
41,0.01162795008284999
42,0.011130720370460612
43,0.010563061085884704
44,0.011124371753657825
45,0.010106754427914153
46,0.00867997342768377
47,0.008870284976005864
48,0.008656968972264789
49,0.008920280264655356
50,0.008776118625650408
51,0.008910895730615053
52,0.009439771468020719
53,0.009521160506665662
54,0.009649227862741526
55,0.009514348562640985
56,0.008926290939086002
57,0.009137516412194027
58,0.008541399651985502
59,0.008791931907531279
60,0.009093063875410763
61,0.008971465657616116
62,0.008721092068267001
63,0.009308694356621655
64,0.009676325834571935
65,0.009448661465490215
66,0.009788110847731322
67,0.009892275235887852
68,0.01009219332868603
69,0.010208858298316302
70,0.010309887125722067
71,0.009806295785720358
72,0.008763902561235682
73,0.008092731663081106
74,0.009080568998324563
75,0.008383593561070917
76,0.008332592934331794
77,0.007620825104896537
78,0.007103176567775015
79,0.007194192101966686
80,0.006729249412289358
81,0.00657866431369547
82,0.006279558000871673
83,0.0065583146236626675
84,0.006633326418710499
85,0.0066904288408617665
86,0.007253875794644349
87,0.006453405405079859
88,0.005936912570293958
89,0.006372203719822022
90,0.0059379743274650025
91,0.005801170046899459
92,0.004897753957262009
93,0.004432949113759228
94,0.004843007753423788
95,0.004517482706109683
96,0.0046302666193086045
97,0.00424242036212187
98,0.004783452450392797
99,0.004824458518839184
100,0.004833256635939385
101,0.004654626559076454
102,0.0047607724718971055
103,0.004647953421229298
104,0.005058144327347837
105,0.005052803507193492
106,0.004803742668822356
107,0.004892797343404019
108,0.005083009978203396
109,0.005299976142157427
110,0.005235002497463189
111,0.005566057117631358
112,0.005441363484729762
113,0.005879033453641034
114,0.006001164127772956
115,0.005888790758660604
