SRC Query,Depth,BBoxes,Data Size
"[[(35.71, 40.27), (83.83, 86.22)]]",4,"[[25, 50], [75, 99]]",625
"[[(56.76, 59.67), (4.82, 9.97)]]",7,"[[56, 62], [0, 12]]",72
"[[(24.21, 29.37), (24.67, 33.61)]]",2,"[[0, 50], [0, 50]]",2500
"[[(65.53, 75.15), (78.91, 81.23)]]",2,"[[50, 99], [50, 99]]",2500
"[[(57.62, 62.69), (38.54, 43.36)]]",4,"[[50, 75], [25, 50]]",625
"[[(84.85, 92.74), (54.48, 57.61)]]",4,"[[75, 99], [50, 75]]",625
"[[(6.62, 16.25), (31.12, 37.6)]]",4,"[[0, 25], [25, 50]]",625
"[[(83.78, 86.54), (25.67, 27.56)]]",8,"[[81, 87], [25, 31]]",36
"[[(80.98, 84.44), (13.87, 21.65)]]",6,"[[75, 87], [12, 25]]",156
"[[(3.23, 13.11), (62.27, 69.91)]]",4,"[[0, 25], [50, 75]]",625
"[[(18.59, 24.96), (20.36, 29.64)]]",3,"[[0, 25], [0, 50]]",1250
"[[(44.11, 45.95), (70.86, 72.4)]]",9,"[[43, 46], [68, 75]]",21
"[[(0.77, 7.56), (5.89, 13.73)]]",5,"[[0, 12], [0, 25]]",300
"[[(59.06, 60.25), (14.29, 20.58)]]",7,"[[56, 62], [12, 25]]",78
"[[(36.87, 46.1), (44.11, 46.43)]]",4,"[[25, 50], [25, 50]]",625
"[[(16.98, 23.81), (21.13, 28.78)]]",3,"[[0, 25], [0, 50]]",1250
"[[(3.41, 7.09), (81.58, 83.01)]]",6,"[[0, 12], [75, 87]]",144
"[[(24.03, 25.16), (33.16, 34.32)]]",2,"[[0, 50], [0, 50]]",2500
"[[(47.2, 49.95), (62.04, 64.61)]]",10,"[[46, 50], [62, 65]]",12
"[[(58.27, 61.33), (3.91, 11.63)]]",7,"[[56, 62], [0, 12]]",72
"[[(78.77, 83.38), (46.48, 54.24)]]",1,"[[50, 99], (0, 99)]",5000
"[[(47.86, 49.17), (21.64, 31.32)]]",3,"[[25, 50], [0, 50]]",1250
"[[(38.72, 42.96), (29.45, 34.41)]]",7,"[[37, 43], [25, 37]]",72
"[[(86.98, 89.61), (65.9, 67.42)]]",4,"[[75, 99], [50, 75]]",625
"[[(43.75, 46.13), (29.07, 31.26)]]",7,"[[43, 50], [25, 37]]",84
"[[(17.51, 18.66), (7.81, 13.57)]]",5,"[[12, 25], [0, 25]]",325
"[[(23.07, 28.78), (9.92, 11.35)]]",2,"[[0, 50], [0, 50]]",2500
"[[(74.09, 80.69), (24.93, 27.44)]]",2,"[[50, 99], [0, 50]]",2500
"[[(25.91, 27.32), (69.34, 72.6)]]",9,"[[25, 28], [68, 75]]",21
"[[(26.66, 35.92), (11.13, 17.04)]]",5,"[[25, 37], [0, 25]]",300
"[[(44.83, 53.98), (54.46, 62.88)]]",0,"[(0, 99), (0, 99)]",10000
"[[(5.82, 15.43), (2.89, 12.6)]]",4,"[[0, 25], [0, 25]]",625
"[[(33.99, 41.17), (42.96, 48.3)]]",4,"[[25, 50], [25, 50]]",625
"[[(57.65, 65.03), (55.81, 61.91)]]",4,"[[50, 75], [50, 75]]",625
"[[(78.74, 84.91), (1.01, 10.77)]]",6,"[[75, 87], [0, 12]]",144
"[[(56.07, 61.3), (24.25, 29.63)]]",3,"[[50, 75], [0, 50]]",1250
"[[(47.41, 53.95), (25.32, 34.71)]]",0,"[(0, 99), (0, 99)]",10000
"[[(39.62, 41.8), (6.61, 9.16)]]",8,"[[37, 43], [6, 12]]",36
"[[(68.84, 71.77), (69.41, 77.17)]]",3,"[[50, 75], [50, 99]]",1250
"[[(26.96, 32.92), (6.12, 14.53)]]",5,"[[25, 37], [0, 25]]",300
"[[(11.47, 19.85), (63.56, 69.55)]]",4,"[[0, 25], [50, 75]]",625
"[[(39.18, 47.66), (54.79, 59.11)]]",6,"[[37, 50], [50, 62]]",156
"[[(41.68, 46.38), (56.61, 62.17)]]",5,"[[37, 50], [50, 75]]",325
"[[(28.84, 34.18), (0.55, 5.2)]]",6,"[[25, 37], [0, 12]]",144
"[[(16.44, 25.03), (42.15, 48.87)]]",2,"[[0, 50], [0, 50]]",2500
"[[(64.48, 68.39), (61.89, 67.59)]]",5,"[[62, 75], [50, 75]]",325
"[[(33.69, 39.98), (61.93, 68.7)]]",4,"[[25, 50], [50, 75]]",625
"[[(77.43, 86.95), (51.64, 55.46)]]",6,"[[75, 87], [50, 62]]",144
"[[(30.77, 33.27), (68.34, 74.05)]]",6,"[[25, 37], [62, 75]]",156
"[[(75.05, 80.69), (64.64, 66.6)]]",8,"[[75, 81], [62, 68]]",36
"[[(86.34, 90.41), (81.28, 89.39)]]",4,"[[75, 99], [75, 99]]",625
"[[(77.12, 79.09), (58.55, 63.36)]]",5,"[[75, 87], [50, 75]]",300
"[[(6.88, 16.06), (61.31, 66.81)]]",4,"[[0, 25], [50, 75]]",625
"[[(80.68, 89.08), (22.69, 27.15)]]",3,"[[75, 99], [0, 50]]",1250
"[[(7.33, 13.89), (66.35, 68.53)]]",4,"[[0, 25], [50, 75]]",625
"[[(46.48, 55.71), (55.16, 57.23)]]",0,"[(0, 99), (0, 99)]",10000
"[[(81.13, 88.68), (47.86, 53.58)]]",1,"[[50, 99], (0, 99)]",5000
"[[(28.03, 30.05), (20.19, 21.81)]]",9,"[[28, 31], [18, 25]]",21
"[[(56.71, 63.9), (67.47, 71.27)]]",4,"[[50, 75], [50, 75]]",625
"[[(10.9, 19.46), (4.85, 8.43)]]",4,"[[0, 25], [0, 25]]",625
"[[(53.7, 60.54), (40.48, 50.37)]]",1,"[[50, 99], (0, 99)]",5000
"[[(77.69, 83.94), (58.2, 64.35)]]",5,"[[75, 87], [50, 75]]",300
"[[(47.53, 54.07), (87.18, 91.46)]]",0,"[(0, 99), (0, 99)]",10000
"[[(60.83, 63.07), (74.04, 75.95)]]",3,"[[50, 75], [50, 99]]",1250
"[[(49.46, 52.6), (45.23, 46.51)]]",0,"[(0, 99), (0, 99)]",10000
"[[(55.99, 65.17), (25.09, 30.94)]]",4,"[[50, 75], [25, 50]]",625
"[[(72.88, 80.53), (73.94, 82.47)]]",2,"[[50, 99], [50, 99]]",2500
"[[(5.82, 13.29), (67.96, 70.83)]]",4,"[[0, 25], [50, 75]]",625
"[[(70.93, 73.11), (73.4, 76.2)]]",3,"[[50, 75], [50, 99]]",1250
"[[(82.24, 87.27), (58.85, 61.76)]]",4,"[[75, 99], [50, 75]]",625
"[[(24.42, 32.46), (21.92, 31.39)]]",2,"[[0, 50], [0, 50]]",2500
"[[(59.09, 60.77), (3.35, 8.77)]]",7,"[[56, 62], [0, 12]]",72
"[[(4.67, 13.55), (48.74, 53.71)]]",1,"[[0, 50], (0, 99)]",5000
"[[(4.99, 10.34), (21.81, 25.05)]]",3,"[[0, 25], [0, 50]]",1250
"[[(53.53, 55.75), (70.41, 76.1)]]",3,"[[50, 75], [50, 99]]",1250
"[[(57.65, 62.56), (78.24, 83.49)]]",4,"[[50, 75], [75, 99]]",625
"[[(56.17, 64.26), (12.47, 17.32)]]",4,"[[50, 75], [0, 25]]",625
"[[(78.95, 82.33), (35.41, 43.45)]]",5,"[[75, 87], [25, 50]]",300
"[[(3.21, 10.13), (27.68, 35.54)]]",6,"[[0, 12], [25, 37]]",144
"[[(30.26, 34.73), (39.68, 48.2)]]",6,"[[25, 37], [37, 50]]",156
"[[(0.54, 3.23), (69.65, 72.44)]]",8,"[[0, 6], [68, 75]]",42
"[[(31.12, 34.86), (38.41, 47.74)]]",7,"[[31, 37], [37, 50]]",78
"[[(84.02, 89.32), (5.43, 9.95)]]",4,"[[75, 99], [0, 25]]",625
"[[(61.93, 69.07), (33.94, 40.82)]]",4,"[[50, 75], [25, 50]]",625
"[[(61.33, 62.81), (17.55, 19.17)]]",4,"[[50, 75], [0, 25]]",625
"[[(76.17, 80.75), (59.74, 68.61)]]",5,"[[75, 87], [50, 75]]",300
"[[(16.83, 18.37), (41.6, 45.13)]]",6,"[[12, 25], [37, 50]]",169
"[[(13.63, 17.12), (47.4, 50.5)]]",1,"[[0, 50], (0, 99)]",5000
"[[(49.44, 51.69), (1.2, 9.25)]]",0,"[(0, 99), (0, 99)]",10000
"[[(48.96, 58.01), (62.93, 67.79)]]",0,"[(0, 99), (0, 99)]",10000
"[[(62.89, 70.34), (83.01, 88.58)]]",5,"[[62, 75], [75, 99]]",325
