BRC Query,Data Size
"[38.88, -118.9, 40.54, -117.62]",0
"[39.74, -120.74, 41.23, -119.5]",474
"[34.33, -121.72, 35.35, -120.6]",51
"[38.32, -121.49, 40.03, -119.61]",1519
"[36.34, -121.49, 38.08, -119.7]",1319
"[37.84, -116.94, 38.99, -115.7]",0
"[34.91, -120.19, 36.1, -118.35]",1076
"[37.49, -122.53, 38.73, -120.75]",1512
"[32.78, -122.98, 34.1, -121.38]",0
"[33.93, -121.23, 35.55, -120.19]",506
"[32.77, -118.11, 34.17, -116.45]",1974
"[33.31, -117.22, 34.71, -116.11]",804
"[32.68, -123.24, 34.18, -122.19]",0
"[34.3, -122.33, 35.7, -120.8]",113
"[35.64, -118.45, 36.74, -117.23]",469
"[34.15, -116.49, 35.96, -114.84]",635
"[38.63, -120.13, 39.96, -118.31]",217
"[38.91, -124.26, 40.51, -122.86]",1111
"[33.12, -122.81, 34.8, -121.3]",0
"[37.4, -118.71, 39.26, -117.69]",118
"[36.53, -116.56, 37.96, -114.84]",0
"[39.5, -117.68, 41.02, -116.59]",0
"[37.45, -121.96, 38.57, -120.75]",715
"[33.27, -118.52, 34.73, -117.29]",1579
"[35.89, -119.51, 36.92, -117.72]",865
"[39.83, -118.28, 41.13, -116.69]",0
"[32.63, -118.55, 34.05, -116.76]",1729
"[33.3, -118.1, 35.03, -116.92]",1638
"[36.83, -122.71, 38.25, -120.84]",1680
"[35.08, -120.27, 36.32, -119.25]",541
"[39.09, -123.06, 40.21, -121.72]",605
"[35.9, -121.86, 37.68, -120.28]",1166
"[37.49, -117.5, 38.84, -116.42]",0
"[36.01, -122.11, 37.22, -120.25]",869
"[35.89, -117.05, 37.15, -115.22]",202
"[35.37, -117.87, 36.69, -116.66]",477
"[37.77, -118.3, 39.62, -116.63]",0
"[35.54, -116.54, 36.7, -115.22]",170
"[39.5, -118.14, 41.29, -116.75]",0
"[39.56, -123.22, 40.65, -122.04]",593
"[35.37, -123.88, 37.06, -122.75]",0
"[37.17, -116.21, 38.52, -114.86]",0
"[40.04, -120.66, 41.79, -119.29]",453
"[33.13, -117.85, 34.4, -116.84]",1224
"[32.92, -122.41, 34.72, -120.98]",0
"[37.71, -123.24, 39.49, -121.8]",1568
"[39.05, -118.51, 40.86, -117.06]",0
"[35.81, -121.12, 37.19, -119.41]",784
"[37.84, -124.14, 39.43, -122.65]",923
"[32.9, -117.64, 34.59, -115.89]",1964
"[39.96, -120.59, 41.77, -119.33]",408
"[38.0, -118.98, 39.41, -117.87]",12
"[39.54, -118.06, 40.72, -116.44]",0
"[34.0, -119.69, 35.42, -118.41]",1004
"[34.87, -117.53, 36.06, -116.26]",397
"[35.88, -117.55, 37.26, -116.53]",351
"[37.43, -117.82, 38.87, -116.0]",0
"[37.86, -122.46, 39.33, -121.27]",1037
"[36.14, -122.63, 37.48, -121.43]",670
"[36.44, -120.2, 37.53, -118.73]",803
"[33.62, -119.98, 34.91, -118.43]",813
"[34.9, -120.51, 36.49, -118.66]",1401
