SRC Query,Depth,BBoxes,Data Size
"[39.06, -119.89, 40.08, -118.74]",6,"[38.773846, -120.430931, 40.213436, -114.294258]",329
"[36.73, -119.42, 37.98, -118.24]",3,"[36.160179, -120.2724, 39.192303, -114.294258]",2631
"[33.93, -121.35, 35.25, -120.05]",4,"[32.541302, -124.389343, 35.551353, -119.04274]",1315
"[33.34, -124.1, 34.41, -123.02]",13,"[32.541302, -124.389343, 34.512501, -120.432167]",2
"[34.72, -121.31, 35.75, -120.16]",4,"[34.6339, -124.389343, 36.289566, -119.650307]",1315
"[34.83, -116.28, 36.07, -115.05]",4,"[34.003124, -116.941383, 37.009014, -114.294258]",1316
"[40.53, -121.19, 41.84, -120.14]",3,"[38.773846, -121.790939, 42.017231, -114.294258]",2631
"[32.79, -119.14, 33.89, -117.89]",5,"[32.541302, -119.324493, 34.035568, -117.536583]",657
"[35.22, -116.21, 36.54, -114.89]",6,"[34.925854, -116.251694, 37.009014, -114.294258]",329
"[34.76, -122.19, 35.97, -121.07]",4,"[34.6339, -124.389343, 36.289566, -119.650307]",1315
"[36.53, -117.55, 37.78, -116.54]",4,"[36.160179, -119.067078, 39.192303, -114.294258]",1316
"[40.16, -115.83, 41.31, -114.72]",4,"[38.773846, -120.90374, 42.017231, -114.294258]",1316
"[32.87, -122.14, 33.9, -120.83]",13,"[32.541302, -124.389343, 34.512501, -120.432167]",2
"[36.47, -117.13, 37.64, -116.12]",4,"[36.160179, -119.067078, 39.192303, -114.294258]",1316
"[35.67, -118.7, 36.88, -117.62]",3,"[34.409771, -119.324493, 37.009014, -116.844749]",2631
"[32.74, -116.44, 33.81, -115.23]",4,"[32.541302, -116.742416, 34.003124, -114.294258]",1316
"[35.99, -117.41, 37.21, -116.17]",2,"[34.735394, -120.2724, 39.192303, -114.294258]",5262
"[40.27, -121.03, 41.57, -119.99]",3,"[38.773846, -121.790939, 42.017231, -114.294258]",2631
"[32.99, -119.67, 34.15, -118.51]",5,"[32.541302, -119.863373, 34.566868, -118.359138]",658
"[38.92, -123.84, 39.98, -122.69]",3,"[38.448597, -124.389343, 40.623413, -121.790939]",2631
"[37.22, -116.98, 38.5, -115.9]",4,"[37.009014, -120.322968, 38.773846, -114.294258]",1316
"[32.68, -122.73, 33.89, -121.43]",13,"[32.541302, -124.389343, 34.512501, -120.432167]",2
"[34.85, -121.77, 36.11, -120.57]",4,"[34.6339, -124.389343, 36.289566, -119.650307]",1315
"[35.24, -118.66, 36.44, -117.51]",3,"[34.409771, -119.324493, 37.009014, -116.844749]",2631
"[37.79, -119.9, 38.9, -118.73]",2,"[37.009014, -121.790939, 42.017231, -114.294258]",5262
"[38.67, -119.03, 39.8, -117.97]",6,"[38.578175, -120.234833, 40.125786, -114.294258]",329
"[33.44, -121.75, 34.64, -120.71]",6,"[32.541302, -124.389343, 34.877285, -119.686722]",328
"[36.8, -116.81, 38.0, -115.71]",6,"[36.775406, -118.572319, 39.192303, -114.294258]",329
"[33.86, -119.23, 34.87, -118.14]",3,"[32.541302, -124.389343, 35.551353, -117.970444]",2631
"[32.7, -120.35, 33.83, -119.1]",5,"[32.541302, -124.389343, 34.877285, -119.04274]",657
"[35.7, -117.93, 36.86, -116.81]",3,"[34.003124, -117.970444, 37.009014, -114.294258]",2631
"[36.53, -120.54, 37.57, -119.26]",3,"[35.81588, -121.602058, 37.971836, -118.817177]",2631
"[33.15, -118.53, 34.31, -117.53]",3,"[32.541302, -119.324493, 34.409771, -116.844749]",2631
"[37.92, -122.54, 39.18, -121.33]",2,"[37.009014, -122.727531, 42.017231, -120.673553]",5262
"[33.95, -120.77, 35.23, -119.75]",4,"[32.541302, -124.389343, 35.551353, -119.04274]",1315
"[34.49, -124.35, 35.79, -123.28]",2,"[32.541302, -124.389343, 37.009014, -117.970444]",5262
"[38.7, -120.45, 39.95, -119.29]",5,"[38.578175, -120.781853, 40.125786, -114.294258]",658
"[32.76, -119.3, 34.01, -118.12]",3,"[32.541302, -124.389343, 35.551353, -117.970444]",2631
"[36.86, -121.83, 38.15, -120.64]",2,"[34.735394, -124.389343, 39.192303, -120.2724]",5262
"[36.93, -117.95, 38.23, -116.67]",6,"[36.775406, -118.572319, 39.192303, -114.294258]",329
"[38.1, -122.81, 39.32, -121.72]",1,"[37.009014, -124.389343, 42.017231, -114.294258]",10524
"[32.99, -117.71, 34.16, -116.6]",2,"[32.541302, -117.970444, 37.009014, -114.294258]",5262
"[38.74, -119.76, 39.97, -118.58]",6,"[38.578175, -120.234833, 40.125786, -114.294258]",329
"[38.19, -116.75, 39.34, -115.64]",4,"[37.808262, -120.781853, 40.125786, -114.294258]",1316
"[36.36, -119.1, 37.6, -117.98]",3,"[36.160179, -120.2724, 39.192303, -114.294258]",2631
"[32.81, -120.56, 34.05, -119.56]",5,"[32.541302, -124.389343, 34.877285, -119.04274]",657
"[38.44, -120.12, 39.52, -119.1]",4,"[37.808262, -120.781853, 40.125786, -114.294258]",1316
"[39.17, -117.53, 40.47, -116.49]",4,"[38.773846, -120.90374, 42.017231, -114.294258]",1316
"[35.37, -117.65, 36.68, -116.62]",3,"[34.003124, -117.970444, 37.009014, -114.294258]",2631
"[33.23, -123.76, 34.32, -122.68]",13,"[32.541302, -124.389343, 34.512501, -120.432167]",2
"[37.19, -116.76, 38.46, -115.68]",4,"[37.009014, -120.322968, 38.773846, -114.294258]",1316
"[39.84, -119.98, 41.02, -118.93]",6,"[39.36422, -120.520393, 41.062244, -114.294258]",329
"[34.48, -116.73, 35.6, -115.58]",4,"[34.003124, -116.941383, 37.009014, -114.294258]",1316
"[36.61, -124.09, 37.92, -122.79]",2,"[34.735394, -124.389343, 39.192303, -120.2724]",5262
"[38.33, -116.99, 39.59, -115.99]",4,"[37.808262, -120.781853, 40.125786, -114.294258]",1316
"[34.37, -118.8, 35.39, -117.65]",3,"[33.943623, -119.324493, 35.737514, -116.844749]",2631
"[37.41, -116.23, 38.67, -115.16]",4,"[37.009014, -120.322968, 38.773846, -114.294258]",1316
"[33.03, -124.36, 34.07, -123.28]",13,"[32.541302, -124.389343, 34.512501, -120.432167]",2
"[37.24, -122.64, 38.27, -121.36]",3,"[37.009014, -122.727531, 39.077091, -120.673553]",2631
"[34.54, -121.66, 35.8, -120.41]",2,"[32.541302, -124.389343, 37.009014, -117.970444]",5262
"[35.88, -120.25, 36.88, -119.01]",4,"[35.551353, -120.850792, 37.009014, -118.871696]",1316
"[39.58, -116.35, 40.8, -115.28]",6,"[39.36422, -120.520393, 41.062244, -114.294258]",329
"[34.58, -120.21, 35.84, -119.1]",2,"[32.541302, -124.389343, 37.009014, -117.970444]",5262
"[37.05, -121.69, 38.33, -120.6]",4,"[37.009014, -121.790939, 38.773846, -120.322968]",1315
"[33.53, -121.42, 34.71, -120.22]",6,"[32.541302, -124.389343, 34.877285, -119.686722]",328
"[40.08, -123.95, 41.28, -122.68]",3,"[39.543308, -124.389343, 42.017231, -121.790939]",2631
"[35.98, -117.89, 37.28, -116.74]",2,"[34.735394, -120.2724, 39.192303, -114.294258]",5262
"[37.89, -119.1, 39.03, -118.09]",4,"[37.808262, -120.781853, 40.125786, -114.294258]",1316
"[38.76, -116.93, 39.94, -115.65]",6,"[38.578175, -120.234833, 40.125786, -114.294258]",329
"[37.95, -122.13, 39.26, -121.11]",2,"[37.009014, -122.727531, 42.017231, -120.673553]",5262
"[39.26, -117.77, 40.26, -116.48]",4,"[38.773846, -120.90374, 42.017231, -114.294258]",1316
