SRC Query,Depth,BBoxes,Data Size
"[38.88, -118.9, 40.54, -117.62]",4,"[38.773846, -120.90374, 42.017231, -114.294258]",1316
"[39.74, -120.74, 41.23, -119.5]",4,"[38.773846, -120.90374, 42.017231, -114.294258]",1316
"[34.33, -121.72, 35.35, -120.6]",4,"[32.541302, -124.389343, 35.551353, -119.04274]",1315
"[38.32, -121.49, 40.03, -119.61]",3,"[37.808262, -121.790939, 40.125786, -114.294258]",2631
"[36.34, -121.49, 38.08, -119.7]",2,"[34.735394, -121.602058, 39.192303, -118.817177]",5262
"[37.84, -116.94, 38.99, -115.7]",4,"[37.808262, -120.781853, 40.125786, -114.294258]",1316
"[34.91, -120.19, 36.1, -118.35]",3,"[34.6339, -124.389343, 36.289566, -117.970444]",2631
"[37.49, -122.53, 38.73, -120.75]",3,"[37.009014, -122.727531, 39.077091, -120.673553]",2631
"[32.78, -122.98, 34.1, -121.38]",13,"[32.541302, -124.389343, 34.512501, -120.432167]",2
"[33.93, -121.23, 35.55, -120.19]",4,"[32.541302, -124.389343, 35.551353, -119.04274]",1315
"[32.77, -118.11, 34.17, -116.45]",1,"[32.541302, -124.389343, 37.009014, -114.294258]",10524
"[33.31, -117.22, 34.71, -116.11]",4,"[33.28764, -117.427269, 34.860054, -115.990601]",1316
"[32.68, -123.24, 34.18, -122.19]",13,"[32.541302, -124.389343, 34.512501, -120.432167]",2
"[34.3, -122.33, 35.7, -120.8]",2,"[32.541302, -124.389343, 37.009014, -117.970444]",5262
"[35.64, -118.45, 36.74, -117.23]",3,"[34.409771, -119.324493, 37.009014, -116.844749]",2631
"[34.15, -116.49, 35.96, -114.84]",4,"[34.003124, -116.941383, 37.009014, -114.294258]",1316
"[38.63, -120.13, 39.96, -118.31]",6,"[38.578175, -120.234833, 40.125786, -114.294258]",329
"[38.91, -124.26, 40.51, -122.86]",3,"[38.448597, -124.389343, 40.623413, -121.790939]",2631
"[33.12, -122.81, 34.8, -121.3]",6,"[32.541302, -124.389343, 34.877285, -119.686722]",328
"[37.4, -118.71, 39.26, -117.69]",2,"[37.009014, -121.790939, 42.017231, -114.294258]",5262
"[36.53, -116.56, 37.96, -114.84]",4,"[36.160179, -119.067078, 39.192303, -114.294258]",1316
"[39.5, -117.68, 41.02, -116.59]",6,"[39.36422, -120.520393, 41.062244, -114.294258]",329
"[37.45, -121.96, 38.57, -120.75]",3,"[37.009014, -122.727531, 39.077091, -120.673553]",2631
"[33.27, -118.52, 34.73, -117.29]",2,"[32.541302, -119.324493, 37.009014, -116.844749]",5262
"[35.89, -119.51, 36.92, -117.72]",1,"[32.541302, -124.389343, 37.009014, -114.294258]",10524
"[39.83, -118.28, 41.13, -116.69]",4,"[38.773846, -120.90374, 42.017231, -114.294258]",1316
"[32.63, -118.55, 34.05, -116.76]",1,"[32.541302, -124.389343, 37.009014, -114.294258]",10524
"[33.3, -118.1, 35.03, -116.92]",2,"[32.541302, -119.324493, 37.009014, -116.844749]",5262
"[36.83, -122.71, 38.25, -120.84]",2,"[34.735394, -124.389343, 39.192303, -120.2724]",5262
"[35.08, -120.27, 36.32, -119.25]",2,"[32.541302, -124.389343, 37.009014, -117.970444]",5262
"[39.09, -123.06, 40.21, -121.72]",1,"[37.009014, -124.389343, 42.017231, -114.294258]",10524
"[35.9, -121.86, 37.68, -120.28]",3,"[34.735394, -124.389343, 37.859238, -120.2724]",2631
"[37.49, -117.5, 38.84, -116.42]",2,"[37.009014, -121.790939, 42.017231, -114.294258]",5262
"[36.01, -122.11, 37.22, -120.25]",1,"[34.735394, -124.389343, 39.192303, -114.294258]",10524
"[35.89, -117.05, 37.15, -115.22]",2,"[34.735394, -120.2724, 39.192303, -114.294258]",5262
"[35.37, -117.87, 36.69, -116.66]",3,"[34.003124, -117.970444, 37.009014, -114.294258]",2631
"[37.77, -118.3, 39.62, -116.63]",2,"[37.009014, -121.790939, 42.017231, -114.294258]",5262
"[35.54, -116.54, 36.7, -115.22]",5,"[34.925854, -116.941383, 37.009014, -114.294258]",658
"[39.5, -118.14, 41.29, -116.75]",4,"[38.773846, -120.90374, 42.017231, -114.294258]",1316
"[39.56, -123.22, 40.65, -122.04]",3,"[39.543308, -124.389343, 42.017231, -121.790939]",2631
"[35.37, -123.88, 37.06, -122.75]",6,"[34.735394, -124.389343, 37.347336, -121.72699]",328
"[37.17, -116.21, 38.52, -114.86]",4,"[37.009014, -120.322968, 38.773846, -114.294258]",1316
"[40.04, -120.66, 41.79, -119.29]",4,"[38.773846, -120.90374, 42.017231, -114.294258]",1316
"[33.13, -117.85, 34.4, -116.84]",2,"[32.541302, -117.970444, 37.009014, -114.294258]",5262
"[32.92, -122.41, 34.72, -120.98]",6,"[32.541302, -124.389343, 34.877285, -119.686722]",328
"[37.71, -123.24, 39.49, -121.8]",3,"[37.009014, -124.389343, 39.543308, -121.790939]",2631
"[39.05, -118.51, 40.86, -117.06]",4,"[38.773846, -120.90374, 42.017231, -114.294258]",1316
"[35.81, -121.12, 37.19, -119.41]",2,"[34.735394, -121.602058, 39.192303, -118.817177]",5262
"[37.84, -124.14, 39.43, -122.65]",4,"[37.009014, -124.389343, 39.543308, -122.457283]",1315
"[32.9, -117.64, 34.59, -115.89]",2,"[32.541302, -117.970444, 37.009014, -114.294258]",5262
"[39.96, -120.59, 41.77, -119.33]",4,"[38.773846, -120.90374, 42.017231, -114.294258]",1316
"[38.0, -118.98, 39.41, -117.87]",4,"[37.808262, -120.781853, 40.125786, -114.294258]",1316
"[39.54, -118.06, 40.72, -116.44]",6,"[39.36422, -120.520393, 41.062244, -114.294258]",329
"[34.0, -119.69, 35.42, -118.41]",4,"[32.541302, -119.863373, 35.551353, -118.359138]",1316
"[34.87, -117.53, 36.06, -116.26]",3,"[34.003124, -117.970444, 37.009014, -114.294258]",2631
"[35.88, -117.55, 37.26, -116.53]",2,"[34.735394, -120.2724, 39.192303, -114.294258]",5262
"[37.43, -117.82, 38.87, -116.0]",2,"[37.009014, -121.790939, 42.017231, -114.294258]",5262
"[37.86, -122.46, 39.33, -121.27]",2,"[37.009014, -122.727531, 42.017231, -120.673553]",5262
"[36.14, -122.63, 37.48, -121.43]",4,"[34.735394, -124.389343, 37.859238, -121.246536]",1315
"[36.44, -120.2, 37.53, -118.73]",3,"[36.160179, -120.2724, 39.192303, -114.294258]",2631
"[33.62, -119.98, 34.91, -118.43]",3,"[32.541302, -124.389343, 35.551353, -117.970444]",2631
"[34.9, -120.51, 36.49, -118.66]",2,"[32.541302, -124.389343, 37.009014, -117.970444]",5262
"[37.36, -117.04, 39.08, -115.58]",2,"[37.009014, -121.790939, 42.017231, -114.294258]",5262
"[39.08, -119.96, 40.15, -118.41]",6,"[38.773846, -120.430931, 40.213436, -114.294258]",329
"[37.64, -116.97, 38.9, -115.93]",2,"[37.009014, -121.790939, 42.017231, -114.294258]",5262
"[34.31, -124.34, 35.48, -122.98]",4,"[32.541302, -124.389343, 35.551353, -119.04274]",1315
"[33.5, -120.62, 34.88, -119.29]",4,"[32.541302, -124.389343, 35.551353, -119.04274]",1315
"[33.77, -123.34, 35.3, -122.03]",4,"[32.541302, -124.389343, 35.551353, -119.04274]",1315
"[35.75, -122.59, 36.99, -120.92]",4,"[35.551353, -124.389343, 37.009014, -119.712936]",1315
"[36.85, -122.36, 38.46, -120.72]",2,"[34.735394, -124.389343, 39.192303, -120.2724]",5262
"[38.26, -120.25, 39.64, -118.45]",4,"[37.808262, -120.781853, 40.125786, -114.294258]",1316
"[39.88, -119.34, 41.23, -117.65]",4,"[38.773846, -120.90374, 42.017231, -114.294258]",1316
"[36.32, -117.76, 38.2, -116.4]",4,"[36.160179, -119.067078, 39.192303, -114.294258]",1316
"[35.58, -120.66, 36.62, -119.56]",4,"[35.551353, -120.850792, 37.009014, -118.871696]",1316
"[37.09, -116.85, 38.45, -115.45]",4,"[37.009014, -120.322968, 38.773846, -114.294258]",1316
"[39.35, -117.21, 41.22, -115.64]",4,"[38.773846, -120.90374, 42.017231, -114.294258]",1316
"[36.07, -120.26, 37.32, -118.75]",2,"[34.735394, -120.2724, 39.192303, -114.294258]",5262
"[36.98, -117.31, 38.19, -115.78]",6,"[36.775406, -118.572319, 39.192303, -114.294258]",329
"[39.55, -119.34, 41.31, -117.63]",4,"[38.773846, -120.90374, 42.017231, -114.294258]",1316
"[35.54, -124.3, 37.29, -122.51]",6,"[34.735394, -124.389343, 37.347336, -121.72699]",328
