SRC Query,Depth,BBoxes,Data Size
"[[(19.23521740025861, 20.055632012713048), (13.999487238408584, 14.762784692461674)]]",4,"[[16, 24], [8, 16]]",64
"[[(28.96458890173702, 29.874186738228918), (7.246918638054795, 8.066234749915077)]]",3,"[[24, 31], [0, 16]]",128
"[[(27.28210159175939, 28.138232570340342), (20.85884845871777, 21.588658201499197)]]",4,"[[24, 31], [16, 24]]",64
"[[(17.885769291703156, 18.530190594380613), (3.091559000186097, 3.9163067576607906)]]",6,"[[16, 20], [0, 4]]",16
"[[(15.422139353005008, 16.22916555849674), (13.054184903577939, 13.68552131338992)]]",0,"[(0, 31), (0, 31)]",1024
"[[(2.6321975418906596, 3.6021710516555947), (15.02414465279763, 15.674737943037687)]]",8,"[[2, 4], [14, 16]]",4
"[[(12.266051543624096, 13.119017127941692), (13.687384322853289, 14.47250613683896)]]",7,"[[12, 14], [12, 16]]",8
"[[(8.676967758405912, 9.441787783707793), (23.54156825526395, 24.261894460409607)]]",3,"[[8, 16], [16, 31]]",128
"[[(15.395648348420474, 16.062878339273997), (29.854518070531846, 30.78994832208921)]]",0,"[(0, 31), (0, 31)]",1024
"[[(16.23174059662754, 17.180412569215175), (22.678008728129104, 23.645214547357558)]]",8,"[[16, 18], [22, 24]]",4
"[[(15.7173567857966, 16.535460122319854), (15.453845716632017, 16.35855179283699)]]",0,"[(0, 31), (0, 31)]",1024
"[[(7.875138781117483, 8.679572112975071), (24.24874094218887, 25.0218923009714)]]",2,"[[0, 16], [16, 31]]",256
"[[(11.346571687099628, 12.280368046710624), (27.641152648341812, 28.570430657885964)]]",4,"[[8, 16], [24, 31]]",64
"[[(7.3490123138758205, 8.337480344699161), (21.888418803712547, 22.564329682842704)]]",2,"[[0, 16], [16, 31]]",256
"[[(6.759478117369015, 7.476586167161996), (3.216562301586495, 4.061162011787867)]]",5,"[[4, 8], [0, 8]]",32
"[[(15.277008077980286, 16.26558457331086), (13.74837305692653, 14.706383213260388)]]",0,"[(0, 31), (0, 31)]",1024
"[[(17.560007940456384, 18.515524484058453), (12.823228483867679, 13.593551348085184)]]",6,"[[16, 20], [12, 16]]",16
"[[(5.943791485113739, 6.602542752780875), (2.9875878462326124, 3.967535138456563)]]",6,"[[4, 8], [0, 4]]",16
"[[(7.153984034220919, 7.94419810779614), (25.732286975684527, 26.72163543282253)]]",7,"[[6, 8], [24, 28]]",8
"[[(14.652704076836901, 15.314880676537355), (24.71886864822358, 25.342978709460063)]]",8,"[[14, 16], [24, 26]]",4
"[[(7.911250388926018, 8.643647143987536), (11.10676750343746, 12.011306405930968)]]",2,"[[0, 16], [0, 16]]",256
"[[(4.811836117025613, 5.495666049949723), (11.978314659434457, 12.970629677512425)]]",5,"[[4, 8], [8, 16]]",32
"[[(7.582834311121329, 8.311233818379035), (28.073614200513347, 28.997528570935213)]]",2,"[[0, 16], [16, 31]]",256
"[[(25.694367358885533, 26.525060910786152), (0.6598539179362197, 1.3522057894291226)]]",6,"[[24, 28], [0, 4]]",16
"[[(16.923670675278174, 17.67653207876056), (7.992010305530199, 8.97138718745231)]]",3,"[[16, 24], [0, 16]]",128
