,BRC Size,SRC Size,SRC Depth,Diff,F/P %,Error %
0,0,153,7,153,inf,0.0
1,70,3837,3,3767,54.81428571428572,1.8243419338024498
2,272,211,7,-61,0.7757352941176471,128.90995260663507
3,339,3677,3,3338,10.84660766961652,9.21947239597498
4,0,4,13,4,inf,0.0
5,0,2,12,2,inf,0.0
6,0,10,11,10,inf,0.0
7,56,14638,1,14582,261.39285714285717,0.38256592430659925
8,25,14638,1,14613,585.52,0.1707883590654461
9,447,3677,3,3230,8.225950782997764,12.156649442480283
10,0,638,5,638,inf,0.0
11,0,140,8,140,inf,0.0
12,4415,14638,1,10223,3.3155152887882218,30.161224210957783
13,0,927,5,927,inf,0.0
14,0,1,13,1,inf,0.0
15,6,30374,0,30368,5062.333333333333,0.019753736748534933
16,34,3837,3,3803,112.8529411764706,0.8861089392754756
17,0,10,11,10,inf,0.0
18,28,48,9,20,1.7142857142857142,58.333333333333336
19,21,43,9,22,2.0476190476190474,48.837209302325576
20,0,17,11,17,inf,0.0
21,0,30374,0,30374,inf,0.0
22,0,35,10,35,inf,0.0
23,6,211,7,205,35.166666666666664,2.843601895734597
24,0,7382,2,7382,inf,0.0
25,504,1854,4,1350,3.6785714285714284,27.184466019417474
26,0,43,9,43,inf,0.0
27,2,93,8,91,46.5,2.1505376344086025
28,0,30374,0,30374,inf,0.0
29,0,30374,0,30374,inf,0.0
30,0,4,13,4,inf,0.0
31,578,3677,3,3099,6.36159169550173,15.719336415556159
32,139,194,7,55,1.39568345323741,71.64948453608247
33,112,3837,3,3725,34.25892857142857,2.9189470940839195
34,0,43,9,43,inf,0.0
35,0,30374,0,30374,inf,0.0
36,0,2,10,2,inf,0.0
37,1588,3837,3,2249,2.4162468513853903,41.386499869689864
38,38515,30374,0,-8141,0.7886278073477866,126.80252847830383
39,2,328,6,326,164.0,0.6097560975609756
40,0,30374,0,30374,inf,0.0
41,0,67,8,67,inf,0.0
42,18,194,7,176,10.777777777777779,9.278350515463918
43,0,153,7,153,inf,0.0
44,1662,3837,3,2175,2.308664259927798,43.31508991399531
45,136,3677,3,3541,27.03676470588235,3.6986673918955675
46,0,3837,3,3837,inf,0.0
47,80,3837,3,3757,47.9625,2.0849622100599428
48,0,43,9,43,inf,0.0
49,0,4,13,4,inf,0.0
50,57,449,6,392,7.87719298245614,12.694877505567929
51,0,30374,0,30374,inf,0.0
52,0,2,12,2,inf,0.0
53,0,2,12,2,inf,0.0
54,30,927,5,897,30.9,3.2362459546925564
55,0,6481,4,6481,inf,0.0
56,0,30374,0,30374,inf,0.0
57,0,30374,0,30374,inf,0.0
58,38,3677,3,3639,96.76315789473684,1.0334511830296438
59,0,1854,4,1854,inf,0.0
60,0,9,11,9,inf,0.0
61,84,3837,3,3753,45.67857142857143,2.18921032056294
62,0,33,10,33,inf,0.0
63,67,14638,1,14571,218.47761194029852,0.4577128022953955
64,0,927,5,927,inf,0.0
65,26,1854,4,1828,71.3076923076923,1.4023732470334414
66,0,86,8,86,inf,0.0
67,1,1844,4,1843,1844.0,0.05422993492407809
68,0,39,9,39,inf,0.0
69,233,449,6,216,1.9270386266094421,51.89309576837417
70,618,14638,1,14020,23.686084142394822,4.221888236097827
71,0,5,12,5,inf,0.0
72,0,927,5,927,inf,0.0
73,0,14638,1,14638,inf,0.0
74,14,927,5,913,66.21428571428571,1.5102481121898599
75,0,1206,5,1206,inf,0.0
76,498,1854,4,1356,3.7228915662650603,26.860841423948216
77,11,1844,4,1833,167.63636363636363,0.596529284164859
78,841,7256,2,6415,8.62782401902497,11.590407938257993
79,4,10,11,6,2.5,40.0
80,292,459,6,167,1.571917808219178,63.61655773420479
81,90,1854,4,1764,20.6,4.854368932038835
82,96,14638,1,14542,152.47916666666666,0.655827298811313
83,0,4,13,4,inf,0.0
84,20,927,5,907,46.35,2.157497303128371
85,32,449,6,417,14.03125,7.126948775055679
86,274,211,7,-63,0.7700729927007299,129.8578199052133
87,731,7256,2,6525,9.926128590971272,10.074421168687982
88,164,1854,4,1690,11.304878048780488,8.845738942826321
89,673,7256,2,6583,10.781575037147103,9.27508269018743
90,12,83,9,71,6.916666666666667,14.457831325301203
91,15293,30374,0,15081,1.9861374485058523,50.348982682557455
92,0,210,7,210,inf,0.0
93,1735,1844,4,109,1.0628242074927954,94.08893709327549
94,0,1854,4,1854,inf,0.0
95,29,43,9,14,1.4827586206896552,67.44186046511628
96,0,0,9,0,,
97,0,4,13,4,inf,0.0
98,18,10,11,-8,0.5555555555555556,180.0
99,504,638,5,134,1.2658730158730158,78.99686520376176
100,0,1854,4,1854,inf,0.0
101,0,927,5,927,inf,0.0
102,0,24,9,24,inf,0.0
103,34,328,6,294,9.647058823529411,10.365853658536585
104,0,1844,4,1844,inf,0.0
105,0,34,10,34,inf,0.0
106,26,1606,4,1580,61.76923076923077,1.61892901618929
107,116,3837,3,3721,33.077586206896555,3.023195204586917
108,0,927,5,927,inf,0.0
109,148,3837,3,3689,25.925675675675677,3.857180088610894
110,219,1844,4,1625,8.420091324200913,11.876355748373102
111,52,1854,4,1802,35.65384615384615,2.8047464940668827
112,0,328,6,328,inf,0.0
113,70,927,5,857,13.242857142857142,7.5512405609492985
114,52,1854,4,1802,35.65384615384615,2.8047464940668827
115,0,2,13,2,inf,0.0
116,128,992,6,864,7.75,12.903225806451612
117,743,14638,1,13895,19.701211305518168,5.075830031425058
118,0,43,9,43,inf,0.0
119,34,328,6,294,9.647058823529411,10.365853658536585
120,8,478,6,470,59.75,1.6736401673640167
121,771,1606,4,835,2.0830090791180287,48.00747198007472
122,0,927,5,927,inf,0.0
123,0,14,13,14,inf,0.0
124,10,927,5,917,92.7,1.0787486515641855
125,10,1206,5,1196,120.6,0.8291873963515755
126,0,43,9,43,inf,0.0
127,30,478,6,448,15.933333333333334,6.2761506276150625
128,0,2260,4,2260,inf,0.0
