BRC Query,Data Size
"[[(33.392251, 36.53503), (-118.655132, -115.326606)]]",4518
"[[(37.378401, 40.52118), (-122.663403, -119.334878)]]",5213
"[[(35.678967, 38.821746), (-121.347835, -118.01931)]]",4187
"[[(36.667938, 39.810717), (-119.0524, -115.723875)]]",793
"[[(33.135729, 36.278508), (-124.197528, -120.869003)]]",264
"[[(37.834328, 40.977107), (-121.460999, -118.132474)]]",2647
"[[(37.368936, 40.511715), (-124.375092, -121.046566)]]",4807
"[[(35.362006, 38.504785), (-119.506999, -116.178473)]]",2781
"[[(33.990088, 37.132867), (-117.993113, -114.664587)]]",2640
"[[(38.250178, 41.392957), (-124.182354, -120.853829)]]",4909
"[[(32.702454, 35.845233), (-120.725843, -117.397317)]]",3894
"[[(38.489075, 41.631854), (-121.809902, -118.481376)]]",2825
"[[(33.913059, 37.055838), (-121.533066, -118.204541)]]",4470
"[[(32.725222, 35.868001), (-122.889253, -119.560727)]]",1208
"[[(35.31451, 38.457289), (-121.0344, -117.705875)]]",4389
"[[(34.017461, 37.16024), (-122.827171, -119.498646)]]",2518
"[[(33.926875, 37.069654), (-121.279409, -117.950884)]]",4740
"[[(34.376533, 37.519312), (-124.243932, -120.915407)]]",1159
"[[(37.845809, 40.988588), (-120.624062, -117.295536)]]",1269
"[[(36.609049, 39.751828), (-123.131397, -119.802872)]]",5229
"[[(38.827229, 41.970008), (-118.570464, -115.241939)]]",0
"[[(33.306916, 36.449695), (-122.138141, -118.809616)]]",2757
"[[(37.110571, 40.25335), (-119.577022, -116.248497)]]",613
"[[(38.471921, 41.6147), (-121.533131, -118.204605)]]",2429
"[[(37.798043, 40.940822), (-119.853681, -116.525155)]]",333
"[[(34.46258, 37.605359), (-120.413444, -117.084919)]]",4238
"[[(38.130174, 41.272953), (-118.663498, -115.334973)]]",0
"[[(35.74134, 38.884119), (-120.403824, -117.075299)]]",3173
"[[(32.759959, 35.902738), (-122.746829, -119.418304)]]",1347
"[[(37.591383, 40.734162), (-121.585863, -118.257338)]]",3263
"[[(33.636984, 36.779763), (-120.675864, -117.347339)]]",5120
"[[(36.993765, 40.136544), (-119.825394, -116.496869)]]",947
"[[(34.914353, 38.057132), (-121.419083, -118.090558)]]",4610
"[[(35.761243, 38.904022), (-119.121965, -115.79344)]]",1872
"[[(35.840483, 38.983262), (-121.728359, -118.399833)]]",4320
"[[(35.642605, 38.785384), (-124.189222, -120.860697)]]",3120
"[[(32.816714, 35.959493), (-119.629866, -116.301341)]]",5048
"[[(38.767978, 41.910757), (-120.37553, -117.047004)]]",525
"[[(35.034028, 38.176807), (-123.236665, -119.90814)]]",3593
"[[(35.722054, 38.864833), (-117.744063, -114.415537)]]",585
"[[(37.421141, 40.56392), (-120.737989, -117.409464)]]",1919
"[[(37.989646, 41.132425), (-122.818309, -119.489784)]]",4620
"[[(35.795095, 38.937874), (-117.944416, -114.615891)]]",633
"[[(36.200563, 39.343342), (-121.282601, -117.954076)]]",3775
"[[(34.246689, 37.389468), (-120.681293, -117.352767)]]",4646
"[[(38.602863, 41.745642), (-124.350712, -121.022187)]]",4605
"[[(37.504308, 40.647087), (-118.837476, -115.50895)]]",129
"[[(38.15361, 41.296389), (-119.378683, -116.050157)]]",60
"[[(37.665707, 40.808486), (-120.879676, -117.551151)]]",1933
"[[(36.096466, 39.239245), (-121.506175, -118.17765)]]",4094
"[[(32.896739, 36.039518), (-118.502368, -115.173843)]]",4745
"[[(36.151193, 39.293972), (-123.037118, -119.708593)]]",5045
"[[(35.737773, 38.880552), (-121.108068, -117.779543)]]",3868
"[[(34.800906, 37.943685), (-122.047586, -118.71906)]]",4522
"[[(35.951569, 39.094348), (-120.170465, -116.841939)]]",2689
"[[(36.420056, 39.562835), (-121.289265, -117.96074)]]",3560
"[[(32.718472, 35.861251), (-122.835707, -119.507182)]]",1229
"[[(33.663608, 36.806387), (-120.434554, -117.106029)]]",5281
"[[(37.994201, 41.13698), (-118.986658, -115.658133)]]",12
"[[(37.589441, 40.73222), (-118.864871, -115.536345)]]",112
