,BRC Size,SRC Size,SRC Depth,Diff,F/P %,Error %
0,2,625,4,623,312.5,0.32
1,1,169,6,168,169.0,0.591715976331361
2,2,78,7,76,39.0,2.564102564102564
3,4,36,8,32,9.0,11.11111111111111
4,2,10000,0,9998,5000.0,0.02
5,2,42,8,40,21.0,4.761904761904762
6,2,42,8,40,21.0,4.761904761904762
7,2,36,8,34,18.0,5.555555555555555
8,2,10000,0,9998,5000.0,0.02
9,1,8,11,7,8.0,12.5
10,1,5000,1,4999,5000.0,0.02
11,2,18,9,16,9.0,11.11111111111111
12,1,625,4,624,625.0,0.16
13,2,28,9,26,14.0,7.142857142857142
14,2,12,10,10,6.0,16.666666666666664
15,2,6,11,4,3.0,33.33333333333333
16,2,9,10,7,4.5,22.22222222222222
17,2,9,10,7,4.5,22.22222222222222
18,2,12,10,10,6.0,16.666666666666664
19,4,12,10,8,3.0,33.33333333333333
20,1,9,10,8,9.0,11.11111111111111
21,2,9,10,7,4.5,22.22222222222222
22,1,2500,2,2499,2500.0,0.04
23,1,18,9,17,18.0,5.555555555555555
24,1,6,11,5,6.0,16.666666666666664
25,2,169,6,167,84.5,1.183431952662722
26,4,625,4,621,156.25,0.64
27,1,78,7,77,78.0,1.282051282051282
28,2,36,8,34,18.0,5.555555555555555
29,4,21,9,17,5.25,19.047619047619047
30,4,36,8,32,9.0,11.11111111111111
31,1,8,11,7,8.0,12.5
32,1,12,10,11,12.0,8.333333333333332
33,1,9,10,8,9.0,11.11111111111111
34,1,42,8,41,42.0,2.380952380952381
35,2,9,10,7,4.5,22.22222222222222
36,1,24,9,23,24.0,4.166666666666666
37,1,625,4,624,625.0,0.16
38,4,21,9,17,5.25,19.047619047619047
39,1,21,9,20,21.0,4.761904761904762
40,4,78,7,74,19.5,5.128205128205128
41,4,9,10,5,2.25,44.44444444444444
42,4,144,6,140,36.0,2.7777777777777777
43,2,78,7,76,39.0,2.564102564102564
44,4,72,7,68,18.0,5.555555555555555
45,1,72,7,71,72.0,1.3888888888888888
46,2,156,6,154,78.0,1.282051282051282
47,1,36,8,35,36.0,2.7777777777777777
48,4,2500,2,2496,625.0,0.16
49,2,42,8,40,21.0,4.761904761904762
50,2,9,10,7,4.5,22.22222222222222
51,4,144,6,140,36.0,2.7777777777777777
52,1,9,10,8,9.0,11.11111111111111
53,2,12,10,10,6.0,16.666666666666664
54,2,42,8,40,21.0,4.761904761904762
55,4,12,10,8,3.0,33.33333333333333
56,2,10000,0,9998,5000.0,0.02
57,4,42,8,38,10.5,9.523809523809524
58,2,72,7,70,36.0,2.7777777777777777
59,2,18,9,16,9.0,11.11111111111111
60,1,6,11,5,6.0,16.666666666666664
61,4,36,8,32,9.0,11.11111111111111
62,1,9,10,8,9.0,11.11111111111111
63,2,72,7,70,36.0,2.7777777777777777
64,2,21,9,19,10.5,9.523809523809524
65,4,300,5,296,75.0,1.3333333333333335
66,1,9,10,8,9.0,11.11111111111111
67,1,10000,0,9999,10000.0,0.01
68,1,12,10,11,12.0,8.333333333333332
69,1,156,6,155,156.0,0.641025641025641
70,4,169,6,165,42.25,2.366863905325444
71,1,2500,2,2499,2500.0,0.04
72,2,72,7,70,36.0,2.7777777777777777
73,2,1250,3,1248,625.0,0.16
74,4,72,7,68,18.0,5.555555555555555
75,2,5000,1,4998,2500.0,0.04
76,2,156,6,154,78.0,1.282051282051282
77,1,9,10,8,9.0,11.11111111111111
78,1,9,10,8,9.0,11.11111111111111
79,2,325,5,323,162.5,0.6153846153846154
