,BRC Size,SRC Size,SRC Depth,Diff,F/P %,Error %
0,16,64,4,48,4.0,25.0
1,16,64,4,48,4.0,25.0
2,16,1024,0,1008,64.0,1.5625
3,16,64,4,48,4.0,25.0
4,16,64,4,48,4.0,25.0
5,12,16,6,4,1.3333333333333333,75.0
6,16,128,3,112,8.0,12.5
7,16,64,4,48,4.0,25.0
8,16,128,3,112,8.0,12.5
9,12,64,4,52,5.333333333333333,18.75
10,16,64,4,48,4.0,25.0
11,16,256,2,240,16.0,6.25
12,16,512,1,496,32.0,3.125
13,16,64,4,48,4.0,25.0
14,9,1024,0,1015,113.77777777777777,0.87890625
15,12,64,4,52,5.333333333333333,18.75
16,16,64,4,48,4.0,25.0
17,12,128,3,116,10.666666666666666,9.375
18,16,1024,0,1008,64.0,1.5625
19,16,512,1,496,32.0,3.125
20,16,64,4,48,4.0,25.0
21,16,128,3,112,8.0,12.5
22,12,512,1,500,42.666666666666664,2.34375
23,16,64,4,48,4.0,25.0
24,16,64,4,48,4.0,25.0
25,12,1024,0,1012,85.33333333333333,1.171875
26,12,64,4,52,5.333333333333333,18.75
27,16,128,3,112,8.0,12.5
28,16,64,4,48,4.0,25.0
29,16,256,2,240,16.0,6.25
30,12,64,4,52,5.333333333333333,18.75
31,16,1024,0,1008,64.0,1.5625
32,16,1024,0,1008,64.0,1.5625
33,16,64,4,48,4.0,25.0
34,12,64,4,52,5.333333333333333,18.75
35,12,256,2,244,21.333333333333332,4.6875
36,12,64,4,52,5.333333333333333,18.75
37,16,512,1,496,32.0,3.125
38,16,512,1,496,32.0,3.125
39,16,128,3,112,8.0,12.5
40,16,64,4,48,4.0,25.0
41,16,512,1,496,32.0,3.125
42,16,256,2,240,16.0,6.25
43,16,256,2,240,16.0,6.25
44,16,64,4,48,4.0,25.0
45,12,256,2,244,21.333333333333332,4.6875
46,16,256,2,240,16.0,6.25
47,16,64,4,48,4.0,25.0
48,16,1024,0,1008,64.0,1.5625
49,12,128,3,116,10.666666666666666,9.375
50,16,64,4,48,4.0,25.0
