SRC Query,Depth,BBoxes,Data Size
"[71.02, 49.36, 95.01, 72.04]",2,"[50, 25, 99, 74]",2500
"[73.2, 26.52, 88.42, 45.15]",2,"[50, 0, 99, 50]",2500
"[46.38, 0.42, 64.74, 23.05]",2,"[25, 0, 74, 50]",2500
"[59.35, 32.37, 75.05, 34.93]",2,"[50, 0, 99, 50]",2500
"[19.93, 31.76, 29.99, 34.97]",6,"[18, 25, 30, 37]",156
"[22.76, 51.14, 46.06, 56.56]",2,"[0, 50, 50, 99]",2500
"[34.01, 12.11, 42.13, 34.89]",5,"[31, 12, 43, 37]",312
"[58.56, 72.95, 71.52, 90.27]",3,"[50, 50, 75, 99]",1250
"[52.38, 61.26, 54.67, 65.9]",7,"[50, 56, 55, 68]",65
"[65.49, 36.75, 79.73, 40.75]",4,"[62, 25, 87, 50]",625
"[4.64, 13.37, 22.63, 29.08]",4,"[0, 12, 25, 37]",625
"[41.34, 72.35, 48.14, 74.03]",6,"[37, 62, 50, 75]",169
"[70.84, 27.61, 88.56, 39.79]",2,"[50, 0, 99, 50]",2500
"[24.81, 12.52, 41.59, 23.31]",2,"[0, 0, 50, 50]",2500
"[4.64, 64.64, 22.08, 72.51]",4,"[0, 50, 25, 75]",625
"[29.96, 39.46, 40.07, 53.34]",4,"[25, 37, 50, 62]",625
"[55.27, 24.03, 70.31, 49.08]",3,"[50, 0, 75, 50]",1250
"[8.29, 50.86, 11.62, 72.42]",5,"[0, 50, 12, 75]",300
"[71.7, 42.31, 82.11, 61.5]",4,"[62, 37, 87, 62]",625
"[38.66, 58.26, 46.53, 76.33]",3,"[25, 50, 50, 99]",1250
"[65.13, 35.86, 67.91, 56.46]",3,"[50, 25, 75, 74]",1250
"[7.81, 71.18, 28.36, 92.47]",2,"[0, 50, 50, 99]",2500
"[3.41, 67.45, 6.08, 87.47]",3,"[0, 50, 25, 99]",1250
"[67.8, 46.37, 75.81, 48.18]",4,"[62, 25, 87, 50]",625
"[33.59, 20.87, 48.05, 43.4]",3,"[25, 0, 50, 50]",1250
"[51.84, 29.59, 62.36, 47.9]",4,"[50, 25, 75, 50]",625
"[21.39, 15.37, 33.26, 38.95]",3,"[12, 0, 37, 50]",1250
"[45.74, 23.04, 49.36, 24.35]",8,"[43, 18, 50, 25]",49
"[26.48, 52.35, 43.23, 62.28]",4,"[25, 50, 50, 75]",625
"[58.64, 22.35, 68.07, 36.58]",4,"[50, 12, 75, 37]",625
"[41.38, 33.12, 67.02, 58.72]",2,"[25, 25, 74, 74]",2500
"[45.6, 58.88, 49.55, 64.31]",7,"[43, 56, 50, 68]",84
"[32.36, 17.81, 36.0, 31.43]",5,"[25, 12, 37, 37]",300
"[22.02, 47.34, 24.74, 70.23]",3,"[0, 25, 25, 74]",1250
"[10.77, 28.03, 16.05, 31.52]",6,"[6, 25, 18, 37]",156
"[25.01, 13.75, 44.91, 29.75]",4,"[25, 12, 50, 37]",625
"[21.65, 25.8, 41.99, 50.49]",2,"[0, 25, 50, 74]",2500
"[73.25, 43.86, 83.12, 68.73]",3,"[62, 25, 87, 74]",1250
"[18.06, 31.17, 25.63, 32.21]",6,"[18, 25, 30, 37]",156
"[17.61, 20.49, 41.33, 29.87]",2,"[0, 0, 50, 50]",2500
"[49.94, 33.38, 58.54, 53.67]",3,"[37, 25, 62, 74]",1250
"[5.44, 60.38, 22.35, 83.63]",3,"[0, 50, 25, 99]",1250
"[71.93, 9.58, 81.88, 27.14]",3,"[62, 0, 87, 50]",1250
"[62.84, 48.75, 86.67, 59.57]",4,"[62, 37, 87, 62]",625
"[23.63, 39.77, 33.12, 60.93]",4,"[12, 37, 37, 62]",625
"[25.34, 35.37, 50.73, 52.33]",2,"[25, 25, 74, 74]",2500
"[24.68, 13.17, 50.24, 36.0]",0,"[0, 0, 99, 99]",10000
"[67.51, 13.51, 76.1, 19.49]",4,"[62, 0, 87, 25]",625
"[34.28, 52.79, 47.38, 57.22]",4,"[25, 50, 50, 75]",625
"[64.92, 33.7, 75.65, 51.79]",3,"[62, 25, 87, 74]",1250
"[38.31, 19.32, 40.8, 21.57]",10,"[38, 19, 41, 22]",11
"[35.44, 50.63, 44.46, 67.32]",4,"[25, 50, 50, 75]",625
