,L2 Norm
0,-0.017510051593897704
1,-0.054596058966277096
2,-0.020015858001085296
3,-0.0119587734877094
4,-0.028542571781314
5,-0.0191821111323731
6,0.0011593474673096005
7,-0.0207455982453495
8,-0.013621436771370399
9,-0.0317921874330837
10,-0.0176419068574917
11,-0.022506344670073
12,-0.005756172949671899
13,0.0008497217374777988
14,0.0036121906718139998
15,0.0071708633007765005
16,0.005711662914837599
17,0.0133177557895383
18,0.009587496583168702
19,0.0092876793979631
20,0.008334206249939899
21,0.0116931285674764
22,0.0063055756228382
23,0.009693134211696099
24,0.0012166945415658988
25,-0.001531927730325601
26,-0.0007982463665182991
27,0.00016868320063909842
28,-0.0040286831766305
29,-0.0059112373738064005
30,-0.007296227292410801
31,-0.0054537148913016
32,-0.0031450505591496
33,-0.0009368026872523007
34,0.0004418138949156009
35,-0.0017330252879958
36,-0.0028743592075967
37,0.0022672738621053994
38,0.0011497129332825005
39,0.0010323677791507987
40,0.0006960360448804003
41,-0.0006763745321280001
42,-0.0022817785448514
43,-0.001964599839371599
44,-0.0012772609490726995
45,-0.005011581437508799
46,-0.003959874391586001
47,-0.0041034044168642
48,-0.0034631276824615004
49,-0.0041828375051981
50,-0.0049370292592583
51,-0.0041657713750748995
52,-0.002656828386141101
53,-0.0034430034231745
54,-0.004345309237226401
55,-0.002960579387529301
56,-0.004201978059217199
57,-0.0031657668145048997
58,-0.0016888152162552999
59,0.0004870723607508995
60,-0.00013876694390090039
61,-0.0010061021886213998
62,-0.0012179940919762001
63,-0.0015810064086977
64,-0.0020615308962161003
65,-0.0013526500043711002
66,-0.0023848056633628003
67,-0.0027152211036112
68,-0.0032590830456491002
69,-0.0008435293798536002
70,-0.0017001257826759
71,-0.0007951008180992001
72,0.0001867599831802
73,0.0006074956437479
74,-0.0003172756568962001
75,-5.009773269800018e-06
76,-0.0006952673927874999
77,-0.0002682286657159999
78,-3.2377720658299846e-05
79,0.00026604296057890003
80,1.0582565896899952e-05
81,0.0003686866579849
82,-7.701990142190002e-05
83,7.77206669467e-05
84,0.00026589427853010005
85,0.0012213501623847
86,0.0017722255826231
87,0.0020520767219828003
88,0.0019769409752925
89,0.0016222347794416
90,0.0016558160907467001
91,0.0006940145457760998
92,0.0005122755431157999
93,-0.0009232052871984001
94,0.0004768753690389
95,0.00021134530637470007
96,0.0004912668295182
97,0.00011830015882410003
98,-0.0006503747182206999
99,0.0
