,DAG,KD
0,4,4
1,6,3
2,4,0
3,0,0
4,2,2
5,5,3
6,6,6
7,7,1
8,4,0
9,6,6
10,2,0
11,10,2
12,8,8
13,6,6
14,6,4
15,4,0
16,4,0
17,4,4
18,2,0
19,4,4
20,0,0
21,4,0
22,5,5
23,8,0
24,8,7
25,9,5
26,2,0
27,4,4
28,4,4
29,6,2
30,2,2
31,1,1
32,2,2
33,6,4
34,10,7
35,7,3
36,4,4
37,2,0
38,2,0
39,2,0
40,6,4
41,4,3
42,5,5
43,2,2
44,4,0
45,2,2
46,2,2
47,2,0
48,4,4
49,10,7
50,6,6
51,6,4
52,8,4
53,6,4
54,7,4
55,4,4
56,3,3
57,2,2
58,7,3
59,6,2
60,4,2
61,4,0
62,2,2
63,7,2
64,2,0
65,10,10
66,4,4
67,10,6
68,2,2
69,6,4
70,6,6
71,7,1
72,4,3
73,4,4
74,4,2
75,6,0
76,2,0
77,6,6
78,2,0
79,6,6
80,4,4
81,6,2
82,8,1
83,6,6
84,8,1
85,2,2
86,4,4
87,7,1
88,4,4
89,0,0
90,8,6
91,4,2
92,4,1
93,2,0
94,6,0
95,2,2
96,2,0
97,2,2
98,5,1
99,5,5
100,4,2
101,6,5
102,4,0
103,6,0
104,9,9
105,7,5
106,9,8
107,4,4
108,6,4
109,4,2
110,6,6
111,2,2
112,2,2
113,2,2
114,8,1
115,4,0
116,0,0
117,4,4
118,5,1
119,3,1
120,4,0
121,6,4
122,2,2
123,6,4
124,6,4
125,4,4
126,6,4
127,6,4
128,2,2
129,2,2
130,4,2
131,5,5
132,3,3
133,4,4
134,4,2
135,4,4
136,5,1
137,6,6
138,6,6
139,5,4
140,6,2
141,5,5
142,4,4
143,5,1
144,4,4
145,4,0
146,6,6
147,7,7
148,2,0
149,6,6
150,2,2
151,10,10
152,6,4
153,9,9
154,4,4
155,4,2
156,5,0
157,3,3
158,8,1
159,2,2
160,6,0
161,2,2
162,3,1
163,4,3
164,6,6
165,4,2
166,2,2
167,4,4
168,2,0
169,2,0
170,8,6
171,7,6
172,2,0
173,4,2
174,6,6
175,6,4
176,4,4
177,6,0
178,7,3
179,2,0
180,6,3
181,8,8
182,6,6
183,6,6
184,4,4
185,2,2
186,2,2
187,0,0
188,2,0
189,2,0
190,3,2
191,4,2
192,6,6
193,8,8
194,4,4
195,2,2
196,2,2
197,2,0
198,6,2
199,4,4
200,2,2
201,2,0
202,6,2
203,2,0
204,0,0
205,8,8
206,4,4
207,5,2
208,2,2
209,2,2
210,6,6
211,2,1
212,6,6
213,7,7
214,7,7
215,2,2
216,8,8
217,4,2
218,8,3
219,2,2
220,2,2
221,0,0
222,7,5
223,8,8
224,6,6
225,2,0
226,2,0
227,3,2
228,4,4
229,4,2
230,7,3
231,8,4
232,9,5
233,8,8
234,2,0
235,6,6
236,2,0
237,6,3
238,6,6
239,2,2
240,7,7
241,4,2
242,4,4
243,2,0
244,4,4
245,2,2
246,9,8
247,4,4
248,6,5
249,2,0
250,9,8
251,7,5
252,9,6
253,10,6
254,9,8
255,4,4
256,2,0
257,4,4
258,6,4
259,4,2
260,8,6
261,5,5
262,4,2
263,4,4
264,4,4
265,4,4
266,8,8
267,4,4
268,4,3
269,6,6
270,7,7
271,6,6
272,2,2
273,2,0
274,6,4
275,5,5
276,5,0
277,2,2
278,4,4
279,9,0
280,2,0
281,4,2
282,5,5
283,8,2
284,6,6
285,6,1
286,6,4
287,5,4
288,9,9
289,4,2
290,7,3
291,4,4
292,4,4
293,4,2
294,2,2
295,2,0
296,0,0
297,2,2
298,6,6
299,7,1
300,4,0
301,6,6
302,9,5
303,8,6
304,6,4
305,2,2
306,7,4
307,8,6
308,8,2
309,2,2
310,10,9
311,2,2
312,2,2
313,6,6
314,4,4
315,4,4
316,6,2
317,4,2
318,0,0
319,2,0
320,2,0
321,2,0
322,6,4
323,0,0
324,0,0
325,4,4
326,4,2
327,8,5
328,4,4
329,4,0
330,2,2
331,6,0
332,0,0
333,0,0
334,6,4
335,6,6
336,4,4
337,7,7
338,4,4
339,4,4
340,6,4
341,6,4
342,4,4
343,4,4
344,4,2
345,6,4
346,6,6
347,6,6
348,4,2
349,8,6
350,5,5
351,6,6
352,3,2
353,8,4
354,6,2
355,6,6
356,2,2
357,2,2
358,8,2
359,4,4
360,8,8
361,6,2
362,6,6
363,6,6
364,2,0
365,0,0
366,6,2
367,2,0
368,2,0
369,5,5
370,4,4
371,3,1
372,4,4
373,2,0
374,4,2
375,2,2
376,4,0
377,4,4
378,2,2
379,0,0
380,6,6
381,6,2
382,5,5
383,3,3
384,0,0
385,6,4
386,4,4
387,2,0
388,8,8
389,10,9
390,7,6
391,4,2
392,4,4
393,4,4
394,4,4
395,6,3
396,4,1
397,6,5
398,11,5
399,4,0
400,4,0
401,6,6
402,4,4
403,4,4
404,4,3
405,5,5
406,4,4
407,6,6
408,4,4
409,10,8
410,2,0
411,4,4
412,4,4
413,7,7
414,2,2
415,10,8
416,4,4
417,2,2
418,2,0
419,6,6
420,4,4
421,6,3
422,5,4
423,4,4
424,3,1
425,6,6
426,4,0
427,6,0
428,2,2
429,4,2
430,6,6
431,8,8
432,5,5
433,2,0
434,2,2
435,7,3
436,5,5
437,2,1
438,4,0
439,6,2
440,4,4
441,9,10
442,6,4
443,4,2
444,0,0
445,10,6
446,6,4
447,4,0
448,7,1
449,2,2
450,2,2
451,4,4
452,4,4
453,2,2
454,8,7
455,7,7
456,2,2
457,2,0
458,8,8
459,4,0
460,10,10
461,2,2
462,8,3
463,6,1
464,4,4
465,2,0
466,2,2
467,2,2
468,4,2
469,4,4
470,8,4
471,5,3
472,6,5
473,7,6
474,8,3
475,2,2
476,6,6
477,8,7
478,4,2
479,4,4
480,6,6
481,7,4
482,2,2
483,4,2
484,6,3
485,6,0
486,10,9
487,4,3
488,6,2
489,2,2
490,8,6
491,4,0
492,0,0
493,6,2
494,2,0
495,2,0
496,6,6
497,7,6
498,6,4
499,7,4
500,6,6
501,4,4
502,6,5
503,2,2
504,4,2
505,2,1
506,7,1
507,4,0
508,2,2
509,5,5
510,5,2
511,0,0
512,2,2
513,7,7
514,2,2
515,2,2
516,2,2
517,10,9
518,2,2
519,10,6
520,0,0
521,5,5
522,6,6
523,4,0
524,4,0
525,3,3
526,6,4
527,5,5
528,2,2
529,6,5
530,6,2
531,6,0
532,0,0
533,2,2
534,6,6
535,2,2
536,2,0
537,6,2
538,6,5
539,6,3
540,2,2
541,8,8
542,7,6
543,6,5
544,4,1
545,6,5
546,7,7
547,10,9
548,4,4
549,5,1
550,8,3
551,2,0
552,7,7
553,2,2
554,2,0
555,6,4
556,4,0
557,2,0
558,4,4
559,6,4
560,6,6
561,4,4
562,4,2
563,2,0
564,2,2
565,4,4
566,7,7
567,8,4
568,6,6
569,2,0
570,4,0
571,6,2
572,8,8
573,6,6
574,4,4
575,3,1
576,6,6
577,6,4
578,6,4
579,2,1
580,2,0
581,4,0
582,6,5
583,6,4
584,6,6
585,4,4
586,0,0
587,2,0
588,0,0
589,2,2
590,6,2
591,4,4
592,9,5
593,4,4
594,8,10
595,9,6
596,8,5
597,6,0
598,4,0
599,5,5
600,6,2
601,6,6
602,8,0
603,8,8
604,4,2
605,6,5
606,4,0
607,2,2
608,3,1
609,4,0
610,5,5
611,6,2
612,4,4
613,5,5
614,4,3
615,4,2
616,6,6
617,3,3
618,6,6
619,2,2
620,5,1
621,7,4
622,8,8
623,9,8
624,8,2
625,2,0
626,2,0
627,2,2
628,5,5
629,0,0
630,2,2
631,4,2
632,7,7
633,6,5
634,8,8
635,6,4
636,5,3
637,4,2
638,4,0
639,0,0
640,3,3
641,4,4
642,4,2
643,4,4
644,4,4
645,4,4
646,5,0
647,4,4
648,8,8
649,4,4
650,4,2
651,9,10
652,6,1
653,6,6
654,6,6
655,4,4
656,10,4
657,4,4
658,6,4
659,6,4
660,2,2
661,2,2
662,8,2
663,8,4
664,6,6
665,4,4
666,4,2
667,4,2
668,9,9
669,2,0
670,4,4
671,6,4
672,4,4
673,6,4
674,10,10
675,7,7
676,2,2
677,7,7
678,2,0
679,2,0
680,5,4
681,5,5
682,4,4
683,2,2
684,7,5
685,6,4
686,8,7
687,6,1
688,9,7
689,6,6
690,4,4
691,6,4
692,4,2
693,8,4
694,9,7
695,6,0
696,4,4
697,6,6
698,6,6
699,0,0
700,2,2
701,4,4
702,4,4
703,2,2
704,4,1
705,8,6
706,6,2
707,10,2
708,4,4
709,4,4
710,6,2
711,4,4
712,7,5
713,6,2
714,4,4
715,2,0
716,2,2
717,4,4
718,2,0
719,6,6
720,0,0
721,9,9
722,4,0
723,0,0
724,7,6
725,2,2
726,2,2
727,2,2
728,4,2
729,0,0
730,8,4
731,2,0
732,4,4
733,4,2
734,4,4
735,6,4
736,1,1
737,2,0
738,6,4
739,4,2
740,8,4
741,4,4
742,5,5
743,4,4
744,2,2
745,2,2
746,5,5
747,6,5
748,6,0
749,2,0
750,6,6
751,4,2
752,9,4
753,7,1
754,0,0
755,9,9
756,2,2
757,0,0
758,2,2
759,5,5
760,7,3
761,2,0
762,11,3
763,4,4
764,2,0
765,10,9
766,3,3
767,4,4
768,6,4
769,4,2
770,6,4
771,7,7
772,8,4
773,4,0
774,4,2
775,7,7
776,8,6
777,1,1
778,8,8
779,2,2
780,6,4
781,2,2
782,2,0
783,4,2
784,7,1
785,4,2
786,2,2
787,7,1
788,7,7
789,6,5
790,8,6
791,2,2
792,4,4
793,4,4
794,7,6
795,4,0
796,4,0
797,2,2
798,2,2
799,4,4
800,6,6
801,7,2
802,6,5
803,2,0
804,8,2
805,2,2
806,10,5
807,6,2
808,0,0
809,2,2
810,0,0
811,2,0
812,8,3
813,6,4
814,6,6
815,7,7
816,4,4
817,6,6
818,6,2
819,6,6
820,2,0
821,2,2
822,6,6
823,9,8
824,5,5
825,7,2
826,2,2
827,6,2
828,0,0
829,4,0
830,2,2
831,0,0
832,10,10
833,4,1
834,7,7
835,2,2
836,4,4
837,2,2
838,4,0
839,2,2
840,8,6
841,2,0
842,2,0
843,8,7
844,2,0
845,4,2
846,6,6
847,2,0
848,8,8
849,2,0
850,6,4
851,4,0
852,6,0
853,4,2
854,7,3
855,7,3
856,1,1
857,4,2
858,2,2
859,10,9
860,6,5
861,3,3
862,5,1
863,0,0
864,9,9
865,6,5
866,6,4
867,4,2
868,4,3
869,4,4
870,6,6
871,10,6
872,8,7
873,8,3
874,4,4
875,6,4
876,5,5
877,2,2
878,6,6
879,4,2
880,6,3
881,2,2
882,3,3
883,6,2
884,6,4
885,6,2
886,4,4
887,9,7
888,6,4
889,7,7
890,4,0
891,2,0
892,2,2
893,4,4
894,4,4
895,2,2
896,7,7
897,2,0
898,5,1
899,4,4
900,6,2
901,2,0
902,4,4
903,7,7
904,7,4
905,5,0
906,4,2
907,7,5
908,8,6
909,4,2
910,6,0
911,10,10
912,2,2
913,6,6
914,8,4
915,6,4
916,4,4
917,8,8
918,6,2
919,4,0
920,6,6
921,2,2
922,2,0
923,4,2
924,2,2
925,7,5
926,10,3
927,5,2
928,8,8
929,2,0
930,6,4
931,4,4
932,2,2
933,2,2
934,6,0
935,4,0
936,7,3
937,6,6
938,8,5
939,3,3
940,10,10
941,6,6
942,4,4
943,2,2
944,4,2
945,2,0
946,5,1
947,4,0
948,5,3
949,0,0
950,2,2
951,5,5
952,4,2
953,2,2
954,8,6
955,8,6
956,2,2
957,4,4
958,2,2
959,2,2
960,2,2
961,5,5
962,8,8
963,2,2
964,3,1
965,4,4
966,2,0
967,4,1
968,6,4
969,2,2
970,2,2
971,2,0
972,0,0
973,2,2
974,4,0
975,2,0
976,6,5
977,6,4
978,6,6
979,4,4
980,9,1
981,2,0
982,7,3
983,4,2
984,4,2
985,6,6
986,4,2
987,2,0
988,4,4
989,2,2
990,2,0
991,4,4
992,2,2
993,2,0
994,7,2
995,4,2
996,4,2
997,4,4
998,2,2
999,2,2
1000,6,6
1001,4,0
1002,6,4
1003,6,6
1004,8,4
1005,4,4
1006,6,2
1007,10,8
1008,6,0
1009,4,4
1010,4,4
1011,5,3
1012,7,4
1013,8,6
1014,8,4
1015,6,2
1016,5,1
1017,8,8
1018,4,0
1019,4,4
1020,2,0
1021,6,6
1022,2,2
1023,8,4
1024,2,2
1025,2,0
1026,4,4
1027,7,7
1028,4,4
1029,2,2
1030,4,2
1031,4,4
1032,10,10
1033,9,7
1034,5,5
1035,6,4
1036,6,6
1037,4,4
1038,7,3
1039,6,6
