BRC Query,Data Size
"[[(6.3027, 7.9027), (11.6822, 13.2822)]]",2
"[[(1.0588, 2.6588), (3.7733, 5.3733)]]",2
"[[(4.4967, 6.0967), (2.7657, 4.3657)]]",4
"[[(6.9537, 8.5537), (1.6695, 3.2695)]]",4
"[[(1.8402, 3.4402), (6.9711, 8.5711)]]",4
"[[(4.8568, 6.4568), (4.7144, 6.3144)]]",4
"[[(10.3893, 11.9893), (8.382, 9.982)]]",1
"[[(2.5613, 4.1613), (5.6586, 7.2586)]]",4
"[[(0.0628, 1.6628), (2.4096, 4.0096)]]",2
"[[(0.0, 1.3428), (7.4388, 9.0388)]]",4
"[[(13.1674, 14.7674), (2.7699, 4.3699)]]",2
"[[(9.4643, 11.0643), (12.9018, 14.5018)]]",4
"[[(1.5036, 3.1036), (2.0679, 3.6679)]]",2
"[[(13.7282, 15.0), (13.6875, 15.0)]]",4
"[[(2.9819, 4.5819), (7.6022, 9.2022)]]",4
"[[(5.0239, 6.6239), (7.697, 9.297)]]",2
"[[(10.4992, 12.0992), (6.8936, 8.4936)]]",4
"[[(10.3666, 11.9666), (3.4187, 5.0187)]]",2
"[[(8.803, 10.403), (10.2933, 11.8933)]]",2
"[[(6.0813, 7.6813), (7.7603, 9.3603)]]",2
"[[(2.8954, 4.4954), (1.5808, 3.1808)]]",4
"[[(7.0923, 8.6923), (9.3132, 10.9132)]]",1
"[[(4.7591, 6.3591), (2.8256, 4.4256)]]",4
"[[(8.7862, 10.3862), (6.96, 8.56)]]",4
"[[(6.0026, 7.6026), (4.0982, 5.6982)]]",1
"[[(2.4053, 4.0053), (3.5, 5.1)]]",4
"[[(13.4774, 15.0), (4.4731, 6.0731)]]",4
"[[(5.0229, 6.6229), (2.2767, 3.8767)]]",1
"[[(9.059, 10.659), (0.0, 1.1031)]]",2
"[[(0.0669, 1.6669), (2.1932, 3.7932)]]",1
"[[(8.7656, 10.3656), (2.8635, 4.4635)]]",4
"[[(9.5927, 11.1927), (7.8565, 9.4565)]]",4
"[[(9.2612, 10.8612), (12.6208, 14.2208)]]",2
