SRC Query,Depth,BBoxes,Data Size
"[[(6.798, 10.958), (6.0007, 10.1607)]]",0,"[(0, 15), (0, 15)]",256
"[[(1.2115, 5.3715), (1.2196, 5.3796)]]",2,"[[0, 7], [0, 7]]",64
"[[(10.9617, 15.0), (4.2273, 8.3873)]]",1,"[[8, 15], (0, 15)]",128
"[[(1.7752, 5.9352), (2.4556, 6.6156)]]",2,"[[0, 7], [0, 7]]",64
"[[(2.6735, 6.8335), (8.3212, 12.4812)]]",2,"[[0, 7], [8, 15]]",64
"[[(5.1597, 9.3197), (8.5324, 12.6924)]]",0,"[(0, 15), (0, 15)]",256
"[[(10.8631, 15.0), (4.854, 9.014)]]",1,"[[8, 15], (0, 15)]",128
"[[(3.2351, 7.3951), (3.8008, 7.9608)]]",0,"[(0, 15), (0, 15)]",256
"[[(7.2809, 11.4409), (0.2693, 4.4293)]]",0,"[(0, 15), (0, 15)]",256
"[[(5.7929, 9.9529), (11.1436, 15.0)]]",0,"[(0, 15), (0, 15)]",256
"[[(3.2321, 7.3921), (5.115, 9.275)]]",0,"[(0, 15), (0, 15)]",256
"[[(7.9466, 12.1066), (3.3848, 7.5448)]]",0,"[(0, 15), (0, 15)]",256
"[[(1.8643, 6.0243), (10.0456, 14.2056)]]",2,"[[0, 7], [8, 15]]",64
"[[(4.1202, 8.2802), (1.9169, 6.0769)]]",0,"[(0, 15), (0, 15)]",256
"[[(5.504, 9.664), (10.8454, 15.0)]]",0,"[(0, 15), (0, 15)]",256
"[[(0.2113, 4.3713), (8.9152, 13.0752)]]",2,"[[0, 7], [8, 15]]",64
"[[(7.6612, 11.8212), (2.6658, 6.8258)]]",0,"[(0, 15), (0, 15)]",256
"[[(3.5388, 7.6988), (0.0, 3.7781)]]",0,"[(0, 15), (0, 15)]",256
"[[(6.4832, 10.6432), (2.5504, 6.7104)]]",0,"[(0, 15), (0, 15)]",256
"[[(4.2164, 8.3764), (3.2472, 7.4072)]]",0,"[(0, 15), (0, 15)]",256
"[[(9.2951, 13.4551), (8.5046, 12.6646)]]",2,"[[8, 15], [8, 15]]",64
"[[(8.9546, 13.1146), (8.8743, 13.0343)]]",2,"[[8, 15], [8, 15]]",64
"[[(9.3299, 13.4899), (0.0, 4.1397)]]",2,"[[8, 15], [0, 7]]",64
"[[(7.8171, 11.9771), (10.8286, 14.9886)]]",0,"[(0, 15), (0, 15)]",256
"[[(10.6255, 14.7855), (4.1135, 8.2735)]]",1,"[[8, 15], (0, 15)]",128
"[[(4.7342, 8.8942), (3.3516, 7.5116)]]",0,"[(0, 15), (0, 15)]",256
"[[(4.5373, 8.6973), (2.4825, 6.6425)]]",0,"[(0, 15), (0, 15)]",256
"[[(0.2485, 4.4085), (7.3417, 11.5017)]]",1,"[[0, 7], (0, 15)]",128
