SRC Query,Depth,BBoxes,Data Size
"[[(3.9428, 4.9028), (11.5824, 12.5424)]]",2,"[[0, 7], [8, 15]]",64
"[[(2.2472, 3.2072), (0.0, 0.6603)]]",2,"[[0, 7], [0, 7]]",64
"[[(10.4708, 11.4308), (14.2127, 15.0)]]",2,"[[8, 15], [8, 15]]",64
"[[(8.037, 8.997), (11.4187, 12.3787)]]",3,"[[8, 11], [8, 15]]",32
"[[(3.2414, 4.2014), (0.2757, 1.2357)]]",2,"[[0, 7], [0, 7]]",64
"[[(6.2838, 7.2438), (10.3981, 11.3581)]]",0,"[(0, 15), (0, 15)]",256
"[[(13.4447, 14.4047), (8.7399, 9.6999)]]",4,"[[12, 15], [8, 11]]",16
"[[(10.2906, 11.2506), (3.9495, 4.9095)]]",2,"[[8, 15], [0, 7]]",64
"[[(10.6208, 11.5808), (10.4673, 11.4273)]]",2,"[[8, 15], [8, 15]]",64
"[[(6.4741, 7.4341), (10.464, 11.424)]]",0,"[(0, 15), (0, 15)]",256
"[[(3.5203, 4.4803), (2.6721, 3.6321)]]",2,"[[0, 7], [0, 7]]",64
"[[(13.845, 14.805), (12.1139, 13.0739)]]",4,"[[12, 15], [12, 15]]",16
"[[(10.3277, 11.2877), (8.1339, 9.0939)]]",2,"[[8, 15], [8, 15]]",64
"[[(0.0, 0.8768), (8.9787, 9.9387)]]",5,"[[0, 1], [8, 11]]",8
"[[(8.8775, 9.8375), (10.0838, 11.0438)]]",3,"[[8, 11], [8, 15]]",32
"[[(14.5236, 15.0), (5.0542, 6.0142)]]",5,"[[14, 15], [4, 7]]",8
"[[(10.5096, 11.4696), (14.2788, 15.0)]]",2,"[[8, 15], [8, 15]]",64
"[[(6.3432, 7.3032), (3.9018, 4.8618)]]",0,"[(0, 15), (0, 15)]",256
"[[(3.9833, 4.9433), (3.5153, 4.4753)]]",2,"[[0, 7], [0, 7]]",64
"[[(7.6266, 8.5866), (7.9775, 8.9375)]]",0,"[(0, 15), (0, 15)]",256
"[[(13.153, 14.113), (13.3807, 14.3407)]]",4,"[[12, 15], [12, 15]]",16
"[[(7.212, 8.172), (1.5503, 2.5103)]]",0,"[(0, 15), (0, 15)]",256
"[[(9.5323, 10.4923), (9.2568, 10.2168)]]",4,"[[8, 11], [8, 11]]",16
"[[(14.4917, 15.0), (3.756, 4.716)]]",3,"[[12, 15], [0, 7]]",32
"[[(11.0262, 11.9862), (3.4545, 4.4145)]]",2,"[[8, 15], [0, 7]]",64
"[[(4.8168, 5.7768), (6.5265, 7.4865)]]",1,"[[0, 7], (0, 15)]",128
"[[(7.0687, 8.0287), (6.6168, 7.5768)]]",0,"[(0, 15), (0, 15)]",256
"[[(2.7917, 3.7517), (3.4991, 4.4591)]]",2,"[[0, 7], [0, 7]]",64
"[[(13.3946, 14.3546), (1.1793, 2.1393)]]",4,"[[12, 15], [0, 3]]",16
"[[(6.4104, 7.3704), (14.535, 15.0)]]",0,"[(0, 15), (0, 15)]",256
"[[(12.1923, 13.1523), (2.2747, 3.2347)]]",3,"[[12, 15], [0, 7]]",32
"[[(7.6819, 8.6419), (12.0121, 12.9721)]]",0,"[(0, 15), (0, 15)]",256
"[[(11.5724, 12.5324), (9.7503, 10.7103)]]",2,"[[8, 15], [8, 15]]",64
"[[(2.348, 3.308), (10.4398, 11.3998)]]",2,"[[0, 7], [8, 15]]",64
"[[(4.0191, 4.9791), (10.2192, 11.1792)]]",3,"[[4, 7], [8, 15]]",32
"[[(10.3485, 11.3085), (14.3125, 15.0)]]",2,"[[8, 15], [8, 15]]",64
"[[(13.3121, 14.2721), (14.0517, 15.0)]]",4,"[[12, 15], [12, 15]]",16
"[[(5.0096, 5.9696), (8.6666, 9.6266)]]",4,"[[4, 7], [8, 11]]",16
"[[(5.2768, 6.2368), (14.0505, 15.0)]]",4,"[[4, 7], [12, 15]]",16
"[[(2.1231, 3.0831), (0.0, 0.9181)]]",2,"[[0, 7], [0, 7]]",64
"[[(4.2498, 5.2098), (4.2409, 5.2009)]]",4,"[[4, 7], [4, 7]]",16
"[[(0.1653, 1.1253), (8.9856, 9.9456)]]",4,"[[0, 3], [8, 11]]",16
"[[(12.6035, 13.5635), (9.6949, 10.6549)]]",4,"[[12, 15], [8, 11]]",16
"[[(2.4555, 3.4155), (3.6716, 4.6316)]]",2,"[[0, 7], [0, 7]]",64
"[[(11.5983, 12.5583), (7.0073, 7.9673)]]",1,"[[8, 15], (0, 15)]",128
"[[(5.5172, 6.4772), (6.5643, 7.5243)]]",1,"[[0, 7], (0, 15)]",128
"[[(4.0012, 4.9612), (5.1045, 6.0645)]]",5,"[[4, 5], [4, 7]]",8
"[[(2.6281, 3.5881), (6.0338, 6.9938)]]",2,"[[0, 7], [0, 7]]",64
"[[(6.3148, 7.2748), (0.7792, 1.7392)]]",0,"[(0, 15), (0, 15)]",256
"[[(13.2902, 14.2502), (2.624, 3.584)]]",3,"[[12, 15], [0, 7]]",32
