SRC Query,Depth,BBoxes,Data Size
"[8.0, 12.0, 11.0, 15.0]",4,"[8, 12, 11, 15]",16
"[1.0, 10.0, 4.0, 13.0]",2,"[0, 8, 7, 15]",64
"[7.0, 0, 10.0, 3.0]",2,"[4, 0, 11, 7]",64
"[11.0, 7.0, 14.0, 10.0]",2,"[8, 4, 15, 11]",64
"[10.0, 2.0, 13.0, 5.0]",4,"[10, 2, 13, 5]",16
"[8.0, 4.0, 11.0, 7.0]",4,"[8, 4, 11, 7]",16
"[12.0, 1.0, 15.0, 4.0]",3,"[12, 0, 15, 7]",32
"[6.0, 8.0, 9.0, 11.0]",4,"[6, 8, 9, 11]",16
"[3.0, 6.0, 6.0, 9.0]",2,"[0, 4, 7, 11]",64
"[1.0, 8.0, 4.0, 11.0]",2,"[0, 8, 7, 15]",64
"[12.0, 10.0, 15.0, 13.0]",4,"[12, 10, 15, 13]",16
"[9.0, 6.0, 12.0, 9.0]",2,"[8, 4, 15, 11]",64
"[6.0, 9.0, 9.0, 12.0]",3,"[6, 8, 9, 15]",32
"[2.0, 8.0, 5.0, 11.0]",4,"[2, 8, 5, 11]",16
"[11.0, 4.0, 14.0, 7.0]",2,"[8, 0, 15, 7]",64
"[10.0, 7.0, 13.0, 10.0]",3,"[10, 4, 13, 11]",32
"[1.0, 10.0, 4.0, 13.0]",2,"[0, 8, 7, 15]",64
"[10.0, 1.0, 13.0, 4.0]",3,"[10, 0, 13, 7]",32
"[9.0, 3.0, 12.0, 6.0]",2,"[8, 0, 15, 7]",64
"[3.0, 5.0, 6.0, 8.0]",2,"[0, 4, 7, 11]",64
"[8.0, 7.0, 11.0, 10.0]",3,"[8, 4, 11, 11]",32
"[3.0, 6.0, 6.0, 9.0]",2,"[0, 4, 7, 11]",64
"[3.0, 7.0, 6.0, 10.0]",2,"[0, 4, 7, 11]",64
"[5.0, 6.0, 8.0, 9.0]",2,"[4, 4, 11, 11]",64
"[10.0, 10.0, 13.0, 13.0]",4,"[10, 10, 13, 13]",16
"[8.0, 0, 11.0, 3.0]",4,"[8, 0, 11, 3]",16
"[1.0, 2.0, 4.0, 5.0]",2,"[0, 0, 7, 7]",64
"[9.0, 7.0, 12.0, 10.0]",2,"[8, 4, 15, 11]",64
"[5.0, 2.0, 8.0, 5.0]",2,"[4, 0, 11, 7]",64
"[1.0, 9.0, 4.0, 12.0]",2,"[0, 8, 7, 15]",64
"[4.0, 6.0, 7.0, 9.0]",4,"[4, 6, 7, 9]",16
"[6.0, 6.0, 9.0, 9.0]",4,"[6, 6, 9, 9]",16
"[5.0, 1.0, 8.0, 4.0]",2,"[4, 0, 11, 7]",64
"[11.0, 7.0, 14.0, 10.0]",2,"[8, 4, 15, 11]",64
"[4.0, 11.0, 7.0, 14.0]",3,"[4, 8, 7, 15]",32
"[6.0, 9.0, 9.0, 12.0]",3,"[6, 8, 9, 15]",32
"[10.0, 3.0, 13.0, 6.0]",3,"[10, 0, 13, 7]",32
"[4.0, 4.0, 7.0, 7.0]",4,"[4, 4, 7, 7]",16
"[5.0, 1.0, 8.0, 4.0]",2,"[4, 0, 11, 7]",64
"[5.0, 12.0, 8.0, 15.0]",2,"[4, 8, 11, 15]",64
"[10.0, 11.0, 13.0, 14.0]",3,"[10, 8, 13, 15]",32
"[6.0, 5.0, 9.0, 8.0]",3,"[6, 4, 9, 11]",32
"[11.0, 2.0, 14.0, 5.0]",2,"[8, 0, 15, 7]",64
"[10.0, 10.0, 13.0, 13.0]",4,"[10, 10, 13, 13]",16
"[2.0, 7.0, 5.0, 10.0]",3,"[2, 4, 5, 11]",32
"[11.0, 6.0, 14.0, 9.0]",2,"[8, 4, 15, 11]",64
