SRC Query,Depth,BBoxes,Data Size
"[38.21, -116.66, 38.75, -116.25]",10,"[38.151093, -119.081322, 38.773846, -114.294258]",21
"[36.81, -119.11, 37.66, -118.47]",0,"[32.541302, -124.389343, 42.017231, -114.294258]",21048
"[38.16, -124.37, 39.08, -123.91]",4,"[37.009014, -124.389343, 39.543308, -122.457283]",1315
"[34.4, -117.68, 34.82, -117.28]",4,"[34.003124, -117.970444, 37.009014, -116.941383]",1315
"[32.57, -121.11, 33.15, -120.3]",11,"[32.541302, -124.389343, 34.520416, -120.240334]",10
"[39.36, -124.21, 39.84, -123.7]",2,"[37.009014, -124.389343, 42.017231, -121.790939]",5262
"[41.0, -121.04, 41.42, -120.26]",3,"[38.773846, -121.790939, 42.017231, -114.294258]",2631
"[33.37, -118.45, 34.16, -118.02]",5,"[32.541302, -119.04274, 34.265907, -117.970444]",658
"[38.81, -122.82, 39.19, -121.85]",3,"[37.009014, -124.389343, 39.543308, -121.790939]",2631
"[33.05, -124.07, 33.48, -123.38]",13,"[32.541302, -124.389343, 34.512501, -120.432167]",2
"[33.9, -121.52, 34.38, -120.8]",13,"[32.541302, -124.389343, 34.512501, -120.432167]",2
"[36.21, -120.73, 37.12, -120.34]",0,"[32.541302, -124.389343, 42.017231, -114.294258]",21048
"[35.83, -116.86, 36.34, -116.29]",6,"[34.925854, -116.941383, 37.009014, -116.251694]",329
"[35.21, -118.08, 35.62, -117.44]",1,"[32.541302, -124.389343, 37.009014, -114.294258]",10524
"[35.71, -117.22, 36.31, -116.73]",3,"[34.003124, -117.970444, 37.009014, -114.294258]",2631
"[34.05, -115.28, 34.53, -114.58]",7,"[34.003124, -115.719757, 34.565628, -114.294258]",164
"[38.22, -118.2, 38.74, -117.65]",10,"[38.151093, -119.081322, 38.773846, -114.294258]",21
"[36.83, -123.86, 37.69, -122.94]",0,"[32.541302, -124.389343, 42.017231, -114.294258]",21048
"[34.7, -124.38, 35.14, -123.63]",4,"[32.541302, -124.389343, 35.551353, -119.04274]",1315
"[37.5, -118.75, 38.29, -118.35]",4,"[37.009014, -120.322968, 38.773846, -114.294258]",1316
"[41.25, -118.48, 41.65, -117.7]",8,"[41.121151, -120.172653, 42.017231, -114.294258]",83
"[35.96, -122.19, 36.69, -121.37]",4,"[35.551353, -124.389343, 37.009014, -119.712936]",1315
"[36.32, -114.83, 37.12, -114.294258]",0,"[32.541302, -124.389343, 42.017231, -114.294258]",21048
"[32.66, -121.73, 33.33, -121.31]",13,"[32.541302, -124.389343, 34.512501, -120.432167]",2
"[38.41, -117.17, 39.04, -116.24]",2,"[37.009014, -121.790939, 42.017231, -114.294258]",5262
"[39.32, -124.04, 39.95, -123.2]",2,"[37.009014, -124.389343, 42.017231, -121.790939]",5262
"[38.98, -119.71, 39.59, -119.28]",6,"[38.773846, -120.430931, 40.213436, -114.294258]",329
"[38.86, -121.61, 39.59, -121.09]",5,"[38.773846, -121.790939, 40.032124, -120.90374]",657
"[39.93, -122.15, 40.89, -121.66]",1,"[37.009014, -124.389343, 42.017231, -114.294258]",10524
"[40.2, -118.12, 41.06, -117.71]",4,"[38.773846, -120.90374, 42.017231, -114.294258]",1316
"[38.2, -123.34, 39.17, -122.58]",4,"[37.009014, -124.389343, 39.543308, -122.457283]",1315
"[38.0, -115.27, 38.7, -114.5]",8,"[37.908634, -119.214043, 38.773846, -114.294258]",83
"[34.94, -121.92, 35.6, -121.39]",2,"[32.541302, -124.389343, 37.009014, -117.970444]",5262
"[33.32, -123.5, 33.91, -122.58]",13,"[32.541302, -124.389343, 34.512501, -120.432167]",2
"[33.03, -115.14, 33.94, -114.56]",4,"[32.541302, -116.742416, 34.003124, -114.294258]",1316
"[34.68, -118.43, 35.47, -117.65]",1,"[32.541302, -124.389343, 37.009014, -114.294258]",10524
"[37.93, -117.2, 38.57, -116.45]",8,"[37.908634, -119.214043, 38.773846, -114.294258]",83
"[36.82, -118.37, 37.27, -117.64]",0,"[32.541302, -124.389343, 42.017231, -114.294258]",21048
"[34.85, -122.82, 35.68, -122.0]",2,"[32.541302, -124.389343, 37.009014, -117.970444]",5262
"[36.83, -123.24, 37.24, -122.66]",0,"[32.541302, -124.389343, 42.017231, -114.294258]",21048
"[36.19, -120.85, 36.59, -120.04]",4,"[35.551353, -124.389343, 37.009014, -119.712936]",1315
"[38.42, -114.91, 39.15, -114.294258]",2,"[37.009014, -121.790939, 42.017231, -114.294258]",5262
"[33.39, -115.66, 34.35, -114.96]",2,"[32.541302, -117.970444, 37.009014, -114.294258]",5262
"[35.32, -124.02, 36.29, -123.62]",2,"[32.541302, -124.389343, 37.009014, -117.970444]",5262
"[40.92, -116.06, 41.55, -115.19]",6,"[40.213436, -120.495163, 42.017231, -114.294258]",329
"[35.34, -116.36, 36.06, -115.5]",5,"[34.925854, -116.941383, 37.009014, -114.294258]",658
"[34.77, -120.22, 35.72, -119.58]",2,"[32.541302, -124.389343, 37.009014, -117.970444]",5262
"[36.37, -117.08, 37.18, -116.43]",0,"[32.541302, -124.389343, 42.017231, -114.294258]",21048
"[39.16, -121.79, 39.72, -121.29]",5,"[38.773846, -121.790939, 40.032124, -120.90374]",657
"[39.49, -124.12, 40.14, -123.15]",2,"[37.009014, -124.389343, 42.017231, -121.790939]",5262
"[35.55, -118.71, 36.54, -118.22]",2,"[32.541302, -124.389343, 37.009014, -117.970444]",5262
"[33.62, -115.5, 34.42, -114.79]",2,"[32.541302, -117.970444, 37.009014, -114.294258]",5262
"[39.95, -123.88, 40.69, -123.49]",4,"[39.543308, -124.389343, 42.017231, -123.049553]",1315
"[37.66, -117.09, 38.44, -116.24]",6,"[37.653175, -119.662178, 38.773846, -114.294258]",329
"[40.11, -124.02, 40.81, -123.13]",4,"[39.543308, -124.389343, 42.017231, -123.049553]",1315
"[38.21, -120.73, 38.71, -119.74]",3,"[37.009014, -121.790939, 38.773846, -114.294258]",2631
"[36.87, -120.51, 37.43, -120.12]",0,"[32.541302, -124.389343, 42.017231, -114.294258]",21048
"[38.72, -121.63, 39.4, -120.68]",2,"[37.009014, -121.790939, 42.017231, -114.294258]",5262
"[39.06, -117.07, 40.02, -116.49]",6,"[38.773846, -120.430931, 40.213436, -114.294258]",329
"[40.69, -114.92, 41.54, -114.294258]",6,"[40.213436, -120.495163, 42.017231, -114.294258]",329
