SRC Query,Depth,BBoxes,Data Size
"[[(7.687364, 10.567364), (8.674814, 11.554814)]]",0,"[(0, 15), (0, 15)]",256
"[[(7.470348, 10.350348), (8.827742, 11.707742)]]",0,"[(0, 15), (0, 15)]",256
"[[(10.453403, 13.333403), (5.413404, 8.293404)]]",1,"[[8, 15], (0, 15)]",128
"[[(9.951209, 12.831209), (2.587687, 5.467687)]]",2,"[[8, 15], [0, 8]]",64
"[[(10.548136, 13.428136), (2.431244, 5.311244)]]",2,"[[8, 15], [0, 8]]",64
"[[(10.418815, 13.298815), (11.037383, 13.917383)]]",2,"[[8, 15], [8, 15]]",64
"[[(3.147465, 6.027465), (6.710657, 9.590657)]]",1,"[[0, 8], (0, 15)]",128
"[[(4.9958, 7.8758), (8.673597, 11.553597)]]",4,"[[4, 8], [8, 12]]",16
"[[(3.255807, 6.135807), (0.22801, 3.10801)]]",2,"[[0, 8], [0, 8]]",64
"[[(8.067038, 10.947038), (10.772349, 13.652349)]]",3,"[[8, 12], [8, 15]]",32
"[[(9.171903, 12.051903), (6.023039, 8.903039)]]",1,"[[8, 15], (0, 15)]",128
"[[(1.776353, 4.656353), (2.176774, 5.056774)]]",2,"[[0, 8], [0, 8]]",64
"[[(12.060996, 14.940996), (5.233174, 8.113174)]]",1,"[[8, 15], (0, 15)]",128
"[[(5.526092, 8.406092), (2.949624, 5.829624)]]",0,"[(0, 15), (0, 15)]",256
"[[(5.621148, 8.501148), (10.56077, 13.44077)]]",0,"[(0, 15), (0, 15)]",256
"[[(4.901763, 7.781763), (8.867212, 11.747212)]]",4,"[[4, 8], [8, 12]]",16
"[[(9.507577, 12.387577), (5.660534, 8.540534)]]",1,"[[8, 15], (0, 15)]",128
"[[(4.994262, 7.874262), (9.413544, 12.293544)]]",3,"[[4, 8], [8, 15]]",32
"[[(8.848492, 11.728492), (5.90384, 8.78384)]]",1,"[[8, 15], (0, 15)]",128
"[[(8.057952, 10.937952), (7.562444, 10.442444)]]",1,"[[8, 15], (0, 15)]",128
"[[(0.092449, 2.972449), (6.608503, 9.488503)]]",1,"[[0, 8], (0, 15)]",128
