BRC Query,Data Size
"[[(36.15, 37.99), (-118.39, -117.13)]]",519
"[[(34.79, 36.54), (-122.9, -121.5)]]",91
"[[(35.5, 36.59), (-116.77, -114.91)]]",254
"[[(37.15, 38.3), (-116.99, -115.19)]]",0
"[[(33.01, 34.06), (-123.68, -121.63)]]",0
"[[(38.38, 39.43), (-120.34, -118.96)]]",331
"[[(37.56, 38.95), (-122.96, -121.7)]]",1294
"[[(37.06, 38.38), (-121.59, -119.77)]]",1121
"[[(36.01, 37.62), (-116.64, -114.72)]]",41
"[[(37.93, 39.03), (-117.63, -116.01)]]",0
"[[(33.25, 34.88), (-116.7, -115.05)]]",826
"[[(39.89, 41.26), (-117.18, -115.97)]]",0
"[[(39.68, 40.8), (-117.67, -116.05)]]",0
"[[(35.36, 36.94), (-121.72, -119.79)]]",1235
"[[(38.5, 39.57), (-122.04, -120.1)]]",1132
"[[(36.39, 37.68), (-116.52, -115.3)]]",1
"[[(39.33, 41.22), (-119.92, -118.8)]]",0
"[[(39.91, 41.77), (-123.52, -121.71)]]",1281
"[[(36.17, 37.93), (-121.46, -119.75)]]",1254
"[[(38.98, 40.85), (-121.95, -120.2)]]",1655
"[[(39.11, 40.51), (-123.22, -121.67)]]",888
"[[(37.74, 39.65), (-118.11, -116.97)]]",0
"[[(39.3, 40.78), (-123.85, -122.39)]]",1177
"[[(39.63, 41.41), (-120.27, -119.11)]]",186
"[[(37.7, 38.89), (-119.35, -117.97)]]",204
"[[(37.33, 38.79), (-123.31, -121.56)]]",1665
"[[(38.41, 40.41), (-117.71, -116.68)]]",0
"[[(38.87, 40.13), (-122.42, -121.02)]]",857
"[[(36.41, 38.14), (-118.96, -117.21)]]",845
"[[(35.87, 37.05), (-121.77, -120.18)]]",752
"[[(36.7, 38.45), (-123.12, -121.05)]]",1885
"[[(32.72, 34.47), (-121.24, -119.55)]]",63
"[[(38.15, 39.63), (-116.51, -115.0)]]",0
"[[(36.1, 37.23), (-119.56, -117.62)]]",980
"[[(33.7, 35.49), (-118.07, -116.69)]]",1608
"[[(37.2, 39.26), (-121.83, -120.47)]]",1475
"[[(39.91, 41.1), (-120.59, -118.61)]]",261
"[[(38.54, 39.86), (-117.1, -115.86)]]",0
"[[(35.22, 36.83), (-117.78, -116.51)]]",571
"[[(37.33, 39.05), (-120.31, -118.55)]]",947
"[[(37.61, 38.97), (-122.29, -120.81)]]",1240
"[[(38.8, 40.78), (-122.52, -121.39)]]",1113
"[[(33.89, 35.36), (-123.79, -122.52)]]",0
"[[(37.31, 39.21), (-118.66, -117.24)]]",119
"[[(37.68, 38.96), (-120.96, -119.47)]]",935
"[[(34.5, 36.5), (-119.56, -118.18)]]",1321
"[[(39.75, 41.31), (-117.24, -115.64)]]",0
"[[(37.58, 39.07), (-120.58, -119.3)]]",794
"[[(35.29, 37.33), (-121.96, -119.95)]]",1596
"[[(38.01, 39.49), (-117.89, -116.24)]]",0
"[[(39.78, 41.45), (-123.93, -122.49)]]",1098
"[[(38.18, 40.17), (-117.97, -116.7)]]",0
"[[(39.63, 41.7), (-121.93, -119.91)]]",1721
"[[(38.77, 40.44), (-118.56, -117.4)]]",0
"[[(38.09, 39.25), (-123.42, -121.41)]]",1426
"[[(39.84, 40.84), (-122.01, -120.7)]]",665
"[[(38.15, 39.32), (-118.47, -116.75)]]",0
"[[(37.24, 38.34), (-122.26, -121.05)]]",942
"[[(39.69, 40.88), (-122.17, -121.01)]]",639
"[[(37.08, 38.42), (-118.43, -117.32)]]",157
"[[(32.61, 34.11), (-124.07, -122.09)]]",0
"[[(33.47, 34.78), (-121.96, -120.81)]]",0
"[[(34.56, 35.59), (-121.45, -119.49)]]",815
"[[(38.97, 41.05), (-120.69, -119.66)]]",646
"[[(38.94, 41.02), (-116.66, -114.93)]]",0
"[[(33.72, 35.69), (-123.55, -122.03)]]",0
"[[(33.46, 34.86), (-122.11, -120.17)]]",177
"[[(39.41, 41.19), (-117.3, -115.62)]]",0
"[[(38.77, 40.0), (-118.9, -116.97)]]",0
"[[(36.44, 38.11), (-118.31, -116.71)]]",376
"[[(34.91, 36.88), (-122.5, -120.49)]]",964
"[[(35.06, 37.02), (-117.99, -116.82)]]",626
"[[(32.73, 33.79), (-119.37, -117.6)]]",195
"[[(34.38, 36.24), (-119.16, -117.44)]]",1315
"[[(36.69, 38.06), (-120.63, -119.14)]]",896
"[[(38.6, 40.68), (-124.12, -122.75)]]",1479
"[[(34.15, 36.13), (-117.62, -115.97)]]",1076
"[[(37.28, 39.06), (-119.96, -118.35)]]",743
"[[(39.27, 41.01), (-121.18, -119.5)]]",948
"[[(33.05, 34.57), (-117.5, -116.0)]]",1607
"[[(39.44, 40.6), (-121.38, -120.25)]]",630
"[[(33.36, 35.09), (-119.64, -117.75)]]",1703
"[[(37.71, 39.66), (-116.56, -115.23)]]",0
"[[(34.44, 36.04), (-123.91, -122.57)]]",0
"[[(33.7, 35.09), (-119.48, -117.78)]]",1544
"[[(32.68, 33.88), (-120.42, -118.52)]]",0
"[[(32.66, 34.39), (-119.32, -117.81)]]",1032
"[[(39.11, 41.19), (-116.47, -114.53)]]",0
"[[(37.96, 39.85), (-118.01, -116.4)]]",0
"[[(34.87, 36.54), (-117.78, -115.71)]]",843
"[[(34.01, 35.42), (-117.07, -115.78)]]",551
"[[(37.48, 38.9), (-120.0, -118.77)]]",541
"[[(38.1, 39.85), (-117.39, -115.83)]]",0
"[[(37.57, 39.5), (-118.82, -117.68)]]",109
"[[(33.08, 34.64), (-122.65, -121.23)]]",0
"[[(33.92, 35.57), (-122.88, -121.86)]]",0
"[[(36.7, 38.08), (-122.36, -120.78)]]",1325
"[[(34.96, 36.12), (-121.38, -119.55)]]",930
"[[(32.76, 33.88), (-119.45, -117.84)]]",249
"[[(35.03, 36.42), (-119.24, -117.5)]]",1115
"[[(34.96, 36.55), (-116.67, -115.11)]]",462
"[[(37.2, 38.66), (-122.37, -120.57)]]",1723
"[[(37.52, 39.4), (-122.23, -120.15)]]",2243
"[[(37.05, 38.67), (-119.67, -118.32)]]",586
"[[(36.66, 38.51), (-120.46, -118.76)]]",1316
"[[(36.57, 38.61), (-121.34, -119.37)]]",1753
"[[(33.26, 34.94), (-120.24, -118.54)]]",805
"[[(39.91, 41.85), (-118.67, -117.3)]]",0
"[[(34.46, 36.09), (-124.21, -122.59)]]",0
"[[(35.54, 36.75), (-117.61, -116.56)]]",404
"[[(36.69, 37.8), (-122.45, -120.45)]]",1256
"[[(37.96, 39.96), (-120.77, -118.71)]]",1064
"[[(38.21, 40.18), (-120.69, -119.25)]]",820
"[[(33.83, 35.89), (-121.55, -119.48)]]",1261
"[[(33.72, 35.46), (-120.61, -119.43)]]",797
"[[(35.53, 37.05), (-117.42, -116.39)]]",392
"[[(34.55, 35.9), (-118.8, -117.46)]]",693
"[[(36.16, 37.49), (-120.45, -118.67)]]",1041
"[[(36.68, 38.59), (-118.51, -117.51)]]",287
"[[(38.76, 40.83), (-122.78, -120.87)]]",1986
"[[(32.83, 34.89), (-117.26, -115.29)]]",1997
"[[(33.23, 34.72), (-123.42, -121.77)]]",0
