SRC Query,Depth,BBoxes,Data Size
"[6.04, 6.04, 9.04, 9.04]",2,"[4, 4, 11, 11]",57
"[10.82, 10.82, 13.82, 13.82]",2,"[8, 8, 15, 15]",64
"[7.35, 7.35, 10.35, 10.35]",2,"[4, 4, 11, 11]",57
"[3.0, 3.0, 6.0, 6.0]",2,"[1, 1, 8, 8]",49
"[11.15, 11.15, 14.15, 14.15]",2,"[8, 8, 15, 15]",64
"[11.07, 11.07, 14.07, 14.07]",2,"[8, 8, 15, 15]",64
"[8.3, 8.3, 11.3, 11.3]",4,"[8, 8, 12, 12]",16
"[8.26, 8.26, 11.26, 11.26]",4,"[8, 8, 12, 12]",16
"[2.35, 2.35, 5.35, 5.35]",2,"[1, 1, 8, 8]",49
"[2.5, 2.5, 5.5, 5.5]",2,"[1, 1, 8, 8]",49
"[1.53, 1.53, 4.53, 4.53]",2,"[1, 1, 8, 8]",49
"[10.7, 10.7, 13.7, 13.7]",2,"[8, 8, 15, 15]",64
"[5.4, 5.4, 8.4, 8.4]",2,"[4, 4, 11, 11]",57
"[3.25, 3.25, 6.25, 6.25]",2,"[1, 1, 8, 8]",49
"[10.49, 10.49, 13.49, 13.49]",2,"[8, 8, 15, 15]",64
"[10.56, 10.56, 13.56, 13.56]",2,"[8, 8, 15, 15]",64
"[3.99, 3.99, 6.99, 6.99]",2,"[1, 1, 8, 8]",49
"[3.23, 3.23, 6.23, 6.23]",2,"[1, 1, 8, 8]",49
"[5.29, 5.29, 8.29, 8.29]",2,"[4, 4, 11, 11]",57
"[5.91, 5.91, 8.91, 8.91]",2,"[4, 4, 11, 11]",57
"[5.06, 5.06, 8.059999999999999, 8.059999999999999]",2,"[4, 4, 11, 11]",57
"[2.32, 2.32, 5.32, 5.32]",2,"[1, 1, 8, 8]",49
"[11.78, 11.78, 14.78, 14.78]",2,"[8, 8, 15, 15]",64
"[11.79, 11.79, 14.79, 14.79]",2,"[8, 8, 15, 15]",64
"[4.89, 4.89, 7.89, 7.89]",4,"[4, 4, 8, 8]",16
"[8.77, 8.77, 11.77, 11.77]",4,"[8, 8, 12, 12]",16
"[9.62, 9.62, 12.62, 12.62]",2,"[8, 8, 15, 15]",64
"[3.64, 3.64, 6.640000000000001, 6.640000000000001]",2,"[1, 1, 8, 8]",49
"[7.0, 7.0, 10.0, 10.0]",2,"[4, 4, 11, 11]",57
"[4.66, 4.66, 7.66, 7.66]",4,"[4, 4, 8, 8]",16
"[10.83, 10.83, 13.83, 13.83]",2,"[8, 8, 15, 15]",64
"[6.37, 6.37, 9.370000000000001, 9.370000000000001]",2,"[4, 4, 11, 11]",57
"[1.79, 1.79, 4.79, 4.79]",2,"[1, 1, 8, 8]",49
"[4.93, 4.93, 7.93, 7.93]",4,"[4, 4, 8, 8]",16
"[2.15, 2.15, 5.15, 5.15]",2,"[1, 1, 8, 8]",49
"[1.21, 1.21, 4.21, 4.21]",2,"[1, 1, 8, 8]",49
"[1.83, 1.83, 4.83, 4.83]",2,"[1, 1, 8, 8]",49
"[7.08, 7.08, 10.08, 10.08]",2,"[4, 4, 11, 11]",57
"[6.3, 6.3, 9.3, 9.3]",2,"[4, 4, 11, 11]",57
"[5.49, 5.49, 8.49, 8.49]",2,"[4, 4, 11, 11]",57
"[11.68, 11.68, 14.68, 14.68]",2,"[8, 8, 15, 15]",64
"[11.56, 11.56, 14.56, 14.56]",2,"[8, 8, 15, 15]",64
"[9.07, 9.07, 12.07, 12.07]",2,"[8, 8, 15, 15]",64
"[9.41, 9.41, 12.41, 12.41]",2,"[8, 8, 15, 15]",64
"[7.05, 7.05, 10.05, 10.05]",2,"[4, 4, 11, 11]",57
"[1.81, 1.81, 4.8100000000000005, 4.8100000000000005]",2,"[1, 1, 8, 8]",49
"[2.58, 2.58, 5.58, 5.58]",2,"[1, 1, 8, 8]",49
"[8.23, 8.23, 11.23, 11.23]",4,"[8, 8, 12, 12]",16
"[11.58, 11.58, 14.58, 14.58]",2,"[8, 8, 15, 15]",64
"[2.98, 2.98, 5.98, 5.98]",2,"[1, 1, 8, 8]",49
"[8.25, 8.25, 11.25, 11.25]",4,"[8, 8, 12, 12]",16
"[3.42, 3.42, 6.42, 6.42]",2,"[1, 1, 8, 8]",49
"[1.62, 1.62, 4.62, 4.62]",2,"[1, 1, 8, 8]",49
"[8.64, 8.64, 11.64, 11.64]",4,"[8, 8, 12, 12]",16
"[2.47, 2.47, 5.470000000000001, 5.470000000000001]",2,"[1, 1, 8, 8]",49
"[8.06, 8.06, 11.06, 11.06]",4,"[8, 8, 12, 12]",16
"[10.89, 10.89, 13.89, 13.89]",2,"[8, 8, 15, 15]",64
"[10.5, 10.5, 13.5, 13.5]",2,"[8, 8, 15, 15]",64
"[8.77, 8.77, 11.77, 11.77]",4,"[8, 8, 12, 12]",16
"[5.35, 5.35, 8.35, 8.35]",2,"[4, 4, 11, 11]",57
"[5.61, 5.61, 8.61, 8.61]",2,"[4, 4, 11, 11]",57
"[8.96, 8.96, 11.96, 11.96]",4,"[8, 8, 12, 12]",16
"[8.55, 8.55, 11.55, 11.55]",4,"[8, 8, 12, 12]",16
"[3.17, 3.17, 6.17, 6.17]",2,"[1, 1, 8, 8]",49
"[6.37, 6.37, 9.370000000000001, 9.370000000000001]",2,"[4, 4, 11, 11]",57
"[10.22, 10.22, 13.22, 13.22]",2,"[8, 8, 15, 15]",64
"[1.46, 1.46, 4.46, 4.46]",2,"[1, 1, 8, 8]",49
"[10.81, 10.81, 13.81, 13.81]",2,"[8, 8, 15, 15]",64
"[4.84, 4.84, 7.84, 7.84]",4,"[4, 4, 8, 8]",16
"[2.5, 2.5, 5.5, 5.5]",2,"[1, 1, 8, 8]",49
"[7.27, 7.27, 10.27, 10.27]",2,"[4, 4, 11, 11]",57
"[11.39, 11.39, 14.39, 14.39]",2,"[8, 8, 15, 15]",64
"[6.46, 6.46, 9.46, 9.46]",2,"[4, 4, 11, 11]",57
"[2.16, 2.16, 5.16, 5.16]",2,"[1, 1, 8, 8]",49
"[9.5, 9.5, 12.5, 12.5]",2,"[8, 8, 15, 15]",64
"[10.32, 10.32, 13.32, 13.32]",2,"[8, 8, 15, 15]",64
"[2.16, 2.16, 5.16, 5.16]",2,"[1, 1, 8, 8]",49
"[7.07, 7.07, 10.07, 10.07]",2,"[4, 4, 11, 11]",57
"[4.55, 4.55, 7.55, 7.55]",4,"[4, 4, 8, 8]",16
"[6.85, 6.85, 9.85, 9.85]",2,"[4, 4, 11, 11]",57
"[6.14, 6.14, 9.14, 9.14]",2,"[4, 4, 11, 11]",57
"[1.6, 1.6, 4.6, 4.6]",2,"[1, 1, 8, 8]",49
"[3.81, 3.81, 6.8100000000000005, 6.8100000000000005]",2,"[1, 1, 8, 8]",49
"[8.82, 8.82, 11.82, 11.82]",4,"[8, 8, 12, 12]",16
"[5.05, 5.05, 8.05, 8.05]",2,"[4, 4, 11, 11]",57
"[11.24, 11.24, 14.24, 14.24]",2,"[8, 8, 15, 15]",64
"[6.84, 6.84, 9.84, 9.84]",2,"[4, 4, 11, 11]",57
"[11.75, 11.75, 14.75, 14.75]",2,"[8, 8, 15, 15]",64
"[4.78, 4.78, 7.78, 7.78]",4,"[4, 4, 8, 8]",16
"[11.05, 11.05, 14.05, 14.05]",2,"[8, 8, 15, 15]",64
"[8.03, 8.03, 11.03, 11.03]",4,"[8, 8, 12, 12]",16
"[9.0, 9.0, 12.0, 12.0]",4,"[8, 8, 12, 12]",16
"[9.98, 9.98, 12.98, 12.98]",2,"[8, 8, 15, 15]",64
"[10.7, 10.7, 13.7, 13.7]",2,"[8, 8, 15, 15]",64
"[8.77, 8.77, 11.77, 11.77]",4,"[8, 8, 12, 12]",16
"[4.23, 4.23, 7.23, 7.23]",4,"[4, 4, 8, 8]",16
"[4.18, 4.18, 7.18, 7.18]",4,"[4, 4, 8, 8]",16
"[8.72, 8.72, 11.72, 11.72]",4,"[8, 8, 12, 12]",16
"[5.33, 5.33, 8.33, 8.33]",2,"[4, 4, 11, 11]",57
"[3.83, 3.83, 6.83, 6.83]",2,"[1, 1, 8, 8]",49
"[11.65, 11.65, 14.65, 14.65]",2,"[8, 8, 15, 15]",64
"[6.88, 6.88, 9.879999999999999, 9.879999999999999]",2,"[4, 4, 11, 11]",57
"[1.5, 1.5, 4.5, 4.5]",2,"[1, 1, 8, 8]",49
"[3.5, 3.5, 6.5, 6.5]",2,"[1, 1, 8, 8]",49
