SRC Query,Depth,BBoxes,Data Size
"[[(4.147434, 5.107434), (11.279078, 12.239078)]]",3,"[[4, 8], [8, 15]]",32
"[[(2.564579, 3.524579), (0.186986, 1.146986)]]",6,"[[2, 4], [0, 2]]",4
"[[(10.241348, 11.201348), (13.734465, 14.694465)]]",5,"[[10, 12], [12, 15]]",8
"[[(7.969412, 8.929412), (11.126242, 12.086242)]]",0,"[(0, 15), (0, 15)]",256
"[[(3.492599, 4.452599), (0.724122, 1.684122)]]",2,"[[0, 8], [0, 8]]",64
"[[(6.332788, 7.292788), (10.173479, 11.133479)]]",6,"[[6, 8], [10, 12]]",4
"[[(13.017542, 13.977542), (8.625567, 9.585567)]]",7,"[[13, 14], [8, 10]]",2
"[[(10.0731, 11.0331), (4.153642, 5.113642)]]",6,"[[10, 12], [4, 6]]",4
"[[(10.381424, 11.341424), (10.238102, 11.198102)]]",6,"[[10, 12], [10, 12]]",4
"[[(6.51042, 7.47042), (10.234997, 11.194997)]]",6,"[[6, 8], [10, 12]]",4
"[[(3.753029, 4.713029), (2.961151, 3.921151)]]",2,"[[0, 8], [0, 8]]",64
"[[(13.391232, 14.351232), (11.775215, 12.735215)]]",3,"[[12, 15], [8, 15]]",32
"[[(10.107805, 11.067805), (8.059813, 9.019813)]]",6,"[[10, 12], [8, 10]]",4
"[[(0.389114, 1.349114), (8.848424, 9.808424)]]",6,"[[0, 2], [8, 10]]",4
"[[(8.753974, 9.713974), (9.8801, 10.8401)]]",5,"[[8, 10], [8, 12]]",8
"[[(14.024705, 14.984705), (5.184943, 6.144943)]]",5,"[[14, 15], [4, 8]]",8
"[[(10.277572, 11.237572), (13.796176, 14.756176)]]",5,"[[10, 12], [12, 15]]",8
"[[(6.388225, 7.348225), (4.109123, 5.069123)]]",6,"[[6, 8], [4, 6]]",4
"[[(4.185217, 5.145217), (3.748296, 4.708296)]]",3,"[[4, 8], [0, 8]]",32
"[[(7.586232, 8.546232), (7.913802, 8.873802)]]",0,"[(0, 15), (0, 15)]",256
"[[(12.745193, 13.705193), (12.957822, 13.917822)]]",6,"[[12, 14], [12, 14]]",4
"[[(7.199222, 8.159222), (1.914001, 2.874001)]]",0,"[(0, 15), (0, 15)]",256
"[[(9.365299, 10.325299), (9.10805, 10.06805)]]",4,"[[8, 12], [8, 12]]",16
"[[(13.994946, 14.954946), (3.973052, 4.933052)]]",3,"[[12, 15], [0, 8]]",32
"[[(10.759786, 11.719786), (3.691598, 4.651598)]]",3,"[[8, 12], [0, 8]]",32
"[[(4.963272, 5.923272), (6.559271, 7.519271)]]",6,"[[4, 6], [6, 8]]",4
"[[(7.065464, 8.025464), (6.643651, 7.603651)]]",0,"[(0, 15), (0, 15)]",256
"[[(3.072865, 4.032865), (3.733208, 4.693208)]]",2,"[[0, 8], [0, 8]]",64
"[[(12.970796, 13.930796), (1.567632, 2.527632)]]",5,"[[12, 14], [0, 4]]",8
"[[(6.450962, 7.410962), (14.0353, 14.9953)]]",6,"[[6, 8], [14, 15]]",4
"[[(11.848418, 12.808418), (2.590235, 3.550235)]]",2,"[[8, 15], [0, 8]]",64
"[[(7.637861, 8.597861), (11.680214, 12.640214)]]",0,"[(0, 15), (0, 15)]",256
"[[(11.269735, 12.229735), (9.568724, 10.528724)]]",2,"[[8, 15], [8, 15]]",64
"[[(2.658682, 3.618682), (10.212463, 11.172463)]]",6,"[[2, 4], [10, 12]]",4
"[[(4.218636, 5.178636), (10.006473, 10.966473)]]",6,"[[4, 6], [10, 12]]",4
"[[(10.127188, 11.087188), (13.827667, 14.787667)]]",5,"[[10, 12], [12, 15]]",8
"[[(12.893711, 13.853711), (13.584198, 14.544198)]]",5,"[[12, 14], [12, 15]]",8
"[[(5.143286, 6.103286), (8.55709, 9.51709)]]",4,"[[4, 8], [8, 12]]",16
"[[(5.392715, 6.352715), (13.583073, 14.543073)]]",4,"[[4, 8], [12, 15]]",16
"[[(2.448731, 3.408731), (0.427626, 1.387626)]]",6,"[[2, 4], [0, 2]]",4
"[[(4.433995, 5.393995), (4.425647, 5.385647)]]",6,"[[4, 6], [4, 6]]",4
"[[(0.621076, 1.581076), (8.854954, 9.814954)]]",6,"[[0, 2], [8, 10]]",4
"[[(12.232295, 13.192295), (9.517029, 10.477029)]]",5,"[[12, 14], [8, 12]]",8
"[[(2.75902, 3.71902), (3.894199, 4.854199)]]",3,"[[0, 4], [0, 8]]",32
"[[(11.293851, 12.253851), (7.00818, 7.96818)]]",2,"[[8, 15], [0, 8]]",64
"[[(5.617088, 6.577088), (6.594628, 7.554628)]]",4,"[[4, 8], [4, 8]]",16
"[[(4.20188, 5.16188), (5.231841, 6.191841)]]",5,"[[4, 6], [4, 8]]",8
"[[(2.920128, 3.880128), (6.099401, 7.059401)]]",6,"[[2, 4], [6, 8]]",4
"[[(6.361717, 7.321717), (1.194157, 2.154157)]]",5,"[[6, 8], [0, 4]]",8
"[[(12.873308, 13.833308), (2.916258, 3.876258)]]",6,"[[12, 14], [2, 4]]",4
"[[(7.262018, 8.222018), (13.869485, 14.829485)]]",0,"[(0, 15), (0, 15)]",256
"[[(13.082989, 14.042989), (10.767835, 11.727835)]]",4,"[[12, 15], [8, 12]]",16
"[[(0.296028, 1.256028), (11.503988, 12.463988)]]",3,"[[0, 4], [8, 15]]",32
"[[(13.225496, 14.185496), (9.077764, 10.037764)]]",4,"[[12, 15], [8, 12]]",16
"[[(3.149622, 4.109622), (0.903057, 1.863057)]]",2,"[[0, 8], [0, 8]]",64
"[[(4.075069, 5.035069), (11.811434, 12.771434)]]",3,"[[4, 8], [8, 15]]",32
"[[(12.399606, 13.359606), (1.889791, 2.849791)]]",5,"[[12, 14], [0, 4]]",8
"[[(10.777381, 11.737381), (12.687761, 13.647761)]]",6,"[[10, 12], [12, 14]]",4
"[[(4.935353, 5.895353), (3.534311, 4.494311)]]",3,"[[4, 8], [0, 8]]",32
"[[(13.229061, 14.189061), (10.185275, 11.145275)]]",4,"[[12, 15], [8, 12]]",16
"[[(10.801202, 11.761202), (1.304413, 2.264413)]]",5,"[[10, 12], [0, 4]]",8
"[[(11.116795, 12.076795), (3.602958, 4.562958)]]",2,"[[8, 15], [0, 8]]",64
"[[(11.918374, 12.878374), (9.638168, 10.598168)]]",2,"[[8, 15], [8, 15]]",64
"[[(5.861267, 6.821267), (5.547037, 6.507037)]]",4,"[[4, 8], [4, 8]]",16
"[[(4.678511, 5.638511), (1.523184, 2.483184)]]",5,"[[4, 6], [0, 4]]",8
"[[(7.505738, 8.465738), (0.750179, 1.710179)]]",0,"[(0, 15), (0, 15)]",256
