SRC Query,Depth,BBoxes,Data Size
"[[(9.057912, 10.017912), (0.811848, 1.771848)]]",4,"[[8, 12], [0, 4]]",16
"[[(0.638896, 1.598896), (7.042992, 8.002992)]]",1,"[[0, 8], (0, 15)]",128
"[[(2.105466, 3.065466), (13.474678, 14.434678)]]",5,"[[2, 4], [12, 15]]",8
"[[(10.759595, 11.719595), (10.071933, 11.031933)]]",6,"[[10, 12], [10, 12]]",4
"[[(3.308522, 4.268522), (3.364206, 4.324206)]]",2,"[[0, 8], [0, 8]]",64
"[[(1.452998, 2.412998), (12.775035, 13.735035)]]",4,"[[0, 4], [12, 15]]",16
"[[(3.991545, 4.951545), (7.980181, 8.940181)]]",1,"[[0, 8], (0, 15)]",128
"[[(6.054673, 7.014673), (13.166381, 14.126381)]]",5,"[[6, 8], [12, 15]]",8
"[[(9.798999, 10.758999), (10.992693, 11.952693)]]",4,"[[8, 12], [8, 12]]",16
"[[(1.146315, 2.106315), (8.233427, 9.193427)]]",4,"[[0, 4], [8, 12]]",16
"[[(11.057691, 12.017691), (6.866096, 7.826096)]]",2,"[[8, 15], [0, 8]]",64
"[[(0.878681, 1.838681), (13.6625, 14.6225)]]",5,"[[0, 2], [12, 15]]",8
"[[(2.511178, 3.471178), (5.099436, 6.059436)]]",5,"[[2, 4], [4, 8]]",8
"[[(7.232508, 8.192508), (1.590195, 2.550195)]]",0,"[(0, 15), (0, 15)]",256
"[[(2.33432, 3.29432), (13.899187, 14.859187)]]",5,"[[2, 4], [12, 15]]",8
"[[(9.71844, 10.67844), (5.305536, 6.265536)]]",4,"[[8, 12], [4, 8]]",16
"[[(9.877633, 10.837633), (10.458405, 11.418405)]]",4,"[[8, 12], [8, 12]]",16
"[[(10.696435, 11.656435), (0.226557, 1.186557)]]",6,"[[10, 12], [0, 2]]",4
"[[(3.345469, 4.305469), (11.443588, 12.403588)]]",2,"[[0, 8], [8, 15]]",64
"[[(11.923767, 12.883767), (13.765269, 14.725269)]]",2,"[[8, 15], [8, 15]]",64
"[[(12.632672, 13.592672), (1.609824, 2.569824)]]",5,"[[12, 14], [0, 4]]",8
"[[(5.770076, 6.730076), (12.77979, 13.73979)]]",4,"[[4, 8], [12, 15]]",16
"[[(2.771764, 3.731764), (1.05374, 2.01374)]]",5,"[[2, 4], [0, 4]]",8
"[[(8.219217, 9.179217), (1.175668, 2.135668)]]",5,"[[8, 10], [0, 4]]",8
"[[(1.21708, 2.17708), (4.859514, 5.819514)]]",4,"[[0, 4], [4, 8]]",16
"[[(10.030929, 10.990929), (8.107705, 9.067705)]]",7,"[[10, 11], [8, 10]]",2
"[[(8.797847, 9.757847), (8.159625, 9.119625)]]",6,"[[8, 10], [8, 10]]",4
"[[(5.388668, 6.348668), (1.404783, 2.364783)]]",4,"[[4, 8], [0, 4]]",16
"[[(13.130361, 14.090361), (7.641302, 8.601302)]]",1,"[[8, 15], (0, 15)]",128
"[[(8.501329, 9.461329), (3.229103, 4.189103)]]",3,"[[8, 12], [0, 8]]",32
"[[(9.959968, 10.919968), (4.40656, 5.36656)]]",4,"[[8, 12], [4, 8]]",16
"[[(8.606981, 9.566981), (12.863951, 13.823951)]]",6,"[[8, 10], [12, 14]]",4
"[[(9.977709, 10.937709), (1.47079, 2.43079)]]",4,"[[8, 12], [0, 4]]",16
"[[(2.914671, 3.874671), (0.446613, 1.406613)]]",6,"[[2, 4], [0, 2]]",4
"[[(8.213383, 9.173383), (8.753711, 9.713711)]]",6,"[[8, 10], [8, 10]]",4
"[[(9.18274, 10.14274), (12.523172, 13.483172)]]",4,"[[8, 12], [12, 15]]",16
"[[(0.773834, 1.733834), (5.415169, 6.375169)]]",5,"[[0, 2], [4, 8]]",8
"[[(6.918162, 7.878162), (4.755701, 5.715701)]]",6,"[[6, 8], [4, 6]]",4
"[[(6.03048, 6.99048), (3.000944, 3.960944)]]",8,"[[6, 7], [3, 4]]",1
"[[(0.517388, 1.477388), (7.673704, 8.633704)]]",1,"[[0, 8], (0, 15)]",128
"[[(2.49237, 3.45237), (2.562166, 3.522166)]]",6,"[[2, 4], [2, 4]]",4
"[[(2.615024, 3.575024), (10.1766, 11.1366)]]",6,"[[2, 4], [10, 12]]",4
"[[(9.109233, 10.069233), (5.228163, 6.188163)]]",4,"[[8, 12], [4, 8]]",16
"[[(5.710976, 6.670976), (9.306194, 10.266194)]]",4,"[[4, 8], [8, 12]]",16
"[[(5.513503, 6.473503), (7.01675, 7.97675)]]",4,"[[4, 8], [4, 8]]",16
"[[(9.869776, 10.829776), (6.511474, 7.471474)]]",4,"[[8, 12], [4, 8]]",16
"[[(13.572337, 14.532337), (4.322771, 5.282771)]]",4,"[[12, 15], [4, 8]]",16
"[[(2.195368, 3.155368), (0.870197, 1.830197)]]",6,"[[2, 4], [0, 2]]",4
"[[(6.052963, 7.012963), (3.983103, 4.943103)]]",3,"[[4, 8], [0, 8]]",32
"[[(2.755324, 3.715324), (5.242449, 6.202449)]]",5,"[[2, 4], [4, 8]]",8
"[[(4.748517, 5.708517), (9.039658, 9.999658)]]",6,"[[4, 6], [8, 10]]",4
"[[(7.497332, 8.457332), (9.862376, 10.822376)]]",0,"[(0, 15), (0, 15)]",256
"[[(1.221097, 2.181097), (13.070107, 14.030107)]]",4,"[[0, 4], [12, 15]]",16
"[[(12.040602, 13.000602), (3.684636, 4.644636)]]",3,"[[12, 15], [0, 8]]",32
"[[(13.207047, 14.167047), (2.346808, 3.306808)]]",4,"[[12, 15], [0, 4]]",16
"[[(8.016748, 8.976748), (0.69443, 1.65443)]]",7,"[[8, 9], [0, 2]]",2
"[[(5.481339, 6.441339), (0.395391, 1.355391)]]",4,"[[4, 8], [0, 4]]",16
"[[(2.738322, 3.698322), (2.824852, 3.784852)]]",6,"[[2, 4], [2, 4]]",4
"[[(0.554668, 1.514668), (0.710102, 1.670102)]]",6,"[[0, 2], [0, 2]]",4
"[[(6.864193, 7.824193), (3.986564, 4.946564)]]",3,"[[4, 8], [0, 8]]",32
"[[(0.599042, 1.559042), (0.131467, 1.091467)]]",6,"[[0, 2], [0, 2]]",4
"[[(0.197774, 1.157774), (8.903336, 9.863336)]]",6,"[[0, 2], [8, 10]]",4
"[[(7.794024, 8.754024), (0.833964, 1.793964)]]",0,"[(0, 15), (0, 15)]",256
"[[(11.031078, 11.991078), (12.041875, 13.001875)]]",7,"[[11, 12], [12, 14]]",2
"[[(3.065687, 4.025687), (4.77358, 5.73358)]]",2,"[[0, 8], [0, 8]]",64
"[[(12.204823, 13.164823), (11.690407, 12.650407)]]",3,"[[12, 15], [8, 15]]",32
"[[(11.176678, 12.136678), (9.568522, 10.528522)]]",2,"[[8, 15], [8, 15]]",64
"[[(0.450105, 1.410105), (11.500659, 12.460659)]]",3,"[[0, 4], [8, 15]]",32
"[[(8.595646, 9.555646), (1.139429, 2.099429)]]",5,"[[8, 10], [0, 4]]",8
"[[(0.992405, 1.952405), (5.363509, 6.323509)]]",5,"[[0, 2], [4, 8]]",8
