,BRC Size,SRC Size,SRC Depth,Diff,F/P %,Error %
0,225,4096,0,3871,18.204444444444444,5.4931640625
1,225,1024,2,799,4.551111111111111,21.97265625
2,225,4096,0,3871,18.204444444444444,5.4931640625
3,225,2048,1,1823,9.102222222222222,10.986328125
4,225,2048,1,1823,9.102222222222222,10.986328125
5,225,1024,2,799,4.551111111111111,21.97265625
6,225,1024,2,799,4.551111111111111,21.97265625
7,225,1024,2,799,4.551111111111111,21.97265625
8,225,2048,1,1823,9.102222222222222,10.986328125
9,225,4096,0,3871,18.204444444444444,5.4931640625
10,225,1024,2,799,4.551111111111111,21.97265625
11,225,4096,0,3871,18.204444444444444,5.4931640625
12,225,1024,2,799,4.551111111111111,21.97265625
13,225,2048,1,1823,9.102222222222222,10.986328125
14,225,1024,2,799,4.551111111111111,21.97265625
15,225,1024,2,799,4.551111111111111,21.97265625
16,225,1024,2,799,4.551111111111111,21.97265625
17,225,1024,2,799,4.551111111111111,21.97265625
18,225,1024,2,799,4.551111111111111,21.97265625
19,225,1024,2,799,4.551111111111111,21.97265625
20,225,2048,1,1823,9.102222222222222,10.986328125
21,225,1024,2,799,4.551111111111111,21.97265625
22,225,4096,0,3871,18.204444444444444,5.4931640625
23,225,1024,2,799,4.551111111111111,21.97265625
24,225,256,4,31,1.1377777777777778,87.890625
25,225,1024,2,799,4.551111111111111,21.97265625
26,225,256,4,31,1.1377777777777778,87.890625
27,225,2048,1,1823,9.102222222222222,10.986328125
28,225,4096,0,3871,18.204444444444444,5.4931640625
29,225,4096,0,3871,18.204444444444444,5.4931640625
30,225,1024,2,799,4.551111111111111,21.97265625
31,225,1024,2,799,4.551111111111111,21.97265625
32,225,1024,2,799,4.551111111111111,21.97265625
33,225,1024,2,799,4.551111111111111,21.97265625
34,225,1024,2,799,4.551111111111111,21.97265625
35,225,4096,0,3871,18.204444444444444,5.4931640625
36,225,4096,0,3871,18.204444444444444,5.4931640625
37,225,1024,2,799,4.551111111111111,21.97265625
38,225,512,3,287,2.2755555555555556,43.9453125
39,225,1024,2,799,4.551111111111111,21.97265625
40,225,2048,1,1823,9.102222222222222,10.986328125
41,225,4096,0,3871,18.204444444444444,5.4931640625
42,225,4096,0,3871,18.204444444444444,5.4931640625
43,225,1024,2,799,4.551111111111111,21.97265625
44,225,4096,0,3871,18.204444444444444,5.4931640625
45,225,2048,1,1823,9.102222222222222,10.986328125
46,225,512,3,287,2.2755555555555556,43.9453125
47,225,1024,2,799,4.551111111111111,21.97265625
48,225,4096,0,3871,18.204444444444444,5.4931640625
49,225,512,3,287,2.2755555555555556,43.9453125
50,225,1024,2,799,4.551111111111111,21.97265625
51,225,2048,1,1823,9.102222222222222,10.986328125
52,225,2048,1,1823,9.102222222222222,10.986328125
53,225,1024,2,799,4.551111111111111,21.97265625
