SRC Query,Depth,BBoxes,Data Size
"[7.396988, 8.587726, 9.636988, 10.827726]",2,"[4, 8, 11, 15]",64
"[1.856506, 4.981856, 4.096506, 7.221856]",2,"[0, 0, 8, 8]",64
"[8.545242, 7.437024, 10.785242, 9.677024]",3,"[8, 4, 12, 11]",32
"[11.405109, 5.163635, 13.645109, 7.403635]",2,"[8, 0, 15, 8]",64
"[11.553823, 0.148868, 13.793823, 2.388868]",2,"[8, 0, 15, 8]",64
"[6.998736, 11.654261, 9.238736, 13.894261]",2,"[4, 8, 11, 15]",64
"[0.351532, 4.114051, 2.591532, 6.354051]",4,"[0, 4, 4, 8]",16
"[6.989206, 1.87368, 9.229206, 4.11368]",2,"[4, 0, 11, 8]",64
"[5.221908, 3.198812, 7.461908, 5.438812]",3,"[4, 0, 8, 8]",32
"[0.576387, 5.056836, 2.816387, 7.296836]",4,"[0, 4, 4, 8]",16
"[5.156824, 1.307253, 7.396824, 3.547253]",4,"[4, 0, 8, 4]",16
"[1.104851, 1.175407, 3.344851, 3.415407]",4,"[0, 0, 4, 4]",16
"[6.005475, 5.549681, 8.245475, 7.789681]",4,"[6, 4, 9, 8]",16
"[1.784524, 2.298785, 4.024524, 4.538785]",2,"[0, 0, 8, 8]",64
"[10.302405, 8.52825, 12.542405, 10.76825]",4,"[10, 8, 13, 12]",16
"[3.846495, 6.376413, 6.086495, 8.616413]",2,"[0, 4, 8, 11]",64
"[7.375121, 8.07344, 9.615121, 10.31344]",2,"[4, 8, 11, 15]",64
"[6.355108, 9.168744, 8.595108, 11.408744]",4,"[6, 8, 9, 12]",16
"[4.539549, 5.085713, 6.779549, 7.325713]",4,"[4, 4, 8, 8]",16
"[7.573544, 10.67076, 9.813544, 12.91076]",2,"[4, 8, 11, 15]",64
"[10.480904, 9.863671, 12.720904, 12.103671]",3,"[10, 8, 13, 15]",32
"[7.496274, 2.328499, 9.736274, 4.568499]",2,"[4, 0, 11, 8]",64
"[12.739718, 11.93577, 14.979718, 14.17577]",3,"[12, 8, 15, 15]",32
"[10.497097, 9.540335, 12.737097, 11.780335]",4,"[10, 8, 13, 12]",16
"[12.052686, 0.37619, 14.292686, 2.61619]",4,"[12, 0, 15, 4]",16
"[0.712232, 9.847457, 2.952232, 12.087457]",3,"[0, 8, 4, 15]",32
"[6.917387, 11.805049, 9.157387, 14.045049]",2,"[4, 8, 11, 15]",64
"[11.309431, 1.157482, 13.549431, 3.397482]",2,"[8, 0, 15, 8]",64
"[9.199339, 2.502365, 11.439339, 4.742365]",4,"[8, 2, 12, 5]",16
"[11.946745, 0.239261, 14.186745, 2.479261]",2,"[8, 0, 15, 8]",64
"[7.89282, 9.988544, 10.13282, 12.228544]",2,"[4, 8, 11, 15]",64
"[3.833472, 1.115953, 6.073472, 3.355953]",2,"[0, 0, 8, 8]",64
"[9.211146, 4.361925, 11.451146, 6.601925]",4,"[8, 4, 12, 8]",16
"[7.074233, 7.412503, 9.314233, 9.652503]",2,"[4, 4, 11, 11]",64
"[1.730737, 6.372977, 3.970737, 8.612977]",4,"[0, 6, 4, 9]",16
"[6.968824, 0.557578, 9.208824, 2.797578]",2,"[4, 0, 11, 8]",64
"[5.260023, 10.575543, 7.500023, 12.815543]",4,"[4, 10, 8, 13]",16
"[11.526364, 5.409023, 13.766364, 7.649023]",2,"[8, 0, 15, 8]",64
"[6.113199, 7.197513, 8.353199, 9.437513]",3,"[6, 4, 9, 11]",32
"[11.235453, 10.249634, 13.475453, 12.489634]",2,"[8, 8, 15, 15]",64
"[2.831639, 3.832058, 5.071639, 6.072058]",2,"[0, 0, 8, 8]",64
"[9.026053, 3.970831, 11.266053, 6.210831]",3,"[8, 0, 12, 8]",32
"[7.358786, 6.920596, 9.598786, 9.160596]",2,"[4, 4, 11, 11]",64
"[12.359504, 9.203129, 14.599504, 11.443129]",4,"[12, 8, 15, 12]",16
"[1.157143, 10.90607, 3.397143, 13.14607]",3,"[0, 8, 4, 15]",32
"[9.711617, 3.879826, 11.951617, 6.119826]",3,"[8, 0, 12, 8]",32
"[12.092148, 8.34314, 14.332148, 10.58314]",4,"[12, 8, 15, 12]",16
"[5.322531, 12.700094, 7.562531, 14.940094]",4,"[4, 12, 8, 15]",16
"[10.073101, 8.282702, 12.313101, 10.522702]",4,"[10, 8, 13, 12]",16
"[10.225772, 11.424199, 12.465772, 13.664199]",3,"[10, 8, 13, 15]",32
"[4.258147, 11.03876, 6.498147, 13.27876]",3,"[4, 8, 8, 15]",32
"[5.671027, 12.677283, 7.911027, 14.917283]",4,"[4, 12, 8, 15]",16
"[8.575766, 3.002755, 10.815766, 5.242755]",3,"[8, 0, 12, 8]",32
"[9.458413, 4.041732, 11.698413, 6.281732]",4,"[8, 4, 12, 8]",16
"[1.610321, 9.20607, 3.850321, 11.44607]",4,"[0, 8, 4, 12]",16
"[2.774662, 9.85476, 5.014662, 12.09476]",2,"[0, 8, 8, 15]",64
"[9.061558, 11.032335, 11.301558, 13.272335]",3,"[8, 8, 12, 15]",32
"[8.054557, 1.137231, 10.294557, 3.377231]",4,"[8, 0, 12, 4]",16
"[4.347048, 11.718275, 6.587048, 13.958275]",3,"[4, 8, 8, 15]",32
"[0.279176, 3.886349, 2.519176, 6.126349]",3,"[0, 0, 4, 8]",32
"[2.620571, 10.879762, 4.860571, 13.119762]",3,"[2, 8, 5, 15]",32
"[2.57652, 10.415997, 4.81652, 12.655997]",4,"[2, 10, 5, 13]",16
"[10.804064, 5.097501, 13.044064, 7.337501]",2,"[8, 0, 15, 8]",64
"[4.84222, 8.291628, 7.08222, 10.531628]",4,"[4, 8, 8, 12]",16
"[5.759643, 2.138979, 7.999643, 4.378979]",4,"[4, 2, 8, 5]",16
"[12.37607, 3.314773, 14.61607, 5.554773]",3,"[12, 0, 15, 8]",32
"[10.529981, 9.585925, 12.769981, 11.825925]",4,"[10, 8, 13, 12]",16
"[7.937327, 0.701988, 10.177327, 2.941988]",2,"[4, 0, 11, 8]",64
"[12.407321, 6.683692, 14.647321, 8.923692]",4,"[12, 6, 15, 9]",16
"[6.363169, 9.445431, 8.603169, 11.685431]",4,"[6, 8, 9, 12]",16
"[10.408227, 2.64239, 12.648227, 4.88239]",4,"[10, 2, 13, 5]",16
"[0.768495, 11.168983, 3.008495, 13.408983]",3,"[0, 8, 4, 15]",32
"[2.750666, 9.683292, 4.990666, 11.923292]",4,"[2, 8, 5, 12]",16
"[11.696631, 2.185604, 13.936631, 4.425604]",2,"[8, 0, 15, 8]",64
"[4.702297, 11.819322, 6.942297, 14.059322]",3,"[4, 8, 8, 15]",32
"[6.532154, 8.009043, 8.772154, 10.249043]",4,"[6, 8, 9, 12]",16
"[1.014569, 1.62603, 3.254569, 3.86603]",4,"[0, 0, 4, 4]",16
"[11.024805, 7.858297, 13.264805, 10.098297]",2,"[8, 4, 15, 11]",64
"[6.845203, 4.804875, 9.085203, 7.044875]",2,"[4, 0, 11, 8]",64
"[3.232261, 5.598851, 5.472261, 7.838851]",2,"[0, 0, 8, 8]",64
