BRC Query,Data Size
"[33.05, -116.86, 34.41, -115.14]",980
"[38.83, -117.83, 40.55, -116.66]",0
"[36.38, -120.51, 37.54, -119.43]",485
"[36.4, -119.48, 37.77, -118.09]",790
"[36.11, -116.21, 37.42, -115.03]",6
"[39.4, -123.88, 40.49, -122.68]",759
"[39.33, -118.36, 41.18, -116.5]",0
"[34.77, -120.75, 35.94, -119.63]",684
"[34.74, -116.34, 35.83, -114.96]",361
"[34.43, -123.39, 36.32, -121.92]",0
"[34.43, -117.57, 36.23, -116.12]",701
"[39.58, -116.27, 41.09, -114.91]",0
"[39.36, -121.63, 41.19, -120.04]",1319
"[39.79, -116.43, 40.86, -114.57]",0
"[37.36, -118.27, 38.87, -116.44]",19
"[39.2, -117.18, 40.69, -116.0]",0
"[37.05, -117.3, 38.49, -115.76]",1
"[36.66, -117.93, 38.0, -116.65]",157
"[35.83, -118.02, 37.6, -116.96]",447
"[33.88, -120.34, 35.01, -119.04]",594
"[36.21, -122.38, 37.28, -120.62]",714
"[36.08, -121.88, 37.9, -120.1]",1407
"[33.17, -117.76, 34.3, -116.6]",1201
"[33.9, -121.71, 35.49, -120.44]",254
"[36.97, -119.68, 38.41, -117.84]",715
"[34.84, -121.06, 36.67, -119.52]",1241
"[35.58, -117.69, 36.94, -116.44]",468
"[37.27, -123.83, 38.41, -121.96]",987
"[39.31, -123.17, 41.01, -121.96]",830
"[36.52, -123.6, 37.66, -122.57]",0
"[37.51, -117.19, 39.36, -115.55]",0
"[33.06, -117.22, 34.21, -115.99]",974
"[32.69, -123.14, 34.55, -122.0]",0
"[40.1, -116.84, 41.73, -115.0]",0
"[37.44, -119.47, 39.24, -118.44]",304
"[38.86, -117.07, 40.66, -115.28]",0
"[36.32, -119.49, 37.81, -118.27]",826
"[36.4, -117.47, 37.4, -115.91]",125
"[38.21, -121.94, 39.94, -120.59]",1282
"[38.52, -120.8, 40.15, -119.64]",704
"[34.98, -122.29, 36.54, -120.83]",456
"[33.8, -122.65, 34.88, -120.81]",0
"[34.39, -123.45, 36.14, -121.58]",7
"[32.75, -122.9, 34.44, -121.72]",0
"[34.17, -116.59, 36.03, -114.98]",651
"[33.59, -119.91, 35.02, -118.43]",850
"[36.89, -119.27, 38.06, -117.96]",475
"[33.99, -118.39, 35.73, -116.55]",1691
"[35.24, -123.27, 36.64, -122.24]",0
"[39.92, -122.9, 41.39, -121.35]",869
"[33.93, -120.82, 35.19, -119.54]",582
"[35.08, -119.93, 36.56, -118.6]",939
"[37.93, -123.97, 39.46, -122.24]",1417
"[36.15, -122.67, 37.93, -121.25]",1296
"[39.01, -123.8, 40.77, -122.41]",1388
