BRC Query,Data Size
"[34.69, -120.54, 35.63, -119.64]",436
"[34.11, -122.31, 35.04, -121.89]",0
"[40.55, -118.5, 41.5, -117.92]",0
"[40.81, -115.82, 41.45, -115.35]",0
"[32.96, -121.66, 33.57, -120.99]",0
"[35.78, -121.27, 36.32, -120.62]",139
"[34.16, -123.97, 34.87, -123.4]",0
"[36.27, -118.36, 36.68, -117.87]",54
"[32.95, -116.77, 33.84, -116.0]",425
"[38.7, -123.99, 39.61, -123.29]",407
"[34.74, -124.03, 35.49, -123.29]",0
"[34.65, -123.01, 35.11, -122.04]",0
"[37.04, -122.34, 37.98, -121.88]",528
"[38.5, -121.78, 39.07, -121.35]",159
"[41.35, -123.8, 41.94, -122.9]",201
"[40.51, -116.52, 41.44, -116.01]",0
"[36.83, -124.13, 37.5, -123.15]",0
"[32.64, -116.35, 33.12, -115.4]",222
"[33.58, -115.79, 34.19, -115.11]",100
"[36.38, -122.76, 36.88, -122.3]",0
"[35.38, -119.66, 36.04, -119.1]",169
"[38.7, -121.35, 39.32, -120.92]",185
"[39.56, -117.96, 40.34, -117.04]",0
"[38.19, -120.48, 39.13, -120.06]",137
"[39.83, -115.13, 40.33, -114.294258]",0
"[38.69, -118.39, 39.23, -117.91]",0
"[35.51, -114.71, 36.12, -114.294258]",0
"[38.85, -120.85, 39.47, -120.44]",110
"[33.37, -122.23, 34.21, -121.81]",0
"[38.73, -115.07, 39.39, -114.294258]",0
"[35.17, -117.57, 35.62, -117.02]",32
"[37.11, -116.19, 38.01, -115.49]",0
"[36.06, -124.12, 36.8, -123.66]",0
"[36.88, -122.59, 37.43, -122.1]",142
"[33.52, -115.53, 34.14, -114.72]",99
"[35.34, -118.32, 35.78, -117.53]",167
"[41.52, -123.6, 42.017231, -123.04]",100
"[38.88, -114.88, 39.81, -114.39]",0
"[36.89, -120.89, 37.8, -120.44]",179
"[39.4, -121.49, 39.86, -120.92]",123
"[39.42, -118.29, 40.17, -117.81]",0
"[33.75, -123.55, 34.28, -123.16]",0
"[35.64, -114.77, 36.36, -114.294258]",0
"[33.23, -122.65, 33.7, -122.1]",0
"[38.06, -114.77, 38.83, -114.294258]",0
"[38.62, -123.38, 39.1, -122.5]",310
"[32.89, -122.26, 33.8, -121.41]",0
"[35.71, -122.32, 36.1, -121.34]",51
"[36.11, -120.74, 37.02, -120.03]",203
"[35.23, -115.7, 35.88, -115.0]",82
"[36.52, -123.05, 37.02, -122.08]",7
"[37.49, -115.29, 37.89, -114.45]",0
"[40.57, -114.79, 41.2, -114.294258]",0
"[38.04, -121.83, 38.7, -120.87]",343
"[35.16, -124.36, 35.9, -123.69]",0
"[40.23, -116.44, 40.64, -115.57]",0
"[33.38, -117.9, 33.98, -117.29]",334
"[35.49, -121.7, 36.28, -121.06]",189
"[35.31, -117.02, 36.09, -116.35]",125
"[37.73, -115.08, 38.61, -114.5]",0
"[34.44, -121.55, 35.14, -120.78]",0
"[41.59, -124.33, 42.017231, -123.87]",82
"[36.56, -121.57, 37.11, -120.63]",189
"[41.41, -120.99, 42.017231, -120.41]",133
"[36.11, -120.62, 37.06, -119.75]",239
"[38.63, -120.54, 39.08, -120.11]",55
"[40.53, -118.35, 41.17, -117.92]",0
"[36.9, -120.94, 37.36, -120.2]",82
"[39.29, -123.02, 40.12, -122.24]",317
"[40.99, -121.01, 41.53, -120.33]",144
"[38.43, -124.22, 39.32, -123.81]",0
"[37.77, -123.84, 38.6, -122.88]",161
"[32.59, -116.66, 33.47, -115.8]",408
"[38.32, -121.95, 39.25, -121.01]",520
"[36.07, -116.13, 37.03, -115.53]",1
"[33.52, -122.74, 34.43, -122.02]",0
"[32.61, -118.91, 33.36, -118.46]",0
"[36.09, -118.07, 36.75, -117.45]",151
"[37.36, -116.35, 38.19, -115.83]",0
"[34.02, -115.8, 34.71, -115.01]",117
"[34.46, -119.87, 35.01, -119.2]",256
"[38.82, -116.56, 39.35, -115.86]",0
"[41.32, -120.75, 42.017231, -120.09]",155
"[38.24, -122.76, 38.99, -122.05]",326
"[40.64, -116.38, 41.52, -115.4]",0
"[35.93, -120.83, 36.71, -120.19]",182
"[35.84, -123.39, 36.35, -122.87]",0
"[38.76, -117.16, 39.59, -116.77]",0
"[39.86, -118.99, 40.37, -118.56]",0
"[32.74, -121.9, 33.53, -121.14]",0
"[35.06, -123.19, 35.5, -122.43]",0
"[35.72, -118.24, 36.55, -117.51]",189
"[36.05, -117.04, 36.72, -116.25]",122
"[41.55, -120.29, 41.96, -119.57]",45
"[40.62, -115.24, 41.46, -114.37]",0
"[41.12, -119.44, 42.017231, -118.73]",0
"[38.08, -123.17, 38.78, -122.58]",332
"[37.74, -122.19, 38.16, -121.81]",164
"[33.95, -115.64, 34.54, -115.07]",45
"[39.19, -122.73, 40.06, -121.77]",367
"[40.51, -117.75, 41.4, -116.96]",0
"[38.5, -124.34, 39.46, -123.96]",0
"[41.0, -116.74, 41.65, -115.78]",0
"[37.81, -121.61, 38.56, -121.15]",174
"[39.2, -122.02, 40.04, -121.48]",248
"[33.86, -122.16, 34.51, -121.3]",0
"[39.67, -116.52, 40.32, -116.06]",0
"[33.18, -118.28, 33.9, -117.77]",268
"[34.29, -120.18, 34.99, -119.79]",97
"[37.34, -121.01, 37.95, -120.42]",216
"[36.42, -122.76, 37.32, -122.05]",91
"[37.76, -116.7, 38.59, -115.91]",0
"[34.7, -120.58, 35.54, -120.03]",336
"[32.82, -118.22, 33.65, -117.44]",100
"[36.51, -116.41, 37.05, -115.8]",0
"[38.06, -120.88, 38.92, -120.22]",313
"[38.06, -122.57, 38.6, -122.08]",172
"[33.45, -120.79, 33.95, -120.37]",0
"[41.62, -118.25, 42.017231, -117.54]",0
"[33.14, -122.08, 33.7, -121.4]",0
"[39.7, -119.24, 40.16, -118.3]",0
"[39.36, -121.72, 39.76, -120.78]",187
"[36.43, -117.26, 36.83, -116.82]",72
"[40.73, -119.61, 41.31, -118.87]",0
"[41.35, -120.83, 41.92, -120.15]",136
"[40.19, -119.25, 40.57, -118.63]",0
"[35.19, -118.16, 35.69, -117.48]",119
"[35.45, -123.14, 35.84, -122.46]",0
"[37.65, -117.64, 38.34, -116.79]",0
"[41.24, -119.96, 41.94, -119.4]",0
"[39.88, -116.83, 40.74, -115.86]",0
"[39.65, -120.19, 40.35, -119.78]",58
"[39.5, -120.49, 40.06, -119.56]",120
"[36.9, -124.24, 37.43, -123.82]",0
"[40.41, -119.56, 40.84, -118.88]",0
"[36.76, -115.93, 37.28, -115.01]",0
"[40.96, -121.52, 41.8, -120.87]",162
"[33.84, -121.63, 34.73, -120.74]",0
"[38.78, -121.2, 39.77, -120.36]",429
"[37.66, -123.92, 38.28, -123.28]",0
"[36.81, -123.25, 37.57, -122.39]",31
"[33.93, -121.82, 34.63, -121.35]",0
"[36.81, -115.31, 37.46, -114.69]",0
"[39.11, -115.1, 39.5, -114.294258]",0
"[41.15, -118.66, 41.81, -118.03]",0
"[34.19, -122.63, 34.73, -122.0]",0
"[39.59, -122.22, 40.18, -121.26]",278
"[39.92, -117.16, 40.87, -116.19]",0
"[34.17, -121.89, 34.98, -121.35]",0
"[39.6, -122.28, 40.32, -121.58]",192
"[35.98, -123.42, 36.59, -122.6]",0
"[38.72, -124.21, 39.49, -123.26]",347
"[34.26, -118.99, 34.75, -118.13]",259
"[35.05, -118.53, 35.81, -118.02]",234
"[37.08, -116.11, 37.75, -115.2]",0
"[37.19, -120.07, 38.14, -119.55]",291
"[36.35, -119.59, 37.04, -118.65]",423
"[40.89, -121.81, 41.54, -121.39]",67
"[39.98, -119.06, 40.87, -118.12]",0
"[41.45, -115.02, 41.99, -114.294258]",0
"[35.91, -122.95, 36.52, -122.56]",0
"[35.65, -122.23, 36.61, -121.74]",59
"[32.79, -115.4, 33.48, -114.91]",102
"[41.6, -119.9, 42.017231, -119.46]",0
"[39.91, -119.12, 40.84, -118.17]",0
"[38.9, -123.65, 39.66, -123.13]",298
"[37.67, -117.67, 38.43, -117.27]",0
"[33.25, -121.41, 34.18, -120.75]",0
"[35.86, -124.37, 36.38, -123.53]",0
"[40.79, -115.13, 41.26, -114.32]",0
"[39.04, -119.55, 39.89, -118.97]",0
"[35.48, -116.73, 36.08, -116.13]",136
"[38.83, -121.09, 39.82, -120.67]",238
"[37.53, -120.58, 38.47, -119.67]",459
"[40.06, -121.28, 41.02, -120.71]",226
"[39.56, -123.61, 40.24, -123.17]",194
"[35.34, -120.82, 35.95, -120.03]",317
"[40.74, -120.86, 41.45, -120.24]",147
"[34.66, -123.95, 35.4, -123.01]",0
"[40.69, -122.22, 41.39, -121.61]",121
"[38.88, -116.81, 39.54, -115.88]",0
"[34.42, -119.38, 35.23, -118.91]",167
"[36.52, -121.44, 37.52, -120.52]",309
"[35.47, -121.34, 36.35, -120.86]",181
"[37.17, -118.61, 37.59, -117.68]",113
"[35.64, -120.01, 36.58, -119.27]",238
"[36.76, -119.08, 37.35, -118.19]",257
"[39.5, -118.19, 40.36, -117.4]",0
"[39.28, -116.2, 39.7, -115.29]",0
"[40.47, -122.18, 41.19, -121.33]",237
"[38.13, -120.52, 39.09, -119.73]",334
"[35.39, -118.03, 35.83, -117.55]",75
"[38.85, -117.59, 39.71, -116.82]",0
"[39.27, -119.32, 40.21, -118.8]",0
"[40.84, -117.53, 41.25, -116.98]",0
"[39.11, -121.5, 39.67, -120.85]",224
"[36.04, -118.32, 36.71, -117.9]",101
"[32.61, -115.7, 33.37, -114.87]",241
"[36.45, -122.33, 37.42, -121.5]",471
"[32.55, -117.42, 33.32, -116.75]",585
"[38.31, -117.97, 38.88, -117.26]",0
