SRC Query,Depth,BBoxes,Data Size
"[[(32.64, 42.88), (29.02, 39.26)]]",0,"[(0, 63), (0, 63)]",4096
"[[(7.27, 17.509999999999998), (7.31, 17.55)]]",2,"[[0, 32], [0, 32]]",1024
"[[(51.54, 61.78), (20.96, 31.200000000000003)]]",4,"[[48, 63], [16, 32]]",256
"[[(9.83, 20.07), (12.92, 23.16)]]",2,"[[0, 32], [0, 32]]",1024
"[[(13.91, 24.15), (39.55, 49.79)]]",2,"[[0, 32], [32, 63]]",1024
"[[(25.2, 35.44), (40.51, 50.75)]]",1,"[(0, 63), [32, 63]]",2048
"[[(51.09, 61.330000000000005), (23.81, 34.05)]]",0,"[(0, 63), (0, 63)]",4096
"[[(16.46, 26.700000000000003), (19.03, 29.270000000000003)]]",4,"[[16, 32], [16, 32]]",256
"[[(34.83, 45.07), (2.99, 13.23)]]",4,"[[32, 48], [0, 16]]",256
"[[(28.07, 38.31), (52.37, 62.61)]]",1,"[(0, 63), [32, 63]]",2048
"[[(16.45, 26.689999999999998), (25.0, 35.24)]]",0,"[(0, 63), (0, 63)]",4096
"[[(37.85, 48.09), (17.14, 27.380000000000003)]]",3,"[[32, 63], [16, 32]]",512
"[[(10.24, 20.48), (47.38, 57.620000000000005)]]",2,"[[0, 32], [32, 63]]",1024
"[[(20.48, 30.72), (10.47, 20.71)]]",2,"[[0, 32], [0, 32]]",1024
"[[(26.76, 37.0), (51.01, 61.25)]]",1,"[(0, 63), [32, 63]]",2048
"[[(2.73, 12.97), (42.25, 52.49)]]",2,"[[0, 32], [32, 63]]",1024
"[[(36.56, 46.800000000000004), (13.87, 24.11)]]",2,"[[32, 63], [0, 32]]",1024
"[[(17.84, 28.08), (0.04, 10.28)]]",4,"[[16, 32], [0, 16]]",256
"[[(31.21, 41.45), (13.35, 23.59)]]",1,"[(0, 63), [0, 32]]",2048
"[[(20.92, 31.160000000000004), (16.51, 26.75)]]",4,"[[16, 32], [16, 32]]",256
"[[(43.98, 54.22), (40.39, 50.63)]]",2,"[[32, 63], [32, 63]]",1024
"[[(42.43, 52.67), (42.06, 52.300000000000004)]]",2,"[[32, 63], [32, 63]]",1024
"[[(44.13, 54.370000000000005), (1.68, 11.92)]]",3,"[[32, 63], [0, 16]]",512
"[[(37.26, 47.5), (50.94, 61.18)]]",4,"[[32, 48], [48, 63]]",256
"[[(50.02, 60.260000000000005), (20.45, 30.689999999999998)]]",4,"[[48, 63], [16, 32]]",256
"[[(23.27, 33.51), (16.99, 27.229999999999997)]]",1,"[(0, 63), [0, 32]]",2048
"[[(22.37, 32.61), (13.04, 23.28)]]",1,"[(0, 63), [0, 32]]",2048
"[[(2.9, 13.14), (35.11, 45.35)]]",4,"[[0, 16], [32, 48]]",256
"[[(29.26, 39.5), (33.42, 43.660000000000004)]]",1,"[(0, 63), [32, 63]]",2048
"[[(22.07, 32.31), (0.0, 9.81)]]",1,"[(0, 63), [0, 32]]",2048
"[[(41.04, 51.28), (23.56, 33.8)]]",0,"[(0, 63), (0, 63)]",4096
"[[(47.57, 57.81), (40.33, 50.57)]]",2,"[[32, 63], [32, 63]]",1024
"[[(9.12, 19.36), (9.2, 19.439999999999998)]]",2,"[[0, 32], [0, 32]]",1024
"[[(28.54, 38.78), (29.97, 40.21)]]",0,"[(0, 63), (0, 63)]",4096
"[[(31.34, 41.58), (33.99, 44.230000000000004)]]",1,"[(0, 63), [32, 63]]",2048
"[[(33.95, 44.190000000000005), (19.57, 29.810000000000002)]]",4,"[[32, 48], [16, 32]]",256
"[[(46.99, 57.230000000000004), (51.12, 61.36)]]",3,"[[32, 63], [48, 63]]",512
"[[(34.6, 44.84), (14.53, 24.77)]]",2,"[[32, 63], [0, 32]]",1024
"[[(43.8, 54.04), (22.65, 32.89)]]",0,"[(0, 63), (0, 63)]",4096
"[[(38.81, 49.050000000000004), (6.58, 16.82)]]",2,"[[32, 63], [0, 32]]",1024
"[[(23.44, 33.68), (31.74, 41.98)]]",0,"[(0, 63), (0, 63)]",4096
"[[(46.73, 56.97), (36.16, 46.4)]]",3,"[[32, 63], [32, 48]]",512
"[[(22.2, 32.44), (22.46, 32.7)]]",0,"[(0, 63), (0, 63)]",4096
"[[(31.69, 41.93), (14.74, 24.98)]]",1,"[(0, 63), [0, 32]]",2048
"[[(24.96, 35.2), (33.6, 43.84)]]",1,"[(0, 63), [32, 63]]",2048
"[[(1.65, 11.89), (15.7, 25.939999999999998)]]",2,"[[0, 32], [0, 32]]",1024
"[[(43.14, 53.38), (0.87, 11.11)]]",3,"[[32, 63], [0, 16]]",512
"[[(34.37, 44.61), (34.47, 44.71)]]",4,"[[32, 48], [32, 48]]",256
"[[(23.98, 34.22), (2.36, 12.6)]]",1,"[(0, 63), [0, 32]]",2048
"[[(29.45, 39.69), (20.04, 30.28)]]",1,"[(0, 63), [0, 32]]",2048
"[[(40.62, 50.86), (50.14, 60.38)]]",3,"[[32, 63], [48, 63]]",512
"[[(41.49, 51.730000000000004), (36.29, 46.53)]]",3,"[[32, 63], [32, 48]]",512
"[[(7.98, 18.22), (52.13, 62.370000000000005)]]",3,"[[0, 32], [48, 63]]",512
"[[(27.58, 37.82), (16.77, 27.009999999999998)]]",1,"[(0, 63), [0, 32]]",2048
"[[(27.5, 37.74), (29.22, 39.46)]]",0,"[(0, 63), (0, 63)]",4096
"[[(22.28, 32.52), (44.14, 54.38)]]",1,"[(0, 63), [32, 63]]",2048
"[[(40.15, 50.39), (15.3, 25.54)]]",2,"[[32, 63], [0, 32]]",1024
"[[(45.56, 55.800000000000004), (48.71, 58.95)]]",3,"[[32, 63], [48, 63]]",512
"[[(26.17, 36.410000000000004), (15.66, 25.9)]]",1,"[(0, 63), [0, 32]]",2048
"[[(52.93, 63.0), (8.54, 18.78)]]",2,"[[32, 63], [0, 32]]",1024
"[[(2.77, 13.01), (2.0, 12.24)]]",4,"[[0, 16], [0, 16]]",256
"[[(11.46, 21.700000000000003), (39.13, 49.370000000000005)]]",2,"[[0, 32], [32, 63]]",1024
"[[(15.17, 25.41), (3.74, 13.98)]]",3,"[[0, 32], [0, 16]]",512
"[[(5.19, 15.43), (17.08, 27.32)]]",4,"[[0, 16], [16, 32]]",256
"[[(20.31, 30.549999999999997), (46.75, 56.99)]]",2,"[[0, 32], [32, 63]]",1024
"[[(10.65, 20.89), (29.49, 39.73)]]",0,"[(0, 63), (0, 63)]",4096
"[[(44.89, 55.13), (28.62, 38.86)]]",0,"[(0, 63), (0, 63)]",4096
"[[(46.78, 57.02), (50.96, 61.2)]]",3,"[[32, 63], [48, 63]]",512
"[[(2.14, 12.38), (14.69, 24.93)]]",2,"[[0, 32], [0, 32]]",1024
"[[(10.95, 21.189999999999998), (6.0, 16.240000000000002)]]",2,"[[0, 32], [0, 32]]",1024
"[[(11.21, 21.450000000000003), (38.5, 48.74)]]",2,"[[0, 32], [32, 63]]",1024
"[[(53.13, 63.0), (28.45, 38.69)]]",0,"[(0, 63), (0, 63)]",4096
"[[(35.97, 46.21), (6.83, 17.07)]]",2,"[[32, 63], [0, 32]]",1024
"[[(27.01, 37.25), (2.48, 12.72)]]",1,"[(0, 63), [0, 32]]",2048
"[[(28.32, 38.56), (28.16, 38.4)]]",0,"[(0, 63), (0, 63)]",4096
"[[(51.09, 61.330000000000005), (11.94, 22.18)]]",2,"[[32, 63], [0, 32]]",1024
"[[(31.85, 42.09), (27.39, 37.63)]]",0,"[(0, 63), (0, 63)]",4096
"[[(50.32, 60.56), (0.72, 10.96)]]",4,"[[48, 63], [0, 16]]",256
"[[(29.41, 39.65), (6.56, 16.8)]]",1,"[(0, 63), [0, 32]]",2048
"[[(42.14, 52.38), (33.0, 43.24)]]",3,"[[32, 63], [32, 48]]",512
"[[(28.78, 39.02), (51.57, 61.81)]]",1,"[(0, 63), [32, 63]]",2048
"[[(2.57, 12.81), (40.14, 50.38)]]",2,"[[0, 32], [32, 63]]",1024
"[[(5.77, 16.009999999999998), (17.94, 28.18)]]",3,"[[0, 32], [16, 32]]",512
"[[(40.52, 50.760000000000005), (29.04, 39.28)]]",0,"[(0, 63), (0, 63)]",4096
"[[(43.46, 53.7), (1.05, 11.290000000000001)]]",3,"[[32, 63], [0, 16]]",512
"[[(28.56, 38.8), (7.59, 17.83)]]",1,"[(0, 63), [0, 32]]",2048
"[[(37.82, 48.06), (39.03, 49.27)]]",2,"[[32, 63], [32, 63]]",1024
"[[(36.56, 46.800000000000004), (4.43, 14.67)]]",4,"[[32, 48], [0, 16]]",256
"[[(8.07, 18.310000000000002), (50.2, 60.440000000000005)]]",3,"[[0, 32], [48, 63]]",512
"[[(19.69, 29.93), (17.44, 27.68)]]",4,"[[16, 32], [16, 32]]",256
"[[(1.08, 11.32), (22.07, 32.31)]]",0,"[(0, 63), (0, 63)]",4096
"[[(48.61, 58.85), (43.81, 54.050000000000004)]]",2,"[[32, 63], [32, 63]]",1024
"[[(9.25, 19.490000000000002), (32.01, 42.25)]]",3,"[[0, 32], [32, 48]]",512
"[[(39.78, 50.02), (3.11, 13.35)]]",3,"[[32, 63], [0, 16]]",512
"[[(42.93, 53.17), (49.93, 60.17)]]",3,"[[32, 63], [48, 63]]",512
