SRC Query,Depth,BBoxes,Data Size
"[10.231965966016523, 17.21887458543614, 12.480009516032837, 19.871100780426136]",6,"[10, 16, 13, 20]",16
"[15.74838277287361, 6.315976829376499, 19.374150582250536, 7.388160771300401]",2,"[8, 0, 23, 16]",256
"[1.8448286891931196, 1.872131857939069, 3.1573515173059907, 5.713099266636581]",5,"[0, 0, 4, 8]",32
"[4.296092266479532, 0.9240970213739493, 7.807183760423788, 2.1442770929465356]",6,"[4, 0, 8, 4]",16
"[22.843056186179, 11.84493315909321, 24.019934640587437, 15.872504977069221]",5,"[22, 8, 25, 16]",32
"[7.285323491652215, 1.1394868964090896, 10.815363988619186, 3.083205576928973]",4,"[4, 0, 11, 8]",64
"[3.9590123047833607, 2.4753611964248536, 5.517677050621434, 5.02392496257537]",4,"[0, 0, 8, 8]",64
"[25.41691212517642, 18.302538360579387, 27.042006537160162, 21.699690169736318]",5,"[24, 16, 28, 24]",32
"[26.406876077401083, 24.648843815622584, 29.790640245682813, 28.149599935514093]",4,"[24, 24, 31, 31]",64
"[26.593608807376764, 0.1710058785734512, 27.740038292581097, 3.5861378073666197]",7,"[26, 0, 28, 4]",8
"[7.783602630883492, 15.802465432543261, 9.028708541791683, 18.895852247037762]",4,"[4, 12, 11, 19]",64
"[9.944873176535399, 26.479439054087887, 12.827220487562496, 29.331754494514275]",4,"[8, 24, 16, 31]",64
"[13.371936447858053, 20.19032217328444, 15.346144453331043, 23.755541308807242]",6,"[12, 20, 16, 24]",16
"[15.576206262226624, 13.476563732685968, 19.308155312624773, 16.22489932180692]",2,"[8, 8, 23, 23]",256
"[19.037647917379257, 20.42793763594718, 20.675032903156293, 24.263029804530316]",5,"[18, 20, 21, 27]",32
"[15.085864449301093, 16.801876609373526, 16.100200859250144, 19.76085163035028]",6,"[14, 16, 17, 20]",16
"[0.6910611802240039, 17.21438648736727, 4.611433618682458, 20.259729910257466]",4,"[0, 16, 8, 24]",64
"[24.884199542098447, 17.59352072800383, 27.087837382555737, 21.82250316928012]",5,"[24, 16, 28, 24]",32
"[12.67867039666207, 22.475876539251164, 14.513747255508967, 23.739804796410343]",6,"[12, 20, 16, 24]",16
"[19.942125415233885, 18.795382978411954, 22.338160073703005, 22.91210296600421]",4,"[16, 16, 24, 24]",64
"[0.4686973004047757, 18.417155948957785, 2.1737299749421743, 20.784097378897613]",6,"[0, 18, 4, 21]",16
