,DAG,KD
0,2,1
1,2,2
2,2,0
3,2,2
4,6,2
5,2,2
6,5,3
7,3,3
8,7,5
9,4,2
10,4,3
11,6,6
12,2,2
13,2,2
14,4,4
15,4,1
16,3,3
17,5,5
18,4,1
19,3,3
20,3,1
21,2,2
22,3,3
23,4,2
24,3,3
25,4,4
26,3,2
27,8,8
28,4,4
29,4,3
30,2,0
31,7,5
32,5,3
33,3,1
34,6,4
35,4,3
36,2,1
37,3,1
38,6,2
39,2,2
40,3,0
41,3,3
42,3,2
43,4,1
44,4,1
45,2,0
46,0,0
47,4,2
48,4,4
49,3,1
50,10,8
51,4,4
52,3,3
53,3,0
54,6,1
55,8,1
56,7,5
57,6,6
58,3,2
59,5,5
60,4,3
61,3,3
62,3,3
63,2,2
64,3,1
65,4,3
66,2,0
67,2,2
68,6,0
69,4,0
70,5,5
71,3,1
72,7,3
73,3,2
74,2,2
75,2,0
76,4,1
77,4,4
78,4,0
79,2,0
80,5,5
81,3,3
82,5,2
83,4,4
84,4,2
85,3,3
86,7,1
87,2,1
88,2,0
89,7,5
90,3,3
91,4,3
92,3,3
93,4,2
94,4,4
95,4,4
96,2,2
97,2,0
98,2,1
99,4,2
100,2,2
101,5,1
102,6,3
103,3,0
104,3,1
105,3,1
106,3,1
107,4,4
108,3,3
109,6,2
110,10,8
111,4,4
112,4,3
113,4,2
114,3,1
115,4,4
116,3,2
117,4,1
118,4,1
119,4,3
120,5,3
121,4,2
122,4,4
123,4,2
124,3,3
125,2,2
126,4,1
127,7,5
128,5,3
129,5,3
130,2,2
131,3,1
132,2,0
133,3,1
134,4,4
135,3,3
136,3,3
137,3,0
138,4,4
139,4,4
140,5,5
141,6,4
142,6,6
143,4,2
144,2,2
145,2,0
146,3,3
147,4,1
148,4,3
149,5,5
150,3,1
151,3,3
152,2,0
153,2,2
154,4,2
155,5,2
156,4,3
157,4,2
158,4,0
159,4,0
160,4,4
161,2,1
162,5,3
163,4,4
164,4,3
165,2,0
166,2,2
167,2,0
168,6,6
169,5,3
170,2,0
171,3,0
172,5,1
173,4,2
174,2,1
175,3,2
176,3,1
177,5,5
178,2,0
179,2,1
180,7,7
181,2,0
182,5,5
183,4,4
184,2,0
185,2,2
186,3,1
187,3,3
188,4,4
189,4,1
190,4,1
191,2,1
192,2,1
193,3,2
194,2,0
195,3,3
196,4,2
197,4,3
198,5,5
199,2,1
200,10,8
201,4,3
202,3,3
203,4,4
204,4,4
205,2,0
206,3,3
207,6,5
208,6,4
209,7,5
210,4,2
211,4,4
212,3,1
213,4,0
214,4,3
215,4,2
216,4,3
217,4,3
218,2,2
219,2,2
220,2,0
221,5,3
222,4,2
223,2,0
224,2,2
225,4,0
226,3,2
227,3,2
228,2,2
229,2,2
230,2,0
231,2,1
232,2,0
233,3,3
234,3,3
235,2,0
236,4,4
237,4,4
238,7,3
239,2,1
240,3,3
241,2,2
242,4,1
243,4,2
244,5,4
245,4,4
246,3,2
247,3,2
248,5,1
249,3,3
250,8,7
251,3,1
252,5,2
253,2,1
254,4,3
255,2,2
256,3,1
257,6,0
258,2,0
259,4,2
260,3,2
261,3,2
262,2,0
263,2,1
264,3,3
265,5,3
266,4,2
267,2,1
268,3,3
269,6,6
270,4,0
271,3,3
272,5,2
273,3,0
274,5,5
275,4,2
276,3,3
277,2,2
278,4,3
279,3,3
280,3,3
281,3,1
282,2,0
283,4,0
284,4,2
285,4,2
286,4,4
287,5,1
288,6,5
289,4,2
290,2,0
291,4,2
292,4,4
293,4,0
294,7,7
295,5,3
296,2,2
297,4,4
298,5,0
299,8,8
300,7,1
301,4,3
302,2,2
303,2,1
304,3,2
305,3,3
306,2,2
307,5,5
308,3,3
309,3,3
310,3,3
311,3,3
312,3,3
313,4,1
314,3,3
315,3,1
316,3,0
317,5,0
318,3,0
319,3,1
320,3,2
321,2,2
322,3,0
323,6,6
324,3,2
325,4,4
326,3,3
327,3,3
328,8,6
329,6,6
330,2,0
331,6,6
332,2,1
333,2,2
334,2,0
335,3,0
336,4,1
337,4,0
338,5,5
339,4,1
340,3,3
341,4,0
342,4,3
343,3,1
344,8,4
345,5,3
